Variable,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean
x,0,12.185739608909664,3.5445834719653133,12.635973801100375,,,,,,,,,,,
x,1,11.205471642751856,3.4758491489081527,11.464530497667651,,,,,,,,,,,
x,2,12.279538584737981,3.4075331194423155,12.357997601009226,,,,,,,,,,,
x,3,13.785505812572755,3.33964733817335,13.417486234818481,,,,,,,,,,,
x,4,12.03682176833958,3.2722037792383465,12.241424790630534,,,,,,,,,,,
x,5,13.062122285273523,3.205211821984652,12.985036819494496,,,,,,,,,,,
x,6,12.33116252299764,3.1386792929803637,11.976597496496593,,,,,,,,,,,
x,7,11.033170564751936,3.072612528894823,11.261646085930092,,,,,,,,,,,
x,8,9.5305426266695,3.0070175771164487,10.345847341517967,,,,,,,,,,,
x,9,10.433267326580324,2.9419012212789593,10.18343729332273,,,,,,,,,,,
x,10,9.620184984167587,2.8772706679542557,10.152918789055978,,,,,,,,,,,
x,11,9.380156184588113,2.813132819272548,9.838752729099589,,,,,,,,,,,
x,12,10.398367034460147,2.749495701847431,10.572750398191452,,,,,,,,,,,
x,13,10.534767183561929,2.6863707841827646,11.043149874347884,,,,,,,,,,,
x,14,10.2773896894115,2.623771069816604,9.971797598655671,,,,,,,,,,,
x,15,9.843243990701614,2.56170975841467,9.564550442273292,,,,,,,,,,,
x,16,8.263728574165155,2.5002002267702377,8.163548823075589,,,,,,,,,,,
x,17,8.320104843456104,2.4392566114633056,8.098221943160935,,,,,,,,,,,
x,18,9.183492333591882,2.3788937386728803,9.553087109115438,,,,,,,,,,,
x,19,7.723728239235138,2.319128853311727,7.7254993889808405,,,,,,,,,,,
x,20,8.72787072502822,2.2599826603764206,8.925735678116013,,,,,,,,,,,
x,21,8.803046911971466,2.201478196701753,8.974971295811718,,,,,,,,,,,
x,22,8.455432736809298,2.1436404798501294,8.58013611110964,,,,,,,,,,,
x,23,8.324703278202515,2.0864968062010005,8.317579207096738,,,,,,,,,,,
x,24,8.673864186891059,2.0300775517198524,8.824604819650235,,,,,,,,,,,
x,25,8.197115307528952,1.974417207421591,8.328937596134569,,,,,,,,,,,
x,26,7.945532636585344,1.9195539947388376,7.59700272203234,,,,,,,,,,,
x,27,8.221130960590255,1.8655306261875562,8.559244551653151,,,,,,,,,,,
x,28,8.771050026515669,1.8123950656926737,8.917965739457323,,,,,,,,,,,
x,29,7.806452829526993,1.7602027001130391,7.801643642063514,,,,,,,,,,,
x,30,7.769969133166499,1.7090165656697531,7.956244720507106,,,,,,,,,,,
x,31,7.039840122735105,1.658906211700283,7.244605704076463,,,,,,,,,,,
x,32,7.12054026782407,1.609947972506364,7.2414170532356446,,,,,,,,,,,
x,33,7.043206622747735,1.5622296886529348,7.288378972041373,,,,,,,,,,,
x,34,7.003959125113288,1.5158598840339355,6.984684306450697,,,,,,,,,,,
x,35,7.235745504372589,1.4709743853083577,7.358253440233681,,,,,,,,,,,
x,36,8.078503010249378,1.4277366158590459,8.17239330654101,,,,,,,,,,,
x,37,6.422267118395688,1.3863393186272228,6.5874827883705,,,,,,,,,,,
x,38,7.213672032978157,1.3469984973141722,7.4394847845209195,,,,,,,,,,,
x,39,7.76806454465454,1.3099263112551531,7.590204979348776,,,,,,,,,,,
x,40,6.650155112132221,1.2764440958750718,6.746480231897251,,,,,,,,,,,
x,41,6.335272560090786,1.2443897376249797,6.533106416908668,,,,,,,,,,,
x,42,6.78265169410006,1.2137578370207158,6.87838339931537,,,,,,,,,,,
x,43,5.8607994216124375,1.1845429721137217,5.899177281571528,,,,,,,,,,,
x,44,5.8474698484617065,1.1567466434551914,6.063494717073772,,,,,,,,,,,
x,45,5.370962849856339,1.1303099744443998,5.436994161130377,,,,,,,,,,,
x,46,6.550539287508027,1.1051856985139683,6.532396950968146,,,,,,,,,,,
x,47,6.280966724059471,1.0813183876835668,6.374419264827642,,,,,,,,,,,
x,48,4.985041508992129,1.058635041562364,4.851694432453164,,,,,,,,,,,
x,49,6.093410197409994,1.0370178516604371,6.162482562692575,,,,,,,,,,,
x,50,5.760300964089917,1.0163550253609435,5.743914927999972,,,,,,,,,,,
x,51,5.687111572532766,0.9965926516832133,5.874534262865177,,,,,,,,,,,
x,52,5.737846260556731,0.9776617298483945,5.854693858657588,,,,,,,,,,,
x,53,5.938179524538539,0.9594708435946883,6.018046592515972,,,,,,,,,,,
x,54,5.406079769395033,0.9419432632303938,5.443160800048214,,,,,,,,,,,
x,55,5.750069302535817,0.925031976930918,5.753631776594801,,,,,,,,,,,
x,56,5.875399578843513,0.9087228348530022,6.01082398328271,,,,,,,,,,,
x,57,5.565016093822763,0.8930458294336734,5.470924317027682,,,,,,,,,,,
x,58,5.492078374430538,0.8780487020561054,5.509033744440854,,,,,,,,,,,
x,59,5.553234514516976,0.8637392894770833,5.498250055967913,,,,,,,,,,,
x,60,5.287305699274333,0.8500289060486609,5.3813343387871715,,,,,,,,,,,
x,61,5.051652013695361,0.8368220770222259,5.068181075563535,,,,,,,,,,,
x,62,4.808889233494478,0.8240541495675855,4.869166473014397,,,,,,,,,,,
x,63,4.94122315753098,0.8116855876775494,4.9397903834101236,,,,,,,,,,,
x,64,4.527509816962004,0.799635831308147,4.520402954762852,,,,,,,,,,,
x,65,5.068351698346958,0.7878284922388592,5.130722360953714,,,,,,,,,,,
x,66,5.115213886194223,0.7762158579555487,5.116392297288218,,,,,,,,,,,
x,67,5.377777702693261,0.764745268715973,5.36705592487065,,,,,,,,,,,
x,68,5.082635865145346,0.753425744842531,5.10990274141082,,,,,,,,,,,
x,69,4.32192376450741,0.7422883306712187,4.39986541702116,,,,,,,,,,,
x,70,4.39431563819275,0.7313217194016667,4.293112549328498,,,,,,,,,,,
x,71,5.138951952543445,0.720481084981098,5.168127502668461,,,,,,,,,,,
x,72,4.777605108703376,0.7097295982392681,4.714532801040965,,,,,,,,,,,
x,73,4.807560623841964,0.6990846925124439,4.7577225600825,,,,,,,,,,,
x,74,4.479370538352805,0.6885520257242747,4.37213552095468,,,,,,,,,,,
x,75,5.1237978103428,0.6781841832828982,5.227096031767224,,,,,,,,,,,
x,76,5.668272970601071,0.6680437263068876,5.642226811294776,,,,,,,,,,,
x,77,4.145434070554727,0.6581304955286903,4.1474950435203075,,,,,,,,,,,
x,78,4.245856294520532,0.6484630581135314,4.283196199522794,,,,,,,,,,,
x,79,4.45918678620805,0.6390412941508383,4.441164433725567,,,,,,,,,,,
x,80,4.370108409876868,0.6298489740503704,4.180734757014817,,,,,,,,,,,
x,81,4.52735681287995,0.6208833422322897,4.647824371722296,,,,,,,,,,,
x,82,4.158277593914098,0.6121109219231523,4.148380805426492,,,,,,,,,,,
x,83,4.188790564997912,0.6034875227574535,4.13012850228693,,,,,,,,,,,
x,84,4.536055252487686,0.5949801237279935,4.5022474199645535,,,,,,,,,,,
x,85,4.1327354841415955,0.5865773574152839,4.1065640712009746,,,,,,,,,,,
x,86,3.4213090265647756,0.5782555041899304,3.409386884447275,,,,,,,,,,,
x,87,4.402401137479677,0.5699843153732359,4.513501056324652,,,,,,,,,,,
x,88,4.089072217091632,0.5617572391872696,4.17472676086566,,,,,,,,,,,
x,89,4.008675185232885,0.5536033485224715,3.926736854041835,,,,,,,,,,,
x,90,4.110082613134843,0.5455905768025726,4.150758324509122,,,,,,,,,,,
