Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var
Non-breeding,1.5,0.0,157.42586556706786,154.78540757153087,2.640457995536991,3.337799638164086,11.140906424528303,-0.38771311367720906,0.13561306101507054,-0.0836993193221128,0.021558298561183912,-0.21212958715228417,0.36977792816086774,0.9527763811609689,0.08552054427665733
Breeding,1.5,0.0,141.3430562008596,139.32786587785822,2.0151903230013772,4.209275474238154,17.71800001802284,-0.3978417375916044,0.12200047953303689,-0.05173914506515361,0.030183071274442818,0.01293010806295358,0.11582819749506762,1.5393193248955421,0.08687884204366965
Non-breeding,2.0,-1.5,203.2826482528345,188.52100960493442,14.761638647900071,13.931147934410465,194.07688277042894,0.4998026123240902,0.279406818281836,0.1313254380841854,0.07449719344914814,-0.3540983144054025,0.12081712505393465,16.3939597918426,0.08447147108826354
Breeding,2.0,-1.5,39.241118304062475,37.005789903009465,2.2353284010530103,4.249242105788408,18.056058473605106,0.48824473754898307,0.26960384813712435,0.12495665554205329,0.11586307952980383,-0.05180495124241627,-0.1638977931137445,1.5441988605969954,0.08552247783503537
Non-breeding,2.0,-1.0,270.9497301404555,266.58130560964645,4.368424530809023,3.739141231700895,13.981177150605687,0.08662582096868125,0.016895503429442963,-0.0023735124624150467,0.014050363086956506,-0.6852062445570716,0.9640677916020997,0.7486261897167406,0.05354529033231718
Breeding,2.0,-1.0,82.69589884980815,81.93453373226754,0.7613651175406062,5.282886952796723,27.90889455602984,0.07204118553988968,0.024109216510184626,-0.024106992496200855,0.0646225806438378,-0.04921100883558847,-0.10630326587531623,1.4077570708578095,0.05044116197549851
Non-breeding,2.0,-0.5,260.57270336452655,260.19023517156546,0.3824681929610847,4.3827879468512,19.20883018706415,-0.3282882182597501,0.10967566652103085,-0.06615048890197424,0.016852910461223378,-0.34285386819282904,0.15435480536095347,1.4631660173239929,0.07617153169011491
Breeding,2.0,-0.5,132.27926021061026,132.29794657481878,-0.01868636420851999,5.601054554862745,31.371812126548697,-0.33761325536309145,0.10112306469090046,-0.038657879022956886,0.0423251816481298,0.031562748946615524,-0.09469749765466022,2.5913149318553192,0.08260010360263487
Non-breeding,2.0,0.0,213.20746499434446,214.33087497396352,-1.1234099796190549,8.559992205624976,73.27346656036035,-0.766211657647505,0.5761826803732868,-0.43770622065260933,0.039938846493868425,-0.14371421287973707,0.03715870710148009,18.20032199636887,0.248388985136605
Breeding,2.0,0.0,184.4122655164163,185.35287382978578,-0.9406083133694665,7.856710680635686,61.72790271921486,-0.7583140063177175,0.5536246112290685,-0.41641669511184415,0.04236408650078929,0.07911221077111709,-0.09558559403538223,15.683049516583615,0.2540674285974363
Non-breeding,2.5,-2.0,312.52586337307457,272.027901368045,40.49796200502959,39.67910679670375,1574.4315161842217,0.5276018975822775,0.3074956940119477,0.15975811262098236,0.14830684957273824,-0.32476025200670194,-0.02886683961733292,141.54178803281098,0.08990025071134908
Breeding,2.5,-2.0,33.85931398795578,30.36762950508758,3.491684482868198,6.23695712984226,38.899634239490204,0.5096667466157134,0.29128099880856734,0.14832244380864842,0.20808106798925255,0.07504736905212318,-0.22446827405578537,3.5076523122616035,0.09017185844644006
Non-breeding,2.5,-1.5,436.51148821204066,424.8875369424254,11.623951269615247,15.913399783273965,253.2362926623039,0.1622609657368097,0.04931093661388961,-0.0029899937360773478,0.037721494982821395,-1.0497363810633704,1.3827765465402737,15.122679375738738,0.059717662175323184
Breeding,2.5,-1.5,72.11300648572889,71.07089545685179,1.0421110288771018,8.408452398202078,70.70207173283029,0.13738416679757728,0.042418881726033315,-0.019631441520746747,0.11897664026737838,-0.05203542900044749,-0.13138768888667396,3.913836733885173,0.055356747517594944
Non-breeding,2.5,-1.0,437.3021050831901,439.6920910832651,-2.389986000074998,6.886218002531152,47.41999837838412,-0.22602315166008302,0.06860114318098562,-0.05037842796525519,0.015684584025266825,-0.8755252287333158,1.0345825418525891,3.100529114913908,0.06538442051755214
Breeding,2.5,-1.0,119.38696210551514,120.24172325481273,-0.8547611492975875,8.874885288282766,78.76358888017786,-0.21804819475579096,0.054734963747347404,-0.02684582502769349,0.07391488589773923,-0.007676925032651348,-0.07969204565827293,5.228171006325583,0.0663780190905107
Non-breeding,2.5,-0.5,357.1255575145398,370.4063718266748,-13.280814312134964,15.22757587589935,231.87906705627185,-0.6218365111443813,0.3759512425098804,-0.22500403482692619,0.04112527605561608,-0.1935632469892371,-0.12569852591132633,38.48081412504346,0.16595208275400308
Breeding,2.5,-0.5,169.93008675072326,174.82929678477615,-4.899210034052885,9.448788690331934,89.27960771454465,-0.6177570261190878,0.36047580835429605,-0.2097099224629304,0.05401988366714384,0.11160450773984401,-0.13196246343136628,14.708951170726733,0.16475152106129248
Non-breeding,2.5,0.0,395.0478035427018,287.5854224295894,107.46238111311237,107.31130951960066,11515.717150811535,-0.9952112388973959,0.9923806024528042,-0.9882448773119269,0.37451496301774617,0.02541305073573833,-1.8247376378840436,11138.190223119585,0.9672163771697584
Breeding,2.5,0.0,302.4480229836944,230.63824596429117,71.80977701940321,72.00401924652937,5184.578787654571,-0.9949927593922927,0.9899439803009555,-0.98592583670642,0.31232502200719753,-0.003072110345394881,-1.791675815790608,4991.89099445999,0.9628344362991637
Non-breeding,3.0,-2.5,461.00097240776637,340.99412987647946,120.0068425312869,106.50519580320164,11343.35673307832,0.5724920417562042,0.34991529249894904,0.20070737433417551,0.3195549081311347,-0.11149077097782062,-0.41325728558633257,1142.5322823628044,0.1007225911383947
Breeding,3.0,-2.5,27.21727515840108,21.210995563903545,6.006279594497535,8.433914457399402,71.13091307473066,0.5453198130673044,0.32333265520044696,0.1806123383299265,0.39908308324634983,0.35489231673648236,-0.16849945088612653,7.115087610819776,0.10002806520063384
Non-breeding,3.0,-2.0,683.5484849604052,637.6604211103137,45.8880638500915,71.29847930151716,5083.473150708872,0.22771543408913733,0.06583821088444758,0.0018404712510965422,0.11444961357427752,-1.0409910382506498,1.1800695555744447,322.8427575193694,0.06350830385999977
Breeding,3.0,-2.0,57.734524121289994,55.37658425106304,2.35793987022695,12.689070403520672,161.01250770550428,0.20167596962567036,0.055005679038631294,-0.01363551935901033,0.23124331389446715,0.022739503636607043,-0.20009784797788846,9.589187846193376,0.05955554622956515
Non-breeding,3.0,-1.5,737.8660742352051,735.1148765325469,2.75119770265826,11.74093673445593,137.8495954024967,-0.005993279747319374,-0.00202289230067593,0.010084743996999688,0.01606299109221169,-2.6180818208265304,8.507668952599726,6.1678163649984405,0.044743086455854265
Breeding,3.0,-1.5,99.53552346351272,99.98797134844585,-0.4524478849331359,14.428559864992563,208.18333977767418,-0.06750683852196436,0.02243717970658496,-0.023932759218407554,0.14502674229774123,-0.043265289723213605,-0.08689782674307028,10.332392293997822,0.049631215951440315
Non-breeding,3.0,-1.0,630.2601763200682,659.3500239123704,-29.089847592302135,32.43369631609997,1051.9446567249968,-0.38500460510367346,0.15655227426511142,-0.06787774311847193,0.04927334209636087,-0.39444564138316285,0.062440135569349735,100.40121523709078,0.09544343858323151
Breeding,3.0,-1.0,151.1392669677505,155.36664306313526,-4.227376095384756,14.035310946466234,196.98995336399489,-0.3809285604277122,0.14682600074584712,-0.058602297135610375,0.09041007808295783,0.06913845210242864,-0.0590658022032656,18.37420311112392,0.09327482339757887
Non-breeding,3.0,-0.5,451.69079738211246,499.67753047453937,-47.9867330924269,45.26671790142365,2049.0757495670678,-0.8127388973604284,0.6441894721875063,-0.5082454977119307,0.09048598915217775,-0.06097788778367399,-0.16629459797908394,670.8718129361519,0.3274021534235105
Breeding,3.0,-0.5,201.70536512922035,215.996803482775,-14.29143835355464,16.989668116631986,288.6488227133014,-0.8091362455235689,0.6378075514366707,-0.5015030509104843,0.07860086574258625,0.13175008108778352,-0.11225239191367244,93.45651715487043,0.32377238291283633
Non-breeding,3.0,0.0,106.03230924418655,416.76550604349734,-310.7331967993108,314.07930381907624,98645.80908747562,-0.9976966565806948,0.9978701901054648,-0.9980636493994411,0.7523940847885037,-0.00130026868305962,-1.9964952047548217,98333.41853259459,0.9968332100697354
Breeding,3.0,0.0,98.51858948354163,271.13743629893486,-172.61884681539323,175.6295766707233,30845.748201537474,-0.9956031205954318,0.9929955042103196,-0.9932854209712133,0.6465111557604022,0.0021157911004199767,-1.9774172952125926,30603.245590143135,0.9921382159443858
