Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var
Non-breeding,0.1,0.0,9.534993329265125,7.960959629373641,1.5740336998914843,1.2428004808975868,1.5445530353192727,0.8797638701406606,0.7852304584437593,0.703437859177602,0.15341482130639306,0.17959213535971186,0.49912553019573913,0.21506225675622107,0.1392391532297017
Breeding,0.1,0.0,9.326979583888868,7.921587649756632,1.4053919341322354,1.2857711636671594,1.6532074853180012,0.8794948427045278,0.784257161539079,0.7026062197247578,0.1598752139521957,0.21507831208690514,0.43702663263039454,0.2255864179034277,0.13645378448067894
Non-breeding,0.2,-0.1,10.6150112340216,8.712777596257943,1.902233637763656,1.3646031781397268,1.8621418337890427,0.881657480241234,0.789522642516244,0.7091283311641199,0.15470537246977617,0.1891639983199096,0.49047840438659773,0.25680699414589925,0.13790947042060397
Breeding,0.2,-0.1,9.380897064785964,7.842788253920889,1.538108810865075,1.2873726959508685,1.6573284582798071,0.8819961614500236,0.7888805653437049,0.7086561477056176,0.16258175049809376,0.2278699853985795,0.4099084016132665,0.22457354146997308,0.13550333993725358
Non-breeding,0.2,0.0,19.803814132371848,16.64977162963384,3.154042502738008,1.7527659796363164,3.0721885793704558,0.7601179162343148,0.5897667084153186,0.4567742262614029,0.10409414382436231,-0.0388533935531914,0.4456223275681453,0.42633949713626573,0.1387738695466507
Breeding,0.2,0.0,19.324852308909875,16.4641352183736,2.8607170905362764,1.8769798175040788,3.523053235317645,0.7598000210901605,0.586622776531956,0.455961032694109,0.1129264093068547,0.009065928171221396,0.31706564212825866,0.47839563194758017,0.13579006617095501
Non-breeding,0.3,-0.2,11.789345122386083,9.508670654040927,2.280674468345156,1.5239724592785946,2.3224920566396476,0.8835741893955869,0.7938390002383398,0.7149141114527593,0.1591231886615883,0.1960211251993183,0.43151121158382894,0.3179896233715703,0.13691742129428897
Breeding,0.3,-0.2,9.411542775490583,7.741423412566115,1.670119362924468,1.3100318467948453,1.7161834396167128,0.8844946310474125,0.7935132283589875,0.7147523162995746,0.16851816516565105,0.23793089802864034,0.34342232706017645,0.23150050467798372,0.1348926340471426
Non-breeding,0.3,-0.1,21.681393866964868,18.186726033995146,3.4946678329697214,1.9019216661762794,3.617306024270755,0.7615935662511604,0.5943868492905123,0.46225851175856325,0.103670539225204,-0.04153324924503874,0.4484596849219439,0.5002312000731604,0.13828832747818356
Breeding,0.3,-0.1,19.106343938046262,16.254240303105753,2.8521036349405087,1.8759834123364152,3.5193137633613802,0.7629802777525542,0.5925986295530934,0.46288718940087537,0.11462258198867963,0.017123612317536566,0.27435004925855483,0.47805812811169046,0.13583845040718556
Non-breeding,0.3,0.0,29.78589714396297,25.443007105173997,4.342890038788973,2.1729797361537333,4.7218409337347484,0.6531947716135753,0.43561236965010514,0.28534863900306257,0.08473952846280497,-0.018619630703257974,0.3022408928497016,0.5481434518558556,0.11608681011249156
Breeding,0.3,0.0,28.924645155594188,24.99312080450996,3.931524351084228,2.410412476233744,5.810088305583289,0.6537686925935574,0.43046837698506185,0.28335261911344645,0.09578192554528098,0.017921466781977934,0.16224452809585269,0.6413169801321205,0.1103799024045534
Non-breeding,0.4,-0.3,13.06660381478856,10.344724032790985,2.7218797819975755,1.7285257230314734,2.9878011751814784,0.8855101372083912,0.7981006120660293,0.72069632374092,0.1667212414179835,0.2000163473890761,0.3394375534251646,0.4067953506881685,0.13615208202850373
Breeding,0.4,-0.3,9.421521740100388,7.6166159601529255,1.8049057799474628,1.3520187048718517,1.8279545783233593,0.8869116004678725,0.7980016405178932,0.7207066003323971,0.17769320014690024,0.2460206298462492,0.25560118771772633,0.24584476460814295,0.13449172508084814
Non-breeding,0.4,-0.2,23.72153350474049,19.823501446336493,3.898032058403995,2.1040600191516257,4.427068564192338,0.7634949424946074,0.5997649781923425,0.46882421554882714,0.10547503483482305,-0.04381491320901143,0.4116132495754957,0.6119302346352433,0.1382247023650699
Breeding,0.4,-0.2,18.87500500776967,16.016982329033446,2.858022678736223,1.9082263259748697,3.6413277111435502,0.7664523627955369,0.5990318595999051,0.4703860401540675,0.11865467974101054,0.025455309779005574,0.20394990435048121,0.4967140704930868,0.13641015308042542
Non-breeding,0.4,-0.1,32.45720256805958,27.77606981485673,4.681132753202849,2.3346988564395543,5.450818750260163,0.653858204408348,0.4394236219327834,0.2887639847582261,0.08353078967294393,-0.03829422967640544,0.3045554157508292,0.6127915767500193,0.1124219323419571
Breeding,0.4,-0.1,28.450835141462367,24.65061651022547,3.8002186312368984,2.4090777389685574,5.803655552393857,0.6572296787494842,0.4364005103651084,0.288754126003009,0.09723091260690979,0.013776407039483103,0.11765564805605463,0.6280916664121934,0.10822345687850513
Non-breeding,0.4,0.0,39.334053952889114,34.34106947784353,4.992984475045581,2.5359974001413645,6.43128281352376,0.5531115704139391,0.3111886212028045,0.16805041462859913,0.07343848179549044,0.018973114280336118,0.23268924435671076,0.6777186126916958,0.10537844973425564
Breeding,0.4,0.0,37.992249351619584,33.511268264858884,4.4809810867607,2.9152049303709293,8.498419786058975,0.5557845508984944,0.30457068761532646,0.16381278973311142,0.08653031576903795,0.04334102602721193,0.09454848695750105,0.8356896313915988,0.09833470838454997
Non-breeding,0.5,-0.4,14.455530380864182,11.218315409517375,3.2372149713468072,1.9855689409811863,3.9424840193891497,0.8873876784044517,0.8021260698643313,0.7262285970571678,0.1774877696592925,0.20310745691665386,0.23198632342297945,0.5344672504324763,0.13556611714948358
Breeding,0.5,-0.4,9.412719145813075,7.470076032714775,1.9426431130983,1.4107534826577577,1.9902253888309924,0.8891301776175965,0.8021261058088196,0.7262347018200936,0.1900631851382467,0.2546241427420346,0.16132387466947465,0.26716545131516756,0.1342387916536899
Non-breeding,0.5,-0.3,25.937000405201047,21.561393856116712,4.375606549084335,2.3704357894023436,5.618965831679512,0.7657218578853245,0.6055337287624016,0.476013832274961,0.10951546342756292,-0.0469864406234148,0.3420469615502519,0.7788594316693879,0.13861259438137327
Breeding,0.5,-0.3,18.631307838993358,15.747147846752656,2.8841599922407024,1.9711668936858333,3.885498922763057,0.7701106062710954,0.6056813497649295,0.4782171170861571,0.12501469122187847,0.0326941249606955,0.12430474244581656,0.5336806380951998,0.13735189449381927
Non-breeding,0.5,-0.2,35.35834254030251,30.272042897997814,5.086299642304695,2.5589781145941797,6.548368990971982,0.6549213524715772,0.44400507024559865,0.29312966778047067,0.08414443367650708,-0.058737052224409295,0.28341163615138426,0.7221370747872556,0.11027739514722551
Breeding,0.5,-0.2,27.9715127171121,24.269929108371528,3.7015836087405702,2.4516330377612863,6.010504551842633,0.6612533368123645,0.4431110184196916,0.29500800268446287,0.10068976752339676,0.00942701394769771,0.06157171954789304,0.6570089537687066,0.10931011666354835
Non-breeding,0.5,-0.1,42.79607247978221,37.49144624800197,5.30462623178024,2.6989814569303454,7.284500904853849,0.5533204659552959,0.31461302912506395,0.16994270733961186,0.07167931368077551,-0.008805026063360082,0.24083600774769062,0.7434879364399667,0.10206436187612547
Breeding,0.5,-0.1,37.29487298029998,33.037995942119906,4.256877038180072,2.9170213373869602,8.50901348277081,0.5600198382962891,0.3107161105747392,0.16772451990962806,0.08795661404382163,0.032292428572464255,0.04999423152193487,0.8191650145982862,0.09627026872820744
Non-breeding,0.5,0.0,48.65146859201616,43.33198768342742,5.319480908588737,2.8600951190051043,8.180144089756821,0.4561965044050045,0.2087193048625718,0.08852816675949607,0.06573347691936361,0.050043202543820435,0.20092111034746182,0.7506442536637206,0.09176418476584998
Breeding,0.5,0.0,46.73129057630089,42.014009667447816,4.717280908853077,3.405672884516091,11.598607796328151,0.46268194803967533,0.2021983276925764,0.08268901495009379,0.08071028453427362,0.0654035364474316,0.08327089053912046,0.9746775846456426,0.08403401526812578
Non-breeding,0.6,-0.5,15.964853099148396,12.124592735981569,3.840260363166827,2.3029464421784187,5.303562315542237,0.8891910452931255,0.805874565791756,0.7314533983369539,0.1914649102914084,0.20809280515366943,0.12450348833010226,0.7162563125181844,0.13505192734686558
Breeding,0.6,-0.5,9.386408494934999,7.299361601354784,2.087046893580215,1.483989038305157,2.202223465809865,0.8911629694559308,0.8059043708240545,0.7313710363292562,0.2056918940457277,0.26622907131428386,0.07410688585241552,0.2950492759980527,0.13397790032609097
