Realisation number,Variable,index,Coefficient of variation,Lag-2 AC,Kurtosis,Standard deviation,Smax/Var,Skewness,Lag-1 AC,Lag-3 AC,Variance,Smax,Cross correlation
11,Total,0,0.9439697762278406,0.8897994768962509,0.6756756756756755,-0.963034001743679,0.8128654970760234,-0.48142981691368775,0.8680616099970937,0.6033711130485323,-0.963034001743679,-0.52046783625731,0.8972391746585293
12,Non-breeding,0,0.9083987213019469,0.8911944202266782,-0.42005231037489094,-0.9573379831444346,0.23976608187134502,-0.6270851496657946,0.8952630049404241,0.6191804707933739,-0.9573379831444346,-0.8245614035087718,0.7315896541702991
12,Breeding,0,0.8848009299622202,0.9346701540249925,0.31020052310374885,-0.9765184539378087,0.7426900584795321,0.23254867770996798,0.9372275501307757,0.47131647776809055,-0.9765184539378087,-0.7777777777777777,0.7315896541702991
12,Total,0,0.9092124382446962,0.9286253995931413,-0.24940424295263003,-0.967683812845103,0.5555555555555555,-0.2806742226097064,0.9389712292938097,0.5466434176111594,-0.967683812845103,-0.7543859649122807,0.7315896541702991
13,Non-breeding,0,0.9576867189770414,0.6511479221156639,0.5605928509154314,-0.9727986050566694,0.7076023391812866,-0.518860796280151,0.7850624818366753,0.4502760825341469,-0.9727986050566694,-0.8245614035087718,0.7472827666376052
13,Breeding,0,0.8147050276082533,0.8907294391165357,0.03725661145015983,-0.9877942458587617,0.7660818713450293,-0.17884335948852073,0.9366463237430978,0.6319674513222898,-0.9877942458587617,-0.7426900584795321,0.7472827666376052
13,Total,0,0.9367625690206334,0.8734088927637312,-0.1143272304562627,-0.9712874164487065,0.8128654970760234,-0.4573670444638186,0.9217669282185409,0.5236268526591107,-0.9712874164487065,-0.6842105263157894,0.7472827666376052
14,Non-breeding,0,0.9596628886951466,0.9025864574251669,0.6507991862830571,-0.936878814298169,0.5087719298245613,0.38587619877942453,0.9437372856727694,0.6483580354548095,-0.936878814298169,-0.5672514619883041,0.8981691368788142
14,Breeding,0,0.9237430979366462,0.9287416448706769,0.6052310374891019,-0.967102586457425,0.52046783625731,0.14524847428073231,0.9430398140075557,0.8649229875036325,-0.967102586457425,-0.8011695906432749,0.8981691368788142
14,Total,0,0.9530369078756173,0.9295553618134261,0.3618134263295553,-0.924673060156931,0.4269005847953216,-0.16559139784946234,0.9494333042720138,0.8120313862249345,-0.924673060156931,-0.6725146198830408,0.8981691368788142
15,Non-breeding,0,0.9469921534437661,0.9447834931705897,0.4333042720139494,-0.9754722464399881,0.8245614035087718,0.7254286544609124,0.958965417029933,0.85573961057832,-0.9754722464399881,-0.3684210526315789,0.8253995931415284
15,Breeding,0,0.8722464399883753,0.8251671025864573,-0.20267364138331875,-0.9800058122638765,0.5321637426900584,-0.056437082243533845,0.9181633246149373,0.9093286835222317,-0.9800058122638765,-0.7309941520467835,0.8253995931415284
15,Total,0,0.9256030223772157,0.9100261551874453,0.06899157221737866,-0.9680325486777098,0.6959064327485379,0.3604184829991281,0.9679163034001742,0.9120023249055504,-0.9680325486777098,-0.543859649122807,0.8253995931415284
16,Non-breeding,0,0.9294391165358906,0.9049113629758789,0.34147050276082525,-0.9553618134263293,0.8596491228070176,-0.2253414705027608,0.9375762859633825,0.6909038070328392,-0.9553618134263293,0.07602339181286549,0.9224643998837546
16,Breeding,0,0.7782040104620749,0.8777099680325485,0.019587329264748616,-0.9750072653298458,0.8011695906432749,0.11421098517872709,0.9307178145887822,0.8314443475733796,-0.9750072653298458,-0.4152046783625731,0.9224643998837546
16,Total,0,0.916535890729439,0.9209532112757918,0.6879976750944492,-0.9375762859633825,0.8362573099415204,0.01110142400464981,0.9396687009590233,0.8371403661726241,-0.9375762859633825,-0.1111111111111111,0.9224643998837546
17,Non-breeding,0,0.9245568148793953,0.8068003487358325,0.8663179308340596,-0.9776809067131645,0.6842105263157894,0.5486195873292646,0.8715489683231616,0.7503051438535308,-0.9776809067131645,-0.6725146198830408,0.5831444347573379
17,Breeding,0,0.8796861377506536,0.9243243243243241,0.5265329845975006,-0.9837256611450158,0.8011695906432749,0.30287707061900604,0.9030514385353093,0.9094449287997672,-0.9837256611450158,-0.6374269005847952,0.5831444347573379
17,Total,0,0.9226968904388257,0.9158384190642254,0.7609997093868061,-0.9795408311537342,0.8128654970760234,0.4015693112467305,0.9160709096192965,0.9104911362975878,-0.9795408311537342,-0.5789473684210525,0.5831444347573379
18,Non-breeding,0,0.9594303981400754,0.9145597210113338,0.213949433304272,-0.9564080209241497,0.7192982456140351,-0.5488520778843359,0.9178145887823305,0.6111595466434175,-0.9564080209241497,-0.6842105263157894,0.8744551002615517
18,Breeding,0,0.9666376053472826,0.921185701830863,0.8216797442603893,-0.9694274920081369,0.9064327485380117,0.18628305725079916,0.9528044173205461,0.788317349607672,-0.9694274920081369,-0.05263157894736842,0.8744551002615517
18,Total,0,0.9704736995059574,0.9288578901482125,0.5417611159546643,-0.952571926765475,0.894736842105263,-0.42226097064806734,0.9448997384481254,0.7497239174658528,-0.952571926765475,-0.005847953216374269,0.8744551002615517
19,Non-breeding,0,0.8828247602441149,0.5486195873292646,0.6922987503632664,-0.9787271142109849,0.6257309941520467,0.6474280732345248,0.7808776518453936,0.5616390584132519,-0.9787271142109849,-0.543859649122807,0.5401336820691659
19,Breeding,0,0.7629758791049112,0.6327811682650392,0.734844521941296,-0.9862830572507989,0.6608187134502924,0.5995350188898574,0.7462365591397848,0.5696599825632083,-0.9862830572507989,-0.9181286549707602,0.5401336820691659
19,Total,0,0.8458587619877941,0.7239174658529496,0.699970938680616,-0.9789596047660561,0.7076023391812866,0.6235977913397267,0.8107526881720429,0.5722173786689915,-0.9789596047660561,-0.6608187134502924,0.5401336820691659
20,Non-breeding,0,0.8205172914850332,0.685440278988666,0.8472537053182213,-0.9695437372856726,0.23976608187134502,0.6463818657367043,0.6903225806451612,0.69590235396687,-0.9695437372856726,-0.6374269005847952,0.7722755013077592
20,Breeding,0,0.45655332752106936,0.6181342632955535,0.8765475152571925,-0.9802383028189477,0.09941520467836257,0.5976750944492879,0.6817204301075267,0.28613775065387964,-0.9802383028189477,-0.7192982456140351,0.7722755013077592
20,Total,0,0.7041557686718976,0.7351932577739028,0.8677128741644868,-0.9791920953211273,0.21637426900584794,0.6752106945655331,0.737750653879686,0.6840453356582388,-0.9791920953211273,-0.7192982456140351,0.7722755013077592
21,Non-breeding,0,0.9768671897704153,0.8734088927637312,0.66393490264458,-0.9755884917175237,0.9181286549707602,0.485149665794827,0.9614065678581806,0.9107236268526588,-0.9755884917175237,0.3333333333333333,0.8992153443766345
21,Breeding,0,0.9561755303690787,0.8321418192385933,0.6611450159837255,-0.9782621331008426,0.9181286549707602,0.5745422842197034,0.9379250217959894,0.8814298169136877,-0.9782621331008426,-0.09941520467836257,0.8992153443766345
21,Total,0,0.974077303109561,0.8943330427201394,0.6554489973844811,-0.9715199070037778,0.9415204678362572,0.3255448997384481,0.961290322580645,0.921185701830863,-0.9715199070037778,0.49707602339181284,0.8992153443766345
22,Non-breeding,0,0.936878814298169,0.6305725079918627,0.6273176402208659,-0.9848881139203719,0.38011695906432746,0.3217088055797732,0.8664341761115952,0.6495204882301655,-0.9848881139203719,-0.7894736842105262,0.7189189189189188
22,Breeding,0,0.8431851206044754,0.7439116535890727,0.7849462365591396,-0.9865155478058701,0.7777777777777777,-0.03830281894798023,0.9189770415576864,0.5953501888985759,-0.9865155478058701,-0.9181286549707602,0.7189189189189188
22,Total,0,0.9082824760244113,0.7169427492008136,0.7478639930252832,-0.9847718686428362,0.7309941520467835,0.08468468468468467,0.9325777390293517,0.6911362975879103,-0.9847718686428362,-0.6959064327485379,0.7189189189189188
23,Non-breeding,0,0.9598953792502177,0.8346992153443765,0.23231618715489677,-0.9654751525719266,0.6374269005847952,-0.1365300784655623,0.9160709096192965,0.6805579773321707,-0.9654751525719266,-0.7894736842105262,0.6949723917465852
23,Breeding,0,0.8891020052310372,0.8269107817494913,0.6297587910491135,-0.9794245858761985,0.391812865497076,0.33275210694565527,0.9023539668700957,0.6069747166521359,-0.9794245858761985,-0.8830409356725145,0.6949723917465852
23,Total,0,0.9228131357163613,0.8336530078465562,0.41249636733507694,-0.9587329264748617,0.4502923976608187,-0.035396687009590234,0.9207207207207205,0.6475443185120603,-0.9587329264748617,-0.7777777777777777,0.6949723917465852
24,Non-breeding,0,0.9808195292066259,0.8695727986050565,0.8164487067712872,-0.9335077012496364,0.6725146198830408,0.7970357454228421,0.9479221156640509,0.8155187445510025,-0.9335077012496364,-0.391812865497076,0.8800348735832605
24,Breeding,0,0.9090961929671606,0.8864283638477185,0.8135425748328973,-0.9831444347573378,0.847953216374269,0.5950014530659691,0.963034001743679,0.7324033711130484,-0.9831444347573378,-0.40350877192982454,0.8800348735832605
24,Total,0,0.968846265620459,0.9077012496367334,0.8308631211857017,-0.9580354548096481,0.8128654970760234,0.701133391455972,0.9689625108979946,0.7826213310084276,-0.9580354548096481,-0.3216374269005848,0.8800348735832605
25,Non-breeding,0,0.9259517582098226,0.7078756175530367,0.03946527172333623,-0.9709386806160998,0.894736842105263,-0.27509444928799764,0.9609415867480382,0.6985759953501888,-0.9709386806160998,0.15789473684210525,0.8460912525428652
25,Breeding,0,0.8552746294681778,0.8253995931415284,0.8043591979075848,-0.9832606800348733,0.894736842105263,0.43621040395233934,0.9464109270560882,0.775530369078756,-0.9832606800348733,-0.28654970760233917,0.8460912525428652
25,Total,0,0.9000290613193836,0.8235396687009588,0.3031095611740772,-0.9604766056378957,0.8596491228070176,-0.02156349898285382,0.9657076431269979,0.7527462946817784,-0.9604766056378957,0.3333333333333333,0.8460912525428652
26,Non-breeding,0,0.9675675675675673,0.917698343504795,0.4541121766928218,-0.9571054925893634,0.6959064327485379,0.10014530659691948,0.9200232490555069,0.7115954664341759,-0.9571054925893634,-0.12280701754385964,0.8980528916012785
26,Breeding,0,0.9156059285091541,0.878407439697762,0.532810229584423,-0.9883754722464397,0.6374269005847952,0.6609125254286543,0.9072362685265909,0.3909909909909909,-0.9883754722464397,-0.49707602339181284,0.8980528916012785
26,Total,0,0.9646614356291773,0.9276954373728565,0.6616099970938679,-0.9751235106073814,0.6374269005847952,0.41470502760825334,0.9336239465271721,0.5046788724208078,-0.9751235106073814,-0.22807017543859648,0.8980528916012785
27,Non-breeding,0,0.9238593432141817,0.8563208369659981,0.02807323452484742,-0.9633827375762858,0.6374269005847952,0.37762278407439687,0.9454809648358034,0.8193548387096772,-0.9633827375762858,-0.7309941520467835,0.5201394943330426
27,Breeding,0,0.8312118570183085,0.735425748328974,0.13676256902063352,-0.9873292647486194,0.7192982456140351,0.49549549549549543,0.8108689334495784,0.6700959023539668,-0.9873292647486194,-0.7426900584795321,0.5201394943330426
27,Total,0,0.8792211566405114,0.8555071200232488,0.06550421389131066,-0.9796570764312698,0.7777777777777777,0.29439116535890725,0.9038651554780585,0.7420517291485033,-0.9796570764312698,-0.6959064327485379,0.5201394943330426
28,Non-breeding,0,0.9503632664922985,0.8798023830281892,0.3185701830863121,-0.9204882301656493,0.7894736842105262,0.5414123801220575,0.9303690787561754,0.8088927637314732,-0.9204882301656493,0.21637426900584794,0.8457425167102585
28,Breeding,0,0.8827085149665793,0.9057250799186282,0.4953792502179598,-0.9890729439116533,0.7777777777777777,0.6288288288288287,0.9046788724208077,-0.06713164777680905,-0.9890729439116533,-0.6608187134502924,0.8457425167102585
28,Total,0,0.9462946817785526,0.903748910200523,0.4341179889566985,-0.9526881720430105,0.8011695906432749,0.47863993025283336,0.9372275501307757,0.21441441441441436,-0.9526881720430105,0.1695906432748538,0.8457425167102585
29,Non-breeding,0,0.9633827375762858,0.895611740773031,0.5250217959895378,-0.972333623946527,0.7894736842105262,0.44736995059575696,0.9146759662888693,0.8414414414414413,-0.972333623946527,-0.391812865497076,0.7937808776518452
29,Breeding,0,0.8274920081371693,0.8090090090090089,0.6080209241499562,-0.9865155478058701,0.7192982456140351,0.5208369659982562,0.8871258355129321,0.6308049985469338,-0.9865155478058701,-0.8245614035087718,0.7937808776518452
29,Total,0,0.9407149084568437,0.874106364428945,0.7310084277826212,-0.9803545480964834,0.871345029239766,0.4807323452484742,0.9236268526591106,0.7962220284800928,-0.9803545480964834,-0.543859649122807,0.7937808776518452
30,Non-breeding,0,0.9501307759372274,0.8172624237140365,0.2576576576576576,-0.9488520778843358,0.8245614035087718,-0.2792792792792792,0.9204882301656493,0.6540540540540539,-0.9488520778843358,-0.2631578947368421,0.8336530078465562
30,Breeding,0,0.9403661726242369,0.7671607090961928,0.4716652136006974,-0.9634989828538213,0.7543859649122807,0.2530078465562336,0.9287416448706769,0.4136588201104329,-0.9634989828538213,-0.7543859649122807,0.8336530078465562
30,Total,0,0.953734379540831,0.783667538506248,0.1274629468177855,-0.9361813426329553,0.8245614035087718,0.030281894798023824,0.9423423423423422,0.6280151118860795,-0.9361813426329553,-0.14619883040935672,0.8336530078465562
31,Non-breeding,0,0.9257192676547513,0.8343504795117697,0.20743969776227836,-0.9788433594885206,0.25146198830409355,0.5247893054344667,0.8838709677419353,0.531647776809067,-0.9788433594885206,-0.7894736842105262,0.6909038070328392
31,Breeding,0,0.6427782621331006,0.67846556233653,0.3119442022667829,-0.9926765475152569,0.48538011695906425,0.3725079918628305,0.677303109561174,0.2781168265039232,-0.9926765475152569,-0.8011695906432749,0.6909038070328392
31,Total,0,0.8658529497239174,0.848183667538506,0.08805579773321708,-0.9873292647486194,0.6257309941520467,0.09212438244696307,0.8198198198198197,0.28311537343795407,-0.9873292647486194,-0.8596491228070176,0.6909038070328392
32,Non-breeding,0,0.8695727986050565,0.8465562336530077,-0.18965417029933154,-0.971171171171171,0.7894736842105262,-0.3851787271142109,0.8970066841034582,0.7728567276954372,-0.971171171171171,-0.38011695906432746,0.7835512932287124
32,Breeding,0,0.758093577448416,0.7670444638186572,-0.20604475443185116,-0.9844231328102294,0.7894736842105262,-0.3904097646033129,0.8101714617843648,0.799360650973554,-0.9844231328102294,-0.8245614035087718,0.7835512932287124
32,Total,0,0.8599244405696017,0.8728276663760534,-0.32728857890148205,-0.9782621331008426,0.8011695906432749,-0.6607962801511187,0.8801511188607961,0.7707643126997964,-0.9782621331008426,-0.6023391812865496,0.7835512932287124
33,Non-breeding,0,0.7594885207788432,0.18477186864283635,0.7806451612903225,-0.9752397558849171,0.43859649122807015,0.7532112757919207,0.6316187154896832,0.1272304562627143,-0.9752397558849171,-0.7309941520467835,0.8006393490264456
33,Breeding,0,0.5580354548096482,0.6707933740191804,0.39761697181052014,-0.9834931705899446,0.5321637426900584,0.5085149665794826,0.7523975588491716,0.022958442313281018,-0.9834931705899446,-0.7426900584795321,0.8006393490264456
33,Total,0,0.7105492589363556,0.5561755303690786,0.4159837256611449,-0.9751235106073814,0.52046783625731,0.6634699215344375,0.8135425748328973,0.12467306015693111,-0.9751235106073814,-0.6023391812865496,0.8006393490264456
34,Non-breeding,0,0.9788433594885206,0.7407730310956117,0.8888695146759662,-0.9516419645451901,0.7426900584795321,-0.2381284510316768,0.895611740773031,0.6342923568730019,-0.9516419645451901,-0.43859649122807015,0.9236268526591106
34,Breeding,0,0.773786689915722,0.7407730310956117,0.26625980819529205,-0.9837256611450158,0.6257309941520467,-0.36123219994187733,0.9218831734960765,0.1326939843068875,-0.9837256611450158,-0.8245614035087718,0.9236268526591106
34,Total,0,0.9290903807032838,0.6925312409183375,0.5192095321127578,-0.971171171171171,0.5906432748538012,-0.453763440860215,0.9001453065969193,0.3791339726823597,-0.971171171171171,-0.6257309941520467,0.9236268526591106
35,Non-breeding,0,0.9655913978494622,0.8392327811682648,0.6004649811101423,-0.9803545480964834,0.9181286549707602,0.5052600988084858,0.9648939261842485,0.6913687881429815,-0.9803545480964834,-0.1111111111111111,0.8594594594594592
35,Breeding,0,0.9047951176983433,0.8851496657948269,0.6170880557977331,-0.9796570764312698,0.7076023391812866,-0.2525428654460912,0.9217669282185409,0.7751816332461492,-0.9796570764312698,-0.5789473684210525,0.8594594594594592
35,Total,0,0.9509444928799766,0.8857308921825049,0.7392618424876488,-0.974658529497239,0.8245614035087718,0.08526591107236267,0.9626852659110722,0.8323743097936646,-0.974658529497239,-0.09941520467836257,0.8594594594594592
36,Non-breeding,0,0.9371113048532401,0.7872711421098516,-0.2345248474280732,-0.9645451903516418,0.9181286549707602,0.4757337983144434,0.8799186283057249,0.6040685847137459,-0.9645451903516418,-0.7543859649122807,0.8974716652136004
36,Breeding,0,0.9428073234524846,0.4250508573089217,0.2437082243533856,-0.9667538506248182,0.6257309941520467,0.22603894216797438,0.8029642545771576,0.6835803545480963,-0.9667538506248182,-0.7777777777777777,0.8974716652136004
36,Total,0,0.972333623946527,0.7136878814298168,0.35541993606509725,-0.9600116245277533,0.7076023391812866,0.47480383609415855,0.8612031386224933,0.6198779424585874,-0.9600116245277533,-0.6842105263157894,0.8974716652136004
37,Non-breeding,0,0.9259517582098226,0.8517872711421096,0.10491136297587908,-0.974077303109561,0.7076023391812866,0.44434757337983133,0.8832897413542573,0.844696309212438,-0.974077303109561,-0.894736842105263,0.8622493461203137
37,Breeding,0,0.7884335948852076,0.8802673641383317,0.41284510316768375,-0.9893054344667246,0.6959064327485379,0.6365010171461783,0.938622493461203,0.7421679744260389,-0.9893054344667246,-0.8362573099415204,0.8622493461203137
37,Total,0,0.9064225515838418,0.8845684394071489,0.20092996222028475,-0.9804707933740189,0.7660818713450293,0.6785818076140656,0.9446672478930541,0.8584132519616389,-0.9804707933740189,-0.8245614035087718,0.8622493461203137
38,Non-breeding,0,0.9528044173205461,0.8601569311246728,0.8994478349317058,-0.9588491717523974,0.7309941520467835,0.8080790467887241,0.8856146469049693,0.865969195001453,-0.9588491717523974,-0.47368421052631576,0.6853240337111304
38,Breeding,0,0.77146178436501,0.8453937808776517,0.665097355419936,-0.9895379250217958,0.8128654970760234,0.6320836965998254,0.7289160127869804,0.7799476896251087,-0.9895379250217958,-0.9181286549707602,0.6853240337111304
38,Total,0,0.9268817204301073,0.8945655332752105,0.9269979657076429,-0.979308340598663,0.8245614035087718,0.6637024120895088,0.8800348735832605,0.9014240046498109,-0.979308340598663,-0.6608187134502924,0.6853240337111304
39,Non-breeding,0,0.9774484161580933,0.9139784946236558,0.5452484742807323,-0.9189770415576864,0.18128654970760236,-0.45562336530078457,0.9014240046498109,0.3377506538796861,-0.9189770415576864,-0.5555555555555555,0.7340308049985468
39,Breeding,0,0.9425748328974134,0.8584132519616389,0.269165940133682,-0.9654751525719266,-0.13450292397660818,0.18500435919790756,0.85573961057832,0.43307178145887815,-0.9654751525719266,-0.6725146198830408,0.7340308049985468
39,Total,0,0.9666376053472826,0.9093286835222317,-0.015751235106073812,-0.8922406277244985,-0.1111111111111111,-0.04190642255158383,0.9100261551874453,0.45597210113339137,-0.8922406277244985,-0.5789473684210525,0.7340308049985468
40,Non-breeding,0,0.702295844231328,0.8135425748328973,0.6030223772159256,-0.9523394362104038,0.6023391812865496,0.7455390874745712,0.8341179889566984,0.722638767800058,-0.9523394362104038,-0.43859649122807015,0.6969485614646903
40,Breeding,0,0.5589654170299331,0.8566695727986049,0.5507120023249055,-0.9887242080790466,0.25146198830409355,-0.32368497529787843,0.918279569892473,0.4078465562336529,-0.9887242080790466,-0.8596491228070176,0.6969485614646903
40,Total,0,0.6480092996222027,0.8959604766056377,0.1285091543156059,-0.968846265620459,0.47368421052631576,0.3865736704446381,0.9617553036907874,0.6754431851206043,-0.968846265620459,-0.7777777777777777,0.6969485614646903
41,Non-breeding,0,0.858064516129032,0.006335367625690205,0.04864864864864864,-0.9623365300784653,0.5672514619883041,-0.2574251671025864,0.5393199651264167,0.3470502760825341,-0.9623365300784653,-0.8596491228070176,0.7922696890438824
41,Breeding,0,0.6975297878523684,0.14292356873002032,0.7757628596338273,-0.9894216797442601,0.6608187134502924,0.27358326068003486,0.4774774774774774,0.4348154606219121,-0.9894216797442601,-0.894736842105263,0.7922696890438824
41,Total,0,0.8192385934321417,-0.047021214763150236,0.6881139203719848,-0.9791920953211273,0.5555555555555555,0.1189770415576867,0.5126997965707643,0.44632374309793654,-0.9791920953211273,-0.8245614035087718,0.7922696890438824
42,Non-breeding,0,0.6618424876489392,0.8961929671607088,0.6103458297006682,-0.9417611159546642,0.6608187134502924,0.7841325196163904,0.9188607962801509,0.7458878233071781,-0.9417611159546642,-0.14619883040935672,0.6754431851206043
42,Breeding,0,0.5868642836384771,0.8180761406567856,0.45446091252542853,-0.9739610578320254,0.6491228070175439,0.6449869224062772,0.9236268526591106,0.42516710258645735,-0.9739610578320254,-0.543859649122807,0.6754431851206043
