Growth rate,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax,Smax/Var
0.0,0.046153121720498874,0.1672559807052311,-0.12110285898473222,0.16354586207328117,0.02674724900129271,0.6361874551586114,0.5307191206722782,0.4494763378713282,0.9774614662148547,1.051970365719701,0.7056229679812268,0.8384600281708887,0.16153997182911128,1.023640620120616e-18,0.0,"{'sigma': 0.06907031247061154, 'lam': -0.42460740294051025}","{'sigma': 0.024101091838490074, 'mu': -0.07587627089026872, 'w0': 0.2241770583019227, 'delta': 2.5616619936386087e-11, 'psi': 0.2}",{'sigma': 0.07363794852387276},0.0046572475020265035,0.17412061710725527
0.05,0.2886866979141278,0.4216841711844955,-0.1329974732703677,0.31582240777289494,0.09974379325146873,0.8726512423964011,0.81969817145916,0.7868394032313226,0.7493596015274786,0.575897889361954,-0.5227176843079905,1.5877812283790218e-14,0.999999999999984,1.8049065248761624e-27,0.005201757058567545,"{'sigma': 0.08241664231083325, 'lam': -0.3608614480411898}","{'sigma': 0.03114841817848757, 'mu': -0.07085175867163929, 'w0': 0.20933209615545414, 'delta': 1.5922818619173995e-11, 'psi': 0.2}",{'sigma': 0.09363727501340423},0.01040351411713509,0.10430237088443495
0.1,9.392720295471447,9.401709975740836,-0.008989680269388955,0.4015284086178371,0.16122506292717279,0.9029242793082329,0.8710486547980373,0.8316141418424796,0.04270868030897047,-0.5614964041931487,1.6438464449635195,2.5017168637208197e-27,1.0,3.4483875372022716e-38,0.009101682829634987,"{'sigma': 0.09955749176012436, 'lam': -0.3372826185176687}","{'sigma': 0.03941141534327741, 'mu': -0.06943519984093238, 'w0': 0.2051468615799408, 'delta': 4.749756143951345e-12, 'psi': 0.2}",{'sigma': 0.1132744505161079},0.018203365659269975,0.11290655018998283
0.15000000000000002,21.238013207583762,21.22213508977749,0.015878117806273906,0.27125710122830315,0.07358041496678192,0.789767811829533,0.7145176436055202,0.6370469551385544,0.0127820047455765,-0.01635143772685603,-0.19929492960991957,2.035717126362726e-07,0.9999997964282873,1.02081120653421e-22,0.005260523054500483,"{'sigma': 0.10017745228542115, 'lam': -0.4256039880143536}","{'sigma': 0.0352253611674922, 'mu': -0.07515459744661879, 'w0': 0.22204486833350395, 'delta': 1.0469691780201629e-10, 'psi': 0.2}",{'sigma': 0.10287825638151762},0.010521046109000965,0.1429870450411393
0.2,33.149172063370564,32.70203459599996,0.44713746737060234,0.2443047143240705,0.0596847934409657,0.7185520650239164,0.6393215964506108,0.548027822646404,0.007470557320601967,0.006294787929388373,0.2229041249292036,0.0010721935186215439,0.9989278064813784,2.960515765762338e-19,0.0042007543337895,"{'sigma': 0.09244805698142164, 'lam': -0.43579877822253543}","{'sigma': 0.031740815984998116, 'mu': -0.07534862745266735, 'w0': 0.22261813226812077, 'delta': 8.113909544249509e-10, 'psi': 0.2}",{'sigma': 0.09690434719179625},0.008401508667579,0.1407646434411965
0.25,43.8009036147857,43.630950850718975,0.16995276406672843,0.22202830103346594,0.049296566459807366,0.6720230825250041,0.579880694108772,0.48972927311804265,0.005088813258647258,-0.026017228090704787,0.05720774174219242,0.9999998526139102,1.4738601491220942e-07,7.489476297305871e-14,0.003150811701373699,"{'sigma': 0.09680640259970676, 'lam': -0.5308052862032206}","{'sigma': 0.03482382164313402, 'mu': -0.11845395984732998, 'w0': 0.3499731860494004, 'delta': 1.2204881549848778e-10, 'psi': 0.2}",{'sigma': 0.09014430768782093},0.006301623402747398,0.12783087860460338
0.30000000000000004,54.347446030425516,54.27359650983984,0.07384952058567507,0.21284084938324205,0.04530122716617993,0.6233408303080997,0.5323900421913336,0.4462696929173386,0.003921628899429218,-0.04115765304459247,-0.16245439502611167,0.9999999999796538,2.0237486783873923e-11,1.0858601247528764e-13,0.0029014675847835176,"{'sigma': 0.09894918365044238, 'lam': -0.5903247561602876}","{'sigma': 0.03301445751014498, 'mu': -0.12386252221323146, 'w0': 0.365952827438892, 'delta': 9.709610893082754e-11, 'psi': 0.2}",{'sigma': 0.0883354958679368},0.005802935169567035,0.1280966440109877
0.35000000000000003,64.48122274815553,64.46071006393669,0.020512684218843447,0.2141955651635108,0.045879740135715795,0.6083145961931404,0.47940499288566973,0.4125622185595095,0.0033228693075229906,-0.1271008213213235,0.055971853600279016,0.9999999995122921,4.815386314785067e-10,6.169249950810944e-12,0.0033986475734465267,"{'sigma': 0.09732933322747966, 'lam': -0.5427948565865317}","{'sigma': 0.03179864613804484, 'mu': -0.11489251195295158, 'w0': 0.33945086006146874, 'delta': 8.483638236356228e-10, 'psi': 0.2}",{'sigma': 0.0921376981484096},0.006797295146893053,0.14815461305548228
0.4,74.46286180780503,74.27473945394281,0.18812235386221232,0.18796633021817485,0.03533134129568795,0.5013238485048944,0.3950861288201629,0.27534236522943534,0.002530696127095987,-0.1283637807436644,-0.021781270625930854,0.9999999999999343,6.581158048396333e-14,1.0654321423177242e-16,0.0019979032567144055,"{'sigma': 0.10949649490636047, 'lam': -0.7317335677066685}","{'sigma': 0.031783630852930456, 'mu': -0.12439006267671493, 'w0': 0.36751145005960956, 'delta': 1.3610468307945212e-10, 'psi': 0.2}",{'sigma': 0.0859609381182751},0.003995806513428811,0.11309523971897674
0.45,83.70088689921475,83.66430251940807,0.03658437980668339,0.18367076796393772,0.03373495100446265,0.46787787359715893,0.2901220998630113,0.22893047302972208,0.002195334228988099,-0.10608462710665476,0.018192256662286906,0.9999999999996143,4.5963641178495805e-14,3.3962863362319163e-13,0.001406735948342245,"{'sigma': 0.1418292245596764, 'lam': -1.1900145844209742}","{'sigma': 1141.9395241909751, 'mu': -1131.217766715216, 'w0': 13992.225052273734, 'delta': 10650.032977773226, 'psi': 0.2}",{'sigma': 0.08134711282911107},0.00281347189668449,0.08339931770798505
