Realisation number,Variable,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean,Cross correlation
2,Non-breeding,106,52.18703274115357,39.85513418539891,12.331898555754663,8.191216197993517,67.09602280227136,0.46499973711318676,0.1600655563184733,-0.12026155458706086,0.11816350249931003,-0.013033650532415605,-0.5274843380249332,,,,0.7442972553496833
2,Non-breeding,108,32.73643918275137,38.680563627568446,-5.944124444817078,8.24764350852051,68.02362344364049,0.41991686187624533,0.17340862069273322,-0.11362577083482786,0.12180651708769237,0.016748974600682438,-0.5906946994009293,15.916794577100914,0.2339892197934506,0.23506948483333692,0.7652598476851971
2,Non-breeding,110,27.55978224488636,37.49448099555763,-9.93469875067127,8.40574548029255,70.65655707945864,0.4328580129774873,0.12077065596169205,-0.08832390923574553,0.1274488206280032,0.06486849442727548,-0.7160619420996952,,,,0.7753364208276713
2,Non-breeding,112,29.369920844908325,36.29819120436598,-6.9282703594576525,8.471682596866836,71.76940602205642,0.4449962075187822,0.13555825181213627,-0.11714520635436676,0.13187382561936617,0.13084920687240983,-0.7696088806196085,,,,0.7775802614575472
2,Non-breeding,114,35.408607326091996,35.09625403023215,0.31235329585984317,8.43364604676138,71.12638564205385,0.4442953134334038,0.12677824394767795,-0.10319344148123472,0.13463130013484406,0.16935835155298526,-0.7194775002726346,,,,0.7798406347601681
2,Non-breeding,116,34.19408965772769,33.89349574188812,0.3005939158395705,8.43146554396046,71.08961121899246,0.4464474606449354,0.1218753356654509,-0.10189113494027523,0.13775045092359875,0.15223690816600305,-0.7207997696262416,,,,0.7851884899444767
2,Non-breeding,118,32.388597484781556,32.694496815695,-0.3058993309134408,8.419510841187087,70.88816280486688,0.4652911668257578,0.12064825426449259,-0.11596123123342486,0.14112324767144324,0.1787208411951625,-0.7005628234340397,13.428910884431703,0.18943798728988545,0.22508807844639536,0.8035236593643911
2,Non-breeding,120,39.69080006332037,31.5042036210495,8.186596442270869,8.371946284002536,70.08948458222389,0.47207556845970416,0.16955474505049878,-0.0637026600235605,0.14275934270544627,0.08030922446499675,-0.7054538730254735,,,,0.8043667460852716
2,Non-breeding,122,41.78987986298872,30.326427468283423,11.463452394705296,8.559402232181684,73.26336657227681,0.4952591560316268,0.16336424467415878,-0.058684807842495426,0.14904061493233767,0.04311274274613415,-0.8419249359510226,,,,0.8176166980939203
2,Non-breeding,124,30.145833544464892,29.167884960821695,0.9779485836431974,8.367829106685281,70.0205639586894,0.4578784365010019,0.1864479719326159,-0.018384493426569542,0.15021789637297855,0.08239958014589079,-0.7033669478001816,,,,0.8652099971024225
2,Non-breeding,126,27.888410018143926,28.033655579129313,-0.1452455609853871,8.06632552510925,65.06560747702902,0.4966711974302286,0.24232709509805656,0.022565709938590812,0.14964594002289439,0.09638408340632633,-0.5469158574786172,,,,0.8957117108538748
2,Non-breeding,128,26.156605522312013,26.926243894157253,-0.7696383718452395,8.045024256814479,64.72241529273334,0.4926965330871599,0.23421551829241133,0.021932233281294754,0.15311915045184057,0.0693377467613971,-0.5231214754214188,6.712314352129251,0.10370926860145886,0.12775398039268196,0.9053601477489821
2,Non-breeding,130,21.37506872498255,25.84518753550104,-4.470118810518489,7.946976523511448,63.1544358652421,0.4788935662995298,0.25092065338507785,0.03661260876656729,0.155123922511268,0.06030906978169354,-0.4363599575114394,,,,0.9032583381555975
2,Non-breeding,132,19.922759528778712,24.85970730346457,-4.9369477746858585,7.908344914746834,62.54191929060211,0.500610744855084,0.26856765452493836,0.06933655840785635,0.15857319077490362,0.052868318341040166,-0.3960217348825926,,,,0.9074831949452677
2,Non-breeding,134,23.757395750171074,23.89510650945432,-0.1377107592832445,7.88664872460729,62.199228105349796,0.4948359587241349,0.2586694408682341,0.055989035110060335,0.1629907132008818,0.08872823272701853,-0.362132276100915,,,,0.907723790107556
2,Non-breeding,136,21.994985479664813,22.9396780896136,-0.9446926099487882,7.854638338310779,61.69534342566152,0.4884763545954454,0.24574458981880978,0.022026581523282927,0.16753997537167095,0.1385870591633752,-0.3094806902962719,,,,0.9081084648960128
2,Non-breeding,138,21.68957799335126,21.98778439300203,-0.2982063996507698,7.6834267220126105,59.03504619253745,0.46513178728184695,0.18079351125387325,-0.0394134284862642,0.16970662462004915,0.19210976944732586,-0.10624507033559685,3.9848457870050162,0.067499664081041,0.08801472996503118,0.9017389914949333
2,Non-breeding,140,16.454094142818512,21.03754783871752,-4.583453695899006,7.538619686043799,56.830786770807116,0.42343923862864347,0.1312617372573471,-0.11305882547960631,0.17295053918142406,0.2849102669571958,0.09902539279220317,,,,0.9251800804723875
2,Non-breeding,142,15.10703852679229,20.08853333742266,-4.98149481063037,6.914342517833656,47.80813245392226,0.35882337977794215,0.0036882125674149078,-0.10368718553405419,0.16583473228526938,0.0783789922820847,-0.19532620895595634,,,,0.9088677832626542
2,Non-breeding,144,19.633818113296115,19.140940475898518,0.4928776373975978,6.653259150615584,44.26585732525001,0.29191641887548514,0.011669106744212052,-0.017212697909683838,0.16572945790726037,0.056173391438100274,0.01664409648933989,,,,0.9018776259863547
2,Non-breeding,146,21.054393005861087,18.195203918167753,2.859189087693334,6.3679837738264355,40.55121734371677,0.3270311336766989,0.11200131218391655,0.11772057459634114,0.1647431000989734,-0.041411100029944026,0.15147227897596505,,,,0.8982264888384357
2,Non-breeding,148,17.654772228685122,17.251666383331116,0.4031058453540055,6.37000291982274,40.57693719855023,0.33304573678249677,0.10559123650910016,0.10790345420045977,0.16991603056162885,-0.09030925374789515,0.1520120210115183,4.335109618217953,0.10683678753291517,0.11563646479421562,0.9042268952262725
2,Non-breeding,150,14.818201390166214,16.310509992247482,-1.492308602081268,6.042026059885747,36.50607890833849,0.23430135235598396,0.04612925424628835,0.018142463071375937,0.1652864714530413,-0.03579417374331882,0.40323813175497136,,,,0.9005730166790603
2,Non-breeding,152,13.036807420431009,15.37187901376089,-2.3350715933298805,5.5165973925123435,30.43284679107399,0.17492596131790614,-0.08275798632090667,0.09314959935134405,0.15461966631535926,0.31801254636188325,0.13663431594969458,,,,0.8825435719772138
2,Non-breeding,154,12.744645426058392,14.43597012687634,-1.6913247008179475,5.418320606567482,29.358198195553804,0.12957845748497684,-0.05032181415256376,0.028322710815772832,0.15657150209633233,0.2965268885505458,0.2888965543227856,,,,0.8788661007534184
2,Non-breeding,156,11.685126723934138,13.503051608196364,-1.8179248842622258,5.199735652426265,27.037250855112788,0.1912154325311713,-0.16252017059867419,-0.05154024075672817,0.1546626139540194,0.3682744878900601,0.5148772648266009,,,,0.8646434048922085
2,Non-breeding,158,15.153865976431655,12.573437033841932,2.580428942589723,5.145772930834003,26.478979055703967,0.2675787086917854,-0.12373440713966408,-0.0211447295008196,0.15892945032156092,0.38763622401171177,0.6547195603511469,4.063813725175782,0.1534732028990512,0.12551266646092055,0.861272844797482
2,Non-breeding,160,12.570047830596607,11.647442929807914,0.9226049007886932,4.836819438120808,23.394822276983287,0.19634964271642633,-0.2128776186115204,0.03057431719746961,0.15340921802127985,0.572278264564044,0.7815168139869957,,,,0.8491839000312199
2,Non-breeding,162,10.634387778743477,10.725268092359203,-0.09088031361572568,4.656319898405971,21.681314996291388,0.14915132183331417,-0.18086686511049818,0.06847850905579686,0.15219579397493369,0.6394044006809051,1.0306616258182986,,,,0.8358512403702099
2,Non-breeding,164,7.348086781629132,9.80703249112791,-2.458945709498777,4.571769251456388,20.901074088562098,0.18483145356077088,-0.16096667260574335,0.024231553188295216,0.15466193462740566,0.6674758754395711,1.2107498501194989,,,,0.8668812311606099
2,Non-breeding,166,10.887217010369838,8.892851688369241,1.994365322000597,4.534980016757247,20.566043752387564,0.16115310337405672,-0.13762556271370874,0.023371915091695287,0.15968546581589477,0.7013175212156866,1.3713468529720112,,,,0.8647047457651471
2,Non-breeding,168,11.262669673741009,7.9828891266845785,3.27978054705643,4.53175766505047,20.536827534743683,0.19775258070522864,-0.15016215506079142,0.004611750224128663,0.1659761244583387,0.7038646296733381,1.3852325506695855,2.7145546035290113,0.13217984126012633,0.09942086184329756,0.8683878784824882
2,Non-breeding,170,9.168494978745892,7.077206042889646,2.0912889358562463,4.467872940492015,19.961888612380765,0.21243998019788368,-0.1201016664550333,-0.012524101062822904,0.16915501285596582,0.6479510868030789,1.4753809409079348,,,,0.8621693892840674
2,Non-breeding,172,6.99378243804206,6.17569304533523,0.8180893927068302,4.468868526633211,19.970785908332886,0.21327860203992477,-0.11398920277054046,-0.01503149076011002,0.1762293985890001,0.6431596496563494,1.4671531360821388,,,,0.8692183534279346
2,Non-breeding,174,5.155768854539998,,,,,,,,,,,,,,
2,Non-breeding,176,4.563959799683923,,,,,,,,,,,,,,
2,Non-breeding,178,3.7778356744563775,,,,,,,,,,,,,,
2,Non-breeding,180,3.9756775571012435,,,,,,,,,,,,,,
2,Non-breeding,182,2.881366391221183,,,,,,,,,,,,,,
2,Non-breeding,184,1.3505503319796717,,,,,,,,,,,,,,
2,Non-breeding,186,1.098146801034534,,,,,,,,,,,,,,
2,Non-breeding,188,0.8463725618365937,,,,,,,,,,,,,,
2,Non-breeding,190,0.3195404030190869,,,,,,,,,,,,,,
2,Non-breeding,192,0.4981065805571701,,,,,,,,,,,,,,
2,Non-breeding,194,0.4617120595106041,,,,,,,,,,,,,,
2,Non-breeding,196,0.27176079177831514,,,,,,,,,,,,,,
2,Non-breeding,198,0.14276835317567108,,,,,,,,,,,,,,
2,Breeding,0,88.12190048048934,114.78270795100947,-26.660807470520126,,,,,,,,,,,,
2,Breeding,2,121.97658004689825,113.06197209286765,8.9146079540306,,,,,,,,,,,,
2,Breeding,4,109.0415406233566,111.34887685864204,-2.3073362352854474,,,,,,,,,,,,
2,Breeding,6,115.92101202085111,109.6434722740812,6.277539746769904,,,,,,,,,,,,
2,Breeding,8,114.9981920026067,107.94576821764896,7.052423784957739,,,,,,,,,,,,
2,Breeding,10,104.61412089493052,106.25538621181983,-1.641265316889303,,,,,,,,,,,,
2,Breeding,12,90.27464118562924,104.57149881125173,-14.296857625622494,,,,,,,,,,,,
2,Breeding,14,112.39720483384878,102.89328691521443,9.503917918634343,,,,,,,,,,,,
2,Breeding,16,74.76350323329517,101.22017799958236,-26.456674766287193,,,,,,,,,,,,
2,Breeding,18,98.7373021945756,99.55129131710781,-0.813989122532206,,,,,,,,,,,,
2,Breeding,20,75.05334644554304,97.88555921748167,-22.83221277193863,,,,,,,,,,,,
2,Breeding,22,95.88178196527306,96.2218329892479,-0.3400510239748371,,,,,,,,,,,,
2,Breeding,24,85.37709257026823,94.55886224832673,-9.181769678058501,,,,,,,,,,,,
2,Breeding,26,76.85999271262888,92.89534773304435,-16.035355020415466,,,,,,,,,,,,
2,Breeding,28,72.341410661584,91.23031573752,-18.888905075935995,,,,,,,,,,,,
2,Breeding,30,87.12905798168372,89.56324165013099,-2.4341836684472753,,,,,,,,,,,,
2,Breeding,32,85.66302049879293,87.89410658733566,-2.2310860885427246,,,,,,,,,,,,
2,Breeding,34,86.69176425335634,86.22369570899117,0.46806854436516687,,,,,,,,,,,,
2,Breeding,36,90.46547442463735,84.5543959752611,5.911078449376248,,,,,,,,,,,,
2,Breeding,38,100.54783496118021,82.89202411843232,17.655810842747897,,,,,,,,,,,,
2,Breeding,40,72.8462516028881,81.25047550882668,-8.40422390593858,,,,,,,,,,,,
2,Breeding,42,89.75080367031447,79.66039323561529,10.09041043469918,,,,,,,,,,,,
2,Breeding,44,71.84493620340213,78.09438394086266,-6.249447737460528,,,,,,,,,,,,
2,Breeding,46,77.31773002211477,76.52278765289265,0.7949423692221274,,,,,,,,,,,,
2,Breeding,48,79.98907753680537,74.94959479728905,5.039482739516316,,,,,,,,,,,,
2,Breeding,50,59.71553703542698,73.38387181543916,-13.66833478001218,,,,,,,,,,,,
2,Breeding,52,69.74781379370769,71.83158116234453,-2.083767368636842,,,,,,,,,,,,
2,Breeding,54,72.875607792867,70.29869352920909,2.576914263657912,,,,,,,,,,,,
2,Breeding,56,77.85442663345113,68.79029438749859,9.064132245952536,,,,,,,,,,,,
2,Breeding,58,79.97298800679734,67.30616927507198,12.666818731725357,,,,,,,,,,,,
2,Breeding,60,64.66172702010569,65.8463980598308,-1.1846710397251172,,,,,,,,,,,,
2,Breeding,62,87.97259374000875,64.40868686691414,23.56390687309461,,,,,,,,,,,,
2,Breeding,64,79.23366600053498,62.985119866970564,16.248546133564417,,,,,,,,,,,,
2,Breeding,66,71.31150570916228,61.568454750191414,9.743050958970862,,,,,,,,,,,,
2,Breeding,68,50.64363050603976,60.1571402207848,-9.513509714745034,,,,,,,,,,,,
2,Breeding,70,47.39488904236446,58.75009209949298,-11.35520305712852,,,,,,,,,,,,
2,Breeding,72,39.08031384385157,57.34402392613497,-18.263710082283403,,,,,,,,,,,,
2,Breeding,74,43.64145613202485,55.936682473101946,-12.295226341077097,,,,,,,,,,,,
2,Breeding,76,40.1333935962794,54.526203929329476,-14.392810333050079,,,,,,,,,,,,
2,Breeding,78,59.732473238808005,53.111068785896826,6.621404452911179,12.204886591499122,148.95925671135507,0.13248508264530706,0.39449505918413114,-0.02215410458744699,0.15149222920170854,-0.16104022515299599,-0.5088146699181143,14.122786752802995,0.09480972894601201,0.1752980195008671,0.7506818890334942
2,Breeding,80,41.487581134368384,51.690494630388905,-10.202913496020521,11.623866133357039,135.11426388620472,0.1769937465368785,0.42722029302081,0.03551388124161982,0.14639891363337504,-0.056452768999930326,-0.4958683649502606,,,,0.719089285469967
2,Breeding,82,38.55123408322478,50.27147187258669,-11.72023778936191,11.5930032712559,134.39772484735002,0.19170376947668633,0.3948651119407325,0.03779182813055542,0.14994905167095926,0.045472263298894394,-0.477474873507758,,,,0.7293106758300536
2,Breeding,84,51.01310176888826,48.868315120267184,2.1447866486210785,11.614655995963252,134.90023390456514,0.1829241109791413,0.3879428373329566,0.04582855163735231,0.15310194390966647,0.01650709506858847,-0.4987378255389514,,,,0.7279006269253415
2,Breeding,86,54.6208719176109,47.493517831037664,7.127354086573234,11.631375667310314,135.28889991409847,0.17635904929943733,0.36474086985678944,0.05038158030507957,0.15648348348861935,0.014156924474911644,-0.5106713176991244,,,,0.7259392437192753
2,Breeding,88,54.340889757029,46.16236990440428,8.178519852624717,11.655694916816119,135.8552239938931,0.19243552249535278,0.4012778153846497,0.009546034232554604,0.16007645199849493,0.012000967185032052,-0.5266562672330031,18.677943111614535,0.1374841729490957,0.25651828443307495,0.727441232303017
2,Breeding,90,39.09146090954355,44.88389717629056,-5.792436266747011,11.669273471853346,136.17194336090026,0.18704620207344488,0.3931830522286014,0.011964402246670221,0.16395131703460963,0.03923902655555457,-0.5380197515164175,,,,0.7315484846860749
2,Breeding,92,40.40516543409925,43.66286353096127,-3.257698096862015,11.507223432377135,132.4161911226494,0.22071984537610428,0.3555201276906775,0.01088614853225178,0.16455699451339656,-0.004116867231764672,-0.4214075559446876,,,,0.7221776200223915
2,Breeding,94,43.002325614313065,42.503797641810436,0.4985279725026288,11.363478178451151,129.12863631213548,0.2979847778879168,0.35585352389379715,0.07195948936097055,0.16663548884919727,0.030546477064001563,-0.3072466274513264,,,,0.713396928984362
2,Breeding,96,42.030828798340686,41.39953027527556,0.6312985230651265,10.668590889887168,113.81883157578348,0.3226897287664889,0.2742625581069498,0.07913143736308308,0.15834570633285075,0.1527639319705343,-0.3300162144268994,,,,0.6944960416780295
2,Breeding,98,52.74908712911646,40.33332987164183,12.415757257474631,10.894760712521375,118.69581098309925,0.3444778342324641,0.2748148144295649,0.07482666881435111,0.1645097986228229,0.10442848942531907,-0.5043462420539904,24.86807496322006,0.20951097395308207,0.37550544819536524,0.6988873686981806
2,Breeding,100,44.23926097958884,39.286174270263295,4.953086709325547,10.353961338657822,107.20451540242087,0.3743260179926563,0.24820789306186009,-0.003360251991408741,0.15818381423327157,0.1605938573313705,-0.5282542417828453,,,,0.6959810844859113
2,Breeding,102,32.86023563229011,38.24232155542324,-5.3820859231331255,10.382272861545896,107.79158977159241,0.36926945639628195,0.23458750576167786,-0.0024507391939384846,0.16252848369296063,0.19486616290333003,-0.5468861252094899,,,,0.69586791990912
2,Breeding,104,34.07408785849527,37.19158968640567,-3.1175018279104023,10.298485890471424,106.05881163623901,0.3521474752580883,0.19912352763594163,-0.02139094588928089,0.1645200766418024,0.16812701976226854,-0.48444423756689226,,,,0.6957636515650429
2,Breeding,106,52.16890491403072,36.1284723150776,16.040432598953117,10.306754396161347,106.22918618279127,0.27784955084068674,0.16467338028362472,-0.012992742865105709,0.1662919908771034,0.1255094823700339,-0.5348119242456916,,,,0.7442972553496833
2,Breeding,108,34.46143639895612,35.049399708372356,-0.5879633094162386,9.82819448221405,96.5934067802227,0.2602169047879916,0.157820094350557,-0.013722452283396145,0.16103119366736368,0.19849446135509774,-0.45777694306897565,24.101654511802817,0.24951655930969383,0.3948963568453612,0.7652598476851971
2,Breeding,110,22.418427473316783,33.95471946894461,-11.536291995627828,10.007716141360566,100.15438236604882,0.2577313197058342,0.10019609930077823,0.0025328745884429602,0.16843726460270222,0.21066136967054777,-0.5670689011391289,,,,0.7753364208276713
2,Breeding,112,30.03680537737238,32.850193863104465,-2.8133884857320837,10.012257802871536,100.24530631116197,0.2631602126500957,0.10627385102376238,0.004062033346277002,0.1725524245145909,0.2145273864036063,-0.5703585798854681,,,,0.7775802614575472
2,Breeding,114,29.363368985224966,31.741920244370405,-2.378551259145439,10.022713485297041,100.45478560835518,0.26607638518515175,0.11807507176833744,0.003992581357435377,0.17710718541692386,0.23562980411309917,-0.574232637698866,,,,0.7798406347601681
2,Breeding,116,33.13037254444535,30.634879965807794,2.495492578637556,9.989437668231133,99.78886492747505,0.2502252285467617,0.1295191173739849,-0.019053860237398915,0.18110635571899725,0.26079641477858123,-0.5317229232494638,,,,0.7851884899444767
2,Breeding,118,28.273283490805362,29.53619831473507,-1.2629148239297088,9.589336928075113,91.95538272014505,0.30382406891441954,0.08699489290178235,0.01219798108508058,0.17974056614101014,0.2921726615025108,-0.3194349044715442,16.02182055183881,0.17423472207819807,0.3003097209115627,0.8035236593643911
2,Breeding,120,38.87514750831241,28.45240168755569,10.42274582075672,9.633942809387692,92.81285405455282,0.32665067723687036,0.07922042155617254,0.0067459725644631015,0.18349769165055804,0.18623693754428508,-0.40388940545400454,,,,0.8043667460852716
2,Breeding,122,37.4972753064496,27.38765183077981,10.109623475669792,9.634441030837893,92.82245397669271,0.3708774458491325,0.0746920623005502,0.00017535564888706987,0.1881896833949478,0.18621576141635846,-0.4042715177334102,,,,0.8176166980939203
2,Breeding,124,25.66527984604243,26.34811456061902,-0.6828347145765896,9.576597599964767,91.71122159165093,0.3653290284346021,0.07908198568083602,-0.02554151235340189,0.19137547742729843,0.15254346399147337,-0.35307783481895644,,,,0.8652099971024225
2,Breeding,126,23.961749453795846,25.33632268467178,-1.374573230875935,9.581004400557402,91.79564532350031,0.3664194092778127,0.07659250335731087,-0.031038787424913124,0.19670700169840044,0.17000833118188163,-0.3543104465955882,,,,0.8957117108538748
2,Breeding,128,20.519817443610815,24.349567157160717,-3.8297497135499015,9.57450203657048,91.67108924829229,0.3981444671536448,0.08178104949625303,-0.04597655209477629,0.2027626267503422,0.2381149625688367,-0.3261656876753933,8.82448529442291,0.0962624679905535,0.18687925608900513,0.9053601477489821
2,Breeding,130,19.481787206359808,23.384456480338258,-3.90266927397845,9.332732432937282,87.09989466479944,0.40253068457430574,0.09497186206274535,-0.009151813068096787,0.20194422213871335,0.26109901780448574,-0.19231984937480556,,,,0.9032583381555975
2,Breeding,132,18.43054441439858,22.51862479025813,-4.088080375859551,9.352124328770188,87.46222946077523,0.40841715922183464,0.10870829764521285,0.0043619305250432346,0.20814193869710992,0.273830857580623,-0.20974702774883372,,,,0.9074831949452677
2,Breeding,134,20.97834693067017,21.67008111607608,-0.6917341854059096,9.347021331638153,87.36680777409866,0.4078025244433451,0.1042331548472086,0.005597858487204795,0.2142139616766196,0.3015091165167523,-0.19204355655708705,,,,0.907723790107556
2,Breeding,136,20.42194392902377,20.82799867416324,-0.40605474513947115,9.239501113221984,85.36838082123029,0.38839761238944015,0.10803339747130224,-0.06508224963733038,0.2189546999921426,0.3703007517317653,-0.03380880141866202,,,,0.9081084648960128
2,Breeding,138,16.10656230337955,19.988140151428752,-3.8815778480492007,9.030300529058925,81.5463276451219,0.4015273410713289,0.016094153415121243,-0.147978629460242,0.2224125900426642,0.4662935725945702,0.24309030243284335,6.849235172125479,0.08399195120021079,0.16869384684836114,0.9017389914949333
2,Breeding,140,16.35459218027385,19.149615013439398,-2.7950228331655467,9.037849872674167,81.68273032099646,0.4537798181233344,0.023526142830607683,-0.14777538112713848,0.2294226162365498,0.47866103054923453,0.24092728711205358,,,,0.9251800804723875
2,Breeding,142,15.547926765975532,18.31271691256889,-2.7647901465933593,8.167819987327723,66.71328334539024,0.3623608159279016,-0.0869014090318682,-0.08459935489831506,0.21732591999675852,0.22475007512634237,-0.1847421715943357,,,,0.9088677832626542
2,Breeding,144,17.96740358454363,17.47803082709826,0.4893727574453699,7.679135837380535,58.96912720894205,0.30637829778831543,-0.03274422777872608,-0.013724248322580223,0.2130039094415212,0.12606820150470074,-0.08200492441221563,,,,0.9018776259863547
2,Breeding,146,19.775682092805553,16.646132159083205,3.1295499337223482,7.501988611268439,56.27983312360137,0.3645516825843529,0.01750782486106243,0.08343887892025136,0.2158024436788769,0.12210385989304862,0.09394921429749754,,,,0.8982264888384357
2,Breeding,148,18.849720757027903,15.817410937374486,3.032309819653417,7.423465441875708,55.1078391667229,0.34630327640887676,-0.04840926378638082,0.0349020213977123,0.2185404879217013,0.0319687682222297,0.18435556363310376,5.664449355846023,0.10278844972870076,0.166756555375244,0.9042268952262725
2,Breeding,150,11.394390625026595,14.992021306901316,-3.597630681874721,7.252384020548438,52.59707398150633,0.28225098387679354,-0.12513123395026382,-0.050724927276096836,0.21931487583365775,0.021667054788283277,0.4001693043868181,,,,0.9005730166790603
2,Breeding,152,11.418486885093596,14.169991881632871,-2.751504996539275,6.70326798419342,44.933801667912526,0.19892900913787137,-0.30879891851115243,0.012856738564405615,0.20703912391507517,0.29972311777032457,0.35437981050676465,,,,0.8825435719772138
2,Breeding,154,9.667607387707653,13.351446765445647,-3.6838393777379945,6.454338262873896,41.65848241159802,0.11540302168567884,-0.2635322963833863,-0.07866052549603388,0.2047210875884908,0.3849531261633713,0.5657370063268579,,,,0.8788661007534184
2,Breeding,156,14.285537908503247,12.53661249061075,1.7489254178924973,6.053369893118815,36.6432870629173,0.18838072295718822,-0.40188941275850054,-0.22762307080686806,0.196020723362888,0.5858547723546598,0.6384930965299559,,,,0.8646434048922085
2,Breeding,158,14.690885426972473,11.725777619265749,2.9651078077067243,5.976991360739759,35.724425726357715,0.25397860100487957,-0.3734186436242991,-0.24551750949763415,0.20087192285857627,0.6226766633746915,0.8366478720833712,3.8698151244065992,0.10832406807736099,0.13005493202696294,0.861272844797482
2,Breeding,160,11.48892146399002,10.919122722670107,0.5697987413199126,5.7509699098032865,33.07365490346282,0.17985635036707628,-0.37311121926051893,-0.20176855137586502,0.19827328328879448,0.695113045288762,1.0786440057209778,,,,0.8491839000312199
2,Breeding,162,9.695689456223722,10.116680169784265,-0.42099071356054374,5.422802971939781,29.406792072478922,0.20916510628778923,-0.3314706397358808,-0.13224561008698588,0.19172768748516117,0.9451073972135575,1.3081298744741434,,,,0.8358512403702099
2,Breeding,164,7.599897814974351,9.318424675494251,-1.7185268605199004,5.425312280352768,29.434013339346546,0.20411468237406727,-0.35525441895285204,-0.1285713244690397,0.19947064203625425,0.997516383663153,1.376577672144933,,,,0.8668812311606099
2,Breeding,166,10.7320870096169,8.524343555763643,2.207743453853256,5.321389327179245,28.31718437141718,0.15786832217656874,-0.33140349753794546,-0.10887566845512739,0.20387425467473605,1.0744002638174683,1.77423117368748,,,,0.8647047457651471
2,Breeding,168,11.739517162132264,7.734457294582383,4.005059867549881,5.20005725910727,27.04059549799421,0.21874146874552908,-0.31978951107935344,-0.11518010049214157,0.2077007395465068,1.1272426881788125,2.1980870458895616,2.607174498105028,0.09641705184704309,0.10413579012708259,0.8683878784824882
2,Breeding,170,7.5551840763561895,6.948674952400019,0.6065091239561706,5.112619882736783,26.138882065355478,0.20290477636991452,-0.3226981058304014,-0.11559632011565349,0.21084803714937703,1.1280545003636187,2.364952851010956,,,,0.8621693892840674
2,Breeding,172,6.139717979603748,6.166734981536314,-0.027017001932565954,5.081454287675264,25.82117767773332,0.20465938678603704,-0.3225064830428999,-0.08091953885804731,0.21723736832748264,1.107500430925233,2.417394164227729,,,,0.8692183534279346
2,Breeding,174,5.756184422583159,,,,,,,,,,,,,,
2,Breeding,176,4.386109345590133,,,,,,,,,,,,,,
2,Breeding,178,4.269873584012037,,,,,,,,,,,,,,
2,Breeding,180,3.152486072173229,,,,,,,,,,,,,,
2,Breeding,182,2.4681217620930087,,,,,,,,,,,,,,
2,Breeding,184,1.1835359362844775,,,,,,,,,,,,,,
2,Breeding,186,0.9574998143982166,,,,,,,,,,,,,,
2,Breeding,188,0.840234987775749,,,,,,,,,,,,,,
2,Breeding,190,0.4283072264888855,,,,,,,,,,,,,,
2,Breeding,192,0.5236797098976405,,,,,,,,,,,,,,
2,Breeding,194,0.4113144014457261,,,,,,,,,,,,,,
2,Breeding,196,0.2827958926416942,,,,,,,,,,,,,,
2,Breeding,198,0.10280157933292207,,,,,,,,,,,,,,
2,Total,0,180.34664004450923,231.48855152958797,-51.14191148507874,,,,,,,,,,,,
2,Total,2,240.32434583891785,228.42517822701384,11.899167611904005,,,,,,,,,,,,
2,Total,4,233.4641671087269,225.37883778275614,8.085329325970775,,,,,,,,,,,,
2,Total,6,237.77766096143162,222.34948400432035,15.428176957111276,,,,,,,,,,,,
2,Total,8,230.00918234668706,219.33624091767751,10.67294142900954,,,,,,,,,,,,
2,Total,10,210.75766100146015,216.33718476053062,-5.579523759070469,,,,,,,,,,,,
2,Total,12,189.21107770946912,213.34957453952427,-24.138496830055146,,,,,,,,,,,,
2,Total,14,231.29481438769287,210.3707383853605,20.924076002332356,,,,,,,,,,,,
2,Total,16,170.36643235122392,207.3984145822802,-37.031982231056276,,,,,,,,,,,,
2,Total,18,201.56060989405262,204.42977860616028,-2.8691687121076654,,,,,,,,,,,,
2,Total,20,171.68335329890445,201.46206114658824,-29.77870784768379,,,,,,,,,,,,
2,Total,22,197.85033369844206,198.49270260974106,-0.6423689112990019,,,,,,,,,,,,
2,Total,24,184.7720068759815,195.5197131523692,-10.747706276387703,,,,,,,,,,,,
2,Total,26,179.20760181060183,192.5414693711537,-13.33386756055188,,,,,,,,,,,,
2,Total,28,169.47841987479586,189.5572004623686,-20.078780587572737,,,,,,,,,,,,
2,Total,30,184.97404324512058,186.5676508885887,-1.5936076434681183,,,,,,,,,,,,
2,Total,32,183.555765871682,183.57590428294037,-0.020138411258358246,,,,,,,,,,,,
2,Total,34,186.03170756312886,180.58801422896005,5.443693334168813,,,,,,,,,,,,
2,Total,36,182.03056116232978,177.61484020793145,4.415720954398324,,,,,,,,,,,,
2,Total,38,194.8391252475164,174.67607521535055,20.16305003216584,,,,,,,,,,,,
2,Total,40,153.21393318749455,171.80824073088587,-18.594307543391324,,,,,,,,,,,,
2,Total,42,180.09162264085478,169.0702598701323,11.021362770722476,,,,,,,,,,,,
2,Total,44,171.00635381660362,166.18356769134937,4.822786125254254,,,,,,,,,,,,
2,Total,46,177.28105954052006,163.21287899871575,14.06818054180431,,,,,,,,,,,,
2,Total,48,160.61746161834415,160.15549517885947,0.46196643948468363,,,,,,,,,,,,
2,Total,50,133.5339273563117,157.0279397469239,-23.4940123906122,,,,,,,,,,,,
