Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var
Breeding,0.4,-0.1,15.658646364406302,15.18960980508776,0.4690365593185408,0.3105857411380353,0.09646350259826267,0.6857244392716536,0.4475623006470966,0.2926401848234954,0.02043921874501319,-0.17397331183495868,0.18688660234222498,0.010633136938777958,0.11022963765955418
Non-breeding,0.4,0.0,22.179368311448066,21.539016247252512,0.6403520641955538,0.3374936037242148,0.11390193255475733,0.544699238212686,0.30013361589806375,0.1589276750713725,0.015657056257596943,-0.11791441111667958,0.25003730122310985,0.011571884060437196,0.10159515120495534
Breeding,0.4,0.0,21.80507712799009,21.228938167682443,0.5761389603076452,0.38588995655430536,0.14891105856948367,0.5941743876698307,0.31702807747928213,0.16778612540113041,0.018168221109343623,-0.13566045591849857,0.13113701176747292,0.014998318682034368,0.10071997893316953
Non-breeding,0.5,-0.4,6.833899426396557,6.467671430773911,0.36622799562264596,0.23558769026846857,0.05550155980603188,0.8833763513824953,0.794092155944847,0.7145436569055856,0.03646500488641774,-0.0791125991617256,0.5036259264330902,0.007797812698733027,0.14049718108797304
Breeding,0.5,-0.4,4.535211771267687,4.319025695729772,0.21618607553791502,0.16878577419341653,0.02848863757007099,0.8909248548686569,0.7997849857350591,0.7199372390696271,0.03916158511949836,-0.06619341296110177,0.35561846159280425,0.003982079829756545,0.13977782615831222
Non-breeding,0.5,-0.3,12.943937838762947,12.437292912547523,0.506644926215424,0.2878485612593406,0.08285679421907235,0.7597656410064101,0.5950071766555967,0.46286913545181335,0.023137823194958766,-0.20089566330768324,0.48173863287658264,0.011269750260171445,0.1360147995875192
Breeding,0.5,-0.3,9.471465297681402,9.140726250025226,0.33073904765617534,0.23950746485657068,0.057363825722021436,0.78667072436721,0.6118376229386661,0.47789592738758385,0.02621568106739859,-0.18508720863228698,0.2806569224583317,0.007915890329840667,0.13799446306458307
Non-breeding,0.5,-0.2,18.463371645667426,17.849314116022537,0.6140575296448887,0.32322525767711163,0.10447456720043523,0.6471357917089606,0.4325428569337634,0.28149076405069984,0.018098775604408736,-0.17958704810692294,0.3149518137299131,0.011188022239441769,0.10708847654738274
Breeding,0.5,-0.2,14.888308480031416,14.443190598361022,0.44511788167039334,0.3070287659368808,0.09426666311272393,0.6940600379083584,0.4560966636438277,0.29913431111621164,0.021258689369272856,-0.17758542997213303,0.1308258001135017,0.010449181808065327,0.11084705306233457
Non-breeding,0.5,-0.1,23.368391089863753,22.701763254314496,0.6666278355492565,0.3529584586513165,0.12457967353351307,0.5434616007955193,0.30231102719535996,0.15929604259768998,0.015539312813902487,-0.13190025164084568,0.24045328047070863,0.01221750275955324,0.09806979271194366
Breeding,0.5,-0.1,20.76764996224103,20.231819517639458,0.5358304446015723,0.3761671155512944,0.14150169882218086,0.6061759539623801,0.32640600217558846,0.17291471645947154,0.018589715031188246,-0.1460718038136096,0.08879815171039424,0.0140763778487978,0.0994785077915353
Non-breeding,0.5,0.0,27.68423163996926,26.993118711382717,0.6911129285865414,0.383707835703499,0.14723170318026338,0.44475379569164486,0.19651666435284046,0.07932307871121125,0.014207966113143147,-0.07975248637681821,0.20657786595492325,0.012768693338826296,0.08672516219684646
Breeding,0.5,0.0,27.121886574216507,26.50515323603477,0.6167333381817386,0.45080545506397113,0.2032255583154341,0.5169002124188923,0.21628821838424045,0.08633721118017466,0.017002517058737798,-0.10796719657042314,0.1137030228060393,0.017737758145924352,0.0872811387157953
Non-breeding,0.6,-0.5,7.171669287990362,6.750979584571965,0.42068970341839673,0.2632755874916834,0.06931403496909103,0.8841479214219731,0.7961826949015922,0.717266358146731,0.039080972860168706,-0.07952033262876675,0.3895959431861163,0.009697847668880582,0.13991174620270067
Breeding,0.6,-0.5,4.30359328848596,4.078588336778585,0.22500495170737445,0.17131814612760818,0.02934990719260051,0.8927885684768483,0.8028695946892672,0.7235796329588483,0.042139482797510154,-0.06618373645894658,0.2534076247004998,0.004096450491662234,0.1395728601382086
Non-breeding,0.6,-0.4,13.566917827992624,13.012045146193971,0.5548726817986527,0.31848960085947325,0.10143562585562657,0.7606394465549576,0.5983232657195636,0.46660305056735774,0.02448314718597109,-0.1973000254702054,0.38546124881248633,0.013792955480542055,0.1359774276956065
Breeding,0.6,-0.4,8.976174102366109,8.650502943109442,0.32567115925666634,0.2420583046024568,0.05859222282701577,0.791330176341404,0.618060946601118,0.4840609463133005,0.028014836795537096,-0.181635662228254,0.1932834798098079,0.008133921827539279,0.13882255075990874
Non-breeding,0.6,-0.3,19.374447311303932,18.719117195851634,0.6553301154522977,0.3517921317614167,0.12375770396924199,0.6470120218981346,0.43543226507840355,0.2836293603152343,0.018789734911082476,-0.1844529092759274,0.25799093838272164,0.013214431117537909,0.10677663445357831
Breeding,0.6,-0.3,14.124363342301143,13.698746032088357,0.42561731021278604,0.3076724061675058,0.09466230951690266,0.7020089741664258,0.4643393533721749,0.3055008845379799,0.022471553626854227,-0.1814258707193311,0.07357915270562307,0.010629463536593489,0.11228823373145697
Non-breeding,0.6,-0.2,24.565764786399875,23.86637117981181,0.6993936065880639,0.37625534842785124,0.14156808722056374,0.5423017702579281,0.3047863195767195,0.1598321450741488,0.015760394751370803,-0.14479454668989877,0.21523742998189263,0.013432223642339645,0.09488172021009351
Breeding,0.6,-0.2,19.734650318474714,19.232489203045667,0.5021611154290468,0.3726809839818164,0.1388911158216549,0.6181581569975101,0.33606050334267135,0.17837417465270738,0.01938145384017815,-0.1563321759347522,0.044647029356169,0.013729836626027711,0.0988532387028822
Non-breeding,0.6,-0.1,29.163626234338487,28.448994764180323,0.7146314701581638,0.39958179756950346,0.15966561294887566,0.4429203873097089,0.1989354104526448,0.0793162807298325,0.014040992441836568,-0.09690117787772172,0.20391921338866947,0.013353720351040908,0.08363554371169903
Breeding,0.6,-0.1,25.822642776495726,25.25427271499735,0.5683700614983778,0.44032151092582383,0.19388303298400042,0.5333196580684072,0.22661042034667966,0.09045399739084115,0.017434902803264065,-0.12167694180701025,0.07154318126090109,0.01683778277587744,0.08684505558187201
Non-breeding,0.6,0.0,33.19527143195294,32.46737218998722,0.7278992419657158,0.427720632287321,0.18294493928426567,0.34667724689495544,0.11336762226865543,0.028952003408411132,0.013169235888630898,-0.0465605642551932,0.18695798888502355,0.01334831827622704,0.07296358307832718
Breeding,0.6,0.0,32.40546441851646,31.76165939516781,0.6438050233486479,0.514961423504093,0.26518526769736184,0.4437069277814076,0.13338480624400026,0.03311824923326294,0.016209260153294328,-0.08564989871829538,0.13025951002210387,0.02044034086702888,0.0770794736997082
Non-breeding,0.7,-0.6,7.511256367044982,7.028905151590438,0.4823512154545444,0.2960737380999834,0.08765965839249756,0.8847633312473399,0.7978741283344006,0.7194840043894589,0.04225731169052961,-0.08072060954646307,0.28256249642517134,0.012228862437229706,0.1395038796806026
Breeding,0.7,-0.6,4.075556995344661,3.8418013967990174,0.2337555985456432,0.1747865545012999,0.030550339634435878,0.8943712394304111,0.8054464590507256,0.7266154571491243,0.045695343295151764,-0.06642706686120305,0.16156242220763814,0.004261510176697368,0.13949141736852766
Non-breeding,0.7,-0.5,14.19003046533765,13.579506675517257,0.6105237898203928,0.356076741551069,0.1267906458736268,0.7614373695227643,0.6012158380457665,0.4698951024026038,0.02624402295589398,-0.19497463148681676,0.28811890467481566,0.017262416162356808,0.13614897253195155
Breeding,0.7,-0.5,8.488680644055853,8.166014145371957,0.32266649868389585,0.24654712783626484,0.06078548624431152,0.7954824899268239,0.6235704679219719,0.4895497393714031,0.030247878180420608,-0.1799292303925103,0.11744532564128768,0.00849207273786224,0.1397055985326917
Non-breeding,0.7,-0.4,20.286169730377964,19.581919915398124,0.7042498149798391,0.38862078721800836,0.15102611625794451,0.6470666561916992,0.43826297955894916,0.2858595911544537,0.01984987810397936,-0.1889408650689027,0.19337021449344363,0.016171801584832456,0.10707950376749334
Breeding,0.7,-0.4,13.370110910046822,12.96000284964826,0.41010806039856185,0.3116077439359485,0.09709938608085164,0.7092681669096726,0.47191884166983933,0.3114571880490154,0.02406833190899783,-0.18532796399319323,0.022795881534097288,0.01105094711035739,0.11381067951506521
Non-breeding,0.7,-0.3,25.766496255444135,25.026715312930907,0.739780942513228,0.4085784916074653,0.1669363838042316,0.541410896591537,0.30750196218641856,0.16067488607558625,0.016324823751708427,-0.15665257493843895,0.17851962791857734,0.015401092722209197,0.09225725615495693
Breeding,0.7,-0.3,18.710540978528062,18.23630960256022,0.47423137596784315,0.37425060577505564,0.14006351592299612,0.6294139091122164,0.3452900441351332,0.18372370096446222,0.020534368519943228,-0.16591762473435026,0.003661357824411082,0.013836148738969024,0.09878481664401341
Non-breeding,0.7,-0.2,30.651684793195265,29.906768282095072,0.7449165111001932,0.4244995551310109,0.18019987230642615,0.4411582280239231,0.2017451323883898,0.07935324972955364,0.014192041892306943,-0.11383337305920167,0.18971663544160122,0.014554684738378374,0.08076967287539713
Breeding,0.7,-0.2,24.52879721072594,24.000965793474084,0.527831417251857,0.4371130774195353,0.1910678424511767,0.5494603866339258,0.23709415529619113,0.09477089132272792,0.01821735782709274,-0.13524777093324017,0.03086234284643823,0.016608370151557444,0.08692394250383269
Non-breeding,0.7,-0.1,34.96613282247434,34.2180643742936,0.7480684481807458,0.4434556079934723,0.19665287626086014,0.34442485774529136,0.11641028439104865,0.0292801259674307,0.01295712440556147,-0.06508171321806731,0.19032192598454137,0.014026579040224524,0.07132658981106516
Breeding,0.7,-0.1,30.844733145288476,30.255861182554806,0.5888719627336698,0.5037694053536516,0.2537836137703717,0.46493048045940827,0.1440673969080576,0.03610479322552193,0.01665056117314036,-0.10028381849405323,0.08466344614853544,0.019675832352720964,0.07752995577769665
Non-breeding,0.7,0.0,38.727302554191525,37.96190563942241,0.7653969147691129,0.47079878721392787,0.22165149804210535,0.25028826090381623,0.049690158641076496,0.0005995316830306264,0.01239847711615001,-0.016063669420253838,0.16872822619804995,0.013654201444530042,0.061602116679293835
Breeding,0.7,0.0,37.66983049714791,36.9987745762927,0.6710559208552098,0.5790480992050969,0.3352967011930358,0.3733511980758125,0.06608199693022913,0.0014918886556659428,0.015647240580769856,-0.06721676529952976,0.15173469480517335,0.023111897110149972,0.06892968832653106
Non-breeding,0.8,-0.7,7.852166957988144,7.300066986416774,0.5520999715713701,0.33434518734564767,0.11178670430119622,0.885261160947754,0.7992444503196733,0.7212999933567554,0.04599874742815885,-0.08180431480012386,0.1882391688503942,0.015563424113953542,0.13922428620866856
Breeding,0.8,-0.7,3.852185213025437,3.609720968170419,0.2424642448550176,0.17890587295498947,0.03200731137778683,0.8957182553095707,0.8076017968954567,0.7291608750782262,0.049838942771337824,-0.06641116286994302,0.08369045595896464,0.004464256770416266,0.13947615648574824
Non-breeding,0.8,-0.6,14.811519221351457,14.136910346969056,0.6746088743824004,0.40110028455003494,0.160881438266119,0.762160582542149,0.6036853400316003,0.4727492644336799,0.028414603385425865,-0.19360252148293788,0.2002784480073139,0.021952360476267276,0.13645054838430268
Breeding,0.8,-0.6,8.011059945533049,7.68968175278183,0.3213781927512187,0.2524175489268398,0.06371461900623358,0.799094953721141,0.628303490498186,0.49429163847899926,0.032909964604221284,-0.1787170350253302,0.0545519165574467,0.008957631605894592,0.140589895154489
Non-breeding,0.8,-0.5,21.195319044152004,20.433298183189446,0.7620208609625578,0.4343847474095494,0.18869010878205805,0.6472744393362315,0.44089477296169827,0.28806059343240414,0.021271585394722584,-0.1930936853893722,0.13094373949089608,0.020297457032607675,0.10757032874495696
Breeding,0.8,-0.5,12.628751949945977,12.230511049010676,0.39824090093530096,0.31801476112655214,0.101133388294378,0.7157075543140077,0.4786509583180615,0.31685069321307807,0.026041907615847692,-0.1888866095999127,-0.01766210447456721,0.011660792101914048,0.11530111171566741
Non-breeding,0.8,-0.4,26.965753762461567,26.177718303878148,0.7880354585834191,0.4508598791463766,0.2032746306238853,0.5407090995363271,0.31005988945010193,0.16152974152371757,0.017227012143542778,-0.1667972270903731,0.13256640450914808,0.018362268904702665,0.09033231962269792
Breeding,0.8,-0.4,17.699752398765455,17.248058113537148,0.45169428522830657,0.3797779544031963,0.14423129465067624,0.6395763388421867,0.35373374356614856,0.18877817155785645,0.022040612984817937,-0.17450901374156386,-0.02858869928719185,0.014297606993705227,0.09912971403559533
Non-breeding,0.8,-0.3,32.14193103734487,31.358859477230766,0.7830715601141023,0.4599019844438122,0.2115098352953565,0.43960202063405557,0.20468121501837896,0.07941006333059447,0.014666379267553339,-0.12952507371666588,0.1631135436071991,0.01657729824763687,0.07837601605848732
Breeding,0.8,-0.3,23.246030485202724,22.75209963310504,0.4939308520976837,0.4397734330615162,0.19340067242671186,0.5643939279463942,0.2469509528830257,0.09889137350544074,0.01934089973208058,-0.14776990878661003,-0.004901194388811652,0.01690942698819179,0.08743210029220311
Non-breeding,0.8,-0.2,36.74577354803921,35.9702546840738,0.7755188639654094,0.4693567120343356,0.22029572313168222,0.34209772688244466,0.11981572936260405,0.029318245807517067,0.013047797561960438,-0.084288071536073,0.18285022051502042,0.01553184480329878,0.07050452265936451
Breeding,0.8,-0.2,29.2902838303773,28.747931004225546,0.5423528261517561,0.5008594293200912,0.25086016793884747,0.4854826729412086,0.15470636147915748,0.03902379721770342,0.017427730896355628,-0.11488979147532452,0.04060095767440715,0.01950648959207789,0.07775841717858138
Non-breeding,0.8,-0.1,40.791085980609715,40.0087813356008,0.7823046450089137,0.48580078188940673,0.2360023996843589,0.24757126808274296,0.053299211623737366,0.001443061054589581,0.012140780237097866,-0.034288164533979586,0.17452857198194857,0.014486957001118758,0.06138478685171981
Breeding,0.8,-0.1,35.84686921894973,35.23714435351935,0.6097248654303797,0.5670488298425066,0.32154437542575603,0.3995845019832876,0.07622893178543307,0.0031734435758388447,0.01609294844125624,-0.08122344608486953,0.10039192524134369,0.022899916650576176,0.0712185265882958
Non-breeding,0.8,0.0,44.28749516914585,43.47543624922818,0.8120589199176678,0.5139493115361611,0.26414389482849393,0.1554010810688077,0.004773739528275511,-0.01217927304467159,0.011818373378689356,0.011643239417699385,0.14306647265946892,0.0137915259993571,0.052212170219992415
Breeding,0.8,0.0,42.92143019334353,42.2157743656197,0.705655827723831,0.6437223019485182,0.41437840202589926,0.30511600867854355,0.013210269398813677,-0.013627105573034119,0.015245254147635818,-0.0521800844912543,0.17007947456989317,0.026285492902543423,0.06343354956250963
Non-breeding,0.9,-0.8,8.194077932183244,7.56316632519408,0.630911606989164,0.3784911413630257,0.1432555440902859,0.8856759235906444,0.80037058252407,0.722815134969023,0.050319970896667,-0.08206835816744952,0.10809275933691874,0.01991703302868106,0.13903149895635786
Breeding,0.9,-0.8,3.634452450603695,3.3833127055818357,0.2511397450218591,0.1834415281715448,0.03365079425791167,0.8968706220461743,0.8094126507152571,0.7313142288596132,0.054589283252033195,-0.06566793403316909,0.01963373725850394,0.0046940586322898915,0.1394932492919173
Non-breeding,0.9,-0.7,15.429889174154665,14.681550227447776,0.7483389467068893,0.4540741466038482,0.20618333061401303,0.7628176048018679,0.6057773174765794,0.4752163877208916,0.03099458562176526,-0.19272469706576204,0.1267898861688741,0.028209701624525612,0.13681853688422457
Breeding,0.9,-0.7,7.545229322749488,7.223613561773031,0.3216157609764574,0.2592310742842236,0.06720074987455264,0.8022183937905338,0.6323340402300346,0.4983677305419188,0.03600601142877794,-0.17736197585566535,0.004837323594589443,0.00950416341160501,0.1414294249594976
Non-breeding,0.9,-0.6,22.098977125266767,21.269296098508043,0.829681026758724,0.4897036802717897,0.2398096944717352,0.6475796043650653,0.4432284029279208,0.2901188282713879,0.023047986529545806,-0.19661065273306358,0.07619995759128614,0.02593903235454615,0.10816506985543661
Breeding,0.9,-0.6,11.903318160610574,11.513795824281464,0.3895223363291098,0.3261880018851875,0.10639861257385107,0.7213145263244858,0.4844793135394334,0.3216106481710276,0.02838961894029029,-0.19150776252366536,-0.048117152786442186,0.01241614398212716,0.11669460420368864
Non-breeding,0.9,-0.5,28.158986528888825,27.312619972698606,0.8463665561902189,0.5040160701737182,0.25403219899335844,0.5403265863411494,0.31250418211290704,0.16256641542685013,0.018463071837353837,-0.1753870576591054,0.08815120843818652,0.022622425146995435,0.0890533768421494
Breeding,0.9,-0.5,16.706579374385075,16.272753374558842,0.43382599982623304,0.3882526870355667,0.1507401489903377,0.6484789424147936,0.3611534840824749,0.19334741998889027,0.023893316292931857,-0.18154005635903164,-0.05197462434130075,0.015035769132141464,0.09974628015728738
Non-breeding,0.9,-0.4,33.62808384826024,32.798138857110345,0.829944991149894,0.5070205619454269,0.2570698502354565,0.4383279514423624,0.20746755851362578,0.07945444104613185,0.015462574047146875,-0.1431253779670059,0.12716914868510362,0.01972483638041638,0.07672948174338581
Breeding,0.9,-0.4,21.979973709079943,21.51365799226756,0.4663157168123817,0.4470157988124869,0.19982312438796573,0.5776930152245113,0.2558419898214343,0.1027336172262907,0.020798545758920813,-0.15874510248071694,-0.031102766398471742,0.017629169433022583,0.0882238704204962
Non-breeding,0.9,-0.3,38.52620374631093,37.715158565470084,0.8110451808408428,0.5071809124794048,0.2572324779834417,0.33985118227208405,0.12321219946743046,0.02898111000465784,0.013449003035633088,-0.10264193290281856,0.1609377028581984,0.01783839480198943,0.0693473660162684
Breeding,0.9,-0.3,27.74905795378998,27.24565539164148,0.5034025621484979,0.5046485016460657,0.2546701102136192,0.5043067944707522,0.16462768759507895,0.041727312194385954,0.01853354186101238,-0.1285792774619326,0.0038234103083083096,0.02005283566032924,0.07874043657305826
Non-breeding,0.9,-0.2,42.86370771723026,42.056876729039615,0.8068309881906472,0.5120738026357898,0.26221957934587786,0.24466530698290637,0.05740338408541072,0.0018023868111731285,0.012175794727751911,-0.05481653512458284,0.17128151117959423,0.015942103978344745,0.06079677199587178
Breeding,0.9,-0.2,34.03117445487696,33.47340854613674,0.5577659087402225,0.5643913944484013,0.3185376461274108,0.4247727604367002,0.08629914844073391,0.004647686255070583,0.016865928664936084,-0.09567574764390961,0.0522272555950794,0.023545277040315248,0.07391677977961025
Non-breeding,0.9,-0.1,46.64597069565683,45.81996284321501,0.8260078524418191,0.5276445886615829,0.2784088119438511,0.15222205317414816,0.008825242933755986,-0.010755610447361806,0.011514143732285109,-0.004763505055923595,0.1476414421987386,0.014512498204270124,0.0521265763929806
Breeding,0.9,-0.1,40.83510416444453,40.19774459379287,0.637359570651661,0.6306997684749065,0.39778219795430064,0.3364737996387109,0.021756840517107412,-0.013307083148701453,0.015690426189556114,-0.06453349150903234,0.11223860474012028,0.026568603116053795,0.06679183546345163
Non-breeding,0.9,0.0,49.87893976037801,49.009028508821274,0.8699112515567364,0.558210480674624,0.3115989407349947,0.06212599329588604,-0.021507411400942807,-0.014844101628817307,0.011386482617060979,0.034153716824706304,0.11236496077077829,0.013879377393044902,0.044542440870647515
Breeding,0.9,0.0,48.162719120229916,47.41356273788027,0.7491563823496463,0.7095184557734172,0.5034164390830946,0.23828548794288285,-0.026188832019401306,-0.01689766306214805,0.01496129304299269,-0.03984966648443152,0.18168908682340043,0.029375878473159058,0.05835303774875384
Non-breeding,1.0,-0.9,8.536855751596997,7.8170592847457225,0.7197964668512746,0.428963973369054,0.18401009044856648,0.8860360009429404,0.8013200424061663,0.7241175740201259,0.05524655489554186,-0.08094570021748632,0.0410786652616901,0.025557751426538336,0.1388932061510078
Breeding,1.0,-0.9,3.4232143923779543,3.1636226390188673,0.259591753359087,0.18819888771899745,0.03541882133866781,0.8978561312963564,0.8109310183502582,0.733138450393541,0.059973411124395366,-0.06255638974229548,-0.03496243381308249,0.00494209127847745,0.13953291192900363
Non-breeding,1.0,-0.8,16.04395056652708,15.211316755533408,0.8326338109936717,0.5155513457013823,0.2657931900545062,0.7634055630087732,0.6075331404946295,0.47733625310754474,0.03398975077533007,-0.19144502858794288,0.06692369032616889,0.03647149730226033,0.1372175761718392
Breeding,1.0,-0.8,7.092915558555007,6.769788051149593,0.32312750740541407,0.26663605846286975,0.07109478767261489,0.8049168482410275,0.6357549918663384,0.5018716328975434,0.03954865512205741,-0.17511292209102824,-0.03407463846708385,0.01011005970888315,0.14220535766192968
Non-breeding,1.0,-0.7,22.99460219313019,22.086187957249244,0.9084142358809473,0.5552203190991638,0.3082696027405773,0.6479399870944247,0.445243280864416,0.2919900448775125,0.025176790224380786,-0.19921757933075274,0.031299121276702084,0.03353848955913178,0.1087959671046643
Breeding,1.0,-0.7,11.196610588803582,10.812816497484587,0.383794091318995,0.335566275647876,0.11260472535218628,0.7261750963893215,0.4894870804759592,0.3257951249592552,0.031116707865459482,-0.19315457681977943,-0.0690260580734055,0.013282226716006054,0.117954434633752
Non-breeding,1.0,-0.6,29.342035771825493,28.426603363749226,0.915432408076267,0.5687924085024434,0.3235248039700105,0.5401494336782792,0.31464335496236334,0.16359289694908763,0.020025548733343924,-0.18210543834584447,0.04798298745251573,0.028573242102589873,0.08831855162869831
Breeding,1.0,-0.6,15.735085776402576,15.314899964971389,0.42018581143118716,0.39883469203896893,0.1590691115738192,0.6561659037488368,0.3675387663434991,0.19740232559594045,0.026091472399838837,-0.18678576271381764,-0.06716372957683855,0.01598751383337619,0.10050671481846345
Non-breeding,1.0,-0.5,35.104207701608566,34.217493673256115,0.8867140283524506,0.5669209127286635,0.32139932128910087,0.43739301057346264,0.20997034823053262,0.07953887294395037,0.016575803876534317,-0.15421568949691808,0.0882897343487138,0.02423280899560934,0.07539782255424168
Breeding,1.0,-0.5,20.73607717925883,20.291791704335694,0.44428547492313797,0.45766637546642824,0.20945851123257767,0.5892148929380429,0.26356642850674594,0.10618007118072663,0.02258471759152448,-0.16768641976804213,-0.048151251570561576,0.01867751187155532,0.08917046035344088
Non-breeding,1.0,-0.4,40.29966593914484,39.44430215625609,0.8553637828887446,0.5585025942846562,0.3119251478226913,0.3379595002973812,0.12644476218440726,0.028489080429204932,0.014163046751263031,-0.11896460829011457,0.12845886990026223,0.021404764819103465,0.06862147848133954
Breeding,1.0,-0.4,26.22792514053315,25.756129159305345,0.4717959812278032,0.5136585462397897,0.26384510212517415,0.5209085604334671,0.17351343298801114,0.044227333825181216,0.019961652438989654,-0.14065177207325247,-0.021256659273045913,0.02116911383081776,0.08023311276316454
Non-breeding,1.0,-0.3,44.935654393665864,44.095223448593686,0.8404309450721783,0.5517281301561461,0.3044039296055973,0.24169769459355836,0.061453866027505376,0.001422411797271499,0.012513733704197685,-0.07552852254076636,0.15314819006801395,0.018710112370075537,0.06146475308093887
Breeding,1.0,-0.3,32.23096948026133,31.71661866745963,0.5143508128016983,0.5692841219346895,0.32408441148695044,0.4476539390921547,0.09565428250711136,0.005895901774265241,0.0179594503901633,-0.1095271668349319,0.013503121326266843,0.024684893383732254,0.0761680985224623
Non-breeding,1.0,-0.2,49.01338728932145,48.16512234823356,0.8482649410878906,0.5536569539512077,0.3065360226585298,0.14862238001958256,0.013488715746909517,-0.010043443822015276,0.011494983164339058,-0.025462638600741983,0.14522751901119382,0.016249906500458836,0.05301140909810999
