Variable,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean
x,0,16.42599524977522,1.495867611147707,16.229145594813392,,,,,,,,,,,
x,1,14.103186640749904,1.4897133002336582,14.069832324209532,,,,,,,,,,,
x,2,17.6171420538424,1.4835703356644214,17.564609405918976,,,,,,,,,,,
x,3,15.590244919990464,1.4774387881707305,15.515466508058958,,,,,,,,,,,
x,4,15.92267700520483,1.47131873017841,15.969408463578496,,,,,,,,,,,
x,5,17.12889617074217,1.465210233156878,17.129946137090112,,,,,,,,,,,
x,6,16.841968650322507,1.4591133689196418,16.779871049185513,,,,,,,,,,,
x,7,12.097558220846002,1.453028212336105,12.246942801098287,,,,,,,,,,,
x,8,14.177750740767918,1.4469548370952283,13.981187938360137,,,,,,,,,,,
x,9,14.76110891094576,1.4408933199369565,14.596902318942236,,,,,,,,,,,
x,10,13.335702400602823,1.4348437380499077,13.08462908644473,,,,,,,,,,,
x,11,13.344010066880056,1.4288061661358138,13.498460847565491,,,,,,,,,,,
x,12,16.524604133338045,1.4227806758424888,16.508647061169473,,,,,,,,,,,
x,13,15.480668384406615,1.4167673398711362,15.491440642561702,,,,,,,,,,,
x,14,15.35620480691761,1.4107662311146445,15.364940984736597,,,,,,,,,,,
x,15,15.326890870022005,1.4047774237895088,15.220678390186627,,,,,,,,,,,
x,16,12.84146959679983,1.3988009961532706,12.956295653745098,,,,,,,,,,,
x,17,15.389670927841602,1.3928370299004562,15.18883163676934,,,,,,,,,,,
x,18,15.378826963300686,1.3868856060523362,15.5324308520827,,,,,,,,,,,
x,19,13.842343856352555,1.3809467994211306,13.692411660389594,,,,,,,,,,,
x,20,15.171998206387416,1.375020686757278,15.197425248499785,,,,,,,,,,,
x,21,14.993550640412119,1.3691073453946787,14.982513269583103,,,,,,,,,,,
x,22,14.931633466789666,1.363206851421185,14.805250690596441,,,,,,,,,,,
x,23,14.300241177706422,1.3573192761031372,14.498159105023802,,,,,,,,,,,
x,24,13.816253335161777,1.3514446865795997,13.760415700362563,,,,,,,,,,,
x,25,13.623000876599324,1.3455831521774968,13.77612135847065,,,,,,,,,,,
x,26,15.716327234785812,1.339734741933944,15.66548767274126,,,,,,,,,,,
x,27,16.37178743842386,1.3338995274149947,16.705927688456736,,,,,,,,,,,
x,28,13.573151556533285,1.3280775822717128,13.468713725033195,,,,,,,,,,,
x,29,15.493044107130176,1.3222689837462591,15.73432234142108,,,,,,,,,,,
x,30,15.599521342702278,1.3164738087790826,15.653521028184336,,,,,,,,,,,
x,31,13.488590154574377,1.3106921352391563,13.536322988533684,,,,,,,,,,,
x,32,13.726619765160951,1.304924037668095,13.77370239064843,,,,,,,,,,,
x,33,13.644303316154303,1.299169587826607,13.84438029288197,,,,,,,,,,,
x,34,13.113578010674177,1.293428858978015,13.117229368658759,,,,,,,,,,,
x,35,15.38306508443511,1.287701925206488,15.184152610231896,,,,,,,,,,,
x,36,13.172218688495768,1.281988863419588,13.218907684774972,,,,,,,,,,,
x,37,16.002747045146723,1.276289749890082,15.998203654099026,,,,,,,,,,,
x,38,14.448734030087785,1.270604662386748,14.333229089060913,,,,,,,,,,,
x,39,14.198046822994872,1.2649336798293043,14.266019191437776,,,,,,,,,,,
x,40,13.899143315832681,1.2592768834677228,13.948666691904968,,,,,,,,,,,
x,41,14.06424928892059,1.2536343605132463,14.12536288151771,,,,,,,,,,,
x,42,14.350427890307257,1.2480061994346803,14.261205440086563,,,,,,,,,,,
x,43,13.136775315692798,1.2423924891012261,13.269235153024365,,,,,,,,,,,
x,44,14.208199506980764,1.2367933196568377,14.330686941756632,,,,,,,,,,,
x,45,14.422655335304512,1.2312087801228195,14.376407436324742,,,,,,,,,,,
x,46,15.003927575447745,1.2256389573651059,14.934839607445394,,,,,,,,,,,
x,47,15.392619350072728,1.22008393657595,15.30207205102956,,,,,,,,,,,
x,48,14.394776497108236,1.2145438020416155,14.278184617453256,,,,,,,,,,,
x,49,14.175404358792726,1.2090186391719082,14.196078572219246,,,,,,,,,,,
x,50,12.994651453724185,1.2035085344875305,13.067440874357485,,,,,,,,,,,
x,51,13.672927117585088,1.1980135781939742,13.603057975372506,,,,,,,,,,,
x,52,12.854538595868727,1.1925338630861322,12.872754848878904,,,,,,,,,,,
x,53,12.658636725975716,1.1870694799606953,12.87851080758441,,,,,,,,,,,
x,54,15.481012866850836,1.1816205203550074,15.520666653175848,,,,,,,,,,,
x,55,13.85959682857493,1.176187082431962,14.003291446046337,,,,,,,,,,,
x,56,12.934110793717263,1.1707692695393594,12.75909512286373,,,,,,,,,,,
x,57,15.36850754618941,1.1653671885396804,15.499871554950099,,,,,,,,,,,
x,58,13.261383501187309,1.159980946793998,13.087437932875092,,,,,,,,,,,
x,59,12.622750314126522,1.1546106539741074,12.63526646944373,,,,,,,,,,,
x,60,13.757054791755902,1.1492564177550915,13.77334241421597,,,,,,,,,,,
x,61,13.774156794492667,1.1439183471900138,13.641390987298983,,,,,,,,,,,
x,62,12.097570399245873,1.1385965527771964,12.173097721799685,,,,,,,,,,,
x,63,14.241430839633741,1.133291146643283,14.071986018956672,,,,,,,,,,,
x,64,12.790263323041604,1.1280022430364174,12.656417604088343,,,,,,,,,,,
x,65,13.12949188146623,1.122729957864558,13.269035151426232,,,,,,,,,,,
x,66,13.310884426027126,1.1174744113533908,13.120317343960975,,,,,,,,,,,
x,67,13.45651125681373,1.1122357298148344,13.422424425350979,,,,,,,,,,,
x,68,12.102534558724589,1.1070140424934136,12.149536490759134,,,,,,,,,,,
x,69,14.106842516008342,1.1018094815994781,13.963466413421177,,,,,,,,,,,
x,70,11.548023155248485,1.0966221806474594,11.684618386292716,,,,,,,,,,,
x,71,13.482318247214577,1.0914522731807286,13.400944888118651,,,,,,,,,,,
x,72,12.826678798603867,1.0862998971887556,12.891733337235749,,,,,,,,,,,
x,73,13.06270330457546,1.0811651898388814,13.005043133051977,,,,,,,,,,,
x,74,13.83764144164595,1.0760482884108586,13.962670713153964,,,,,,,,,,,
x,75,11.733628928002016,1.0709493303518314,11.574911436539194,,,,,,,,,,,
x,76,14.485600743272348,1.0658684524054285,14.566348545275334,,,,,,,,,,,
x,77,14.859146559039576,1.0608057921230276,14.850076188457527,,,,,,,,,,,
x,78,11.795014616219799,1.0557614865019787,11.611628320636601,,,,,,,,,,,
x,79,14.763279474784413,1.0507356717368552,14.88394952261808,,,,,,,,,,,
x,80,13.208608073321095,1.0457284825564628,13.335452486651496,,,,,,,,,,,
x,81,12.775136047625212,1.0407400552301536,12.715490508706017,,,,,,,,,,,
x,82,12.568368253438669,1.0357705331461582,12.591322373178874,,,,,,,,,,,
x,83,12.886715206754227,1.0308200635050553,12.93418215492645,,,,,,,,,,,
x,84,12.474915919628158,1.025888794590389,12.51860922412772,,,,,,,,,,,
x,85,13.809909602311494,1.0209768759501887,13.642520184891252,,,,,,,,,,,
x,86,14.137918037940697,1.0160844583622282,14.291270419467672,,,,,,,,,,,
x,87,13.427469043804823,1.0112116921010867,13.36191666126229,,,,,,,,,,,
x,88,12.29925390804988,1.0063587314533389,12.3166792773142,,,,,,,,,,,
x,89,13.314928503790455,1.0015257324716105,13.318396296206936,,,,,,,,,,,
x,90,11.923368920585316,0.996712853281343,11.933628044876851,,,,,,,,,,,
x,91,13.098166961325411,0.9919202534170056,13.168637694028249,,,,,,,,,,,
x,92,12.828821227233247,0.987148097690625,12.82552006303128,,,,,,,,,,,
x,93,14.534006581041576,0.9823965585312014,14.519673888978174,,,,,,,,,,,
x,94,13.04568578201378,0.9776658133558412,12.917281078799528,,,,,,,,,,,
x,95,10.980010918234848,0.972956044821859,10.974409881155125,,,,,,,,,,,
x,96,13.377675245390229,0.9682674377664904,13.39916464598184,,,,,,,,,,,
x,97,13.373258526729902,0.9636001795178298,13.49516825005944,,,,,,,,,,,
x,98,12.041166291162694,0.9589544604890199,12.10820257649372,,,,,,,,,,,
x,99,12.578582881601074,0.9543304737448749,12.585452195822112,,,,,,,,,,,
x,100,13.325619670656849,0.9497284160430186,13.247245400228662,,,,,,,,,,,
x,101,11.744419551521778,0.9451484860956014,11.774884059757497,,,,,,,,,,,
x,102,13.4559224181564,0.9405908836703409,13.457035861694942,,,,,,,,,,,
x,103,14.890436126740122,0.9360558124721902,14.893339659802528,,,,,,,,,,,
x,104,13.846000073173094,0.9315434781793808,13.8396759132775,,,,,,,,,,,
x,105,12.608937161074621,0.9270540882281193,12.570311594401526,,,,,,,,,,,
x,106,13.069479777083187,0.9225878532095727,12.947300947749689,,,,,,,,,,,
x,107,12.220624474894558,0.9181449879324749,12.27481890283907,,,,,,,,,,,
x,108,12.745267310387948,0.9137257099828666,12.641128474858933,,,,,,,,,,,
x,109,12.807042972986043,0.9093302419676426,12.818865663605536,,,,,,,,,,,
x,110,13.313795856059354,0.9049588085620266,13.410485153768722,,,,,,,,,,,
x,111,13.250086345282888,0.900611637632656,13.05850468133495,,,,,,,,,,,
x,112,11.637939900016027,0.8962889619687756,11.671633175027964,,,,,,,,,,,
x,113,13.560245598854307,0.8919910136925071,13.57081739048838,,,,,,,,,,,
x,114,12.051834530514435,0.8877180270345953,11.916998807495021,,,,,,,,,,,
x,115,13.375115188040152,0.883470237899133,13.455667925886223,,,,,,,,,,,
x,116,13.973196138730124,0.8792478823875125,14.008090519906316,,,,,,,,,,,
x,117,12.44731631323611,0.8750511984918614,12.544052489436721,,,,,,,,,,,
x,118,12.352077263078101,0.8708804271076311,12.304500857962964,,,,,,,,,,,
x,119,11.47756496151055,0.8667358141494105,11.470468012603888,,,,,,,,,,,
x,120,13.514567838376019,0.8626176079255774,13.58766423720304,,,,,,,,,,,
x,121,13.501587759243133,0.8585260611690626,13.372722018579466,,,,,,,,,,,
x,122,10.151315861649849,0.8544614319768514,10.253545901625188,,,,,,,,,,,
