rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Params fold,Params hopf,Params null,Smax,Smax/Var
1.0,-0.8,68.75877336364923,67.01035726736139,1.7484160962878406,6.033458694096172,36.40262381336469,0.7528351328706417,0.5563437219201126,0.38439069234678214,0.08632439270210851,0.1723705532830574,0.26296813992254897,0.9999999999999958,4.156584882490449e-15,1.4528729477881341e-21,"{'sigma': 3.054259850118241, 'lam': -0.5248443894750454}","{'sigma': 1.1135035238859259, 'mu': -0.12194127138682664, 'w0': 0.36027647625957093, 'delta': 8.02777844199909e-11, 'psi': 0.2}",{'sigma': 2.7197864829024607},5.750513902939407,0.1579697642791394
1.0,-0.6000000000000001,143.56839562501995,137.12363424161177,6.444761383408178,8.0891150029533,65.43378153100416,0.5925236017293123,0.3334130516322096,0.13649769381483107,0.057837091635112595,0.31244124278201973,-0.03556780039967817,0.9999999582850301,4.171496937715147e-08,6.66690477655519e-16,"{'sigma': 5.594122753556755, 'lam': -0.8451263674541871}","{'sigma': 2.0464041205726313, 'mu': -0.18860022139116506, 'w0': 0.5572208851124523, 'delta': 3.658984226717621e-11, 'psi': 0.2}",{'sigma': 3.8264861104392542},7.581511149380928,0.11586539814741746
1.0,-0.40000000000000013,213.31890098064505,204.10634905246263,9.212551928182421,9.163760577996737,83.97450793084708,0.45414032295889895,0.19512561693807737,0.027647777573940012,0.044340175384882816,0.32413072802594467,0.019697690403649572,0.9976674755107334,0.002332524450021513,3.9244998857365733e-11,"{'sigma': 7.686874103019843, 'lam': -1.161456267785892}","{'sigma': 2.386607777081824, 'mu': -0.2040286971212517, 'w0': 0.6028044419977805, 'delta': 1.356317280709618e-10, 'psi': 0.2}",{'sigma': 4.386494571534464},9.621801921631606,0.11458003337816698
1.0,-0.20000000000000018,277.8336408709276,267.4402116008014,10.393429270126205,9.547510265402828,91.15495226797238,0.33065093225489256,0.10781904129154712,-0.014215170870437872,0.03538351049191239,0.2944240415632014,0.05644982908113882,0.9999209504189829,7.891619832410288e-05,1.333826930261274e-07,"{'sigma': 9.782325625174867, 'lam': -1.5809026960946517}","{'sigma': 2.477292638935896, 'mu': -0.21594074008593145, 'w0': 0.6379986700036423, 'delta': 5.054940910298455e-10, 'psi': 0.2}",{'sigma': 4.5951793311517735},9.705867137419526,0.10647657528125017
1.0,-2.220446049250313e-16,337.0063493372145,326.32340943576634,10.682939901448151,9.41419089801374,88.62699026424475,0.2256030677773173,0.05552170703831657,-0.02506234013489535,0.02865281654876944,0.2604498012579057,0.0964884585632453,0.999811911155155,8.522249157543902e-08,0.00018800362235342653,"{'sigma': 12.483923714079141, 'lam': -2.2586665353781514}","{'sigma': 2.3949712001817183, 'mu': -0.22402836658436254, 'w0': 0.6618936293153371, 'delta': 1.6756929177574875e-09, 'psi': 0.2}",{'sigma': 4.548136518785314},8.587897523931954,0.09689934745980665
1.2000000000000002,-1.0,70.32711396117233,69.54946105200752,0.7776529091648143,7.7986852082487905,60.81949097735848,0.7556936270145541,0.5658088222909442,0.40074191855537844,0.10654101198396268,0.22026093358510826,0.3249937188366351,0.9999999999999902,9.796934541469078e-15,2.28556894664864e-21,"{'sigma': 3.877865767732275, 'lam': -0.5147444938513237}","{'sigma': 1.4238892139101318, 'mu': -0.12086036465083438, 'w0': 0.3570829285426505, 'delta': 8.918354943432405e-11, 'psi': 0.2}",{'sigma': 3.49335414171346},9.64544323586575,0.15859131802757934
1.2000000000000002,-0.8,150.6569946659227,144.33383936681952,6.323155299103178,10.659522475101445,113.62541939719283,0.5901529466909823,0.3387486028350234,0.15204593371576192,0.07209910577076907,0.33659028383495165,-0.03469234223920874,0.9999999981182919,1.8817078848329555e-09,2.2159395451865253e-16,"{'sigma': 7.271639572375169, 'lam': -0.8337375269829228}","{'sigma': 2.64914822505382, 'mu': -0.18670920535193836, 'w0': 0.5516338628821124, 'delta': 4.4601877746686114e-11, 'psi': 0.2}",{'sigma': 5.0261907430758965},13.462200068517156,0.11847877121102839
1.2000000000000002,-0.6000000000000001,226.3641586889866,216.55172626173902,9.812432427247586,12.34370167386564,152.3669710133934,0.444093314669949,0.19587836171555045,0.0434046075708272,0.05610784578962724,0.33425308812695254,-0.009301312984523328,0.9999864336673325,1.35663224971575e-05,1.0170307995418037e-11,"{'sigma': 10.344512417640733, 'lam': -1.1686825309265607}","{'sigma': 3.1535391296895714, 'mu': -0.20300638053807063, 'w0': 0.5997839994007029, 'delta': 1.8228996090385863e-10, 'psi': 0.2}",{'sigma': 5.895343925718304},16.456210074317696,0.10800378825454998
1.2000000000000002,-0.40000000000000013,297.2719072697899,286.23646947011946,11.035437799670433,13.196023138795882,174.13502667963633,0.3104870298638291,0.10541080380247002,0.003938928563911971,0.04560009021613654,0.2891778745350479,-0.018021900282193595,0.9999997836884572,1.4126936162235574e-07,7.504218104070242e-08,"{'sigma': 13.939895063617271, 'lam': -1.6608137620019419}","{'sigma': 3.3596401438888064, 'mu': -0.21703599605574797, 'w0': 0.6412346162376887, 'delta': 4.085899618644362e-09, 'psi': 0.2}",{'sigma': 6.339449666131227},17.116106046309323,0.09829214933190068
1.2000000000000002,-0.20000000000000018,363.6055553505593,352.5832115493288,11.022343801230534,13.379864895592497,179.02078462430842,0.19305964940498896,0.053090755052475416,-0.0024062483131624276,0.037638657282066314,0.2386129057570143,-0.040146935742381165,0.9995308583476572,3.12621390432205e-14,0.00046914165231156415,"{'sigma': 19.682503390966396, 'lam': -2.592335034134707}","{'sigma': 7.515247800158919, 'mu': -0.7142896056765011, 'w0': 2.1103744383095955, 'delta': 4.1869174793873754e-11, 'psi': 0.2}",{'sigma': 6.453806472177227},15.574182882207458,0.08699650666201308
1.2000000000000002,-2.220446049250313e-16,425.33181895173067,414.8346774764895,10.497141475241165,12.959890407735722,167.95875938052038,0.09714656812403309,0.027605951172544923,0.0029227098543862396,0.031037778280929743,0.19735645608749314,-0.028323175013929357,0.5012123892879589,7.503068797687036e-12,0.49878761070453814,"{'sigma': 22.126189564315705, 'lam': -3.141592494965215}","{'sigma': 7.8970654884807026, 'mu': -0.7547498012894931, 'w0': 2.229914489498462, 'delta': 7.485364550419149e-08, 'psi': 0.2}",{'sigma': 6.272759101142834},13.083320191154376,0.0778960278071199
1.4000000000000001,-1.0,156.57196082275044,150.12735697996663,6.444603842783806,13.9508936211208,194.627432827829,0.5874037039019878,0.3409041138765675,0.16128796472997942,0.09021592662339617,0.36681874335114795,-0.019056117160845217,0.9999999996394549,3.605450338892434e-10,1.416906453567881e-16,"{'sigma': 9.443576503310737, 'lam': -0.8285363000201951}","{'sigma': 3.4263522700092377, 'mu': -0.18554388189079374, 'w0': 0.5481909052731089, 'delta': 6.114597717044035e-11, 'psi': 0.2}",{'sigma': 6.563210655568583},23.33497448130703,0.11989560845695156
1.4000000000000001,-0.8,237.86040888307053,227.1068375423176,10.753571340752927,16.514352233684683,272.7238296982063,0.43450446571292584,0.19331054088593772,0.05188727116039827,0.0713341198160948,0.3500036040242947,-0.020686241975892142,0.9999994211781855,5.788162209871013e-07,5.593479297760199e-12,"{'sigma': 13.903967570368025, 'lam': -1.1833068831452989}","{'sigma': 4.165133970160126, 'mu': -0.20258632467983317, 'w0': 0.5985429410169227, 'delta': 2.4150548227908075e-10, 'psi': 0.2}",{'sigma': 7.87584891027059},28.26672496315612,0.10364596667051726
1.4000000000000001,-0.6000000000000001,314.4726869370754,302.18514422408725,12.28754271298817,18.138585346269938,329.0082783639185,0.2917846156283654,0.0994940126142095,0.014149943370627324,0.05921517662333709,0.28894273703592743,-0.05412419444996541,0.9999999151941984,1.7519607227160925e-09,8.305384095146654e-08,"{'sigma': 19.887341502382213, 'lam': -1.7565663310058492}","{'sigma': 4.5589861291549, 'mu': -0.21851184902595144, 'w0': 0.6455950350908642, 'delta': 3.3582678860000215e-09, 'psi': 0.2}",{'sigma': 8.703051181611633},30.433905185904404,0.0925019435293395
1.4000000000000001,-0.40000000000000013,386.9109616952839,375.02848895878566,11.882472736498244,19.019488030215417,361.7409249315075,0.16252582060878676,0.04614240230498342,0.011318733643704317,0.05021590928084475,0.2202451113871794,-0.10699534073705666,0.9981546361691437,1.1682515713300918e-14,0.00184536383084465,"{'sigma': 31.55173472098501, 'lam': -3.0192797165892786}","{'sigma': 10.894385802989866, 'mu': -0.7232310877375956, 'w0': 2.136792124690721, 'delta': 5.090377008798441e-09, 'psi': 0.2}",{'sigma': 9.163773823314312},28.763963545568064,0.07951537015341649
1.4000000000000001,-0.20000000000000018,455.55923955568073,444.9418729860828,10.617366569597948,19.196222238650222,368.4949482356493,0.05168761372190214,0.02291407962953578,0.02109754433291685,0.04281368200926113,0.15906415887210776,-0.13848967510772697,0.006024477249016993,2.338299572850734e-12,0.9939755227486448,"{'sigma': 32.527247499613914, 'lam': -3.1415922444665263}","{'sigma': 12.024165193192418, 'mu': -0.7670363509835219, 'w0': 2.2662151318015633, 'delta': 6.348800596356341e-09, 'psi': 0.2}",{'sigma': 9.282670504076235},25.2241659390713,0.06845186361399089
1.4000000000000001,-2.220446049250313e-16,520.5036160503353,511.40453417058654,9.099081879748724,18.624359501121088,346.86676682699937,-0.03648982220451858,0.019325925593440763,0.030915972110670653,0.036197151267626994,0.11114221595268688,-0.13934639485717787,3.0644200918287823e-06,4.519615130945247e-09,0.9999969310602932,"{'sigma': 31.253157831224225, 'lam': -3.1415924718642105}","{'sigma': 12.461589331839354, 'mu': -0.7975900557197568, 'w0': 2.3564862942460056, 'delta': 1.2817280570232015e-10, 'psi': 0.2}",{'sigma': 9.03684068792692},20.961800104943404,0.06043184908342099
1.6,-1.0,247.77403907032345,235.35862778577692,12.415411284546536,21.843760051153453,477.14985317236744,0.4257106392861101,0.1891177063602314,0.055649921035502356,0.09060401002433693,0.37434538928217675,-0.01519762409013293,0.9999998966646739,1.0333000642516292e-07,5.319503096376295e-12,"{'sigma': 18.540610659725044, 'lam': -1.2024379584697549}","{'sigma': 5.468672416192225, 'mu': -0.2027478825749509, 'w0': 0.599020267183841, 'delta': 2.2958408507633976e-09, 'psi': 0.2}",{'sigma': 10.407792423373667},48.171487389311295,0.10095672684176567
1.6,-0.8,329.4250787291447,315.1543218558299,14.270756873314781,24.57233411962783,603.799604086626,0.2750863529652737,0.09226834827714428,0.01907325097698287,0.0766634479766007,0.2963037812600696,-0.06511294745904302,0.999999851349363,1.0598237924052743e-10,1.485446546260305e-07,"{'sigma': 28.016583220671862, 'lam': -1.8587869035850355}","{'sigma': 6.128059055671713, 'mu': -0.2201326216736721, 'w0': 0.6503836195331082, 'delta': 1.8560843972892371e-09, 'psi': 0.2}",{'sigma': 11.780909576387288},53.528327486702686,0.08865247198642263
1.6,-0.6000000000000001,406.86656415066784,393.41557757251843,13.450986578149411,26.54776731793338,704.7839495671317,0.1354653734302478,0.03830776020601966,0.0190394748038264,0.0666577789066289,0.2083845570269389,-0.12791581978333413,0.9891364389618528,1.1184656575543921e-14,0.010863561038136054,"{'sigma': 45.33132137650618, 'lam': -3.141591784739215}","{'sigma': 15.460476895855106, 'mu': -0.7304699854639831, 'w0': 2.1581795017356225, 'delta': 4.040079382150452e-11, 'psi': 0.2}",{'sigma': 12.781949920701294},52.38749139018196,0.07433127758138876
1.6,-0.40000000000000013,480.81945455469804,469.5847305428191,11.234724011878939,27.83417048629153,774.7410466599425,0.011403594441998169,0.017892574350253865,0.031718494086338374,0.05871214349531466,0.1271876149054458,-0.1681639448560907,3.514576695110628e-05,3.271549013125694e-12,0.9999648542297772,"{'sigma': 46.86100778102966, 'lam': -3.1415925796211415}","{'sigma': 17.858555340355572, 'mu': -0.7777400717259142, 'w0': 2.2978393578710463, 'delta': 2.5966737648985827e-09, 'psi': 0.2}",{'sigma': 13.452934441630527},47.88112485678731,0.06180274694778602
1.6,-0.20000000000000018,551.8167579260704,543.4921171225109,8.324640803559532,28.354985728495148,804.0052156631634,-0.09348633875212335,0.021204724920203432,0.0430546651351897,0.05178091903059856,0.05902534119872998,-0.18564797391605756,1.3544403216362404e-07,8.41737036023262e-06,0.9999914471856075,"{'sigma': 47.16123003451867, 'lam': -3.141592647012572}","{'sigma': 19.692941151460076, 'mu': -0.8156728670770654, 'w0': 2.4099121260132152, 'delta': 1.8951711533432558e-08, 'psi': 0.2}",{'sigma': 13.757272835978466},50.29171260790533,0.06255147557273429
1.6,-2.220446049250313e-16,620.1693337944914,614.7381023081847,5.431231486306729,27.95360585390449,781.4040802354435,-0.17656050618291813,0.037990637303821684,0.04732852442441962,0.04520774411315997,0.005597299935960465,-0.19180701607539702,2.373148264071265e-09,0.9914218027854532,0.008578194841398507,"{'sigma': 46.05466730863506, 'lam': -3.141592498765714}","{'sigma': 20.75977669617669, 'mu': -0.8488956942561696, 'w0': 2.508069219814577, 'delta': 1.6375500955234656e-10, 'psi': 0.2}",{'sigma': 13.613053924355993},54.9071061483392,0.0702672375754619
1.8,-1.0,342.24184363918187,325.07836662322734,17.163477015954527,32.77027294227435,1073.8907887111584,0.2609060577226426,0.08465610533825828,0.020535780172835666,0.09870649884826259,0.31044940805093707,-0.05587705475349105,0.9999996687789359,2.0058219732944997e-11,3.3120100593276893e-07,"{'sigma': 38.786084680184246, 'lam': -1.9591345810263505}","{'sigma': 8.139610577357265, 'mu': -0.22174307085240152, 'w0': 0.6551417029659136, 'delta': 1.1739831329293793e-10, 'psi': 0.2}",{'sigma': 15.702903217297276},92.59813361025518,0.08622676959673695
1.8,-0.8,423.6367775326635,407.8395527987938,15.797224733869655,36.28327984438877,1316.4763962662287,0.11272072958335516,0.03051605926076487,0.02296643054834844,0.08761614375580491,0.20030898610856823,-0.11825516336960337,0.908198520691883,2.902456741479395e-14,0.09180147930808795,"{'sigma': 61.72773280835764, 'lam': -3.141592257979117}","{'sigma': 21.40933638614709, 'mu': -0.7359102787628142, 'w0': 2.174252893713945, 'delta': 1.3053607084145824e-09, 'psi': 0.2}",{'sigma': 17.460413385136743},93.25291404799059,0.07083523435169302
1.8,-0.6000000000000001,501.28955996739563,489.09186515117864,12.197694816216995,39.23452735666413,1539.348136900826,-0.022448898900980143,0.013636513755340364,0.037738813026437536,0.07927528407353528,0.0962160715858259,-0.15382297405804168,1.027491191609511e-06,3.583768914400041e-11,0.9999989724729708,"{'sigma': 65.70493991975715, 'lam': -3.1415926510832075}","{'sigma': 25.69586314358621, 'mu': -0.7870506779916715, 'w0': 2.3253476172870093, 'delta': 2.2095036911196075e-10, 'psi': 0.2}",{'sigma': 18.95797652424386},88.10461552765527,0.05723501618356232
1.8,-0.40000000000000013,576.076914732648,568.9753259274347,7.101588805213282,41.58172813945694,1729.0401150637051,-0.1415240926568105,0.025372948469835652,0.04836322674289952,0.07241558817964426,0.006257368389919697,-0.17044358897939138,7.720264613826796e-08,0.06343378172271877,0.9365661410746351,"{'sigma': 68.66060494040252, 'lam': -3.141592471712091}","{'sigma': 29.885116439498425, 'mu': -0.8331554001222718, 'w0': 2.461564404952182, 'delta': 1.2092914669636912e-08, 'psi': 0.2}",{'sigma': 20.18151575440683},113.4546145777498,0.06561710951024965
1.8,-0.20000000000000018,648.7954711520567,646.9704883975799,1.8249827544768777,43.15324313424339,1862.2023930031244,-0.24250256888536448,0.05644857835343383,0.047156282634053276,0.06621157120335718,-0.06679292156948302,-0.18141112320901678,1.9453994867675076e-14,0.9999999725965666,2.7403413929314217e-08,"{'sigma': 70.40937787022236, 'lam': -3.1415926355133994}","{'sigma': 34.04545581876631, 'mu': -0.8828166529160657, 'w0': 2.6082889692444615, 'delta': 1.877190403121176e-09, 'psi': 0.2}",{'sigma': 21.042436890615605},138.8675137495634,0.07457165465544023
1.8,-2.220446049250313e-16,720.0642841356023,722.824531766121,-2.760247630518734,43.67241523515628,1907.2798524719105,-0.3240062823748531,0.09697483637224372,0.03382474858926607,0.06005625574325963,-0.12359958315953756,-0.19473737850444017,6.140930918595632e-19,0.9999999999998745,1.2555283018307673e-13,"{'sigma': 70.58297967388954, 'lam': -3.141592377452834}","{'sigma': 38.110224211846194, 'mu': -0.9397037780235376, 'w0': 2.776362570462731, 'delta': 1.301801646480527e-07, 'psi': 0.2}",{'sigma': 21.39438387536391},155.12670703889296,0.08133400394170923
2.0,-1.0,437.49507908589123,418.48769500344326,19.00738408244797,48.662041782375624,2367.994310429671,0.0956473679068462,0.022417286100674994,0.023948252101844234,0.11411862233017063,0.19321228015746833,-0.07870538315099906,0.5710212905222634,7.718189806941036e-14,0.4289787094776594,"{'sigma': 82.54687193099309, 'lam': -3.141592647854306}","{'sigma': 28.941848398566002, 'mu': -0.7383725254243183, 'w0': 2.181527620984379, 'delta': 8.269189777365682e-10, 'psi': 0.2}",{'sigma': 23.40441288372816},162.63565430522624,0.06868076227586717
2.0,-0.8,517.3157162480135,503.85310637443513,13.462609873578344,53.90365069079128,2905.6035577948437,-0.047990033177101085,0.008912835178067364,0.04066974085096166,0.10544634245762037,0.06199378652232274,-0.10245433269428891,1.6720829520823565e-07,8.045130005185166e-10,0.9999998319871917,"{'sigma': 89.8962210451694, 'lam': -3.1415926535897927}","{'sigma': 35.7999086162224, 'mu': -0.7929018333947648, 'w0': 2.3426349093742393, 'delta': 6.172572453166936e-09, 'psi': 0.2}",{'sigma': 26.037309934162728},164.04427574163063,0.05645790021888916
2.0,-0.6000000000000001,593.7093679276146,588.3257180028831,5.383649924731458,58.902608192016224,3469.5172518221766,-0.17822198107425044,0.029451448820306925,0.04976846997255715,0.0989979784148955,-0.05376804473288426,-0.11164574238491812,9.863987551925893e-10,0.9917733247099091,0.00822667430369215,"{'sigma': 96.71427908291028, 'lam': -3.141592647610894}","{'sigma': 43.52692214152, 'mu': -0.8478203821768797, 'w0': 2.504892212168738, 'delta': 1.0785100368337908e-08, 'psi': 0.2}",{'sigma': 28.596767592210607},234.77842749673445,0.06766890332464258
2.0,-0.40000000000000013,667.9140721154281,671.638306403938,-3.7242342885099333,63.598450391431506,4044.7628921913742,-0.2939050165663788,0.07642948480967639,0.04004966578318969,0.09384871678590943,-0.14868895564090792,-0.1267680513523395,8.249540065139289e-18,0.9999999999959455,4.054635741610859e-12,"{'sigma': 103.00164584539256, 'lam': -3.1415926375557826}","{'sigma': 53.36582625604626, 'mu': -0.9192375551375962, 'w0': 2.715894823531173, 'delta': 4.901135053358985e-09, 'psi': 0.2}",{'sigma': 31.05915936367494},313.20890125828754,0.0774356642420137
2.0,-0.20000000000000018,741.1200796660967,753.479917462757,-12.359837796660372,67.81142459173422,4598.389305160457,-0.3945746574033463,0.1414461955336747,0.008157209042799565,0.08933528167384827,-0.22145652843876576,-0.15627994173802764,5.902563471202151e-22,1.0,2.9754486981261526e-17,"{'sigma': 108.54689210574385, 'lam': -3.1415924242081035}","{'sigma': 65.5200338328154, 'mu': -0.9808647514142772, 'w0': 2.9898763924579983, 'delta': 0.09190352216537279, 'psi': 0.2}",{'sigma': 33.33523443432955},394.2320199058064,0.08573263239443142
2.0,-2.220446049250313e-16,814.1744729885561,833.8436587129694,-19.669185724413296,71.20023860190719,5069.473976968514,-0.47969345428617105,0.21499780218744097,-0.04237237531386205,0.08486813718054935,-0.27387883903957405,-0.1996976838435528,1.1009275749094171e-24,1.0,1.0090944485029853e-20,"{'sigma': 112.89849443526015, 'lam': -3.1415919476380085}","{'sigma': 67.35506802476849, 'mu': -0.8465713511967294, 'w0': 3.1550566227975403, 'delta': 0.6538546935838543, 'psi': 0.2}",{'sigma': 35.24962451998335},540.2607771276965,0.10657136807136076
2.2,-1.0,529.2885825221919,514.2825794082977,15.006003113894167,72.51888800039416,5258.989116813711,-0.06198668394563884,0.0010786271532613613,0.04079188446186493,0.1386307248996477,0.022726526484531998,-0.008482132884874856,8.412350134047495e-08,6.9467526415415065e-09,0.9999999089297461,"{'sigma': 120.60494373803985, 'lam': -3.141592653589793}","{'sigma': 48.341224631054196, 'mu': -0.7929241522702679, 'w0': 2.3427008516403314, 'delta': 7.1398151835211365e-09, 'psi': 0.2}",{'sigma': 35.00403509571789},296.8018702869094,0.05643705733065562
2.2,-0.8,605.1844791853902,602.5470546888552,2.6374244965350044,81.06443365794117,6571.442404282744,-0.19979084130635177,0.02845400232923237,0.04934437434980275,0.1328063231898317,-0.12207855946177151,-0.007457319060439429,1.7058330645085766e-11,0.999896869789491,0.00010313019345065037,"{'sigma': 132.6193743362186, 'lam': -3.1415926426172867}","{'sigma': 60.791064745076504, 'mu': -0.8552860095913062, 'w0': 2.526949473955442, 'delta': 1.5773121697648662e-08, 'psi': 0.2}",{'sigma': 39.351989596181305},447.96531872354353,0.06816849196328577
2.2,-0.6000000000000001,678.1843428531104,689.8839627519807,-11.69961989887031,90.16249838006804,8129.276114135773,-0.32645836260386324,0.09018947180201452,0.031334789350539,0.12936163944003962,-0.24185435309814246,-0.026330287721669045,9.906776407431608e-20,0.9999999999999749,2.5152733133298982e-14,"{'sigma': 145.3267178655612, 'lam': -3.1415926480675056}","{'sigma': 79.67969957287481, 'mu': -0.9508328107663357, 'w0': 2.8092433113454165, 'delta': 5.348354026324387e-08, 'psi': 0.2}",{'sigma': 44.0803848708244},636.99822345774,0.07835854195554773
2.2,-0.40000000000000013,750.1285986397022,776.3612863391941,-26.232687699491862,100.1073021392459,10021.471941598267,-0.4428769805156728,0.18021985075954206,-0.02166906261247175,0.12789081240566608,-0.3300901199675616,-0.08164009922042376,4.585024530217407e-24,1.0,8.804751110903054e-20,"{'sigma': 159.24465330453415, 'lam': -3.1415926429068866}","{'sigma': 97.55145146130522, 'mu': -0.9163951377480939, 'w0': 3.126566265060547, 'delta': 0.41906939168131796, 'psi': 0.2}",{'sigma': 49.37366047029752},984.8911965673411,0.09827809749974378
