Variable,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean
x,0,119.05224937006952,120.17886554178115,-1.126616171711649,,,,,,,,,,,
x,1,119.47204578943906,119.82799689889721,-0.35595110945814384,,,,,,,,,,,
x,2,121.91143751962295,119.47712209051797,2.4343154291049727,,,,,,,,,,,
x,3,112.564394992911,119.12624003067461,-6.561845037763609,,,,,,,,,,,
x,4,118.8290262979286,118.77534982311332,0.053676474815276265,,,,,,,,,,,
x,5,125.9200507374015,118.42445104592113,7.495599691480374,,,,,,,,,,,
x,6,110.28388000825605,118.07354343741335,-7.789663429157324,,,,,,,,,,,
x,7,117.66599346344245,117.72262709023035,-0.05663362678791088,,,,,,,,,,,
x,8,113.63193200805847,117.37170252972359,-3.739770521665116,,,,,,,,,,,
x,9,116.73579591786498,117.02077059546234,-0.2849746775973756,,,,,,,,,,,
x,10,112.53659260875015,116.66983255671701,-4.133239947966871,,,,,,,,,,,
x,11,118.47000105913462,116.31888988857038,2.1511111705642407,,,,,,,,,,,
x,12,119.2166041015158,115.96794357960076,3.248660521915062,,,,,,,,,,,
x,13,118.54684329520808,115.61699355371813,2.9298497414899343,,,,,,,,,,,
x,14,122.9445598047947,115.26603926887299,7.678520535921703,,,,,,,,,,,
x,15,122.34525637738518,114.91507980012015,7.43017657726503,,,,,,,,,,,
x,16,115.15249309568522,114.56411399757378,0.5883790981114572,,,,,,,,,,,
x,17,114.28499369040112,114.21314052698135,0.0718531634197717,,,,,,,,,,,
x,18,110.58693717591362,113.86215765963095,-3.2752204837173395,,,,,,,,,,,
x,19,110.66185837175885,113.51116353060536,-2.849305158846485,,,,,,,,,,,
x,20,116.47722646657189,113.16015658896708,3.317069877604797,,,,,,,,,,,
x,21,103.57629695329288,112.80913580743545,-9.23283885414258,,,,,,,,,,,
x,22,111.62141834235766,112.45810050859458,-0.8366821662369205,,,,,,,,,,,
x,23,119.4024329883191,112.10705096723734,7.295382021081773,,,,,,,,,,,
x,24,118.29578094097533,111.75598785297794,6.539793087997407,,,,,,,,,,,
x,25,105.91335172112724,111.4049109420445,-5.4915592209172415,,,,,,,,,,,
x,26,114.17418950079688,111.05381944201375,3.1203700587831436,,,,,,,,,,,
x,27,108.25049527890667,110.70271261583639,-2.452217336929704,,,,,,,,,,,
x,28,108.54874364853302,110.35158930032947,-1.8028456517964515,,,,,,,,,,,
x,29,110.51500972550816,110.00044844566983,0.5145612798383382,,,,,,,,,,,
x,30,114.50675817498772,109.64928926658804,4.857468908399682,,,,,,,,,,,
x,31,103.40329628968941,109.29811110537344,-5.89481481568402,,,,,,,,,,,
x,32,110.14631436113503,108.94691344902726,1.1994009121077653,,,,,,,,,,,
x,33,108.55159047179184,108.59569614476568,-0.04410567297384489,,,,,,,,,,,
x,34,107.2840899592868,108.24445909156023,-0.9603691322734249,,,,,,,,,,,
x,35,102.8946417119815,107.89320167797146,-4.998559965989935,,,,,,,,,,,
