Variable,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean
x,0,10.190280087114882,2.4123288196860657,10.197514361899344,,,,,,,,,,,
x,1,8.951261413915677,2.3853232345403748,9.053469976204784,,,,,,,,,,,
x,2,10.003639174503562,2.3584117219653953,9.974976936522987,,,,,,,,,,,
x,3,11.336397134625749,2.331596495233808,11.301836648169095,,,,,,,,,,,
x,4,10.310980782499044,2.304879939548449,10.422525845330012,,,,,,,,,,,
x,5,11.079866422092692,2.278264417310893,11.438184506938516,,,,,,,,,,,
x,6,11.107184730473374,2.2517522780120465,11.076500626459321,,,,,,,,,,,
x,7,9.56931591951096,2.22534592907768,9.47160049721182,,,,,,,,,,,
x,8,8.734526652871532,2.199047824646097,8.965406266582226,,,,,,,,,,,
x,9,9.876424135984212,2.172860467546831,9.82277331547608,,,,,,,,,,,
x,10,8.886513527628768,2.146786505800267,8.93783473786018,,,,,,,,,,,
x,11,8.712492148604806,2.120828741378844,8.710146381833768,,,,,,,,,,,
x,12,9.998270788861682,2.094990196686516,10.108570028319392,,,,,,,,,,,
x,13,10.391130667343777,2.0692740910768332,10.42818762936691,,,,,,,,,,,
x,14,9.886475677622734,2.0436836972891355,9.851477709119628,,,,,,,,,,,
x,15,10.351395438289877,2.0182223828750496,10.081447848443089,,,,,,,,,,,
x,16,8.524647665952987,1.9928936493170348,8.383928580277672,,,,,,,,,,,
x,17,8.708161457871897,1.9677011572617131,8.130228737713116,,,,,,,,,,,
x,18,9.808605965560687,1.9426486275693826,9.918654390376107,,,,,,,,,,,
x,19,8.316002841706549,1.9177396559592492,7.86759525937225,,,,,,,,,,,
x,20,9.935408604033421,1.8929778357214821,9.830406093050037,,,,,,,,,,,
x,21,9.58045141745294,1.8683667552441507,9.550172448538168,,,,,,,,,,,
x,22,9.376211095143898,1.8439101003837142,9.120603061128305,,,,,,,,,,,
x,23,9.21622292940992,1.8196117420974556,9.052100520132925,,,,,,,,,,,
x,24,9.90950818612888,1.795475597888391,9.886312882886072,,,,,,,,,,,
x,25,9.335766530158864,1.7715056175117303,9.45680005115446,,,,,,,,,,,
x,26,9.180762593534704,1.7477058971508617,8.726051294056836,,,,,,,,,,,
x,27,9.80431713614681,1.724080756742678,9.839916078221394,,,,,,,,,,,
x,28,10.354738975506862,1.7006345929108013,10.390461776336638,,,,,,,,,,,
x,29,9.64587055291108,1.6773720158205538,9.546872139998618,,,,,,,,,,,
x,30,9.369513945066627,1.6542978917706865,9.551519707078416,,,,,,,,,,,
x,31,8.872719047517506,1.6314173050923508,8.84410412467093,,,,,,,,,,,
x,32,8.699867589781256,1.6087356514140352,8.770348662037016,,,,,,,,,,,
x,33,8.890944714599511,1.5862585858091696,8.79859357084946,,,,,,,,,,,
x,34,8.857271786598295,1.5639920800275464,8.71085619277186,,,,,,,,,,,
x,35,8.73577172359412,1.5419423967089827,8.855632482563873,,,,,,,,,,,
x,36,10.359300610606008,1.5201161261095475,10.395582102541693,,,,,,,,,,,
x,37,7.877831108329331,1.4985203462617993,7.940650978033175,,,,,,,,,,,
x,38,9.564373340668604,1.4771624600443496,9.55713361984073,,,,,,,,,,,
x,39,10.163494615692178,1.4560503334568675,10.145806779985172,,,,,,,,,,,
x,40,9.077510980257541,1.4351921760065443,9.036274966024024,,,,,,,,,,,
x,41,8.780839254295394,1.4145965419912232,8.807096469942888,,,,,,,,,,,
x,42,9.249015596877847,1.394272485855794,9.193589660421253,,,,,,,,,,,
x,43,8.087857049517725,1.374229476915887,7.914583782705609,,,,,,,,,,,
x,44,8.448482758274398,1.3544773936177714,8.312793392223098,,,,,,,,,,,
x,45,7.8744456567197085,1.3350265182779353,7.612980235504012,,,,,,,,,,,
x,46,9.197637289723307,1.3158874798266116,9.140423506103028,,,,,,,,,,,
x,47,8.92031642162631,1.2970712457948097,8.919645774050446,,,,,,,,,,,
x,48,7.009645665466059,1.2785892083261798,7.073348141196422,,,,,,,,,,,
x,49,9.066488938012297,1.2604530921685484,9.114679186959975,,,,,,,,,,,
x,50,8.318490328186007,1.2426750787358058,8.14994234949295,,,,,,,,,,,
x,51,8.6270462590857,1.2252677346297787,8.781898328054806,,,,,,,,,,,
x,52,8.083948734542664,1.208244032756548,8.155731230268929,,,,,,,,,,,
x,53,8.680259965644883,1.191617571434349,8.785904965381022,,,,,,,,,,,
x,54,8.41924860323138,1.1754025398189112,8.387110972734568,,,,,,,,,,,
x,55,8.894442349847552,1.159613620467807,8.772926177181358,,,,,,,,,,,
x,56,8.41170002071248,1.1442659362460337,8.437020999490978,,,,,,,,,,,
