Realisation number,Variable,Time,Frequency,Empirical
1,x,159.0,-3.141592653589793,7.326461611374609
1,x,159.0,-3.0630528372500487,7.900666246280437
1,x,159.0,-2.9845130209103035,11.89495046409148
1,x,159.0,-2.9059732045705586,16.700638921323304
1,x,159.0,-2.827433388230814,13.854196385940455
1,x,159.0,-2.748893571891069,1.7022432712955746
1,x,159.0,-2.6703537555513246,2.4945939502303145
1,x,159.0,-2.5918139392115793,0.453315073810101
1,x,159.0,-2.5132741228718345,9.854509846928954
1,x,159.0,-2.4347343065320897,9.782988286028795
1,x,159.0,-2.356194490192345,8.102873292394216
1,x,159.0,-2.2776546738526005,10.230910777454028
1,x,159.0,-2.199114857512855,5.885360583789018
1,x,159.0,-2.1205750411731104,11.778166217766596
1,x,159.0,-2.0420352248333655,13.649516949653659
1,x,159.0,-1.9634954084936207,5.430963658681532
1,x,159.0,-1.884955592153876,8.27101889042604
1,x,159.0,-1.8064157758141313,6.44759038018195
1,x,159.0,-1.7278759594743864,5.116655807235829
1,x,159.0,-1.6493361431346414,3.687712448890464
1,x,159.0,-1.5707963267948966,4.190086690926688
1,x,159.0,-1.4922565104551517,1.7609409044422144
1,x,159.0,-1.413716694115407,3.4108487982916507
1,x,159.0,-1.3351768777756623,17.056647356508524
1,x,159.0,-1.2566370614359172,7.726951058100473
1,x,159.0,-1.1780972450961724,6.268648635710618
1,x,159.0,-1.0995574287564276,13.099840300768731
1,x,159.0,-1.0210176124166828,7.044935111573516
1,x,159.0,-0.942477796076938,3.869974107049943
1,x,159.0,-0.8639379797371932,9.799703309841616
1,x,159.0,-0.7853981633974483,5.083183360141868
1,x,159.0,-0.7068583470577035,6.998032355232994
1,x,159.0,-0.6283185307179586,11.948762077926007
1,x,159.0,-0.5497787143782138,10.709847550011887
1,x,159.0,-0.471238898038469,6.416577440496309
1,x,159.0,-0.39269908169872414,2.236524552346602
1,x,159.0,-0.3141592653589793,5.095026921887307
1,x,159.0,-0.2356194490192345,5.257267659287307
1,x,159.0,-0.15707963267948966,4.786651354514853
1,x,159.0,-0.07853981633974483,2.2955369656316367
1,x,159.0,0.0,0.5052178218590265
1,x,159.0,0.07853981633974483,2.2955369656316367
1,x,159.0,0.15707963267948966,4.786651354514853
1,x,159.0,0.2356194490192345,5.257267659287307
1,x,159.0,0.3141592653589793,5.095026921887307
1,x,159.0,0.39269908169872414,2.236524552346602
1,x,159.0,0.471238898038469,6.416577440496309
1,x,159.0,0.5497787143782138,10.709847550011887
1,x,159.0,0.6283185307179586,11.948762077926007
1,x,159.0,0.7068583470577035,6.998032355232994
1,x,159.0,0.7853981633974483,5.083183360141868
1,x,159.0,0.8639379797371932,9.799703309841616
1,x,159.0,0.942477796076938,3.869974107049943
1,x,159.0,1.0210176124166828,7.044935111573516
1,x,159.0,1.0995574287564276,13.099840300768731
1,x,159.0,1.1780972450961724,6.268648635710618
1,x,159.0,1.2566370614359172,7.726951058100473
1,x,159.0,1.3351768777756623,17.056647356508524
1,x,159.0,1.413716694115407,3.4108487982916507
1,x,159.0,1.4922565104551517,1.7609409044422144
1,x,159.0,1.5707963267948966,4.190086690926688
1,x,159.0,1.6493361431346414,3.687712448890464
1,x,159.0,1.7278759594743864,5.116655807235829
1,x,159.0,1.8064157758141313,6.44759038018195
1,x,159.0,1.884955592153876,8.27101889042604
1,x,159.0,1.9634954084936207,5.430963658681532
1,x,159.0,2.0420352248333655,13.649516949653659
1,x,159.0,2.1205750411731104,11.778166217766596
1,x,159.0,2.199114857512855,5.885360583789018
1,x,159.0,2.2776546738526005,10.230910777454028
