Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var
Breeding,0.5,-0.4,6.708834480701254,6.403452974818445,0.3053815058828091,0.23932176628946025,0.05727490781990703,0.8861074429176101,0.7945510501249305,0.7141628539411102,0.03744548426535966,-0.08181336794917682,0.3543963643617655,0.008024327918365085,0.14010197875126165
Non-breeding,0.5,-0.3,18.832640422309577,18.128418132941768,0.7042222893678094,0.40097361422921834,0.16077983930804202,0.7591987598985229,0.5936067694984546,0.46022180740496177,0.02211002070739411,-0.20727208597269683,0.4874392460331679,0.021948175956001962,0.13651074693482507
Breeding,0.5,-0.3,13.733839789374459,13.272146348655339,0.4616934407191202,0.3345697536084895,0.11193692002964538,0.7742398263001118,0.6021743302490841,0.4690783151489409,0.025217398971669604,-0.1830166514027847,0.27712029080731015,0.015332075726415418,0.13697067707736527
Non-breeding,0.5,-0.2,26.362010566449495,25.52845262685562,0.8335579395938737,0.4393131304650403,0.19299602659899348,0.6482154099930731,0.4325308123589272,0.2802319955051392,0.01719800508364456,-0.18083151345332968,0.3308177772182076,0.020860825244561187,0.10808940273110255
Breeding,0.5,-0.2,21.153695285176745,20.549389695515156,0.604305589661589,0.4204257968183538,0.17675785063034768,0.6736416544187559,0.44370515102150615,0.28967418642501963,0.02045719091766189,-0.16707433061576057,0.13853211170275476,0.019252724896184046,0.1089214698386841
Non-breeding,0.5,-0.1,32.74425213256443,31.861758332894595,0.882493799669831,0.46938246992651367,0.2203199030743145,0.5466722678235851,0.3036727082978349,0.1593609348181922,0.014723091272905452,-0.12910721013848037,0.2556832755553265,0.022022768970070467,0.09995814569073283
Breeding,0.5,-0.1,28.926320755638443,28.2187350230591,0.7075857325793429,0.5053404059595539,0.25536892589536675,0.5792512558166414,0.31353921569357496,0.1646425676193649,0.01790244898443009,-0.13060692605936045,0.10260970880193324,0.024870500551238614,0.09739047326936283
Non-breeding,0.5,0.0,38.07611567425554,37.181592560384786,0.8945231138707541,0.5017868855015148,0.25179007846131035,0.450146618545664,0.1987359804156677,0.07985176202826139,0.01348808525581104,-0.07345050668164416,0.21223066047675979,0.022470874884290126,0.08924448104393026
Breeding,0.5,0.0,37.05219306799442,36.25751177920291,0.7946812887915158,0.5952141838096073,0.35427992460813706,0.4861281424853156,0.2051187315397096,0.08019173751656732,0.01640856762102413,-0.09082900172484204,0.13085858510859932,0.030188301981896693,0.08521030937693536
Non-breeding,0.6,-0.5,10.842517619154147,10.246174737313542,0.5963428818406058,0.3816046908027191,0.14562214004263882,0.8828455317155449,0.7941481033798682,0.7141317212370897,0.037317594333473134,-0.09413964968429579,0.387465284519468,0.020501246246532656,0.14078385498612916
Breeding,0.6,-0.5,6.497087629297688,6.175317436277125,0.321770193020563,0.24805211380742323,0.061529851164330844,0.88786637576192,0.7976966641071668,0.7178616141375909,0.04028862220079615,-0.07905555768353363,0.24992125669563806,0.008616784597712982,0.14004234423872902
Non-breeding,0.6,-0.4,20.155291304592748,19.3725526717362,0.782738632856546,0.45209913861076784,0.20439363113259829,0.7602794533282677,0.5973444353731032,0.46443384509337127,0.023340075267417992,-0.2019455959165296,0.3952085993034829,0.02791538606116223,0.1365765944196784
Breeding,0.6,-0.4,13.284893783822092,12.82350878986986,0.4613849939522314,0.34487826480371003,0.11894101753401792,0.7781601625642366,0.6081855398292079,0.4751326417579328,0.02692037229712061,-0.17813183830244078,0.19280963659845823,0.016387541302149075,0.13777872126797747
Non-breeding,0.6,-0.3,28.246273600115106,27.343520283716714,0.9027533163983925,0.4854944534467052,0.23570486432751503,0.648191107122928,0.43569219438195655,0.282607119127855,0.017750401373182116,-0.18514066677372037,0.28038746252786917,0.025310857556471184,0.10738368776853673
Breeding,0.6,-0.3,20.479257455805293,19.892986906249302,0.5862705495559908,0.42907251003435637,0.18410321886718287,0.6795775063429006,0.4510955555281612,0.2954657154759849,0.02157638230392979,-0.16936549976315335,0.08198579522309392,0.02028481827660977,0.11018176869163704
Non-breeding,0.6,-0.2,35.14269467903836,34.20365162858597,0.9390430504523835,0.5059174244402999,0.2559524403523065,0.5456342348347202,0.30629802569921144,0.1599955821877542,0.014785731011679813,-0.14234666802717108,0.2412952544192221,0.024707978278715702,0.09653347412787441
Breeding,0.6,-0.2,28.041538233401802,27.369658831101624,0.6718794023001777,0.5091410269563477,0.25922458533016435,0.5874679047172578,0.32171986784595263,0.16923194075954454,0.018602935956976614,-0.13884162420640234,0.05831194249719345,0.024952581106965743,0.09625854382285771
Non-breeding,0.6,-0.1,40.93985952078022,40.003603590882214,0.9362559298980031,0.5264198777799485,0.2771178877218559,0.4487167403546533,0.20127039089239013,0.08006536338192599,0.013154176862378414,-0.09086152641420149,0.22033503503788582,0.023859647875065667,0.08609927013810696
Breeding,0.6,-0.1,35.97411197464057,35.23291593202951,0.7411960426110582,0.5904629481612511,0.3486464931512764,0.4967227997222432,0.21359793063383295,0.08347233857224282,0.016755342368809784,-0.10173416372950522,0.090453789292849,0.029323569538000513,0.08410688222605218
Non-breeding,0.6,0.0,45.73397786052946,44.80078163018804,0.9331962303414159,0.5556647194846289,0.30876328047993135,0.3548910690174116,0.11597932046761154,0.029276141087833135,0.01239791919444458,-0.0383213346881458,0.18964185435891737,0.02342185361937078,0.07585699174773837
Breeding,0.6,0.0,44.28115147137346,43.46084054013013,0.8203109312433341,0.6791021086679213,0.4611796739972172,0.4043948653897951,0.1234851550476887,0.02834439729212248,0.015619206878939087,-0.06638654667762524,0.1507776808073079,0.03401571360293837,0.07375805032366543
Non-breeding,0.7,-0.6,11.590966301396586,10.897851080781816,0.6931152206147697,0.4384681671012183,0.19225433356110186,0.8836042631872107,0.7960644792543586,0.7165919249850641,0.040356589858683595,-0.09250858565673216,0.2775626128230483,0.027025371863791486,0.14057093727461983
Breeding,0.7,-0.6,6.2792780754372615,5.940575834049041,0.33870224138822014,0.2585171298785747,0.06683110644065586,0.8893880252672125,0.8003385471448804,0.7209400132862464,0.04369611240825795,-0.0772372546106176,0.15639831153530293,0.00936467607421164,0.14012451047069238
Non-breeding,0.7,-0.5,21.528362193396728,20.654141511852504,0.874220681544223,0.5156709146549013,0.2659164922210225,0.7613099479833848,0.6006742584919125,0.46822446715808197,0.02498435745919126,-0.19801863991888305,0.2988701161783904,0.0364004683343674,0.1368868400389109
Breeding,0.7,-0.5,12.824634452161984,12.361005415444883,0.46362903671710143,0.3584982858003332,0.1285210209217774,0.7817863156418571,0.6135629204957961,0.4805268150200945,0.0290501206038701,-0.17443016677508447,0.11570573575666974,0.0178290328810458,0.1387246440556771
Non-breeding,0.7,-0.4,30.20645163857358,29.22067692740828,0.9857747111652984,0.5455694629175265,0.2976460388681183,0.6484987060747485,0.43905895778543286,0.2853933235674527,0.018671936963995526,-0.18981377399508692,0.22200247767299858,0.03206669150668999,0.10773431297333062
Breeding,0.7,-0.4,19.78651160725229,19.213172594455283,0.5733390127970068,0.44302560951021847,0.1962716906819006,0.6853981709545679,0.4581988411707752,0.3011349150267673,0.02307719222597415,-0.17232181577396402,0.03104522931762983,0.021907060745411513,0.11161599856454335
Non-breeding,0.7,-0.3,37.644881354745415,36.63722457605227,1.0076567786931463,0.556349301218871,0.30952454496672616,0.5449013788756784,0.30936142616335666,0.16110915802784873,0.01518311096220272,-0.1551367087002235,0.2134691540917744,0.0289725837048999,0.09360350956339972
Breeding,0.7,-0.3,27.129736386576074,26.486764688676907,0.6429716978991671,0.5205665095726004,0.27098949088860025,0.5958090239976969,0.32998112088377834,0.17405027733694092,0.019661719229822648,-0.14719558049175205,0.01557705500387618,0.025960766060815356,0.09579989975141671
Non-breeding,0.7,-0.2,43.93727220533025,42.94865027671413,0.9886219286161193,0.5635383049572406,0.31757542115407983,0.44722313307786693,0.20426133301266705,0.08030003625429487,0.013118227250204048,-0.10879578386226506,0.2187210697901809,0.026364949205090464,0.08301948906901972
Breeding,0.7,-0.2,34.85905607429511,34.16288554730515,0.6961705269899596,0.5959766108453757,0.3551881206747403,0.5079108150712031,0.22263219587427283,0.08711510043400736,0.017446570555493836,-0.11313172660949525,0.04705096301293255,0.029702837877979945,0.08362565116635755
Non-breeding,0.7,-0.1,49.17764261656588,48.20767075834605,0.9699718582198358,0.5783231054977197,0.33445761435252663,0.3532119758439605,0.11889710372393641,0.029765588682026865,0.0119931507575997,-0.05625362316482912,0.20214222000088097,0.024493358813119908,0.07323307277825435
Breeding,0.7,-0.1,42.979782303937846,42.22241174303221,0.7573705609056347,0.6746384561963248,0.4551370465789605,0.4182656628861023,0.13250548654381414,0.030757359393532045,0.01597552861199635,-0.07764604655285283,0.10376238053785596,0.033573666212228584,0.07376605895869208
Non-breeding,0.7,0.0,53.447380350263444,52.474738486404576,0.9726418638588683,0.6076379600472053,0.36922389049032905,0.26162829926587605,0.05178628053088738,-0.00026607912778271086,0.011575520904027421,-0.0068843834186034444,0.16687201875383104,0.02373758918655144,0.06429050177394519
Breeding,0.7,0.0,51.48689885912587,50.64153727820787,0.8453615809180022,0.7631226401811674,0.5823561639570755,0.3254647780729092,0.05904252952357558,-0.0018685742086233302,0.015063175489006648,-0.047832136203901914,0.1757056612728446,0.03797362657690168,0.06520687669702532
Non-breeding,0.8,-0.7,12.366472371969117,11.561669475535798,0.8048028964333191,0.5060540350150866,0.2560906863550505,0.8842330032894208,0.7976233142584199,0.7186052838791527,0.043950651747636175,-0.09158860467065541,0.18166553018027085,0.03597611734470286,0.1404819435519208
Breeding,0.8,-0.7,6.056423060350368,5.700276607966955,0.35614645238341325,0.27033413952117885,0.0730805469906562,0.8907038193090795,0.8025465972648348,0.7234986870588519,0.04767487933207913,-0.07540532855148989,0.07689176795183206,0.010252269951432592,0.1402872634867307
Non-breeding,0.8,-0.6,22.94867782170101,21.96696537143697,0.9817124502640411,0.5932241197671738,0.3519148562735382,0.7623044876626319,0.6036136592018286,0.4716245692829316,0.02703985083575077,-0.19593033241549887,0.2129592313881708,0.04832818573842998,0.1373292001655798
Breeding,0.8,-0.6,12.354736135394774,11.885846760218906,0.46888937517586804,0.3748077626025734,0.14048085890714704,0.7851332770982313,0.6183578463397561,0.4853569363781405,0.03160741197141241,-0.17235599597736012,0.05455756197684013,0.01962333077379902,0.13968686500393165
Non-breeding,0.8,-0.5,32.23781506263774,31.154089519319054,1.083725543318689,0.6213772024310984,0.38610962770109825,0.6489696794231323,0.44222930254461745,0.288154226161874,0.019954475839156667,-0.1941457800980414,0.1608201960244317,0.041828068770996735,0.1083321051071469
Breeding,0.8,-0.5,19.077586534456128,18.512308129562314,0.5652784048938138,0.4613320770964359,0.21282728535811188,0.6909315877138106,0.46477105917876294,0.30648020623446137,0.024952951094315116,-0.17543314318851616,-0.009791054509099156,0.024069895123071335,0.11309590818005477
Non-breeding,0.8,-0.4,40.24501564493797,39.15466050090271,1.0903551440352643,0.6231358268843429,0.38829825874683377,0.5444739376864816,0.31252395304735003,0.1624989369325701,0.01591635974330149,-0.1668717262624406,0.1746133853202493,0.035479334629298406,0.09137134620124719
Breeding,0.8,-0.4,26.193283037259317,25.572559380990324,0.6207236562689928,0.5384314848201379,0.2899084638456184,0.603946423075146,0.33792640723353956,0.17888207861474587,0.021071770075045192,-0.15525296075343778,-0.01943307283479287,0.027798337498017908,0.09588660203042927
Non-breeding,0.8,-0.3,47.06214254486711,46.008910246017656,1.0532322988494514,0.6162573134319246,0.3797730763583333,0.4459110964458009,0.20761376826300695,0.08069066997621399,0.013393566276822933,-0.12659761220048663,0.20414955964719186,0.03049442909068767,0.08029644803444354
Breeding,0.8,-0.3,33.709374240406724,33.05022581278744,0.6591484276192858,0.6104129864002266,0.37260401396604315,0.5191245089120702,0.23165099331340705,0.09093333905296759,0.018476585144265728,-0.12455367048067074,0.007785966863596381,0.03119068159381835,0.08370999888546793
Non-breeding,0.8,-0.2,52.780626013828225,51.76384842322448,1.0167775906037448,0.6143482654027782,0.3774237912034024,0.3513900840531957,0.12247974579178947,0.030187665176092036,0.01186661647726007,-0.07660246566144223,0.209265038775317,0.02696232481645627,0.07143779868907535
Breeding,0.8,-0.2,41.63290569343034,40.92843104901947,0.7044746444108654,0.6819676937909213,0.4650799353745078,0.43278442232207204,0.14207149635465965,0.033424261844312984,0.01666385679482928,-0.08996819448029589,0.05660790883057252,0.03424648553607812,0.07363569771828787
Non-breeding,0.8,-0.1,57.47819046615794,56.47478803509123,1.0034024310667107,0.6270547429953222,0.3931976507129295,0.2598956416610713,0.0550917086764909,0.0008902892749889284,0.011100777873456381,-0.02325774215152667,0.1807964719692933,0.02443882717858072,0.06215405187256145
Breeding,0.8,-0.1,49.95985915415155,49.186168877111484,0.7736902770400675,0.7589276615843874,0.5759711955179464,0.3428741284348525,0.06808432512332739,-0.00035289146761449615,0.015426987291330886,-0.05799765275155468,0.12179563201816952,0.0385767386430549,0.06697685395250448
Non-breeding,0.8,0.0,61.22549877348507,60.20287067943802,1.0226280940470502,0.6593506980640335,0.43474334303752815,0.1702484341360527,0.0055230151518619935,-0.014859033732628485,0.010948004685299505,0.01982158046014006,0.1407310940032353,0.023717295642453975,0.05455470686852274
Breeding,0.8,0.0,58.67674036953957,57.799891791425416,0.8768485781141564,0.8482604527396603,0.7195457956820935,0.24872759474717548,0.01048220993402027,-0.01603350057366638,0.01467000162412278,-0.03429109591627943,0.196588218268302,0.04253205183071167,0.059109582858994265
Non-breeding,0.9,-0.8,13.167731998315748,12.234420472528107,0.9333115257876408,0.5855239410597634,0.34283828555415724,0.8847527075336789,0.798883469426173,0.7202485996728638,0.04811137900254777,-0.09005035006377225,0.10006938910047596,0.04816214129677942,0.1404806386163408
Breeding,0.9,-0.8,5.829610571594428,5.455567247324405,0.3740433242700236,0.2831711760198913,0.08018591492848824,0.89184745051604,0.8043951676192134,0.725637719505258,0.052242105465449655,-0.07262498947513513,0.010723343915896992,0.011265240802037337,0.14048902244345474
Non-breeding,0.9,-0.7,24.412672282913977,23.305994088229138,1.1066781946848394,0.6863011855109776,0.4710093172337733,0.7632046912611734,0.6061015821206994,0.47454638754349177,0.0295039861111709,-0.19422945599893204,0.1394901045501066,0.06493067574779447,0.1378543340270439
Breeding,0.9,-0.7,11.877083575788987,11.400494382679708,0.4765891931092785,0.3931895083604108,0.15459798948470152,0.7881641144931628,0.6225282831999468,0.48957055866878463,0.03459407696156702,-0.1702475108488244,0.006188611749830979,0.021741417782112735,0.14063195682285498
Non-breeding,0.9,-0.6,34.334864487801816,33.134703288482726,1.2001611993190906,0.7149245895012827,0.5111171686735775,0.6495922668806662,0.4451506262640821,0.29084523873770113,0.021594969223915676,-0.19821959332470376,0.10655297512130882,0.05574210577867112,0.10905934919644726
Breeding,0.9,-0.6,18.354989767333432,17.79337282143969,0.5616169458937428,0.4831115519528506,0.23339677163029188,0.6960790055680324,0.47067671516442433,0.3113643878498973,0.027201133055833427,-0.17794404282389284,-0.04060681582303003,0.026732875823128475,0.11453832731445927
Non-breeding,0.9,-0.5,42.93608345199008,41.74667730563926,1.1894061463508194,0.7087388176248676,0.5023107116082952,0.5443606669096668,0.31557947784289825,0.1640658266502146,0.016983549543787408,-0.17718026216019153,0.13157667063152584,0.045140955055969774,0.08986659852711035
Breeding,0.9,-0.5,25.235109172314353,24.63012975471004,0.6049794176043122,0.5615783912115623,0.3153702894757665,0.6116629434477078,0.34528581377332845,0.18353696705592648,0.02282773251258789,-0.1624526558334253,-0.04443841346799036,0.030389042574003843,0.09635987785824378
Non-breeding,0.9,-0.4,50.30657003968748,49.17416226014925,1.1324077795382266,0.6876964697717711,0.4729264345365565,0.4449343474901716,0.21107713601917852,0.08125326623089232,0.013986699577023908,-0.1432127391768937,0.17744469604222615,0.03696007031489734,0.07815183845901172
Breeding,0.9,-0.4,32.52816703553082,31.898204157902853,0.6299628776279675,0.6323658261581611,0.39988653809269364,0.5299422840606908,0.24022208059277242,0.09476069776031365,0.019838883864063163,-0.13530083146774766,-0.02252871862742293,0.033682796649029005,0.08423088411448684
Non-breeding,0.9,-0.3,56.5349202334319,55.45886367038699,1.076056563044908,0.667428010614512,0.44546014935284506,0.3495912837771978,0.12643182698859418,0.030433521995727224,0.012034618343604747,-0.09798359965221758,0.20436204017782802,0.03143755641901871,0.0705732184229959
Breeding,0.9,-0.3,40.243488561016036,39.58314654088274,0.6603420201332995,0.6994884868205314,0.48928414319447683,0.4471624273916507,0.15147254670843105,0.03612719349202651,0.017677780881751492,-0.10250892108044538,0.014937909290596702,0.0366157360617349,0.07483532129750864
Non-breeding,0.9,-0.2,61.69443754443385,60.64999240918657,1.0444451352472868,0.660312841038168,0.4360130480398969,0.25777312376330247,0.05916812691259178,0.0017849138869988625,0.010886194996412302,-0.043937565197974315,0.19247436125609316,0.02702789570109793,0.0619887313524268
Breeding,0.9,-0.2,48.378634053170536,47.66559156933132,0.7130424838392173,0.7680288570692032,0.5898683252910266,0.36091287152721613,0.07757172027936868,0.0011947861086001644,0.016113696730718833,-0.06976478740419154,0.06864424230920033,0.04086935138348343,0.06928555006461737
Non-breeding,0.9,-0.1,65.85119793436307,64.80350797951836,1.0476899548447136,0.6742754651300643,0.45464740287636457,0.16858179250075694,0.008895180942816081,-0.01303702469643412,0.010402385328872166,0.007514020324654228,0.15095806775717754,0.02410251901413211,0.05301365159384068
Breeding,0.9,-0.1,56.921137907892735,56.12351860310189,0.7976193047908424,0.844214268651026,0.7126977313939866,0.2698776030372054,0.018892095056850543,-0.015391150157973172,0.015038754487167355,-0.04241563882948654,0.1373534096592586,0.04407307512058669,0.06183978589967286
Non-breeding,0.9,0.0,69.0715449509032,67.98851366161564,1.083031289287561,0.71252528389051,0.5076922801832517,0.08086965635533737,-0.02285166022536255,-0.019516816306113686,0.01047569602152264,0.03816974707074976,0.11822649261809318,0.02400618679866272,0.04728491595341509
Breeding,0.9,0.0,65.85223074606108,64.93479997230584,0.9174307737552425,0.9354602178382605,0.8750858191580059,0.17375998219459254,-0.02306178427247585,-0.018953098753345297,0.014400040007899295,-0.02494008422551248,0.2129023592772243,0.04685609012582973,0.05354456568718476
Non-breeding,1.0,-0.9,13.993393879483804,12.912276945139975,1.0811169343438287,0.6782049062499884,0.45996189486155553,0.8851982077044557,0.7999277360420918,0.7216315994514089,0.0528646689804813,-0.08768408549751555,0.03280914120577937,0.06463482322397526,0.14052212573702388
Breeding,1.0,-0.9,5.599982607600563,5.20761702394141,0.39236558365915375,0.296754492201978,0.08806322864205383,0.8928573304722304,0.8059661708267769,0.727464199412425,0.057427893366249136,-0.06866878042536209,-0.043180429509170865,0.012390012524541326,0.14069450684010673
Non-breeding,1.0,-0.8,25.91648822188388,24.664881820439025,1.2516064014448567,0.7966519960094928,0.6346544027459089,0.7640135131565623,0.6081951550079813,0.4770513888702327,0.03238389403521651,-0.19219357209198237,0.07942358006946752,0.08784118010104526,0.138407895259199
Breeding,1.0,-0.8,11.393739366949557,10.907128908554244,0.48661045839531347,0.41315211975867033,0.17069467406108266,0.7909120354361324,0.6261547078691144,0.49325885654863016,0.038023419188421725,-0.16762709054601857,-0.03077865531492053,0.024157587171611632,0.1415251372340235
Non-breeding,1.0,-0.7,36.49144954295445,35.154594912639844,1.3368546303146047,0.8282534454060729,0.6860037698270307,0.6502649463038583,0.447704138276331,0.29330332156451516,0.023591304955509564,-0.20137900109074144,0.060726172898073374,0.0753514927634589,0.10984122256712679
Breeding,1.0,-0.7,17.621566449738093,17.059179564687135,0.5623868850509588,0.507620205312897,0.2576782728419077,0.7008366801035832,0.4759323636471602,0.3157922609388639,0.029827163892202885,-0.17963313448219553,-0.06177663452640164,0.02986205370571254,0.11588890819690369
Non-breeding,1.0,-0.6,45.70996464984261,44.401664047548955,1.3083006022936559,0.8156510445388299,0.6652866264572842,0.5445272735219024,0.31840238431270995,0.16572493793418352,0.018382020263422255,-0.18578687485639492,0.09121767916443253,0.05920532224071149,0.08899220258790647
Breeding,1.0,-0.6,24.258668781030845,23.663612680242952,0.5950561007878932,0.5889429473069416,0.346853795182587,0.6188402338139064,0.35190383510136286,0.18785990654711976,0.02492831579150735,-0.16824071026244883,-0.060992588971789795,0.03367132927738471,0.09707643319762385
Non-breeding,1.0,-0.5,53.661041443188935,52.43270691315298,1.2283345300359585,0.7808869623378532,0.6097844479492397,0.4443082349173905,0.21433533735500687,0.08188610734498551,0.014898048410073576,-0.15766729310299385,0.14237076591555864,0.046752747357789,0.07667094087922825
Breeding,1.0,-0.5,31.31925798862925,30.711433536274775,0.6078244523544747,0.6604613899932028,0.4362092476717535,0.5400908320577208,0.24803735695370183,0.09841011298750005,0.02152852165908,-0.14466211966046633,-0.043761364950687595,0.037097906937229246,0.0850461266817189
Non-breeding,1.0,-0.4,60.430393699421224,59.280578021547974,1.1498156778732493,0.7413879861655455,0.549656146030603,0.34805374773536774,0.13044900741870738,0.03054114955060483,0.012508234024200409,-0.118717775693982,0.1851650336053732,0.03814306112738356,0.06939440485262924
Breeding,1.0,-0.4,38.815422445825334,38.190294884904134,0.6251275609212001,0.7255909854346639,0.5264822781440467,0.46091089532849494,0.1603013581172368,0.038810712808578604,0.01901164585047622,-0.11441724186636784,-0.016259838863383367,0.040129914116688065,0.07622272540332009
Non-breeding,1.0,-0.3,66.08625132004913,64.98817114486965,1.0980801751794758,0.711797940803806,0.5066563085325385,0.2554971547459679,0.06378551092482967,0.002280259189360905,0.010952976032653985,-0.0678182961725054,0.19498855854917552,0.031289739044995254,0.06175732645197245
Breeding,1.0,-0.3,46.74684210154409,46.084631850522655,0.6622102510214347,0.7886130240353213,0.6219105016781343,0.3786506093351411,0.08681545583115256,0.0026799666933333684,0.017117408630576588,-0.08223170507849603,0.022855282412170566,0.04433557784984559,0.07128932174358293
Non-breeding,1.0,-0.2,70.68905957246804,69.60612093371408,1.0829386387539586,0.7031291267546066,0.49439056889069566,0.1662640163026464,0.013229707294171153,-0.011501160936565752,0.010100376267587684,-0.011078268543564121,0.16236553857482935,0.026236256691564153,0.053067874556006554
