Growth rate,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax,Smax/Var,Cross correlation
0.0,0.0471470309213084,0.12448824029129177,-0.07734120936998337,0.15515102219360857,0.024071839687721624,0.5947049488558659,0.47640985619625803,0.3848241467268045,0.9179332287305602,0.9823237264677831,0.8674996564143619,0.8626141902704165,0.13738580972958359,3.7262174132346967e-19,0.0,"{'sigma': 0.06897378083463443, 'lam': -0.41450894750020506}","{'sigma': 0.02446198904784902, 'mu': -0.07574009612129462, 'w0': 0.22377473068653167, 'delta': 1.870567922779287e-09, 'psi': 0.2}",{'sigma': 0.07440606515142474},0.004822312023964593,0.2003300157579697,0.7464498447630167
0.05,0.29769524542043707,0.27857577876497774,0.019119466655459327,0.2248543538081284,0.05055948042647099,0.7465654006291712,0.6432631179192656,0.5810848295592892,0.46657655094941075,0.31821473134664646,-0.02691203557468165,2.216506941567032e-10,0.9999999997783493,7.5588014608146955e-25,0.0046023899968346,"{'sigma': 0.08221043901985262, 'lam': -0.37561586405592484}","{'sigma': 0.030673663232838155, 'mu': -0.0724185801630226, 'w0': 0.2139612829549205, 'delta': 3.126388037344441e-13, 'psi': 0.2}",{'sigma': 0.09199125614181784},0.0092047799936692,0.18205843723128795,0.9215830103092811
0.1,10.505795678864413,10.508390063868616,-0.002594385004202948,0.2725905435524093,0.07430560443419797,0.7890848374606194,0.7213136374564643,0.6379084752902554,0.025929037513915676,-0.1243327774538356,0.5015159813568815,2.0891658777872482e-24,1.0,5.211683992647906e-36,0.008238076763497275,"{'sigma': 0.0977435008721004, 'lam': -0.3440956241055204}","{'sigma': 0.0386218231711446, 'mu': -0.07043865661978721, 'w0': 0.20811158299051571, 'delta': 2.1656654247692586e-10, 'psi': 0.2}",{'sigma': 0.11075454500635971},0.01647615352699455,0.2217350044112105,0.9253574155964545
0.15000000000000002,22.648119806701242,22.677180812907984,-0.029061006206742235,0.2272994047519994,0.051665019400613243,0.699451412407151,0.593947501604156,0.4867911823301548,0.01003601943349073,0.05913960104480375,0.7898348540844543,0.9999999998738871,1.2611275022737754e-10,2.933021664123258e-16,0.004759311625251702,"{'sigma': 0.10082030275345495, 'lam': -0.4469041506680229}","{'sigma': 0.03870232582814803, 'mu': -0.11428831933641836, 'w0': 0.3376657698060922, 'delta': 2.583111058385157e-09, 'psi': 0.2}",{'sigma': 0.10105343431533508},0.009518623250503405,0.18423729170980283,0.8385612511045389
0.2,34.916975655089004,34.69995344300645,0.21702221208255423,0.20707379803290982,0.04287955783177432,0.6060930665798009,0.49901389868818524,0.37651218146800897,0.0060035324604839685,0.06830616784513606,0.5729677151729001,0.3318271047668634,0.6681728952331366,3.08295574460367e-17,0.0037595920468622146,"{'sigma': 0.09283681519086982, 'lam': -0.45985905923126724}","{'sigma': 0.030690758794759576, 'mu': -0.07614005302428128, 'w0': 0.22495640476760828, 'delta': 3.509192936235195e-11, 'psi': 0.2}",{'sigma': 0.09495050114076571},0.007519184093724429,0.17535591489128216,0.805585487578297
0.25,45.99099056970084,46.01580014527408,-0.024809575573236486,0.19152060239802327,0.03668014114290172,0.5555943872305924,0.43567653346942176,0.3207184080943415,0.0041782550026877524,-0.10111159831970988,-0.17824607231886275,0.9999995297534283,4.7024649972292655e-07,7.202090380924823e-14,0.0027053633211473085,"{'sigma': 0.09821074151997915, 'lam': -0.5722401873128704}","{'sigma': 0.03411431420242694, 'mu': -0.11999022063411235, 'w0': 0.35451208158381725, 'delta': 6.91211310410722e-10, 'psi': 0.2}",{'sigma': 0.08802199261428449},0.005410726642294617,0.1475110638537358,0.7743293857528977
0.30000000000000004,57.00999506871865,56.8500535062534,0.15994156246524938,0.18619435496394957,0.03466833782044125,0.5023290932212329,0.3880020978698665,0.2810771252597962,0.0032711467566448886,-0.07736009944164354,0.06581396332392503,0.9999999999973437,2.6299743970424433e-12,2.6437039770814534e-14,0.0024515087751389203,"{'sigma': 0.10308983521462463, 'lam': -0.6611954552107351}","{'sigma': 0.03217010128523157, 'mu': -0.12567443700809422, 'w0': 0.3713061458798042, 'delta': 1.5682395382299319e-09, 'psi': 0.2}",{'sigma': 0.08625619919948421},0.004903017550277841,0.14142638091483314,0.7416219683231786
0.35000000000000003,67.60810647260189,67.53857719815046,0.0695292744514262,0.19278607116044838,0.03716646923348147,0.5109469267046649,0.35673828609253544,0.28174315937831074,0.0028527558925314496,-0.19080975108898876,-0.14974870466434248,0.9999999998278373,1.6416546578806624e-10,7.99721543036083e-12,0.0029240617830949126,"{'sigma': 0.10100610690811992, 'lam': -0.6081476028852366}","{'sigma': 0.03125208583198247, 'mu': -0.11804986084042479, 'w0': 0.3487792733473184, 'delta': 1.2161704976421106e-09, 'psi': 0.2}",{'sigma': 0.08980815165735906},0.005848123566189825,0.15734945198726422,0.7319745753100703
0.4,78.06693156052971,77.95787335766495,0.10905820286475887,0.17457035176221603,0.030474807714383836,0.4145139727549825,0.2990793529368054,0.1679656373128075,0.00224155290406116,-0.08033625882080325,0.11925823241092978,0.9999999999999918,7.963158838133488e-15,2.5987991524269736e-16,0.0,"{'sigma': 0.11512338885515264, 'lam': -0.8276009959596426}","{'sigma': 0.030749834087601124, 'mu': -0.12623566034948208, 'w0': 0.3729642871573558, 'delta': 3.92789045733366e-09, 'psi': 0.2}",{'sigma': 0.08396771335568935},0.0033879850515274646,0.11117330364412327,0.6536779895598662
0.45,87.8029541430419,87.83019697909785,-0.02724283605594735,0.16861077804381047,0.02842959447253912,0.3605009323803069,0.1571056404333254,0.09445089622144918,0.0019211101281879795,-0.08850451315573366,0.09512836064563368,0.9999999999988287,1.1862199660655419e-18,1.1712673553068483e-12,0.001277806272134202,"{'sigma': 0.15545030033569074, 'lam': -1.3998701931020807}","{'sigma': 0.04006874496901225, 'mu': -0.22517776597496786, 'w0': 0.665289537540442, 'delta': 7.092326725910425e-11, 'psi': 0.2}",{'sigma': 0.07981729812016562},0.002555612544268404,0.08989268372213104,0.645361970752774
0.5,97.38188658218814,97.30415561231031,0.0777309698778339,0.16466363720914112,0.027114113418943646,0.3530949592325105,0.162605816766417,0.11846966124893533,0.0016928423641395342,-0.011281065686220525,0.14505632181048272,0.9999999999653639,1.659155954884664e-16,3.4635894993033974e-11,0.0012253756534660043,"{'sigma': 0.14724957814408965, 'lam': -1.3381357494290302}","{'sigma': 0.031698996954056424, 'mu': -0.16822982838895806, 'w0': 0.4970363966869177, 'delta': 3.0941849082921635e-09, 'psi': 0.2}",{'sigma': 0.07816656183999277},0.0024507513069320086,0.09038655511486346,0.6145741060797462
