,rb,rnb,x_equi,y_equi
48,0.1,-0.6999999999999997,7.72404295520864e-103,3.8356462174101803e-103
49,0.1,-0.6499999999999997,3.4206107959339127e-94,1.7857154199604373e-94
50,0.1,-0.5999999999999996,1.5053318623803395e-85,8.261436422574222e-86
51,0.1,-0.5499999999999996,6.572951270835616e-77,3.792262989348789e-77
52,0.1,-0.49999999999999956,2.8416178412530772e-68,1.7235283439064188e-68
53,0.1,-0.4499999999999995,1.2126456855599953e-59,7.732170270557382e-60
54,0.1,-0.39999999999999947,5.0852316490543904e-51,3.4087327130960306e-51
55,0.1,-0.3499999999999994,2.0807565875920272e-42,1.4662843848798554e-42
56,0.1,-0.2999999999999994,8.208100146146517e-34,6.080710145445615e-34
57,0.1,-0.24999999999999933,3.05110926897752e-25,2.376206287916116e-25
58,0.1,-0.1999999999999993,1.0147104434624311e-16,8.307746455320898e-17
59,0.1,-0.14999999999999925,2.554241996622062e-08,2.198456460100168e-08
60,0.1,-0.0999999999999992,0.6526986033491358,0.5898156725187951
61,0.1,-0.049999999999999156,12.974452635999125,12.025547400657496
62,0.1,8.881784197001252e-16,25.64088159582231,24.35911840417814
63,0.15000000000000002,-1.0,4.400231909901267e-146,1.6187548560392265e-146
64,0.15000000000000002,-0.95,1.9847733325504483e-137,7.675932699557615e-138
65,0.15000000000000002,-0.8999999999999999,8.929250852826888e-129,3.630362480972283e-129
66,0.15000000000000002,-0.8499999999999999,4.004950964925422e-120,1.7117758441315866e-120
67,0.15000000000000002,-0.7999999999999998,1.789865228375207e-111,8.042382889752661e-112
68,0.15000000000000002,-0.7499999999999998,7.964990343983245e-103,3.762395031402835e-103
69,0.15000000000000002,-0.6999999999999997,3.5262103555002415e-94,1.751064240618502e-94
70,0.15000000000000002,-0.6499999999999997,1.5512695496365815e-85,8.09833717005741e-86
71,0.15000000000000002,-0.5999999999999996,6.77096458579629e-77,3.715984152265575e-77
72,0.15000000000000002,-0.5499999999999996,2.9259939503472507e-68,1.688151654827298e-68
73,0.15000000000000002,-0.49999999999999956,1.2480708902201405e-59,7.569932604133558e-60
74,0.15000000000000002,-0.4499999999999995,5.231070064595814e-51,3.3354775362922206e-51
75,0.15000000000000002,-0.39999999999999947,2.1391869839686442e-42,1.4339399175727027e-42
76,0.15000000000000002,-0.3499999999999994,8.433085856899572e-34,5.942695162932463e-34
77,0.15000000000000002,-0.2999999999999994,3.1324296744567652e-25,2.320560977841675e-25
78,0.15000000000000002,-0.24999999999999933,1.0408834247789385e-16,8.106408263038836e-17
79,0.15000000000000002,-0.1999999999999993,2.6176259402268108e-08,2.1431308572061605e-08
80,0.15000000000000002,-0.14999999999999925,0.668233017150582,0.5743853282948999
81,0.15000000000000002,-0.0999999999999992,13.290071280242906,11.709928756460657
82,0.15000000000000002,-0.049999999999999156,26.28089988671522,23.71910011328527
83,0.15000000000000002,8.881784197001252e-16,38.96027140235315,36.03972859764736
84,0.2,-1.0,2.0471588544007023e-137,7.531076553461004e-138
85,0.2,-0.95,9.207897622147595e-129,3.561071750253629e-129
86,0.2,-0.8999999999999999,4.1289446429535756e-120,1.678703618573405e-120
87,0.2,-0.8499999999999999,1.8447995438133065e-111,7.884948714780065e-112
88,0.2,-0.7999999999999998,8.207116023591224e-103,3.6876949412700964e-103
89,0.2,-0.7499999999999998,3.6322704738961854e-94,1.7157630823773134e-94
90,0.2,-0.6999999999999997,1.597381110682521e-85,7.932359841189391e-86
91,0.2,-0.6499999999999997,6.969602956263547e-77,3.638451789018478e-77
92,0.2,-0.5999999999999996,3.010578616965051e-68,1.6522405763662816e-68
93,0.2,-0.5499999999999996,1.2835572432797235e-59,7.405481081227369e-60
94,0.2,-0.49999999999999956,5.377042138210247e-51,3.261340915391291e-51
95,0.2,-0.4499999999999995,2.1976198327088243e-42,1.4012642718974788e-42
96,0.2,-0.39999999999999947,8.657870672640417e-34,5.8035442678549384e-34
97,0.2,-0.3499999999999994,3.213597858919768e-25,2.2645841363263205e-25
98,0.2,-0.2999999999999994,1.0669818093037648e-16,7.904395654681756e-17
99,0.2,-0.24999999999999933,2.6807753273730587e-08,2.0877899240847033e-08
100,0.2,-0.1999999999999993,0.6837080990455612,0.5590079274598474
101,0.2,-0.14999999999999925,13.604669054495979,11.395330982240084
102,0.2,-0.0999999999999992,26.919196386475466,23.08080361352497
103,0.2,-0.049999999999999156,39.9315156235733,35.068484376427186
104,0.2,8.881784197001252e-16,52.629024363247034,47.370975636753464
105,0.25,-1.0,9.487630355321744e-129,3.490304153156976e-129
106,0.25,-0.95,4.25337274403332e-120,1.6449537281609264e-120
107,0.25,-0.8999999999999999,1.8999028471626183e-111,7.724428541111013e-112
108,0.25,-0.8499999999999999,8.44987409642634e-103,3.611602361899373e-103
109,0.25,-0.7999999999999998,3.73855407354475e-94,1.679840629162082e-94
110,0.25,-0.7499999999999998,1.6435645320753643e-85,7.763649122238388e-86
111,0.25,-0.6999999999999997,7.16843242029729e-77,3.559738191141519e-77
112,0.25,-0.6499999999999997,3.095189883866573e-68,1.6158308071459644e-68
113,0.25,-0.5999999999999996,1.3190298613828766e-59,7.238989362824136e-60
114,0.25,-0.5499999999999996,5.522847232095223e-51,3.1864056633177357e-51
115,0.25,-0.49999999999999956,2.2559384857954245e-42,1.3682958580606187e-42
116,0.25,-0.4499999999999995,8.882023862867596e-34,5.66342845834075e-34
117,0.25,-0.39999999999999947,3.2944666412223607e-25,2.208347030607052e-25
118,0.25,-0.3499999999999994,1.0929617935448909e-16,7.701971584286886e-17
119,0.25,-0.2999999999999994,2.7435956890473122e-08,2.032505676518535e-08
120,0.25,-0.24999999999999933,0.6991046001597027,0.5437024685454908
121,0.25,-0.1999999999999993,13.917845128717508,11.082154908036607
122,0.25,-0.14999999999999925,27.55492218720961,22.445077812790817
123,0.25,-0.0999999999999992,40.89936883506052,34.10063116493992
124,0.25,-0.049999999999999156,53.93876016981635,46.06123983018408
125,0.25,8.881784197001252e-16,66.66009592998012,58.339904070020374
126,0.30000000000000004,-1.0,4.377929656939405e-120,1.6105503156827524e-120
127,0.30000000000000004,-0.95,1.955040951827099e-111,7.560945386050744e-112
128,0.30000000000000004,-0.8999999999999999,8.692679230321552e-103,3.5341796369060065e-103
129,0.30000000000000004,-0.8499999999999999,3.844807831370094e-94,1.64332827760098e-94
130,0.30000000000000004,-0.7999999999999998,1.6897112256556477e-85,7.592361946810931e-86
131,0.30000000000000004,-0.7499999999999998,7.366992994274277e-77,3.479921084772547e-77
132,0.30000000000000004,-0.6999999999999997,3.1796357860202107e-68,1.578960402746884e-68
133,0.30000000000000004,-0.6499999999999997,1.3544101557886525e-59,7.07064101831696e-60
134,0.30000000000000004,-0.5999999999999996,5.668171690134112e-51,3.110758578924346e-51
135,0.30000000000000004,-0.5499999999999996,2.3140220583815642e-42,1.3350745877995073e-42
136,0.30000000000000004,-0.49999999999999956,9.105102487883546e-34,5.522523818727149e-34
137,0.30000000000000004,-0.4499999999999995,3.3748860301018213e-25,2.1519223413079695e-25
138,0.30000000000000004,-0.39999999999999947,1.1187792173421965e-16,7.49940136472538e-17
139,0.30000000000000004,-0.3499999999999994,2.805993040128547e-08,1.9773498751012235e-08
140,0.30000000000000004,-0.2999999999999994,0.7144036477994057,0.5284875925752203
141,0.30000000000000004,-0.24999999999999933,14.22920608834778,10.770793948410033
142,0.30000000000000004,-0.1999999999999993,28.18724260191897,21.812757398081402
143,0.30000000000000004,-0.14999999999999925,41.86250256400235,33.13749743599807
144,0.30000000000000004,-0.0999999999999992,55.24279767119346,44.75720232880697
145,0.30000000000000004,-0.049999999999999156,68.31533896527309,56.68466103472742
146,0.30000000000000004,8.881784197001252e-16,81.06672003836432,68.93327996163617
147,0.35000000000000003,-1.0,2.0100701855250483e-111,7.394634965663322e-112
148,0.35000000000000003,-0.95,8.934906630694047e-103,3.455494934825025e-103
149,0.35000000000000003,-0.8999999999999999,3.95076225479031e-94,1.6062600656460987e-94
150,0.35000000000000003,-0.8499999999999999,1.7357061011735826e-85,7.418667051160966e-86
151,0.35000000000000003,-0.7999999999999998,7.564799160103068e-77,3.39908337036394e-77
152,0.35000000000000003,-0.7499999999999998,3.263714632954579e-68,1.5416696302991608e-68
153,0.35000000000000003,-0.6999999999999997,1.3896159819134008e-59,6.900628745318641e-60
154,0.35000000000000003,-0.6499999999999997,5.812689575954941e-51,3.034490044750059e-51
155,0.35000000000000003,-0.5999999999999996,2.3717457694185142e-42,1.3016416761136608e-42
156,0.35000000000000003,-0.5499999999999996,9.326652856221208e-34,5.381010596881452e-34
157,0.35000000000000003,-0.49999999999999956,3.4547037880496344e-25,2.095383767677479e-25
158,0.35000000000000003,-0.4499999999999995,1.1443897495193784e-16,7.296951207209456e-17
159,0.35000000000000003,-0.39999999999999947,2.867874309885365e-08,1.9223936393165225e-08
160,0.35000000000000003,-0.3499999999999994,0.7295868349713336,0.5133814934532521
161,0.35000000000000003,-0.2999999999999994,14.538367908903663,10.46163212784353
162,0.35000000000000003,-0.24999999999999933,28.81534163475305,21.18465836524731
163,0.35000000000000003,-0.1999999999999993,42.81961582874545,32.180384171255014
164,0.35000000000000003,-0.14999999999999925,56.539292502865926,43.46070749713452
165,0.35000000000000003,-0.0999999999999992,69.96185616027459,55.03814383972584
166,0.35000000000000003,-0.049999999999999156,83.07415030586232,66.92584969413814
167,0.35000000000000003,8.881784197001252e-16,95.86235631080645,79.13764368919409
168,0.4,-1.0,9.175892188227883e-103,3.3756220904546765e-103
169,0.4,-0.95,4.0561318289766953e-94,1.568672574804825e-94
170,0.4,-0.8999999999999999,1.7814276671013618e-85,7.2427444046589e-86
171,0.4,-0.8499999999999999,7.761340460028715e-77,3.3173128045540727e-77
172,0.4,-0.7999999999999998,3.347215330188627e-68,1.5040007969909399e-68
173,0.4,-0.7499999999999998,1.424561802040164e-59,6.729153475962402e-60
174,0.4,-0.6999999999999997,5.956063450116798e-51,2.9576935777771616e-51
175,0.4,-0.6499999999999997,2.4289812912040413e-42,1.2680394249045898e-42
176,0.4,-0.5999999999999996,9.546211987977298e-34,5.239072219622231e-34
177,0.4,-0.5499999999999996,3.5337659865094216e-25,2.038805615845625e-25
178,0.4,-0.49999999999999956,1.1697490673749344e-16,7.09488673533157e-17
179,0.4,-0.4499999999999995,2.9291477512851183e-08,1.8677070663695887e-08
180,0.4,-0.39999999999999947,0.7446363048863305,0.49840183298729096
181,0.4,-0.3499999999999994,14.844957826395701,10.15504221032674
182,0.4,-0.2999999999999994,29.43842622727825,20.561573772722177
183,0.4,-0.24999999999999933,43.76944237654637,31.23055762345404
184,0.4,-0.1999999999999993,57.82644650865853,42.1735534913419
185,0.4,-0.14999999999999925,71.59725252046519,53.402747479535215
186,0.4,-0.0999999999999992,85.06901891028939,64.9309810897111
187,0.4,-0.049999999999999156,98.22822084532174,76.77177915467873
188,0.4,8.881784197001252e-16,111.06062414850621,88.93937585149429
189,0.45,-1.0,4.1606152295254493e-94,1.5306048055672145e-94
190,0.45,-0.95,1.8267481561104106e-85,7.064784514877632e-86
191,0.45,-0.8999999999999999,7.95608217976823e-77,3.2347016246966137e-77
192,0.45,-0.8499999999999999,3.4299177298698367e-68,1.4659980531020474e-68
193,0.45,-0.7999999999999998,1.459158856421743e-59,6.556423374384516e-60
194,0.45,-0.7499999999999998,6.097945164572792e-51,2.88046533619299e-51
195,0.45,-0.6999999999999997,2.4855970984746592e-42,1.234310990249085e-42
196,0.45,-0.6499999999999997,9.76330904693091e-34,5.0968942551629034e-34
197,0.45,-0.5999999999999996,3.611917539345082e-25,1.9822623742046852e-25
198,0.45,-0.5499999999999996,1.1948130262535876e-16,6.89347148937143e-17
199,0.45,-0.49999999999999956,2.989723322188894e-08,1.813358858857048e-08
200,0.45,-0.4499999999999995,0.7595348296094868,0.4835656613577851
201,0.45,-0.39999999999999947,15.148616084608827,9.851383952075052
202,0.45,-0.3499999999999994,30.055730233822224,19.944269766178124
203,0.45,-0.2999999999999994,44.71075747849567,30.289242521504672
204,0.45,-0.24999999999999933,59.102518078839104,40.897481921161294
205,0.45,-0.1999999999999993,73.2192046021884,51.78079539781199
206,0.45,-0.14999999999999925,87.04834842411174,62.951651575888704
207,0.45,-0.0999999999999992,100.57678626805675,74.42321373194366
208,0.45,-0.049999999999999156,113.79062736726662,86.20937263273377
209,0.45,8.881784197001252e-16,126.67522203860351,98.32477796139693
210,0.5,-1.0,1.8715336706335206e-85,6.884987608861979e-86
211,0.5,-0.95,8.148466095925994e-77,3.151346117522723e-77
212,0.5,-0.8999999999999999,3.5115929986835884e-68,1.4277071706222568e-68
213,0.5,-0.8499999999999999,1.4933153371416913e-59,6.382652732024058e-60
214,0.5,-0.7999999999999998,6.237976649207851e-51,2.802903585975981e-51
215,0.5,-0.7499999999999998,2.5414588064450975e-42,1.2005001353337646e-42
216,0.5,-0.6999999999999997,9.97746670043267e-34,4.954663332503031e-34
217,0.5,-0.6499999999999997,3.6890027004990965e-25,1.9258282802555372e-25
218,0.5,-0.5999999999999996,1.219537815268122e-16,6.692965436758329e-17
219,0.5,-0.5499999999999996,3.049513031529546e-08,1.7594159651864883e-08
220,0.5,-0.49999999999999956,0.7742658821135606,0.4688893437515675
221,0.5,-0.4499999999999995,15.448997542605953,9.551002494025848
222,0.5,-0.39999999999999947,30.666518084545377,19.33348191545495
223,0.5,-0.3499999999999994,45.64238420432883,29.35761579567152
224,0.5,-0.2999999999999994,60.36583172385423,39.63416827614611
225,0.5,-0.24999999999999933,74.82547423014023,50.17452576986016
226,0.5,-0.1999999999999993,89.0092662467108,60.99073375328957
227,0.5,-0.14999999999999925,102.90446550742291,72.09553449257749
228,0.5,-0.0999999999999992,116.497594720974,83.50240527902643
229,0.5,-0.049999999999999156,129.77440338711796,95.22559661288255
230,0.5,8.881784197001252e-16,142.71983041338342,107.28016958661699
231,0.55,-1.0,8.337911258891675e-77,3.0673461344581466e-77
232,0.55,-0.95,3.5920039890384756e-68,1.389175298973391e-68
233,0.55,-0.8999999999999999,1.5269365582538907e-59,6.208060769347659e-60
234,0.55,-0.8499999999999999,6.375790661949343e-51,2.7251081318964054e-51
235,0.55,-0.7999999999999998,2.596429486026149e-42,1.1666509713595398e-42
236,0.55,-0.7499999999999998,1.018820236230817e-33,4.812566028511373e-34
237,0.55,-0.6999999999999997,3.764865510809966e-25,1.8695768834193676e-25
238,0.55,-0.6499999999999997,1.2438800950917987e-16,6.493623504397647e-17
239,0.55,-0.5999999999999996,3.108431243638672e-08,1.7059432364010734e-08
240,0.55,-0.5499999999999996,0.7888137010976306,0.454388493771681
241,0.55,-0.49999999999999956,15.745773128383146,9.2542269081835
242,0.55,-0.4499999999999995,31.270088101180004,18.729911898820358
243,0.55,-0.39999999999999947,46.563199111300484,28.436800888699906
244,0.55,-0.3499999999999994,61.6147867734293,38.38521322657108
245,0.55,-0.2999999999999994,76.41392099777724,48.58607900222312
246,0.55,-0.24999999999999933,90.9490218841629,59.050978115837445
247,0.55,-0.1999999999999993,105.20781894502043,69.79218105498003
248,0.55,-0.14999999999999925,119.17730886877509,80.8226911312254
249,0.55,-0.0999999999999992,132.84371217400295,92.15628782599757
250,0.55,-0.049999999999999156,146.19242925327848,103.80757074672192
251,0.55,8.881784197001252e-16,159.20799649459607,115.7920035054044
