Realisation number,Variable,index,Coefficient of variation,Lag-1 AC,Variance,Smax,Smax/Var,Lag-3 AC,Standard deviation,Skewness,Kurtosis,Smax/Mean,Lag-2 AC,Cross correlation
13,Breeding,0,0.5872322315222018,0.8983118172790469,-0.9851893885657542,-0.9743589743589742,0.30769230769230765,0.7154773726769756,-0.9851893885657542,0.5682224428997021,0.21759114768052207,-0.4358974358974358,0.1600510710739112,-0.38113445189150286
14,Non-breeding,0,0.8180167399631154,0.9637395375230531,-0.9766207972762095,-0.6666666666666665,0.8205128205128204,0.3730174492835864,-0.9766207972762095,-0.4905944105546886,-0.10341892467016599,0.769230769230769,0.7735849056603774,0.1301036090744156
14,Breeding,0,0.7834586466165414,0.9535820683784935,-0.99177188253653,-0.8974358974358972,0.846153846153846,0.7751170378777131,-0.99177188253653,0.5096041991771882,0.4897432259895021,0.4358974358974358,0.5355937012342177,0.1301036090744156
15,Non-breeding,0,0.8623350829904952,0.9401900978862251,-0.98672152078309,-0.8974358974358972,0.5128205128205127,0.7895304298482054,-0.98672152078309,0.02868491984678678,0.1861540644062988,0.2051282051282051,0.8123989218328841,-0.11684884470634099
15,Breeding,0,0.8653426017874877,0.9400198609731879,-0.9898992764931197,-0.6410256410256409,0.8974358974358972,0.4887218045112783,-0.9898992764931197,-0.48179883671442764,-0.29879415519931907,0.7948717948717947,0.5223152220173075,-0.11684884470634099
16,Non-breeding,0,0.8499077883387715,0.9550574549581502,-0.9826925805078736,-0.769230769230769,0.2051282051282051,-0.19324726911618673,-0.9826925805078736,-0.03441622925237623,0.06239182862817422,-0.05128205128205127,0.8038870761810186,-0.35357533774159206
16,Breeding,0,0.7967371258334516,0.9162434387856434,-0.9944956731451271,-0.9999999999999998,0.17948717948717946,0.6726911618669316,-0.9944956731451271,0.159937579798553,0.6744502766349837,-0.6410256410256409,0.4836146971201589,-0.35357533774159206
17,Non-breeding,0,0.847978436657682,0.9660093630302171,-0.9751454106965529,-0.25641025641025633,0.7435897435897434,0.7078734572279756,-0.9751454106965529,-0.3789757412398922,-0.20005674563767914,0.6153846153846153,0.38476379628316076,-0.14763168548423372
17,Breeding,0,0.8010497942970635,0.9601078167115903,-0.992850049652433,-0.2051282051282051,0.9743589743589742,0.5841679670875303,-0.992850049652433,-0.06823662930912187,0.7352248545893035,0.8717948717948716,0.5197049226840688,-0.14763168548423372
18,Non-breeding,0,0.9359341750602923,0.9705490140445455,-0.9802525180876721,-0.769230769230769,-0.07692307692307691,0.7805646190949072,-0.9802525180876721,0.08985671726486028,-0.18700524897148535,-0.2051282051282051,0.7088948787061996,-0.12110716267074505
18,Breeding,0,0.9070506454816287,0.9452404596396654,-0.9921691020002839,-0.9487179487179485,0.07692307692307691,0.7429990069513406,-0.9921691020002839,-0.4591573272804654,0.128670733437367,-0.5128205128205127,0.6128245141154774,-0.12110716267074505
19,Non-breeding,0,0.8138175627748617,0.9518796992481203,-0.9751454106965529,-0.9487179487179485,-0.3846153846153845,0.8051922258476379,-0.9751454106965529,0.21753440204284297,-0.14268690594410557,-0.6666666666666665,0.006043410412824515,0.07479045776918118
19,Breeding,0,0.8922967796850617,0.9547169811320756,-0.9924528301886794,-0.9487179487179485,0.17948717948717946,0.7784650305007803,-0.9924528301886794,0.2615690168818272,0.40944814867357077,-0.25641025641025633,0.6036317208114627,0.07479045776918118
20,Non-breeding,0,0.9537523052915309,0.9377500354660236,-0.987402468435239,-0.8717948717948716,0.8205128205128204,0.5663498368562917,-0.987402468435239,0.14643211803092637,0.4535962547879132,0.5384615384615383,0.7591715136898851,-0.11179584064294604
20,Breeding,0,0.8054759540360336,0.8878138743084126,-0.9946659100581644,-0.9487179487179485,0.564102564102564,0.6949354518371401,-0.9946659100581644,-0.14586466165413534,0.7171797418073487,-0.6153846153846153,0.26979713434529723,-0.11179584064294604
21,Non-breeding,0,0.632345013477089,0.9736700241168961,-0.99177188253653,-0.9230769230769229,0.5128205128205127,0.5132359199886509,-0.99177188253653,0.02425876010781671,-0.11573272804653144,-0.12820512820512817,0.6338771456944248,-0.16466495734184997
21,Breeding,0,0.8366860547595404,0.9047240743367854,-0.991715136898851,-0.8205128205128204,0.7948717948717947,0.10784508440913605,-0.991715136898851,0.0043410412824514116,0.7160448290537665,-0.10256410256410255,0.49933323875727054,-0.16466495734184997
22,Non-breeding,0,0.8996737125833452,0.9690736274648887,-0.9860405731309407,-0.7179487179487178,0.9230769230769229,0.5739537523052916,-0.9860405731309407,0.22513831749184285,-0.3425450418499078,0.7435897435897434,0.7185983827493262,-0.16604441245707946
22,Breeding,0,0.4692013051496666,0.9399631153355087,-0.9931337778408286,-0.7435897435897434,0.8717948717948716,0.5229961696694567,-0.9931337778408286,-0.5556249113349412,0.5257767059157328,0.6153846153846153,0.6217903248687758,-0.16604441245707946
23,Non-breeding,0,0.8438927507447865,0.9766207972762095,-0.9721946375372394,-0.7435897435897434,0.9487179487179485,0.5536388140161727,-0.9721946375372394,0.6788196907362747,0.43532415945524194,0.846153846153846,0.38425308554404886,-0.18120342464726433
23,Breeding,0,0.8816285998013903,0.9668038019577246,-0.987402468435239,-0.7948717948717947,0.3846153846153845,0.22076890339055188,-0.987402468435239,0.8083132359199887,0.9414952475528445,-0.2051282051282051,0.21010072350688044,-0.18120342464726433
24,Non-breeding,0,0.8706766917293234,0.9799687898992765,-0.9799120442615975,-0.9230769230769229,-0.23076923076923073,0.5775854731167542,-0.9799120442615975,0.6149241027096043,-0.11476805220598667,-0.4102564102564102,0.618555823521067,0.4043902658449912
24,Breeding,0,0.913179174350972,0.9528443750886652,-0.9863243013193361,-0.8205128205128204,0.3589743589743589,0.39480777415236207,-0.9863243013193361,0.6069229677968506,0.3654135338345865,-0.10256410256410255,0.6956163994892894,0.4043902658449912
25,Non-breeding,0,0.8784508440913606,0.9262874166548447,-0.9678819690736276,-0.6410256410256409,-0.025641025641025637,0.8047382607462052,-0.9678819690736276,0.10824230387288979,-0.09553128103277063,-0.12820512820512817,-0.3682508157185417,-0.3484023810594815
25,Breeding,0,0.6351822953610442,0.9013760817137184,-0.9935309973045823,-0.7948717948717947,0.25641025641025633,0.7246134203433112,-0.9935309973045823,0.08753014612001704,0.8814583628883531,0.10256410256410255,0.06568307561356222,-0.3484023810594815
26,Non-breeding,0,0.7827776989643922,0.963115335508583,-0.9893318201163287,-0.9743589743589742,-0.15384615384615383,0.07833735281600228,-0.9893318201163287,-0.37670591573272805,0.30429848205419213,-0.30769230769230765,-0.18558660802950774,0.15085541211221568
26,Breeding,0,0.36110086537097463,0.9427436515817847,-0.992793304014754,-0.9999999999999998,0.3589743589743589,-0.4605759682224429,-0.992793304014754,-0.0059866647751454114,0.06426443467158463,-0.8205128205128204,0.04463044403461484,0.15085541211221568
27,Non-breeding,0,0.9498936019293517,0.9761668321747767,-0.9775854731167541,-0.769230769230769,0.07692307692307691,0.9103418924670168,-0.9775854731167541,0.5573272804653143,-0.38487728755851897,-0.12820512820512817,0.2941410129096326,0.3176195402815888
27,Breeding,0,0.9114768052205987,0.9534118314654562,-0.9846786778266422,-0.9999999999999998,0.8717948717948716,0.8323733862959286,-0.9846786778266422,0.5307135763938148,0.6213363597673429,0.5897435897435896,0.6982266988225282,0.3176195402815888
28,Non-breeding,0,0.9742374804936872,0.9720244006242021,-0.9748049368704782,-0.7435897435897434,0.564102564102564,0.6505603631720812,-0.9748049368704782,-0.2505036175344021,0.2042559228259328,0.33333333333333326,0.7562207405305718,0.11939783785404766
28,Breeding,0,0.9048375656121437,0.9586891757696128,-0.991658391261172,-0.8974358974358972,0.9743589743589742,0.8362888352957867,-0.991658391261172,0.6804085685912896,0.7489005532699674,0.9230769230769229,0.8383884238899135,0.11939783785404766
29,Non-breeding,0,0.8426443467158463,0.9636260462476948,-0.9750886650588737,-0.7948717948717947,0.05128205128205127,0.4701092353525323,-0.9750886650588737,0.3467442190381615,0.2880124840402894,-0.15384615384615383,-0.007859270818555825,-0.4327740542485718
29,Breeding,0,0.756277486168251,0.9589161583203293,-0.9914314087104555,-0.9487179487179485,0.17948717948717946,0.6225280181586041,-0.9914314087104555,-0.07243580649737552,-0.20085118456518658,-0.6923076923076922,-0.10285146829337495,-0.4327740542485718
30,Non-breeding,0,0.7855582352106681,0.9667470563200455,-0.9838842388991348,-0.8205128205128204,0.10256410256410255,0.9075613562207405,-0.9838842388991348,-0.009221166122854306,-0.6035749751737836,-0.2051282051282051,0.713491275358207,-0.031142698634039557
30,Breeding,0,0.7075329834019011,0.9532983401900981,-0.992850049652433,-0.8974358974358972,0.6666666666666665,0.9035891615832033,-0.992850049652433,0.5218612569158747,0.19653851610157472,0.23076923076923073,0.7247269116186693,-0.031142698634039557
31,Non-breeding,0,0.9223152220173075,0.9645339764505604,-0.97088948787062,-0.9743589743589742,0.15384615384615383,0.6840970350404313,-0.97088948787062,0.5004681515108527,0.4629592850049653,0.12820512820512817,0.5730458221024259,-0.04376771175385723
31,Breeding,0,0.8671017165555399,0.975769612711023,-0.9897857852177614,-0.9743589743589742,0.4358974358974358,0.22576251950631296,-0.9897857852177614,0.024826216484607748,0.12753582068378494,0.025641025641025637,0.49110512129380063,-0.04376771175385723
32,Non-breeding,0,0.8436657681940701,0.9518796992481203,-0.9751454106965529,-0.8205128205128204,0.7435897435897434,0.06687473400482338,-0.9751454106965529,0.4369697829479359,-0.16873315363881403,0.46153846153846145,0.7760249680805789,-0.4123821090669185
32,Breeding,0,0.914938289119024,0.9059157327280466,-0.9901830046815152,-0.7948717948717947,0.8205128205128204,0.029876578238047954,-0.9901830046815152,0.5557951482479785,0.7999148815434814,0.7179487179487178,0.8604057313094056,-0.4123821090669185
33,Non-breeding,0,0.9043268548730317,0.9773584905660377,-0.9897857852177614,-0.846153846153846,0.05128205128205127,0.8407149950347569,-0.9897857852177614,0.6200879557384026,0.6318343027379771,-0.15384615384615383,0.2757554263016031,-0.2201580375751578
33,Breeding,0,0.8340757554263016,0.9427436515817847,-0.9901262590438361,-0.9230769230769229,0.4358974358974358,0.7509433962264151,-0.9901262590438361,0.5975031919421194,0.4697687615264577,-0.05128205128205127,0.1783231664065825,-0.2201580375751578
34,Non-breeding,0,0.9122712441481062,0.9759965952617394,-0.9825790892325152,-0.846153846153846,0.33333333333333326,0.42596112923818985,-0.9825790892325152,0.4631862675556817,-0.025961129238189818,0.10256410256410255,0.713491275358207,0.02342074880422233
34,Breeding,0,0.3783515392254221,0.9696978294793589,-0.9930202865654705,-0.9487179487179485,0.6410256410256409,0.5207830897999717,-0.9930202865654705,0.20771740672435807,0.7058306142715279,-0.2051282051282051,0.8093914030358916,0.02342074880422233
35,Non-breeding,0,0.8733437367002412,0.9547169811320756,-0.987799687898993,-0.6153846153846153,0.5384615384615383,0.8789048091927935,-0.987799687898993,0.013817562774861684,0.75190807206696,0.15384615384615383,0.15755426301603068,0.1285742131857916
35,Breeding,0,0.7770463895588027,0.9445595119875161,-0.9905234785075898,-0.9999999999999998,0.6923076923076922,0.10591573272804654,-0.9905234785075898,-0.3678535962547879,0.6096467584054476,-0.5897435897435896,-0.5043268548730316,0.1285742131857916
36,Non-breeding,0,0.9188537381188823,0.9525606469002696,-0.9816711590296497,-0.9487179487179485,0.8717948717948716,0.10557525890197192,-0.9816711590296497,0.23421761952049935,0.4395233366434955,0.7435897435897434,0.7351113633139453,-0.12122711528946066
36,Breeding,0,0.598865087246418,0.9253794864519792,-0.99557384026103,-0.9999999999999998,-0.25641025641025633,0.8306142715278764,-0.99557384026103,0.13298340190097888,0.38567172648602643,-0.7435897435897434,-0.24579372960703647,-0.12122711528946066
37,Non-breeding,0,0.8699389984394951,0.9708327422329409,-0.9590296495956874,-0.769230769230769,0.25641025641025633,0.9104553837423749,-0.9590296495956874,0.10273797701801675,-0.12906795290112075,0.10256410256410255,-0.011093772166264719,-0.2042493215180004
37,Breeding,0,0.5111930770322032,0.9424031777557101,-0.9872322315222019,-0.9230769230769229,0.6153846153846153,0.3027096041991772,-0.9872322315222019,-0.15216342743651584,0.42215917151369,-0.23076923076923073,0.5442757837991204,-0.2042493215180004
38,Non-breeding,0,0.7271102284011917,0.970378777131508,-0.9805929919137468,-0.7435897435897434,0.07692307692307691,0.8554121151936446,-0.9805929919137468,0.4074620513548021,-0.19018300468151514,-0.12820512820512817,-0.4544474393530998,0.41277195507774433
38,Breeding,0,0.8800397219463754,0.936331394524046,-0.9937012342176197,-0.9999999999999998,0.7948717948717947,0.7090651156192368,-0.9937012342176197,-0.3210384451695276,0.884238899134629,-0.33333333333333326,0.0736842105263158,0.41277195507774433
