Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var
Breeding,0.3,0.0,27.496549533897564,26.71425611407729,0.7822934198202738,0.5069706186174978,0.25701920814140844,0.6490700942773027,0.4218640161512127,0.2733579499197259,0.01895911408299603,-0.15901422154415662,0.23541003579668593,0.028458207574337195,0.11072404969312596
Non-breeding,0.4,-0.3,12.19465744488806,11.645354337152321,0.5493031077357386,0.37189485363222713,0.13830578215813563,0.8800562894557447,0.7876900842740521,0.7055566492395527,0.03193330103426807,-0.11421711313738829,0.6092068655412045,0.01966239813109566,0.1421661323502305
Breeding,0.4,-0.3,8.92678130747185,8.563437239467484,0.36334406800436625,0.2924249058612837,0.08551232556798066,0.8800340106352025,0.7868483113977411,0.7055966146301507,0.034173721725194305,-0.09668805339656268,0.45743243545083107,0.011994860130451052,0.14027054054231478
Non-breeding,0.4,-0.2,22.33681761764735,21.551246643528877,0.7855709741184711,0.4450214552355053,0.19804409561992684,0.7583935510556911,0.5894257327509381,0.45496739290603283,0.020629831671484883,-0.22003074506841497,0.5646643517139539,0.02716674064122586,0.13717521118813092
Breeding,0.4,-0.2,17.96903645701742,17.395395091482584,0.5736413655348365,0.40567430542524263,0.16457164208225306,0.759376898974183,0.5879625564294958,0.4559544019727726,0.02331248176902348,-0.18962143920312902,0.36256897527208015,0.022262229134021986,0.13527378625106812
Non-breeding,0.4,-0.1,30.72522568147915,29.790008900362274,0.9352167811168748,0.48971811254161796,0.2398238297513248,0.6501232968709918,0.4305338755197573,0.27848479032577034,0.016423126247811528,-0.17659219416273436,0.36004692977544744,0.027135483841546,0.11314757115538934
Breeding,0.4,-0.1,27.178071021459054,26.4221964401824,0.7558745812766539,0.5078782514627643,0.2579403183088749,0.6506982555789725,0.4265508593604884,0.2770174240099128,0.019209909926569187,-0.15790239617335552,0.196122503362356,0.02777392044834923,0.10767576248041567
Non-breeding,0.4,0.0,37.50673320914357,36.51609534062004,0.9906378685235282,0.5291969719688359,0.28004943514098485,0.551227464225406,0.3036732255625162,0.1603953183180946,0.014479894653987385,-0.11238048499391155,0.2541044982927796,0.02959402367402104,0.10567428446739258
Breeding,0.4,0.0,36.51169939239952,35.62570391492278,0.8859954774767402,0.6110250830952682,0.3733516521715793,0.5504944695747025,0.2965289605733682,0.15498587316216697,0.01713890794562227,-0.11183788102462935,0.14968478326036355,0.03653608224407612,0.09785970419995736
Non-breeding,0.5,-0.4,13.351209820143092,12.702239685296503,0.6489701348465893,0.42847456833724157,0.1835904557117855,0.8813119174766182,0.7907802178174239,0.7094971296246464,0.033761767407881706,-0.10659303441253214,0.4996041453474685,0.02599303522240821,0.14158162591640433
Breeding,0.5,-0.4,8.83447988909,8.446188564839654,0.3882913242503463,0.3063919803609828,0.09387604562952488,0.8816465221142136,0.7903219161058457,0.7097950393286548,0.03633983450112473,-0.08937481256978459,0.34813068921400114,0.013146541270093366,0.14004148962532204
Non-breeding,0.5,-0.3,24.420733354491425,23.54083906408509,0.8798942904063338,0.5020032938519123,0.2520073070381694,0.759595559170146,0.5936493889504868,0.459670002725185,0.021314563926693068,-0.21184324429894721,0.4959790372061506,0.03452276274421946,0.13699111803528216
Breeding,0.5,-0.3,17.74821451117728,17.17171875918641,0.5764957519908691,0.4202298621662855,0.1765931370562953,0.7616623222404746,0.5932792676638018,0.4615302005005423,0.02447794590340177,-0.1795212369174515,0.2749693124367121,0.02396352949683074,0.1356990984830374
Non-breeding,0.5,-0.2,33.60479017567982,32.58595253301659,1.0188376426632288,0.5371418417929046,0.2885213582046738,0.6501890133201687,0.43382627714260313,0.2809013071168628,0.016472486462142052,-0.18205724006060858,0.3427603045467815,0.031550725637233074,0.10935317174977163
Breeding,0.5,-0.2,26.841022447631346,26.104941485566073,0.7360809620652731,0.5182448460014675,0.2685777204070848,0.6528007021926425,0.43191133548964616,0.28128560773811867,0.01984803515493754,-0.15706619302691346,0.14279622958899096,0.028713047989003735,0.10690778053177012
Non-breeding,0.5,-0.1,41.054506850145664,39.997727841521346,1.0567790086243178,0.5634653117549299,0.3174931575510803,0.5506323505440344,0.3061921628513226,0.16111214327187853,0.014078296643764919,-0.12660006111579572,0.26263422879861253,0.032416384997926095,0.10210105076897835
Breeding,0.5,-0.1,36.07214983872099,35.22894334745907,0.8432064912619168,0.6130144228643813,0.37578668263975057,0.552328431847933,0.3014782949579753,0.15747887274412117,0.017393420101937337,-0.11674068088513442,0.11105595527983712,0.035843169171598674,0.09538169080344945
Non-breeding,0.5,0.0,46.98277327541734,45.93015062945328,1.0526226459640569,0.5949808474224357,0.3540022087995197,0.4560037976273399,0.20197369042341354,0.08178488718115627,0.012946072095565687,-0.06769914308192146,0.21082568261119208,0.03252456753206123,0.09187673614341968
Breeding,0.5,0.0,45.45289538939387,44.5233189625249,0.9295764268689766,0.7122964476870994,0.5073662293876608,0.45639768910727097,0.19505112249635856,0.07515543432806589,0.015988829613921847,-0.07606065022488905,0.14135159545214934,0.04224483269176135,0.0832629967168815
Non-breeding,0.6,-0.5,14.603382539717831,13.836648382006665,0.7667341577111664,0.49906029270524316,0.24906117575504297,0.8823761226118517,0.7933729598585569,0.7127950678805342,0.036134602702110045,-0.10170201739991962,0.3828241405565968,0.03518674630876633,0.14127752429536933
Breeding,0.6,-0.5,8.734014752622526,8.318929165395216,0.4150855872273098,0.324064833382076,0.10501801623495267,0.8830697113647734,0.7933217125262337,0.7133792863143334,0.03906453431984966,-0.08503188854472697,0.24354446472438346,0.01470488688955623,0.1400225162952761
Non-breeding,0.6,-0.4,26.676656157602547,25.683893781919927,0.99276237568262,0.5756736299356073,0.33140012820323855,0.7609321308992016,0.5978420800358203,0.4644085126299744,0.02241395492074936,-0.20561129687098012,0.40865644261138234,0.04544260898299859,0.13712308812122695
Breeding,0.6,-0.4,17.513156768527736,16.928724487520082,0.5844322810076541,0.4411007468694758,0.1945698688888094,0.7640811898880803,0.5985420961794414,0.4670632871638735,0.02607749902520052,-0.17343063250499086,0.19328335159793594,0.02652792760600398,0.13634139631950856
Non-breeding,0.6,-0.3,36.72683372442556,35.60799209915623,1.118841625269333,0.6009684788409684,0.3611631125604275,0.6505035426613501,0.43748620971297947,0.2837810833987088,0.016871055540652005,-0.18661632362774008,0.30205565848244276,0.039064101496974785,0.1081619360848731
Breeding,0.6,-0.3,26.483823675760338,25.760812971132843,0.7230107046274945,0.5374854784805969,0.28889063957751626,0.6553241292258818,0.43766501148740905,0.2859985506651045,0.020868568620734135,-0.15759335651281256,0.08691850503644731,0.03114138752520101,0.10779645740943099
Non-breeding,0.6,-0.2,44.90796723531381,43.77007290076104,1.1378943345527688,0.6119176882223886,0.3744432571594324,0.5500980281367641,0.3092333683094262,0.16214323581850532,0.013973932290886637,-0.1403947843950836,0.25909860440832533,0.0369225685544996,0.09860657883012304
Breeding,0.6,-0.2,35.606572975360045,34.797566635952286,0.8090063394077589,0.6265918725317898,0.3926173747228948,0.5548352204676767,0.30729714681719816,0.16071901107315859,0.018004577728177512,-0.12242949450402621,0.0670088810878916,0.03674244270253454,0.0935833334642079
Non-breeding,0.6,-0.1,51.443399996069886,50.33172543844455,1.111674557625335,0.6268768064948471,0.39297453052117803,0.4554628673430359,0.20487579425455363,0.08245623292994954,0.012449292426671867,-0.08493741119298022,0.22520342836858753,0.034949239891914924,0.08893512728563831
Breeding,0.6,-0.1,44.89294000301126,44.018689046110694,0.8742509569005676,0.7159438702466364,0.5125756253437326,0.4589451430052452,0.20080516335960188,0.0771322639223598,0.016258700015772322,-0.08343542277260767,0.1013210540015419,0.04169912043716423,0.08135213298369552
Non-breeding,0.6,0.0,56.54152223164204,55.4507149252801,1.0908073063619383,0.6559266455595352,0.430239764354984,0.36348522027154084,0.1195402665682841,0.03065650466203544,0.011823131632270735,-0.03027090929213625,0.1838300538837585,0.0339615372173023,0.0789363048955214
Breeding,0.6,0.0,54.35617886282096,53.40579690885806,0.9503819539629035,0.812988921878218,0.6609509870967073,0.3654615235125813,0.1142122831596245,0.024274045567843,0.015214573338452704,-0.0495464253862864,0.16214653081630387,0.046646412128693776,0.07057469167811181
Non-breeding,0.7,-0.6,15.956795052903995,15.050937880227663,0.9058571726763329,0.5860173091737646,0.34341628665125956,0.8832691985564061,0.795507416608969,0.7155091563254714,0.039047198241898964,-0.09856460083380437,0.2723631482980866,0.048483212811568324,0.14117913068229987
Breeding,0.7,-0.6,8.625195977608833,8.181436928921947,0.44375904868688565,0.3450352790945396,0.11904934381984685,0.8842751840995312,0.7958042127516731,0.7163098527811846,0.04233730491049888,-0.08142138669226645,0.14840176042522904,0.01668819603717984,0.1401788157894721
Non-breeding,0.7,-0.5,29.114340273686313,27.987482801709742,1.126857471976571,0.6690542476252395,0.4476335862653752,0.762274531816478,0.6017087483020626,0.4688269794704728,0.023918538729323674,-0.20107581153026813,0.3151084317000763,0.06156183407356722,0.13752729009272974
Breeding,0.7,-0.5,17.26308230810843,16.66703049838781,0.5960518097206204,0.4675502637179417,0.21860324910271683,0.766375497509941,0.6032805295208332,0.47201382556083765,0.028093331935384457,-0.16849783820837236,0.11668661598177675,0.029987610344992425,0.13717824628901976
Non-breeding,0.7,-0.4,40.10574961856833,38.865886448272434,1.239863170295898,0.6849719299030851,0.4691865447551569,0.6512158105942354,0.4414979793715938,0.28722424958719467,0.017623134174529185,-0.19167205994042372,0.24987168985120656,0.05094094510812749,0.10857290277731815
Breeding,0.7,-0.4,26.104992571985214,25.388852662616582,0.716139909368632,0.5648309731107793,0.3190340281852699,0.6580885254746153,0.4433958334212079,0.29079539480558014,0.022261643456016604,-0.15912796821467923,0.03501035097987422,0.034752932816956364,0.10893174315805144
Non-breeding,0.7,-0.3,49.08637508023841,47.84978818840193,1.236586891836481,0.678644568426683,0.4605584502550388,0.5498870379959003,0.3128715180043466,0.16375593064118144,0.014179330453484533,-0.15419652641498163,0.24189449521997589,0.043978471893928305,0.0954894473645523
Breeding,0.7,-0.3,35.11272824238364,34.33059356053916,0.7821346818444823,0.650924481954017,0.4237026812071054,0.5578288053162201,0.3134551122881092,0.16435348170716974,0.018964803992252935,-0.12865987626376257,0.0218448479088842,0.03919840337298656,0.09251393751229632
Non-breeding,0.7,-0.2,56.28994518794543,55.10411295012956,1.185832237815866,0.67329607488685,0.4533276044580387,0.4548191805314618,0.20830201273998813,0.08315136181140895,0.012214886765233487,-0.10332815423019778,0.23438736201021995,0.03893848081711175,0.08589479315662545
Breeding,0.7,-0.2,44.2984637108707,43.47037286377653,0.8280908470941668,0.7331980299128302,0.5375793510680554,0.4622146355351394,0.20732911679036944,0.07962875104348516,0.01686483271419214,-0.0917529626461762,0.056642336104475895,0.043040116364956124,0.08006281543263259
Non-breeding,0.7,-0.1,61.93426914962479,60.79281039565049,1.1414587539742982,0.6832364114189079,0.46681199388858724,0.3632343536373895,0.12276832475951392,0.03167437853115384,0.011234747721371665,-0.046951197354998475,0.20014708682841262,0.035790453100166535,0.0766699518622663
Breeding,0.7,-0.1,53.674551663750044,52.790622550037796,0.8839291137122487,0.8186453812660366,0.6701802602682144,0.3689443978660761,0.1207975835809625,0.025866155453288672,0.015501863555153003,-0.056828461025392955,0.11645307191959828,0.04682706563485362,0.0698723439214889
Non-breeding,0.7,0.0,66.2076537746052,65.08001270086224,1.1276410737429643,0.7148905430585741,0.511068488554583,0.2734691509759297,0.05511888009967036,-0.00022838481372339294,0.01097983549236303,0.0013123753795836854,0.15827824294264764,0.03459098346663882,0.06768365540295768
Breeding,0.7,0.0,63.24204282066651,62.27270194911062,0.9693408715558931,0.9148807103802488,0.8370067142258686,0.2770669377050061,0.05217869108593535,-0.004831225872328289,0.014683465580977313,-0.030901517797230042,0.1880838754684748,0.05148021034149864,0.06150513426778386
Non-breeding,0.8,-0.7,17.41701843320931,16.346561634884207,1.0704567983251039,0.69206658104368,0.4789561525974886,0.884022203981263,0.797256506946046,0.7177392904502277,0.042503407679637464,-0.09638637369667118,0.17565394209759516,0.06763603339975142,0.1412155017384071
Breeding,0.8,-0.7,8.507861154712382,8.033374398502026,0.4744867562103554,0.3690208868263805,0.13617641491412832,0.8853106755075111,0.7978706144953354,0.7187337281467757,0.046167071932583514,-0.07810975111313588,0.06794156001522374,0.019121917695842764,0.1404201873569728
Non-breeding,0.8,-0.6,31.743309755663027,30.45657110651737,1.2867386491456578,0.7856425810660398,0.617234265184109,0.7635925670242539,0.6051855857610957,0.4728525419565812,0.025824546099431217,-0.1981886083713775,0.2285384681270643,0.08524087912577977,0.13810134001610244
Breeding,0.8,-0.6,16.99729783691661,16.385058871289516,0.6122389656270926,0.4991154551984216,0.24911623761792762,0.7685746247096477,0.60755874146961,0.4764996708655979,0.030526394134482184,-0.16517428977327153,0.05499516306509006,0.03439637357396111,0.1380735912795665
Non-breeding,0.8,-0.5,43.75566048305777,42.37066262197473,1.3849978610830362,0.7930822826503569,0.6289795070539006,0.6521818802961509,0.4454652829042447,0.290812811301147,0.018723634904540813,-0.19673567947948525,0.19184904489220278,0.0687375670238733,0.10928427119324703
Breeding,0.8,-0.5,25.703173454870228,24.987390222614273,0.715783232255955,0.5995532602362884,0.3594641118599626,0.6609912168600627,0.44889463671073926,0.2955124152123021,0.024021160230632988,-0.16127235767542566,-0.0071076578273799405,0.03960676805675755,0.11018281589174962
Non-breeding,0.8,-0.4,53.608811658885635,52.25220590097127,1.356605757914366,0.7681189776072324,0.5900067637603799,0.550077835688505,0.3168667417601199,0.1658670674848438,0.014699911879273796,-0.16765593575430293,0.2118268627547131,0.054875096073860666,0.09300757117446734
Breeding,0.8,-0.4,34.58851451536299,33.82528893085487,0.7632255845081204,0.6851722156913194,0.46946096515535185,0.5612403679906544,0.3197034147039295,0.1682990475108592,0.020268305936114034,-0.13525033566573064,-0.01631104520983965,0.043224955595654715,0.09207358822974965
Non-breeding,0.8,-0.3,61.5467537214401,60.26949844341634,1.277255278023759,0.7389390284328817,0.5460308877413311,0.4543643840405534,0.21232690804362803,0.08412310827123859,0.01225868632077649,-0.12278814730097438,0.2335727568236819,0.04533690066839543,0.08302991952695665
Breeding,0.8,-0.3,43.66655941217617,42.876422703916575,0.7901367082595954,0.7631148815452771,0.5823443224358623,0.46607113679820333,0.21414609266345586,0.08246540378819357,0.017801286949802896,-0.10070352114564353,0.01318738680976017,0.04624528670515902,0.07941227367293915
Non-breeding,0.8,-0.2,67.79639128652494,66.59070660607469,1.205684680450247,0.7246212953730131,0.5250760217080636,0.3627940619152809,0.12670796407479254,0.032655771926701896,0.010879218682298925,-0.06690078348639765,0.21717263721898744,0.03893878143428549,0.07415836912075756
Breeding,0.8,-0.2,52.94923766318058,52.123106257401865,0.8261314057787175,0.8399326304378247,0.7054868236742035,0.3731734232643333,0.1279801218255188,0.02767311956385032,0.01611235005651895,-0.06544101298444756,0.06539369019366294,0.04872641774488398,0.06906779277763808
Non-breeding,0.8,-0.1,72.55362686491922,71.38491000927584,1.1687168556433818,0.735778882940263,0.5413705645808211,0.273819491841,0.05843896910939408,0.0013305031388403743,0.010303893405840444,-0.011913409965122548,0.17235701740695183,0.03576337607486863,0.06606080643220771
Breeding,0.8,-0.1,62.43621065487693,61.54523972379954,0.8909709310773906,0.9228008698456158,0.8515614453878252,0.2815512248190953,0.05931810724751981,-0.003740925149935199,0.014988165030429209,-0.03651435829926578,0.13404833786347525,0.05292961520648057,0.06215595538425876
Non-breeding,0.8,0.0,75.99297311090807,74.81896833245949,1.1740047784485768,0.7745362475912164,0.599906398832682,0.18574388971259587,0.007999566460444195,-0.016864535230112554,0.010347180520782463,0.024761523087659335,0.1349695540421536,0.034881147744442335,0.05814431686729003
Breeding,0.8,0.0,72.11825759373708,71.12518588627488,0.9930717074622066,1.0194887669302855,1.039357345897034,0.1908070461392751,0.0076117457423079,-0.018154140561256304,0.01432564166464135,-0.018966254282868536,0.20900813206956048,0.05666124258015086,0.054515651237590924
Non-breeding,0.9,-0.8,18.989514548041658,17.7245463655801,1.2649681824615584,0.8203292259285315,0.6729400389125036,0.8846586408674347,0.798686286266726,0.7195730439645184,0.04651562721365772,-0.0939574287646697,0.09380139854976464,0.09511300419836104,0.1413394934146989
Breeding,0.9,-0.8,8.381886872899816,7.874488235518652,0.5073986373811641,0.39576157426632014,0.15662722366575602,0.886209354720772,0.7995989677688652,0.7207588594763216,0.050570942803906914,-0.07460301741853408,0.0025085244518407786,0.02203690838565067,0.1406965396556964
Non-breeding,0.9,-0.7,34.572712245508534,33.09487632238902,1.477835923119514,0.9294410226965265,0.8638606146711652,0.7648600667249688,0.6082608081858116,0.4764649079624931,0.028132863472804248,-0.19645690528580798,0.15552444472865753,0.11987131665781248,0.13876233575417993
Breeding,0.9,-0.7,16.715219906685707,16.082235772042814,0.6329841346428928,0.5353153624942093,0.2865625373223067,0.7706431789345474,0.6113516181979569,0.4804992094778947,0.03337987516203531,-0.16241665847190728,0.007386968808198402,0.039824437453901115,0.13897293702808475
Non-breeding,0.9,-0.6,47.690185892810696,46.129552508595445,1.5606333842152509,0.9298530155856877,0.8646266305937972,0.6533791613463797,0.449289286484198,0.29445574971553545,0.02017132897348675,-0.2018883770198406,0.1384641053324878,0.09525988870955918,0.11017459483538902
Breeding,0.9,-0.6,25.277169298569408,24.555206681862256,0.7219626167071524,0.6409626114361688,0.41083306925907315,0.6639321834247792,0.45401535110506575,0.30000917922760634,0.026145006558857268,-0.16333551265963692,-0.0384937395455988,0.045790258114043754,0.11145708936387547
Non-breeding,0.9,-0.5,58.49386862975799,56.99175499057131,1.5021136391866818,0.8852812656716398,0.7837229193491805,0.5506826772282819,0.320958864838724,0.1683359559906296,0.01553705530193036,-0.1802891487981721,0.1737271721803177,0.07153207217741941,0.0912721453097494
Breeding,0.9,-0.5,34.03201084897374,33.27937066657683,0.7526401823969096,0.7284442237578749,0.5306309871262128,0.5649306390248865,0.32578093284865095,0.17236976523788944,0.02190996522356794,-0.14157817695889363,-0.04442133838516813,0.048880023746587564,0.09211679101386751
Non-breeding,0.9,-0.4,67.2378642052739,65.84855774218913,1.3893064630847647,0.8290968202117811,0.6874015372852864,0.45424674686594363,0.21670137587502855,0.08535203542647059,0.012591121679340548,-0.14237859852942494,0.21892933894496835,0.05542452645324227,0.08062904059267459
Breeding,0.9,-0.4,42.99449429599592,42.232970227739486,0.7615240682564348,0.8046998364558409,0.647541826792057,0.4704441930191578,0.220997825749043,0.08562120180834516,0.019062933593120595,-0.1097861265897771,-0.02176807346950386,0.05135274175735907,0.07930413084165112
Non-breeding,0.9,-0.3,74.15772930145836,72.87114956879185,1.2865797326665103,0.7852261289782884,0.6165800736302275,0.36234430592183503,0.13130811980590004,0.03360065613922702,0.010774394378518305,-0.08983721010086435,0.22874234583200387,0.04448009796788038,0.07214001858022383
Breeding,0.9,-0.3,52.17662377958593,51.39836553867996,0.77825824090597,0.8758384518988073,0.7670929938244992,0.3781394399130855,0.1354392892150989,0.0297834891715797,0.017042137530178397,-0.0751405772927233,0.018903118054876003,0.053493790188722995,0.06973573037346978
Non-breeding,0.9,-0.2,79.45614216226892,78.23371948949561,1.2224226727733054,0.7693479000356963,0.5918961912893357,0.2738006241478925,0.0625363259116471,0.002786138723096222,0.009831941933352299,-0.029901914636132548,0.19080923396515,0.03795071330192527,0.06411717774236171
Breeding,0.9,-0.2,61.57706513963064,60.754060404342894,0.8230047352877463,0.9485150090854835,0.8996807224604348,0.28694880031221065,0.06705595547382875,-0.002548927436417566,0.015609384435891584,-0.04414962916009711,0.07737341590777484,0.05724042509906262,0.06362304278624785
Non-breeding,0.9,-0.1,83.31444510632208,82.1078908346653,1.2065542716567847,0.7875637979515098,0.6202567358438066,0.1869048592543822,0.010821278687340239,-0.015043585734302615,0.00958829577005642,0.0177708749398139,0.14159822992947432,0.03542909096911486,0.057120042269136494
Breeding,0.9,-0.1,71.18502228042021,70.28142689197202,0.9035953884481955,1.0299834230505962,1.0608658517590233,0.1964328448156553,0.01505461457051358,-0.017567997022991035,0.014648840817269033,-0.022118786586809276,0.1483096851722232,0.05959510028179408,0.056175905919659264
Non-breeding,0.9,0.0,85.90170864910321,84.67328565496352,1.2284229941396916,0.8378324354236955,0.7019631898480009,0.10023488305832853,-0.021854443944361274,-0.023978072760404433,0.009889720020640437,0.03498717273667668,0.12424370074694652,0.03514200248391941,0.05006245767891171
Breeding,0.9,0.0,80.98533394542162,79.96205521293658,1.0232787324850392,1.1283388990599827,1.273148671131894,0.10649130804915273,-0.020434310854153277,-0.02080584535302585,0.01410248766444602,-0.012515945052863919,0.2236281832775986,0.061613021610652685,0.048394208003905446
Non-breeding,1.0,-0.9,20.67957234143502,19.184903140562795,1.4946692008722238,0.9744430676013933,0.9495392919964135,0.8852065159256411,0.7998704770406779,0.7211078415567073,0.05110864052490957,-0.09044739395596944,0.025719819922317814,0.13436888930256866,0.1415095619898541
Breeding,1.0,-0.9,8.24719986226701,7.704687901600833,0.542511960666177,0.425023090839262,0.18064462774655954,0.8869949731476033,0.8010497803036434,0.722465603201829,0.055575661823169,-0.06984155457320927,-0.05089436212776001,0.025467761478652345,0.14098266744130944
Non-breeding,1.0,-0.8,37.6111638453171,35.90558554778411,1.7055782975329876,1.1050679842733744,1.2211752498660189,0.7660491084084189,0.6109419829725505,0.4796610120232675,0.030850680678655974,-0.19484805531656882,0.09624781105894173,0.17030418007787634,0.139459246407558
Breeding,1.0,-0.8,16.41639812570465,15.758187689519458,0.6582104361851915,0.5757557521865286,0.33149468617587535,0.7725778614278455,0.6146963511917014,0.48405637406800406,0.036666122161429546,-0.15942549868406597,-0.028494108644197453,0.04635694712101335,0.13984220276888104
Non-breeding,1.0,-0.7,51.92218688582035,50.151099384916314,1.7710875009040379,1.100372909028342,1.2108205389234958,0.6546838001997691,0.4527990170439485,0.2979322934406725,0.021965585255687477,-0.2063560831733041,0.0920736160298889,0.1345943087255154,0.11115958509027205
Breeding,1.0,-0.7,24.825977212906942,24.091178164116744,0.7347990487901974,0.688470623759664,0.47399179978002076,0.6668509760551807,0.4587087742860296,0.30422525329201316,0.028638052518100632,-0.16481548353689304,-0.06026023953380712,0.053416814714491695,0.11269565156882967
Non-breeding,1.0,-0.6,63.759294329253414,62.080722041556974,1.67857228769644,1.0356642385077397,1.0726004149238164,0.5516672412374746,0.32495778914847767,0.17103279697590082,0.016690988152068063,-0.19165113377261453,0.1343767219108605,0.09679503659190712,0.090243333160357
Breeding,1.0,-0.6,33.441523369290024,32.6912424730923,0.7502808961977223,0.7799146363576961,0.6082668400049573,0.5687666069751881,0.3315075805993111,0.1763958097313498,0.023888983358586354,-0.14701818392238536,-0.06324712133394952,0.05626174634750465,0.09249517259077632
Non-breeding,1.0,-0.5,73.38657628994402,71.85934548969122,1.527230800252795,0.9497788675900602,0.9020798973206572,0.45467307425996767,0.22129343647825234,0.0869758180492345,0.013219696748830577,-0.16119196375679307,0.1940985496646467,0.07113838666271681,0.07886040568469696
Breeding,1.0,-0.5,42.27976567622003,41.53864453487163,0.7411211413484011,0.8568781876289989,0.7342402284343579,0.47513743460647606,0.22755303774831598,0.08887830684619207,0.020644886056975665,-0.11818806687343482,-0.04801147336327018,0.05845510377715847,0.07961304967150058
Non-breeding,1.0,-0.4,81.04769817728769,79.6602072108914,1.3874909663962853,0.8711939721541049,0.7589789371176473,0.3621574290485799,0.13641081986031675,0.03457702793085922,0.010936622232828902,-0.11472176363638664,0.22904073387134768,0.05418001949706935,0.07138540590181233
Breeding,1.0,-0.4,51.35330203147303,50.613029153919435,0.7402728775535934,0.9251518289373784,0.8559059065861762,0.3836859312252671,0.14279033487404524,0.03211380520662324,0.018285507524562327,-0.08509839768312587,-0.018251779963618476,0.060437770667493146,0.07061263417208118
Non-breeding,1.0,-0.3,86.9510511116089,85.65989217995039,1.291158931658515,0.8210611409187204,0.6741413971267509,0.27359969674617723,0.06753146419037864,0.004132779174555859,0.009584238925612136,-0.05353781964225419,0.21014488461325248,0.04267697801074715,0.06330567770001981
Breeding,1.0,-0.3,60.66022640410226,59.89460872026444,0.7656176838378173,0.9907895442190707,0.9816639209338338,0.29316761542541125,0.0749257850207451,-0.001226451750627952,0.01654233617326489,-0.05335244491039569,0.026601964926599806,0.06368341440623655,0.06487292957212487
Non-breeding,1.0,-0.2,91.28367556897383,90.03532734436781,1.2483482246060191,0.8110696435148816,0.6578339666313572,0.18773853731913243,0.01463284289007799,-0.013009831419022842,0.009006147157657563,0.005343255734742809,0.15474067519834994,0.03667480137714737,0.05575084783923832
