Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var
Non-breeding,0.1,0.0,8.84377516257773,8.52374060463634,0.3200345579413906,0.25612191239928445,0.06559843401106673,0.8756125152965776,0.7766507793112746,0.6914207380544826,0.02996553526691483,-0.1493606502413092,0.7174246085488213,0.009566140423035809,0.14582879251998548
Breeding,0.1,0.0,8.763093673437382,8.477307903424245,0.28578577001313654,0.2657609679205181,0.07062889207005066,0.8749383124072351,0.7749719160829728,0.6906431374231047,0.031281563047395426,-0.1326399824783128,0.6388867110552559,0.010103101581640019,0.1430448827035207
Non-breeding,0.2,-0.1,9.669206501191308,9.29229754743073,0.3769089537605783,0.28041251274691514,0.07863117730503885,0.8772539464028145,0.7806442109936315,0.6965821954415446,0.030121503077884103,-0.13540480798126261,0.7359165196865887,0.011343155479387046,0.1442577342493911
Breeding,0.2,-0.1,8.662754853396134,8.358254906475427,0.30449994692070703,0.2654946942049988,0.07048743265100584,0.8770246180356885,0.7794110362514026,0.6962453741292427,0.03172641358286971,-0.11756950753179676,0.621025480877045,0.009993053693930928,0.14177071455287754
Non-breeding,0.2,0.0,17.833398580001937,17.218402464152426,0.614996115849511,0.35563490057341435,0.1264761825058623,0.7565087988446135,0.5818706097893266,0.44684476579788657,0.02061717608340565,-0.23258017032413064,0.5917830954346939,0.017516795286308375,0.13849876663929556
Breeding,0.2,0.0,17.579906687772993,17.02244325521372,0.557463432559274,0.3819795988417065,0.14590841393127102,0.7570298440241578,0.5790478448056298,0.4461649254129452,0.022408708416010496,-0.21264620323359232,0.4738308562194162,0.019817353044721864,0.13582049527353968
Non-breeding,0.3,-0.2,10.559713495428287,10.11569122904391,0.44402226638437803,0.3123277964310763,0.09754865242349184,0.878778486337614,0.7844247810870321,0.7014388186359612,0.030846457739630684,-0.12216033968697111,0.6950434965548475,0.013952460785084433,0.1430307896465044
Breeding,0.3,-0.2,8.553376854523782,8.228954538065384,0.3244223164583975,0.26968828794995486,0.07273177265737778,0.8790802135875516,0.7837501903175912,0.7016264063647971,0.032766015292802854,-0.10442927171672611,0.5548984003672912,0.010245657721128974,0.14086907752673444
Non-breeding,0.3,-0.1,19.445915691910464,18.76906075635116,0.6768549355593052,0.3850830968997931,0.14828899151793543,0.757256642966092,0.5853666904553759,0.45061656653468357,0.02048875167127269,-0.22647504961745665,0.5976501591719334,0.020410148216860186,0.13763764934898484
Breeding,0.3,-0.1,17.323950799015556,16.77328940956012,0.5506613894554349,0.3812064552864561,0.14531836155206485,0.7593734474308006,0.5842140657461198,0.45163289392295675,0.022707285889370914,-0.2010017938206092,0.43260492067420847,0.019686668311125782,0.13547268287959893
Non-breeding,0.3,0.0,26.839372299964648,26.005539870315566,0.8338324296490818,0.43805174718751927,0.1918893332140383,0.6498649978173755,0.42755301702896703,0.2765251520352984,0.01682386760008853,-0.16930336310771835,0.35704142695401864,0.022421497002651045,0.11684597901875832
Breeding,0.3,0.0,26.30843267940359,25.55484898716174,0.7535836922418504,0.48746043506903675,0.23761767575769457,0.6523263590495254,0.4237218737499177,0.27466340619477847,0.019056879773709547,-0.1603226984617246,0.235321533003932,0.02635249739509067,0.11090293392972606
Non-breeding,0.4,-0.3,11.518580912161797,10.99566499421499,0.5229159179468059,0.3534495747357133,0.12492660188085661,0.8801863649525266,0.7879171482200752,0.7059114224007478,0.03214334859163832,-0.111736568485168,0.61035252239978,0.017752948100355364,0.14210702791136892
Breeding,0.4,-0.3,8.43486390187368,8.089267263826125,0.3455966380475548,0.27798861667017083,0.07727767099819519,0.8810228551239061,0.7877934906059572,0.7065644603175497,0.03439189842859073,-0.09474001138520326,0.45906813641922173,0.010842721833049409,0.140308600052176
Non-breeding,0.4,-0.2,21.182692211392123,20.432171974413958,0.750520236978165,0.4250694859413,0.18068406787840105,0.7582904686261464,0.589418865898844,0.4550834378242004,0.020784532612844592,-0.21876018340709893,0.5641937780541217,0.02476494171820766,0.1370621217963405
Breeding,0.4,-0.2,17.052761333403406,16.504617260190912,0.5481440732124945,0.38729704195068865,0.14999899870375347,0.7620622892325888,0.5898744217194464,0.4575651821757428,0.02345817942762707,-0.1900899838926828,0.3633790664587214,0.02033207147025023,0.13554804796001252
Non-breeding,0.4,-0.1,29.251605595766396,28.35372429716272,0.897881298603675,0.4699332675750278,0.22083727597374264,0.6496389210413425,0.43019202553238806,0.27825759273789413,0.016558146541161455,-0.17623917305742473,0.3593531327525605,0.024909925396560662,0.1127976483441248
Breeding,0.4,-0.1,25.899082205877377,25.17295216667609,0.726130039201287,0.486794010792907,0.23696840894384488,0.6549072097891666,0.4289013051071928,0.27864474786382026,0.01932668994119896,-0.15963933775640038,0.19459853591958404,0.025588107125681082,0.10798109013655391
Non-breeding,0.4,0.0,35.84106434388462,34.88588240748621,0.9551819363984109,0.5095622611351093,0.25965369797312526,0.5503332294740434,0.30305192702924977,0.15994118216590786,0.014594353932060265,-0.11300550503876867,0.2544917567289384,0.02730485010759597,0.10515871840354872
Breeding,0.4,0.0,34.92815053921595,34.07288550103014,0.8552650381858058,0.5876501457387306,0.3453326937867514,0.5556606117046559,0.29881893529943454,0.15632505588810613,0.017234809014258782,-0.11446032829006714,0.14840904271083916,0.03390688853103877,0.09818615248742371
Non-breeding,0.5,-0.4,12.548953734811574,11.933355227662524,0.6155985071490502,0.4053426205871841,0.1643026400644859,0.8814083802296825,0.7909466938785866,0.709778328730727,0.03399796123269751,-0.10453577413097749,0.5002781973409806,0.02325025393078937,0.1415087056523502
Breeding,0.5,-0.4,8.307150397892098,7.939064822123013,0.3680855757690846,0.28992875658678235,0.0840586838959577,0.8827530870491784,0.7913351005789528,0.7108214182028921,0.03658508130583618,-0.08801163939414619,0.3502322711387211,0.011774560943901771,0.14007548534159237
Non-breeding,0.5,-0.3,23.049222631654768,22.211454441655786,0.8377681899989824,0.4777625627600659,0.22825706637506593,0.759435605517415,0.5935462018709513,0.4596748105758467,0.02149994523684797,-0.2107218212947562,0.4934595960796342,0.03124175884540967,0.13687093828707167
Breeding,0.5,-0.3,16.765700995878714,16.216569181229413,0.5491318146493,0.3995980152241746,0.15967857377109967,0.7648328245481785,0.5954678392532959,0.4633489133610622,0.02464784870098958,-0.1804223331639159,0.2752755131842046,0.02172160643725363,0.13603331946333452
Non-breeding,0.5,-0.2,31.848796048972325,30.87355134771115,0.9752447012611754,0.5141513624062801,0.26435162346423396,0.6496328908802632,0.43340868268741073,0.2806014549399919,0.016642244405687488,-0.18168993728617286,0.3398364463101367,0.02882038468675051,0.10902291542253316
