Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean
Breeding,0.4,0.0,36.413165481987114,37.406708354879015,-0.9935428728919007,1.2929905082845952,1.6718244545140555,0.5930134545623665,0.331252943273142,0.17890530596892146,0.034580196757578695,0.13612524136989304,-0.24877382694448524,0.2017594201992492,0.12068218026987411,0.005395925494798281
Non-breeding,0.5,-0.4,14.08206145272799,13.688939278052873,0.393122174675117,0.8860134161193686,0.7850197735435133,0.8719814132881393,0.7616231272526371,0.6528310898314351,0.06533659788912548,0.10810303465732643,-0.3784675833027746,0.14524055466948135,0.18501515447678177,0.010710361203328517
Breeding,0.5,-0.4,9.423761246854031,9.103474032995116,0.320287213858915,0.6358529239594749,0.4043089409078137,0.8749776662937714,0.7638992985091831,0.6658539641766106,0.07060562428159353,0.12702549096398175,-0.3291354442348541,0.07509594222569929,0.18573900952346706,0.008338714319096073
Non-breeding,0.5,-0.3,25.08070449429189,25.15259952635766,-0.0718950320657683,1.0890271531519917,1.1859801403023316,0.7733179010286969,0.5962969505086413,0.43700380811248796,0.043440855715063904,0.050624877144263315,-0.3695531842260738,0.20727501205775095,0.17477106488892144,0.008268116975851203
Breeding,0.5,-0.3,18.39084769610721,18.34361333507272,0.04723436103448719,0.9206011705554087,0.8475065152279887,0.7814743817992552,0.6055142804585175,0.465979275128351,0.05041819743415089,0.08040011365362228,-0.27240092751939143,0.15095897957697244,0.17812132044361073,0.008267510275028112
Non-breeding,0.5,-0.2,33.95635346097624,34.5804037560659,-0.6240502950896598,1.1550940874175961,1.334242350787089,0.6765509860775132,0.4508625791888893,0.26842908801215903,0.03343205422491746,0.0737255793350154,-0.3605817020188628,0.18587291958509988,0.1393097134680598,0.0053797466320734625
Breeding,0.5,-0.2,27.332681394983332,27.687485458121415,-0.3548040631380829,1.1310224284969117,1.279211733763052,0.6894122124224096,0.4666242459668418,0.3123520052303777,0.040925681954200384,0.109608037819634,-0.2337043616056849,0.1862066593674426,0.14556359549617265,0.006737827939587045
Non-breeding,0.5,-0.1,41.003450556597535,42.2157222033582,-1.2122716467606622,1.1874584555578527,1.4100575836758409,0.5807216347136577,0.32217399202720187,0.13829162824729874,0.028126831670521366,0.09930736678277695,-0.336755875551295,0.1634021670034249,0.11588332908891295,0.003870438771472319
Breeding,0.5,-0.1,36.28135316644006,37.15476926224279,-0.8734160958027246,1.3140953385617402,1.7268465588296946,0.5966449525903289,0.3422474994943835,0.19186646176759725,0.03539234585512167,0.14054817011376627,-0.21042452480804372,0.21289038434009758,0.12328274521644589,0.005733746928926122
Non-breeding,0.5,0.0,46.470755566453995,48.257383388518306,-1.786627822064311,1.2316362100551725,1.5169277539190689,0.48700850636516363,0.21299676036612616,0.04704441060501227,0.025514734401443195,0.10725338933435949,-0.3050666744035051,0.14573875184867863,0.09607494587145254,0.0030191427590865487
Breeding,0.5,0.0,45.25290542424721,46.73845566030948,-1.4855502360622665,1.497828140448509,2.2434891383194384,0.504067633366733,0.2338594292588662,0.10133599100004945,0.03205411658742553,0.15994060550605846,-0.19685254263819496,0.23103349397507433,0.10297954647025294,0.004944208451885398
Non-breeding,0.6,-0.5,15.482962558180486,15.006798354004609,0.4761642041758769,1.0473734368138188,1.0969911161431904,0.8749130379217407,0.7679308460858832,0.6624260641632826,0.07058237608791756,0.08896116651347011,-0.38926771876381683,0.20118962806405563,0.18340132850975094,0.013558146019249963
Breeding,0.6,-0.5,9.373100011110472,9.02405707805037,0.34904293306010103,0.6817040300183748,0.46472038454329323,0.8773164686826507,0.7694461535224353,0.6730108694774214,0.07651924428236824,0.1099059743130867,-0.3412956466357038,0.08527543898111095,0.18349838272086108,0.009571913703526051
Non-breeding,0.6,-0.4,27.572016577615337,27.60887290602536,-0.03685632841002473,1.2660386672249515,1.6028539069087313,0.7772572883588986,0.6052867846712658,0.45010241650090177,0.04605262927017881,0.043445730520935276,-0.37328356549836533,0.2801216341432143,0.17476429569520635,0.01018952904181872
Breeding,0.6,-0.4,18.274556339517847,18.191754316518722,0.08280202299912531,0.9781112148097308,0.9567015485365675,0.7841526352770234,0.6127066938804276,0.4749365580248063,0.0540746206244406,0.07635770499246382,-0.2787708197525357,0.16932561549457364,0.17698896354206287,0.009361122008656351
Non-breeding,0.6,-0.3,37.382312101867726,37.99816713986986,-0.615855038002131,1.3096307027423626,1.7151325775654545,0.6809213903074682,0.46168569080743616,0.2830173851813174,0.03451233987403435,0.07111060090736519,-0.35264836513368314,0.24111626609654654,0.14058170735629028,0.0063540710425137046
Breeding,0.6,-0.3,27.17961544718222,27.4700156609283,-0.29040021374608216,1.1879024395491695,1.4111122058868686,0.6924062627679679,0.4756022412699993,0.3232899694341756,0.043351965684321314,0.11063589807771697,-0.2277724531110572,0.2052797263611101,0.14547370896851824,0.007491591360205601
Non-breeding,0.6,-0.2,45.20905691196947,46.4315445258179,-1.222487613848429,1.3039794030214908,1.7003622835042835,0.5847960039196773,0.33303986906135824,0.1507461850215129,0.028086099452279464,0.10106451114667817,-0.3154831551984486,0.2007223951321037,0.11804684041711046,0.004323311502403453
Breeding,0.6,-0.2,36.1121575401449,36.87924932720751,-0.7670917870626113,1.360158357987512,1.850030758803285,0.5998043123392676,0.352672762621083,0.2042843006153784,0.03691899513929484,0.14379032986816107,-0.18538102811189858,0.23291253578123916,0.12589657478554653,0.00632198208825575
Non-breeding,0.6,-0.1,51.31489907249805,53.13154774410865,-1.8166486716106007,1.3080294220195265,1.710940968868737,0.4904503219371154,0.2220810659887262,0.05435373629071623,0.024612652566535317,0.11583001822560203,-0.2804252770097003,0.16659242029657018,0.09736888842326337,0.003134701171054009
Breeding,0.6,-0.1,45.08871977124021,46.41518693213119,-1.326467160890985,1.5234691410613495,2.320958223766206,0.507240645296694,0.24498239397951935,0.11416031157795825,0.03283523354279439,0.165847472786765,-0.1539653220533324,0.24511119331305775,0.10560775752151073,0.005282865966540227
Non-breeding,0.6,0.0,55.928765972233506,58.282962553544806,-2.3541965813112995,1.3470374227281652,1.8145098182301378,0.39811979075165277,0.13088516769035696,-0.006661366057580179,0.023105854202881988,0.1074053075890996,-0.25401292275228077,0.15070824198578453,0.08305727556370263,0.0025851120449523835
Breeding,0.6,0.0,54.115617512126015,56.06437304648636,-1.9487555343603447,1.6981187256001893,2.883607206234011,0.415324210729831,0.1537157956288002,0.04976613046050962,0.030293376134249567,0.17387779745799475,-0.14105710221113957,0.2513348100821561,0.08715986336100165,0.004483655837878999
Non-breeding,0.7,-0.6,17.009582537876074,16.434036378058952,0.5755461598171223,1.2467456260500398,1.5543746560749057,0.8774012520199134,0.773212096761231,0.6705776525387906,0.07686808611130383,0.07261855772500747,-0.39441040891121876,0.28239851975465013,0.18167982773713037,0.01741127723301427
Breeding,0.7,-0.6,9.315110302063669,8.934662669015873,0.3804476330477957,0.7349291079487351,0.5401207937103236,0.8792325883632327,0.7739978266534441,0.6788752520112998,0.08349107043032432,0.09689345199432611,-0.3484504827877359,0.09790861743876089,0.18127170547570332,0.01112283509511706
Non-breeding,0.7,-0.5,30.284226341872376,30.281274460911376,0.002951880960999631,1.4898969630061463,2.2197929603749382,0.7807576850096973,0.6131371559937321,0.4618794534434318,0.049463354575840446,0.03622334960502834,-0.3759261416506798,0.38716338090563224,0.17441418538431516,0.01285350602358229
Breeding,0.7,-0.5,18.141558457723864,18.024013018982153,0.1175454387417112,1.0482640247899635,1.098857465668853,0.7863392145868306,0.618664427385587,0.4823420966262935,0.05855982243880081,0.07395223342091978,-0.2860736528436566,0.19305013317635938,0.1756825968860789,0.010784479151480553
Non-breeding,0.7,-0.4,41.11723076275268,41.72695644810985,-0.6097256853571693,1.5112045084340657,2.2837390663114463,0.6851131395170502,0.47189819177534287,0.2975293563256873,0.0362852713362442,0.06691336161729212,-0.3494877406985359,0.3230713111751119,0.14146594763863135,0.007757209644042419
Breeding,0.7,-0.4,26.999297310238514,27.22884346857191,-0.2295461583333953,1.2627531571665003,1.594545535933964,0.6948962567245537,0.4832953645170554,0.3326662569479714,0.04652018504338,0.11199855497691051,-0.2303113230669298,0.23277837183777791,0.1459841482052339,0.008575621348109843
Non-breeding,0.7,-0.3,49.80201381924215,51.0482998792289,-1.2462860599867511,1.462094435723145,2.1377201389725813,0.5890489169532831,0.34440004587283213,0.165123647237376,0.02865231625081573,0.09990478917446688,-0.30034400096550606,0.25781576730849376,0.12060314285685857,0.005052354156396264
Breeding,0.7,-0.3,35.90461965613984,36.57704412394327,-0.6724244678034239,1.4297922500378166,2.044305878268202,0.6024697947092248,0.3620078030222509,0.2154723717836413,0.039144546887786145,0.14610840848669734,-0.1742556245614859,0.2623838646938777,0.12834863289448228,0.007183489415218453
Non-breeding,0.7,-0.2,56.6150550334636,58.472521824652524,-1.8574667911889264,1.4166644494658434,2.006938162380361,0.494287641339959,0.23268389164832126,0.06478600108866005,0.024223478569445647,0.12137164664097823,-0.2540035696985028,0.19914969390116088,0.09923060791517174,0.0034052512182015777
Breeding,0.7,-0.2,44.87480431772251,46.056976037571104,-1.182171719848597,1.5785832184411217,2.49192497754393,0.5099362647765707,0.2555098734336729,0.1264826217810628,0.034291865047250444,0.16935978184059478,-0.12471572604511898,0.26975758473632416,0.10825269105902231,0.005859995585399213
Non-breeding,0.7,-0.1,61.800633822013495,64.20637658164279,-2.405742759629291,1.4108993720804934,1.9906370381371303,0.4015890261111882,0.139240783994357,-0.0020023408297025528,0.021968550543982213,0.12020472786068444,-0.2285707000586856,0.1635707220515068,0.08217003849409879,0.0025468943753269913
Breeding,0.7,-0.1,53.91864838678976,55.66478050087191,-1.746132114082151,1.7292544101508427,2.9903208150261387,0.4180008665610982,0.16473515501926417,0.062246250044129016,0.031071380282094628,0.18037629802465127,-0.09541661362885188,0.26813809178412684,0.08966867047734577,0.004817926482670094
Non-breeding,0.7,0.0,65.5652641255616,68.44069166413499,-2.8754275385733905,1.4569342607502467,2.1226574401478677,0.31031548409596904,0.06544145354125881,-0.037692081868446546,0.02128305850571532,0.09595513694774098,-0.2208729555393556,0.1565653601098636,0.07375912719056402,0.0022871242779826644
Breeding,0.7,0.0,63.02843334568354,65.3809697407784,-2.352536395094859,1.8989418972903143,3.6059803292845385,0.3268662247329249,0.0903674069760539,0.01917384649174594,0.029047274741636712,0.17872808395663026,-0.09178113597045931,0.26594678044630526,0.07375158934909434,0.004068070333958484
Non-breeding,0.8,-0.7,18.67029319030454,17.975879943267895,0.6944132470366462,1.4909435710612877,2.222912732088985,0.8794842909983727,0.7775645599463549,0.6773710366989346,0.08420780343524406,0.06050923277965702,-0.39521741608175415,0.4000441165492582,0.17996393235523747,0.022594306709962698
Breeding,0.8,-0.7,9.249226760135674,8.835161182538684,0.4140655775969897,0.7950777233774429,0.6321485862110576,0.8807851057970542,0.7776787739280183,0.6836113509904946,0.09153937136614877,0.08895880721187055,-0.35107102715942706,0.11325543889814145,0.17915952256884185,0.013039393980871873
Non-breeding,0.8,-0.6,33.23177664111344,33.181667718981075,0.05010892213236673,1.7695391542146715,3.131268818298775,0.7837912302413534,0.6197847756710889,0.4720836811430609,0.053668396405509876,0.02979888038047161,-0.37696442750131814,0.5443861402934861,0.1738548083486656,0.016510700599842137
Breeding,0.8,-0.6,17.990936835396017,17.838713471129623,0.15222336426639416,1.1302939709289996,1.2775644607184464,0.7881126326918263,0.6235072490318968,0.4883438521194357,0.06387367523698807,0.07370179664546656,-0.29259691187447046,0.2227402803198878,0.17434758649644058,0.012587203588863428
Non-breeding,0.8,-0.5,45.182492894556596,45.78825375332356,-0.6057608587669634,1.7696558602170065,3.1316818636003934,0.6889618873495459,0.48103328345101115,0.3110699120317476,0.03874463665694966,0.061428509876927544,-0.3491479694397518,0.4475947204351049,0.14292470944686564,0.009799586011429662
Breeding,0.8,-0.5,26.790594624992217,26.96563524816091,-0.1750406231686945,1.3543917239672667,1.8343769419510245,0.696946519684831,0.48968597917673823,0.3404361236189378,0.050418812033989444,0.11400766659585507,-0.237402807889205,0.27065467780049457,0.14754583510662156,0.010075436142042546
Non-breeding,0.8,-0.4,54.81090515165125,56.088069467397474,-1.2771643157462265,1.6721857337825679,2.796205128265945,0.5932746113481351,0.35548968579778956,0.18029255655561224,0.029833550398718302,0.09497623207508686,-0.2924038605282862,0.34487157148810543,0.12333557649326539,0.006152871180046443
Breeding,0.8,-0.4,35.65748298428387,36.24713098566437,-0.5896480013805032,1.5214961150285449,2.3149504280469553,0.6047079384106573,0.3700278833954296,0.2250964508762601,0.042053602548491366,0.14799325500148489,-0.17409673760679018,0.30218038807794495,0.13053428030978798,0.008352156678323404
Non-breeding,0.8,-0.3,62.407051401522885,64.3207761514521,-1.9137247499292087,1.567710827990659,2.457717240199158,0.49837217055780353,0.24420555729539997,0.07793660930855988,0.024371539644056906,0.12163537997275292,-0.2318215664381554,0.24971193865266192,0.1016032009574978,0.003882007002699555
Breeding,0.8,-0.3,44.60988043693198,45.66868122478399,-1.0588007878520074,1.6615330702647413,2.7606921435833778,0.5122107429220008,0.2649295665299537,0.13759638417740264,0.03640962838736306,0.17112441517762667,-0.11072624162779335,0.3057428948897487,0.11074863801832481,0.006699827637639877
Non-breeding,0.8,-0.2,68.23079836748529,70.70370126121217,-2.472902893726882,1.504581553320956,2.2637656505937014,0.40539249430879615,0.14927418146032473,0.005706170921027533,0.021274300146225292,0.13000527677642806,-0.19857729331101992,0.1871533431221484,0.08267346183694635,0.0026462881896709865
Breeding,0.8,-0.2,53.6592190438583,55.22624219414321,-1.5670231502849106,1.794422763963833,3.2199530558316023,0.4202264717515921,0.17510901222465763,0.0742004902494325,0.032500317182262706,0.183609473961907,-0.06392758909106593,0.29685361745701394,0.09219190848741952,0.005376568397261753
Non-breeding,0.8,-0.1,72.50089771157215,75.44323693209175,-2.9423392205195995,1.5043911902987703,2.263192853448551,0.31413066351910557,0.07281459855529339,-0.035670744910113794,0.019936216787666456,0.11159148234047594,-0.19699188823159944,0.16577012250612724,0.07324613200926922,0.0021967883888922824
Breeding,0.8,-0.1,62.799426122025395,64.90809486112568,-2.108668739100281,1.9366796195789373,3.7507279488924175,0.32910235087652917,0.10105937465776044,0.03114759688975844,0.02984099477589794,0.1855610892347555,-0.04474248603224654,0.285346932893454,0.0760777472484285,0.004396719130882037
Non-breeding,0.8,0.0,75.40817558424628,78.73263741467748,-3.324461830431204,1.5683052430496405,2.459581335376992,0.223516292961238,0.015965096298457444,-0.05093783695007319,0.019916172400989075,0.07402885977543984,-0.21130440716025942,0.15946830544504284,0.06483554869739665,0.0020251148670275346
Breeding,0.8,0.0,72.0113440748649,74.69327743601187,-2.6819333611469744,2.1043904268088216,4.428459068444614,0.2387780352558196,0.04322661413867214,0.004643784712812248,0.028177534938143872,0.17713034570653993,-0.052226432691763844,0.2770173680718658,0.0625538960144801,0.003709229270328164
Non-breeding,0.9,-0.8,20.473200081790104,19.63566587790328,0.8375342038868254,1.7880737647137939,3.1972077880577596,0.8812289930635392,0.781144355776138,0.6830002980479133,0.09264277698421845,0.053433330941014906,-0.393181619617423,0.5700855657188644,0.17830732423718387,0.029536986095911114
Breeding,0.9,-0.8,9.174786056383923,8.724368500599708,0.45041755578421494,0.8618452091186547,0.7427771644807776,0.8820496435972925,0.7806547604521596,0.6874379173040238,0.10071171004596613,0.08658725528480143,-0.3500479528663161,0.13161480164354009,0.1771928485921381,0.01537996800427378
Non-breeding,0.9,-0.7,36.428710224243154,36.325413694177,0.10329653006615303,2.1155040384803385,4.475357336826622,0.7863834895615199,0.6253069900520035,0.4807044891977075,0.058675774761219955,0.024817052164596183,-0.3763275219765878,0.7751634835392457,0.17320705928007463,0.021499991082949726
Breeding,0.9,-0.7,17.82164142038152,17.63410620476228,0.18753521561924202,1.2236275232278566,1.497264315600739,0.7895622526702649,0.6274171327754986,0.49316866113049407,0.07003368249878315,0.0759461240053701,-0.2975340178977085,0.2591422498233055,0.1730771561995928,0.014831871383761106
Non-breeding,0.9,-0.6,49.599273422268766,50.20590281942208,-0.6066293971533128,2.096428762185534,4.395013554918771,0.6924029615254338,0.4889081203720076,0.32312395295541163,0.041887944623536365,0.05533685084171027,-0.3496735021994839,0.6366638442597431,0.1448604961746267,0.012720937783909172
Breeding,0.9,-0.6,26.552177486554715,26.676644184270764,-0.12446669771604846,1.4618836158587492,2.137103706316251,0.698662952047006,0.49492869102225917,0.3467711696795578,0.055050316279307045,0.11700729142199974,-0.24616493932314515,0.3180654268910989,0.14883013208533138,0.011977425670498539
Non-breeding,0.9,-0.5,60.2645494291422,61.59150708906319,-1.3269576599209927,1.9460284173245803,3.7870266010348113,0.5972834716419749,0.3656657394608752,0.19509145451509824,0.03163072015349365,0.08694412703935613,-0.2907997786854186,0.4772960693316201,0.1260345172123159,0.0077579639973329815
Breeding,0.9,-0.5,35.36920794673827,35.88301476623122,-0.5138068194929488,1.6339317738388461,2.669733041560158,0.6066457535045159,0.3767803074404309,0.23315989568442771,0.0456390298739851,0.15001170269494093,-0.18083514014021349,0.3535075231882764,0.13241306066380745,0.00987418242902686
Non-breeding,0.9,-0.4,68.72761173949476,70.72405017131504,-1.9964384318202804,1.7730298920250174,3.1436349980142446,0.5025112343402254,0.2558247203258413,0.09280832809567087,0.02507409879665977,0.11554442308339449,-0.2184766183527054,0.3279642132918749,0.10432642895852784,0.0046380532684968615
Breeding,0.9,-0.4,44.29228109042753,45.24211861818591,-0.9498375277583833,1.770609721573033,3.1350587861289334,0.5142115263591563,0.27307206489376445,0.14719404002181172,0.039175802287789205,0.17195253040332417,-0.10937218398391858,0.3542421875765873,0.11299379429308687,0.007837820911863722
Non-breeding,0.9,-0.3,75.26396660112529,77.82714206344968,-2.563175462324395,1.6389298561380803,2.686091073340789,0.40943431183713774,0.1606027269695576,0.016605624067104696,0.02105360521640485,0.13323734032484696,-0.1698445892292246,0.22734837754232962,0.08463911733996726,0.0029205050902209604
Breeding,0.9,-0.3,53.33564223958449,54.74965517656876,-1.414012936984271,1.8917498748187247,3.5787175888766605,0.42216326490629635,0.18437889040026947,0.08494941587802722,0.03456705927346457,0.18448097874951802,-0.04860566069887019,0.33847639767398935,0.09458035993844242,0.0061848206556306545
Non-breeding,0.9,-0.2,80.10423536470333,83.13401433806231,-3.0297789733589866,1.5771200821088913,2.487307753391156,0.31823498750746426,0.08190804819422025,-0.03113829327831959,0.018966188598084733,0.12565972511354614,-0.16633699573221594,0.18070114946852772,0.07264929288390737,0.0021730825189468137
Breeding,0.9,-0.2,62.494974936054604,64.38991927726002,-1.8949443412054165,2.0131657026243537,4.052836146223007,0.3309662112091079,0.11105651878036746,0.042524539163780795,0.0312711363236768,0.1885475963287207,-0.012363783269322496,0.3177960751398526,0.0784132552301723,0.004936426433190688
Non-breeding,0.9,-0.1,83.44892037799627,86.8448911822124,-3.3959708042161196,1.5969649732069084,2.5502971256497418,0.22800259086587957,0.021999614921824878,-0.05118522025779941,0.018385562179858667,0.09026407875818744,-0.1924651787539906,0.16493722785600062,0.0646737300517403,0.0018988917787160005
Breeding,0.9,-0.1,71.75166354139559,74.13973794934928,-2.3880744079536953,2.149961023334759,4.622332401858643,0.24072383271016354,0.053359687916071104,0.015991693619299772,0.029000857297459003,0.18428408889853098,-0.004979913538017489,0.2989593371486429,0.06467716104286034,0.004032667095026102
Non-breeding,0.9,0.0,85.48128998369434,89.16274964140113,-3.681459657706796,1.688691728848188,2.851679755080282,0.13766711686451888,-0.01807298994485307,-0.05101800548972091,0.018937205724303696,0.04336829109712191,-0.2205900553698142,0.16155861459766113,0.05665384211177417,0.0018117390337762749
Breeding,0.9,0.0,81.07923625050753,83.99670152523771,-2.9174652747301764,2.318233748473073,5.374207712559515,0.1512017761157295,0.011657334923360442,0.0014677305105982694,0.027603645483392048,0.17172960428200099,-0.021388683893288914,0.2858986586003364,0.0531982896627147,0.003404249127759037
Non-breeding,1.0,-0.9,22.425842693838206,21.41643629143134,1.0094064024068672,2.1476632832114637,4.612457578054643,0.8826984452138665,0.7840993196879446,0.6876650330005105,0.10223783094208204,0.051610894896013566,-0.38916927493169384,0.8151965393251701,0.17673800257887434,0.03880679370160413
Breeding,1.0,-0.9,9.09102086364893,8.599969292222458,0.49105157142647293,0.9350110437783655,0.8742456519875086,0.8830941975442949,0.7830793719564688,0.6905561182188077,0.11108169363969615,0.0900412798657352,-0.34624506057837623,0.1533167862638376,0.17537037320721868,0.01821442473316853
Non-breeding,1.0,-0.8,39.888213209300055,39.72142515677668,0.1667880525233727,2.54044755353896,6.453873772282087,0.7886070927108577,0.6298822647133476,0.4879162478969279,0.06451296034690167,0.021786574485971124,-0.37468684463492746,1.1135976275364596,0.1725471657532422,0.02827906424896862
Breeding,1.0,-0.8,17.63249019244225,17.408940355967495,0.22354983647475635,1.3278731585375163,1.7632471251644002,0.7907706271881566,0.6305843741039541,0.4970552049377501,0.0770763401752902,0.08084289885989211,-0.30048926590616604,0.3031393215809019,0.17192106384556732,0.017595708837438752
Non-breeding,1.0,-0.7,54.387978651820376,54.99982066401811,-0.6118420121977337,2.5051088004101403,6.275570101892331,0.6954513169058454,0.49556107013451745,0.3335285313396146,0.045722849581584096,0.04928233594413854,-0.3498778754107296,0.9194163188096492,0.14650721828960353,0.01678104122300188
Breeding,1.0,-0.7,26.282526382228436,26.359034892084274,-0.07650850985583801,1.5845699172113044,2.51086182253104,0.7001532356159231,0.49924458393630494,0.3519345648592696,0.06043353680526902,0.12133468947918405,-0.254684868807092,0.3762961649948073,0.14986733304801578,0.014351470320045676
Non-breeding,1.0,-0.6,66.19139312861111,67.58286541549916,-1.391472286888046,2.2973628203760756,5.277875928446317,0.6010097472773722,0.3746264010462251,0.2087262465269956,0.03404609282847048,0.07663019851421692,-0.2924520570703168,0.6783863311210107,0.1285339671333865,0.010053442058895419
Breeding,1.0,-0.6,35.037985879984404,35.48417911031598,-0.44619323033157343,1.7660145852095228,3.1188075151727626,0.6083975191411705,0.38242805584243633,0.23982420823268386,0.04990536792091701,0.15259864325312503,-0.19080708479299932,0.417915198095678,0.13399839395748284,0.011809761875909599
