Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var
Non-breeding,0.1,0.0,7.5746451473335865,6.306776465410918,1.2678686819226686,1.0130763978873165,1.0263237879563403,0.8809916992022933,0.7873743597488978,0.7064757147014668,0.1577852139799135,0.2114733822046626,0.5292955636958226,0.14283086856546556,0.13916745401553685
Breeding,0.1,0.0,7.4058489654367845,6.283345938131327,1.1225030273054575,1.0497635735926705,1.1020035604420542,0.8826101424145429,0.7882418699280195,0.7069497127549363,0.16450727488655428,0.24483713095421425,0.45884411359331195,0.15054538352035107,0.13661061445206382
Non-breeding,0.2,-0.1,8.296985051208415,6.778312570646129,1.5186724805622855,1.0948928372147926,1.1987903249842582,0.8828497465425288,0.7915712097430821,0.7120817864007075,0.15952317736777813,0.2198372631384217,0.5135363922381034,0.1652734961461842,0.1378668919006787
Breeding,0.2,-0.1,7.3289564137383225,6.110594918363183,1.2183614953751398,1.0341972864982445,1.0695640274003322,0.8855105592913054,0.7931157672289041,0.7131945972863046,0.16763425550658023,0.2559612564268594,0.4271920380165435,0.14521678948621916,0.13577194610703308
Non-breeding,0.2,0.0,15.744507045812796,13.189228363052642,2.5552786827601537,1.423972777007868,2.0276984696594993,0.760214855348263,0.5905955771530185,0.45844841900129923,0.10676779766781962,-0.02221916962565665,0.4621547655885081,0.2804923274146098,0.1383303936022161
Breeding,0.2,0.0,15.386801177815283,13.073737984682761,2.313063193132521,1.5260302285250134,2.3287682583721048,0.7674138118508111,0.592927723927814,0.46163933180272637,0.11564309136604804,0.01939854725030327,0.32512843492788274,0.31770282214650103,0.13642526301375607
Non-breeding,0.3,-0.2,9.058987054701433,7.256721659529099,1.8022653951723342,1.2021004992022246,1.4450456101822375,0.8847159088746557,0.7957772231319868,0.7177662292780599,0.16446650820947778,0.22495642003968785,0.45012077432678566,0.19772111440186563,0.136826902215862
Breeding,0.3,-0.2,7.228662101516501,5.918111103788118,1.3105509977283827,1.0344192625460666,1.0700232107263483,0.8884380653500811,0.798055745121039,0.7195842574060286,0.17409687066566465,0.2641034098396331,0.3595375485585833,0.14461303358925132,0.13514943614268493
Non-breeding,0.3,-0.1,16.940413561133315,14.141791542444158,2.798622018689157,1.5241421810338394,2.323009388006589,0.7616929918690915,0.5952368268411848,0.4640745904772429,0.10685193333522354,-0.024534231269890423,0.4572375437773399,0.3202202480064806,0.13784716052364585
Breeding,0.3,-0.1,14.955135509841615,12.677188761184532,2.277946748657083,1.5023708010884262,2.2571180239630797,0.7723158617766986,0.6000339499528847,0.46952784260856456,0.11774139365342559,0.02634854462092505,0.27750976200488814,0.30865991652532027,0.1367495688078246
Non-breeding,0.3,0.0,23.673314934173558,20.120324826704095,3.552990107469462,1.7708919760679953,3.1360583909020097,0.6517440029011652,0.43496505606980285,0.2854967058957175,0.08733182639628918,-0.010106897940379582,0.30653028760205925,0.35939715536442524,0.11460155091724983
Breeding,0.3,0.0,23.06055028942358,19.84051772161177,3.22003256781181,1.9612109693389228,3.8463484662553173,0.6678456176080344,0.43905715801874745,0.2897028593919918,0.09819877362745381,0.017612477149022393,0.15937116686591146,0.42744530154848304,0.11113015508047044
Non-breeding,0.4,-0.3,9.862723508534032,7.737562577534848,2.1251609309991837,1.3384741943621592,1.7915131689734312,0.8865588664236521,0.7998706055644875,0.723367669564414,0.1726463074073952,0.22734896193337126,0.3552190999848038,0.243608491745951,0.1359791800389293
Breeding,0.4,-0.3,7.108459397169961,5.708088495544895,1.4003709016250658,1.0478573265481537,1.0980049768006441,0.8912184773927566,0.8027645838088804,0.7257372758889659,0.18385314175386272,0.27053567232660647,0.27136952097639433,0.1479083372755509,0.13470643612793515
Non-breeding,0.4,-0.2,18.199297791963623,15.117935300933258,3.081362491030365,1.661112327393003,2.7592941642169992,0.7634597528789309,0.6003917657864204,0.47047586093451693,0.10921175107610913,-0.02609347196757439,0.4107016610124147,0.3802121734535455,0.13779327278120698
Breeding,0.4,-0.2,14.511698011534687,12.25628935546037,2.2554086560743176,1.5035353707624237,2.260618611133699,0.777459322616687,0.6075371410478371,0.47795895283779416,0.12222894457335268,0.03328327435921809,0.20550705695652474,0.3109038677539588,0.13753043800609985
