Growth rate,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax,Smax/Var,Cross correlation
0.0,0.046153121720498874,0.12376710044231284,-0.07761397872181397,0.15423540986468703,0.023788561656127995,0.5908453627069387,0.47206676466183667,0.38039571242748094,0.9218158622749766,0.9832335916203354,0.8645548311633731,0.8966043623367613,0.10339563766323863,4.784779896329255e-19,0.0,"{'sigma': 0.06890501637927822, 'lam': -0.418561636936972}","{'sigma': 0.02427758712555783, 'mu': -0.07583022777463055, 'w0': 0.2240410249743223, 'delta': 1.456927467557989e-09, 'psi': 0.2}",{'sigma': 0.07399938846275261},0.004729179461555691,0.19880056347742414,0.7430739378897886
0.1,9.32024381412222,9.357727590540863,-0.03748377641864309,0.24443376222407798,0.059747864115017084,0.746526961795683,0.6441059360552277,0.5741140982062616,0.02566108551591686,-0.05027945083375679,-0.048160733711984996,1.7021195829818861e-09,0.9999999982978804,1.3172372884653291e-24,0.005345983471068802,"{'sigma': 0.0916785527617228, 'lam': -0.38623635050059413}","{'sigma': 0.033899909065663314, 'mu': -0.07333034038901531, 'w0': 0.21665508602694558, 'delta': 8.33639823838439e-11, 'psi': 0.2}",{'sigma': 0.10056007362062805},0.010691966942137605,0.17895145040758495,0.9155404544727588
0.2,32.62907069827239,32.60740753936934,0.021663158903052704,0.22852726335543905,0.05222471009672619,0.6842505869635717,0.5927693883349001,0.48462445197904636,0.00700721879354746,0.010169014259194914,0.13170317355027567,7.309083354584596e-13,0.999999999999269,1.4408929488529655e-25,0.0053539680423761145,"{'sigma': 0.09355965883099389, 'lam': -0.40360842287843157}","{'sigma': 0.03408796365110334, 'mu': -0.07372423995595834, 'w0': 0.21781886579794268, 'delta': 3.8632030907592707e-10, 'psi': 0.2}",{'sigma': 0.10044854097129825},0.010707936084752229,0.20503581666456158,0.8314024261106899
0.30000000000000004,54.07890816623213,54.30051901323405,-0.22161084700191935,0.1944366511329511,0.037805611303796935,0.5643499913161205,0.4306933000389664,0.3046768013514012,0.0035856667981405996,0.09695867063295362,0.49640833747373375,0.9999999903389326,9.661067033452861e-09,5.474010543267233e-16,0.002688639751789159,"{'sigma': 0.10740429955035642, 'lam': -0.6156382242768097}","{'sigma': 0.03630378672986834, 'mu': -0.12351376792809865, 'w0': 0.3649224300901493, 'delta': 1.1481593453765981e-10, 'psi': 0.2}",{'sigma': 0.09150961967737008},0.005377279503578318,0.142234957143472,0.7339359326539818
0.4,74.58413131384317,74.45209826780238,0.1320330460407888,0.18020318509209585,0.03247318791733615,0.45010967164052446,0.32791596158677777,0.19594203510054828,0.0024254791210878354,0.04440047193715613,0.5515480065872517,0.9999999999996259,3.5699556277231787e-13,1.7117102064205602e-14,0.002031996349457881,"{'sigma': 0.10874681122901557, 'lam': -0.7427358844638361}","{'sigma': 0.030521858959520864, 'mu': -0.12273208485093745, 'w0': 0.36261294118511994, 'delta': 2.0662715982666668e-10, 'psi': 0.2}",{'sigma': 0.08539295859522647},0.004063992698915762,0.12514917566027314,0.6967638838434298
0.5,92.72847979913466,92.78861281565601,-0.06013301652134828,0.16850048325751094,0.028392412858014724,0.3965623036834958,0.2697893518216083,0.16219200502326134,0.0018183181211929057,-0.08047336588724002,-0.08253313070501278,0.9999999555174015,4.445144607699024e-08,3.115251425226972e-11,0.001610568084795564,"{'sigma': 0.11385512255547983, 'lam': -0.8954451591688648}","{'sigma': 0.029690137791739568, 'mu': -0.12700191206442346, 'w0': 0.3752281801581959, 'delta': 1.6833645588576474e-11, 'psi': 0.2}",{'sigma': 0.07929362685983916},0.003221136169591128,0.11345059631597505,0.6606545941364951
0.6000000000000001,109.60394294994649,109.43911316515442,0.16482978479206167,0.16293072438681883,0.026546420949213518,0.32680304052508247,0.21137440674076835,0.11883132896218927,0.001488393143365904,-0.0788835754714002,0.05203817721775706,0.9999999999933202,1.5526073079856762e-16,6.679613440961928e-12,0.0011701530341694756,"{'sigma': 0.14378890289387455, 'lam': -1.3190003499896477}","{'sigma': 0.033520185404328995, 'mu': -0.17821603499317074, 'w0': 0.5265407221179097, 'delta': 4.9290571624283075e-11, 'psi': 0.2}",{'sigma': 0.07739733274353494},0.002340306068338951,0.08815900541983557,0.6020927450839282
0.7000000000000001,124.72858208757029,124.63725667538955,0.09132541218073698,0.16336125783338026,0.026686900560904146,0.31302928068022545,0.14612344526200954,0.09723815682349361,0.0013104328759970807,-0.1364219248443717,-0.1858534102892596,0.9999999995509712,3.314204437839216e-18,4.490288907232392e-10,0.0012482834957557023,"{'sigma': 0.16280623683836273, 'lam': -1.557172313989092}","{'sigma': 0.0594092714650416, 'mu': -0.409215977993743, 'w0': 1.2090319315031295, 'delta': 2.6809090503121524e-09, 'psi': 0.2}",{'sigma': 0.07800029612485965},0.0024965669915114046,0.09355027893980437,0.5817712692786795
0.8,138.54848633841144,138.420069433192,0.1284169052194386,0.15058263409187053,0.022675129690046168,0.22295118219534127,0.13876858946471116,0.03391021105630435,0.0010882790728232047,-0.06402897462209314,-0.009477153198006757,0.9999999981928775,6.2550083152361636e-21,1.8071224546105222e-09,0.0008796460804992353,"{'sigma': 0.17177414396406765, 'lam': -1.8434023114768738}","{'sigma': 0.08280793636333939, 'mu': -0.7180911565665857, 'w0': 2.121606151364417, 'delta': 1.3257683839640322e-10, 'psi': 0.2}",{'sigma': 0.0730994874728624},0.0017592921609984706,0.07758686212810316,0.49617949192564714
0.9,150.69969710144676,150.700960951385,-0.0012638499382546797,0.14684576306098956,0.021563678128964286,0.19027754610293782,-0.00025913314471457636,-0.015362132205840602,0.0009746434883414913,-0.048281929108595606,0.06364646770296596,0.9999999991151391,1.0547777100985557e-10,7.793831105898701e-10,0.0006091065161605878,"{'sigma': 0.2345664568129602, 'lam': -2.8916373831538187}","{'sigma': 1422.170277838569, 'mu': -876.6378166861209, 'w0': 20176.50233484698, 'delta': 17586.468789278224, 'psi': 0.2}",{'sigma': 0.07042006934926633},0.0012182130323211756,0.05649374958369808,0.4825138457529236
