Growth rate,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,AIC fold,AIC hopf,AIC null,Coherence factor,Params fold,Params hopf,Params null,Smax,Smax/Var,Cross correlation
0.0,0.024067741403446613,0.11291189154620614,-0.08884415014275952,0.14651785612623805,0.021467482163828995,0.8327633685130622,0.6637413564602178,0.5099617820535819,0.9443050269884263,1.3010442486612865,2.1963045273663346,3.4932219839992416e-11,0.9999999999650677,5.566832127157483e-29,0.0,"{'sigma': 0.06596061270256999, 'lam': -0.37452387544023846}","{'sigma': 0.025561925123015916, 'mu': -0.07517516483396203, 'w0': 0.22210563609414638, 'delta': 1.3524765751782297e-09, 'psi': 0.2}",{'sigma': 0.06885606053572924},0.005474984561322104,0.2550361760890161,0.7430739378897886
0.1,8.692720569504989,8.767111548898356,-0.07439097939336747,0.21210128316598692,0.04498695432065816,0.890449117387977,0.7888029549963109,0.6926036408267316,0.023773501506676502,-0.027306567873436823,-0.14530289977264596,1.0251745045890427e-17,1.0,3.237115504611243e-33,0.0047129663809575085,"{'sigma': 0.07565969085613718, 'lam': -0.33627829812925114}","{'sigma': 0.030519988437052836, 'mu': -0.07176165622887254, 'w0': 0.2120203967657565, 'delta': 9.072216311523107e-10, 'psi': 0.2}",{'sigma': 0.083340439200308},0.009425932761915017,0.20952591488476463,0.9155404544727588
0.2,29.919871300790543,29.99557370033196,-0.07570239954141655,0.2068933414188037,0.04280485472343767,0.8847835677554349,0.7535823547806862,0.6293252586879204,0.006887076999471086,-0.07658087274637936,0.08657695215548136,1.6848886127840227e-25,1.0,1.6694668072889486e-39,0.005352401369594116,"{'sigma': 0.08523717342788364, 'lam': -0.36037773936820416}","{'sigma': 0.03396745488905628, 'mu': -0.07353672954890111, 'w0': 0.217264865069437, 'delta': 6.775942029690896e-10, 'psi': 0.2}",{'sigma': 0.08915149617932787},0.010704802739188233,0.2500838469924032,0.8314024261106899
0.30000000000000004,49.183057804180336,49.22434123154671,-0.04128342736637336,0.17299489451409966,0.029927233527944474,0.8136860988537071,0.6181962935325231,0.4409177480743265,0.0035189032087974744,0.14553083547307008,0.6688537731542386,0.9999936402190485,6.359780951209551e-06,4.842374634518688e-16,0.00295635537305424,"{'sigma': 0.08898067107035879, 'lam': -0.4879623689823731}","{'sigma': 0.03478472639946739, 'mu': -0.11882580355740324, 'w0': 0.35107180154781054, 'delta': 3.605797882499928e-10, 'psi': 0.2}",{'sigma': 0.08001089137537074},0.00591271074610848,0.19756957289712404,0.7339359326539818
0.4,66.58497446922948,66.52261881146381,0.06235565776566432,0.15457079662141376,0.023892131168178458,0.7814649783372936,0.5367680159165168,0.34343312658535297,0.0023289055013618674,0.155721958731172,0.703527353264775,0.9999999999880262,1.1973736392119656e-11,2.14821724249668e-19,0.00228183372705528,"{'sigma': 0.07947142158050335, 'lam': -0.49470306947216036}","{'sigma': 0.029790740584363373, 'mu': -0.11849227489593961, 'w0': 0.35008638834633066, 'delta': 2.968367773803493e-10, 'psi': 0.2}",{'sigma': 0.07212036215203575},0.00456366745411056,0.1910113175750866,0.6967638838434298
0.5,81.6916458525289,81.73832254552136,-0.04667669299246313,0.14731457922236305,0.02170158525146188,0.7283052113944654,0.461638437867243,0.25367554525038155,0.001804787070151575,-0.034499187732511344,-0.2882319583064372,0.33655910852519744,0.6634408914748016,1.015056720186261e-15,0.0017350146637060489,"{'sigma': 0.0887654775581682, 'lam': -0.6409528797275508}","{'sigma': 0.03135816978955286, 'mu': -0.12840085850032001, 'w0': 0.3793613793103824, 'delta': 5.681168868676423e-10, 'psi': 0.2}",{'sigma': 0.06932220913210034},0.0034700293274120978,0.15989750459258945,0.6606545941364951
0.6000000000000001,95.32684206685283,95.17041917897191,0.15642288788092173,0.13296320029001757,0.01767921263136333,0.6710091428356575,0.3872751967264818,0.22047795451154278,0.0013966885678794222,-0.13552352776769186,0.15976343554858355,0.9999999999995008,4.991643214312706e-13,2.318810469277373e-19,0.001267193360793338,"{'sigma': 0.08078164312027573, 'lam': -0.6833546215128368}","{'sigma': 0.025697865322474645, 'mu': -0.12861044419095524, 'w0': 0.3799806014285702, 'delta': 6.199618596269829e-11, 'psi': 0.2}",{'sigma': 0.06235298911606099},0.002534386721586676,0.14335404943829996,0.6020927450839282
0.7000000000000001,107.25252319679835,107.10793296526339,0.14459023153496275,0.14097012846169235,0.019872577118506044,0.7070517430695568,0.444327829231614,0.26380306439001916,0.0013158225649396635,-0.1534253480995578,-0.1912411195251791,0.9999999995703301,4.2966990210040306e-10,4.161950919174282e-17,0.0016270892638346383,"{'sigma': 0.07933368785412495, 'lam': -0.6010245904210594}","{'sigma': 0.026845586226601048, 'mu': -0.12290164450585106, 'w0': 0.36311390645009406, 'delta': 9.474643292151086e-11, 'psi': 0.2}",{'sigma': 0.06575800998804163},0.0032541785276692767,0.16375221533994558,0.5817712692786795
0.8,117.73143652517915,117.69454174748311,0.036894777696034,0.12852301128794621,0.01651816443052155,0.6205738285285615,0.3063635490334039,0.10516586143784466,0.0010924695737329813,-0.12941901058494365,0.2183089945455812,0.9999999999994817,5.182052600988072e-13,3.065300460193026e-20,0.001045711985711318,"{'sigma': 0.08812907259824808, 'lam': -0.792998260681089}","{'sigma': 0.02582598333843711, 'mu': -0.131906538890872, 'w0': 0.38971894000843293, 'delta': 9.467249206807082e-11, 'psi': 0.2}",{'sigma': 0.062149978838078476},0.002091423971422636,0.12661358229115297,0.49617949192564714
0.9,126.85874831619061,126.89292549548173,-0.034177179291120297,0.12119052316219416,0.014687142904326317,0.5655634727894467,0.230272537867587,0.06257134405852519,0.000955357453714594,0.029834106823579117,-0.07229312600587931,0.9999999992146664,7.853308769148295e-10,2.7148508506600334e-15,0.0008652049127667586,"{'sigma': 0.09161571340950346, 'lam': -0.9815357150698594}","{'sigma': 0.022979768141783374, 'mu': -0.13233203666865867, 'w0': 0.390976076589156, 'delta': 3.691646988102093e-11, 'psi': 0.2}",{'sigma': 0.05721272952628661},0.0017304098255335172,0.11781800155452965,0.4825138457529236
