Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var
Non-breeding,0.6,-0.4,17.479064169480697,16.11771880501878,1.3613453644619185,0.7722813570523699,0.5964184944506501,0.7618309416079925,0.6004598713143949,0.4692275997193963,0.047923415120403136,-0.1582592021564718,0.3496970219053245,0.08162431469781484,0.13685745069491426
Breeding,0.6,-0.4,11.498527427039008,10.69568649426017,0.8028409327788371,0.5870424384149153,0.3446188245001296,0.7860653969912803,0.6155281671167546,0.4831536063661923,0.05498472641300438,-0.12386135851525423,0.14366162645835337,0.04783807937313468,0.13881446970438693
Non-breeding,0.6,-0.3,24.5881076366986,23.00324471822141,1.5848629184771887,0.8416379577398755,0.7083544519085485,0.6487776823016285,0.4378975717793374,0.28598090372988094,0.03656551318404874,-0.1543645361417191,0.2501162119453752,0.07628260437102032,0.10768987780833304
Breeding,0.6,-0.3,17.81917298432428,16.78713599192398,1.0320369924003003,0.7387617606067701,0.5457689389348147,0.6917749943553634,0.45970402690567835,0.30332800711213753,0.04403360821863227,-0.1312496161096052,0.0472460646442547,0.061019057154423864,0.11180382905908068
Non-breeding,0.6,-0.2,30.7358681954311,29.06892021546282,1.6669479799682776,0.8883248706877956,0.7891210758824889,0.5448373770094278,0.3075679506537564,0.16200278882630467,0.03053543514925336,-0.1152879780481721,0.21832342999534451,0.07561209976146534,0.09581812230386434
Breeding,0.6,-0.2,24.539703535509723,23.341767108533592,1.1979364269761312,0.8857544929347244,0.7845610217540508,0.603384238464066,0.3304284774529369,0.17589385035076693,0.03794729617720712,-0.10838944275087906,0.027709916733139595,0.07665627332281257,0.09770594153585578
Non-breeding,0.6,-0.1,36.011247213431105,34.32943559459554,1.6818116188355674,0.9332312549519016,0.8709205752191012,0.44625749989263314,0.20185075066691238,0.08131086010103966,0.02716243131086602,-0.06495110800227197,0.2076734093902966,0.07400622385363623,0.08497471062159505
Breeding,0.6,-0.1,31.684973902881726,30.347846829991866,1.33712707288986,1.0365999866857025,1.0745395323967988,0.515082640315771,0.2212499509723195,0.08848965869458804,0.03414278352815575,-0.07439026951691724,0.0595926168533204,0.09196982451594715,0.08558998691356211
Non-breeding,0.6,0.0,40.5017553135579,38.806446738605416,1.6953085749524845,0.9913095994301332,0.9826947219223312,0.3506676391428606,0.11604951998195012,0.030376354827912212,0.025522583820706515,-0.013129691573308892,0.18549103494506153,0.07320335212134528,0.07449246494185507
Breeding,0.6,0.0,39.285926194756414,37.79026158198935,1.4956646127670652,1.2017956844746835,1.444312867221973,0.4234734282085265,0.1292011852530574,0.03184053335277673,0.031776410011199026,-0.039468515775672106,0.1198039603947594,0.1089330424689076,0.07542205358762198
Non-breeding,0.7,-0.6,10.033100118366935,8.834435899136695,1.1986642192302401,0.7307662520128323,0.5340193150808823,0.8856585997105262,0.7996683846838003,0.7221411390520089,0.08321268585722395,-0.008294138821191215,0.19810030164105752,0.07430955995648685,0.13915144613305225
Breeding,0.7,-0.6,5.408833872041706,4.824815677834963,0.5840181942067426,0.4302461146611274,0.18511171918099598,0.8934311081831091,0.8054831343560573,0.7276167959704889,0.08990180324895136,0.02010074331793869,0.08476849087111639,0.025708461258546766,0.13888078708517584
Non-breeding,0.7,-0.5,18.513747101118764,17.00372540515489,1.510021695963875,0.8725436403668416,0.7613324043446202,0.7629562329693688,0.6039000784273092,0.47335482732586376,0.05138428222483864,-0.15606109306554278,0.25348902542152285,0.1045062567913692,0.13726758009378517
Breeding,0.7,-0.5,11.006545888235356,10.204243567984445,0.8023023202509112,0.6041666910384625,0.36501739056036503,0.7901584447441827,0.6212352049557318,0.48912392926327203,0.059391580039617926,-0.11967910612262422,0.06938835743239313,0.051049211440262386,0.1398541898562504
Non-breeding,0.7,-0.4,26.0443978027974,24.32720993732883,1.717187865468567,0.9384095712964579,0.8806125235008019,0.6491700652715727,0.4412699918613962,0.2889904848965108,0.03857969804219369,-0.1620900225028959,0.18857287483059257,0.09525022749138595,0.10816360765882206
Breeding,0.7,-0.4,17.05444870349615,16.051809859248312,1.0026388442478371,0.7556817996343561,0.5710549822986192,0.698592598422057,0.4672749396671596,0.3096025347527043,0.04715050192182723,-0.134420095801779,-0.0036224929585274325,0.064765271184029,0.11341337207729954
Non-breeding,0.7,-0.3,32.59279820905274,30.8172888109341,1.7755093981186363,0.9716026056571679,0.9440116233197983,0.5442384540665358,0.3106540724246124,0.16332746066843992,0.0315188703419881,-0.13204497088626027,0.18596858587120674,0.08787369890896012,0.09308539930889344
Breeding,0.7,-0.3,23.50837685303522,22.369281076790084,1.139095776245135,0.8978355790792625,0.8061087270605946,0.6135605516933184,0.33934581794199314,0.1813025470163866,0.040168097867684764,-0.1181181059550595,-0.015410344518011532,0.07860717501979521,0.09751435802764404
Non-breeding,0.7,-0.2,38.248525172408534,36.484691265041114,1.7638339073674203,0.9961388886557616,0.9922926854923358,0.4448600519501238,0.20493232883562928,0.08170226330360739,0.027290653827201555,-0.08679957895742886,0.2012905476608526,0.08138948044845827,0.08202164707893224
Breeding,0.7,-0.2,30.396250181714947,29.147084215734942,1.249165965980005,1.0380251745636744,1.0774962630279465,0.5292530939962572,0.23115665634693366,0.09269138945925931,0.035619907365128406,-0.08829132773708012,0.016524611801973836,0.09208141269919454,0.08545868404260652
Non-breeding,0.7,-0.1,43.09759488673178,41.34619388864894,1.7514009980828362,1.030494310069534,1.0619185230856851,0.3489066271388757,0.11921872812517284,0.03101469336718831,0.02490957958334527,-0.034318441390372795,0.19645454893730294,0.07629854959364774,0.07184972098607162
Breeding,0.7,-0.1,37.75027110716204,36.3752983552008,1.374972751961245,1.1851826687941476,1.404657958410018,0.4416235506677052,0.1391891575948413,0.034698921014118575,0.03257288947826228,-0.05381578208990748,0.07293778932924694,0.10631501160476557,0.07568747321597585
Non-breeding,0.7,0.0,47.20014651772394,45.42572714697475,1.774419370749186,1.0875427915674192,1.182749323490255,0.2555043880148247,0.051928792632115424,0.0013849974016258999,0.023923928955848293,0.014901287629222416,0.16777737672871634,0.07421820335640471,0.06275057772799159
Breeding,0.7,0.0,45.586783901371476,44.03668391368599,1.5500999876854848,1.350910418251356,1.8249589581400536,0.3488093644555101,0.06318619061927071,0.00082710805010737,0.030654897035693587,-0.022986380117790743,0.1449229987040819,0.12237785128025228,0.06705786490945326
Non-breeding,0.8,-0.7,10.650428656487698,9.267755954080693,1.382672702407005,0.8341501516626159,0.695806475518765,0.8864149208545332,0.8014474323974173,0.7245779314574273,0.09075116939841679,-0.00510058376439321,0.10332265244772368,0.09667633420117175,0.13894141201990656
Breeding,0.8,-0.7,5.1887421848308515,4.577968710248861,0.6107734745819906,0.44496449416083245,0.1979934010638055,0.8949002635212037,0.8079016298734063,0.7306184062929397,0.09821520697470404,0.025566615353477002,0.008479744328738761,0.02749776403386194,0.13888222479192874
Non-breeding,0.8,-0.6,19.573499287895036,17.88967598851034,1.683823299384695,0.9936352324124549,0.9873109750913532,0.7640698967473135,0.6070027579328844,0.4771591870615858,0.05568305100836295,-0.1547291822921012,0.16850825757598403,0.1360475843728744,0.13779608229340942
Breeding,0.8,-0.6,10.5154768407485,9.709207401795963,0.8062694389525369,0.6250635109479149,0.3907043927185342,0.7938242562684793,0.6262653987123227,0.4944529407409689,0.06466584386511899,-0.11530536721028382,0.008481118913922859,0.0550493756514495,0.14089776485084826
Non-breeding,0.8,-0.5,27.534336589111437,25.660638748614275,1.8736978404971616,1.0594875880273589,1.1225139491840304,0.6497591079214,0.44449653547982154,0.2920347391617728,0.04132654786666184,-0.16909268002887187,0.12741337290544236,0.1221977512302285,0.10886078637958628
Breeding,0.8,-0.5,16.29041069478603,15.308497579534723,0.9819131152513059,0.7791396900553007,0.60705865661947,0.7048386423355603,0.47416736313528485,0.31545875380107896,0.051025102207931765,-0.13666878771144111,-0.04432187709665802,0.06982935735870999,0.11502901177222151
Non-breeding,0.8,-0.4,34.49389392425585,32.58765328296699,1.9062406412888606,1.0811541841761434,1.1688943699615824,0.5439386664756276,0.31376510413962316,0.1648640268043611,0.03318517613720671,-0.14767345068574977,0.1441570731855978,0.1064333206436205,0.09105469525626905
Breeding,0.8,-0.4,22.474675995213616,21.381646112504725,1.0930298827088905,0.9200810952469604,0.8465492218308461,0.6230901291962466,0.34775027019223015,0.1866283944405328,0.04309850486723223,-0.12669613804033597,-0.04950647964422126,0.0827901609705373,0.09779722056974506
Non-breeding,0.8,-0.3,40.54332528575587,38.67757279675102,1.8657524890048478,1.085414904119868,1.1781255140855422,0.4436723966077339,0.20822684361306093,0.08214670508828685,0.028061349481089657,-0.10903545906918513,0.1813342020131386,0.09366025053722603,0.07949938221134686
Breeding,0.8,-0.3,29.09954303367687,27.92316803946416,1.1763749942127113,1.054075528160817,1.1110752190675053,0.5428585236684655,0.24077585448834116,0.09692956492387726,0.037780860320546124,-0.10153616504688934,-0.021378856396295495,0.09535947322292558,0.08582629833375112
Non-breeding,0.8,-0.2,45.767621047027276,43.942291764918906,1.8253292821083704,1.0938048393062962,1.1964090264898726,0.34707068981083417,0.12287313814203822,0.03142294883049183,0.02488552699832402,-0.05882329504497806,0.1989386893325435,0.08517663801477675,0.071193576886222
Breeding,0.8,-0.2,36.199076855087995,34.9250688455037,1.2740080095842927,1.1886026571707433,1.4127762766333518,0.45986914756772607,0.14949329006165799,0.03771562218027894,0.03404117242936728,-0.06909650876652326,0.027990693359146376,0.10705393698281286,0.07577557660999416
Non-breeding,0.8,-0.1,50.22310480675699,48.401154498960715,1.8219503077962784,1.1230342764677588,1.2612059861214624,0.25344897636906283,0.05557552982057688,0.002602638137021222,0.023192870626692116,-0.0047904960136889805,0.18171049144689502,0.07811523986649,0.06193694029847951
Breeding,0.8,-0.1,43.79094929867331,42.37629583632999,1.414653462343324,1.3335587463057004,1.7783789298484312,0.37140373486366873,0.07291598013700294,0.0025512781060255617,0.03146143799926881,-0.03648944292783498,0.09233586738392636,0.12280969179806867,0.06905710011337998
Non-breeding,0.8,0.0,53.94948458257287,52.076428005482015,1.873056577090857,1.183468284620801,1.4005971807033009,0.1620825128496604,0.006132462188195934,-0.012351471197247093,0.022709422168679497,0.03890724469249723,0.14318311377893897,0.07406908192688208,0.05288392904638632
Breeding,0.8,0.0,51.87804791560884,50.25891103638155,1.619136879227291,1.5015364893600591,2.2546118288797308,0.27642693375412775,0.012340001131090201,-0.01388817156940509,0.029854683386653376,-0.010750130711591503,0.16743115242123935,0.13785680821448948,0.061144364829748825
Non-breeding,0.9,-0.8,11.286403048105177,9.693035884218737,1.5933671638864393,0.9543053067625983,0.9106986185152569,0.8871113635687683,0.8030231096868775,0.7267797734363451,0.09949884447740344,-0.00019290565117542136,0.023569635653356825,0.1263646533645664,0.13875573191335572
Breeding,0.9,-0.8,4.968658507160175,4.330873099858594,0.637785407301581,0.46082758302992394,0.21236206128120144,0.8961883484646559,0.8099906414723707,0.7332534016509055,0.10777653784970301,0.033772966959954985,-0.055543224743745075,0.02949210248396018,0.13887651262203518
Non-breeding,0.9,-0.7,20.6565152311056,18.77213519813614,1.8843800329694602,1.1373205559725865,1.2934980470377933,0.7651221051730428,0.6097219739317536,0.4805719779715368,0.06081717505780964,-0.1526709574021133,0.09591879125291823,0.17902139542199735,0.1384009785186531
Breeding,0.9,-0.7,10.027457729992719,9.21329491872736,0.8141628112653585,0.6486587802928113,0.42075821325095764,0.7970829322581511,0.6306573953817407,0.4991854020244904,0.07081882856522158,-0.10971479597325023,-0.03989254691202951,0.05970587804517654,0.14190068349198326
Non-breeding,0.9,-0.6,29.054212997939672,26.99717546971413,2.0570375282255426,1.2071708046779581,1.457261351666829,0.6504709185151206,0.44744397253342966,0.2949576410263093,0.044794861234192976,-0.17465790469125397,0.07209551966632156,0.1598460988792926,0.10968938323689101
Breeding,0.9,-0.6,15.53005747938146,14.56095706543186,0.9691004139496009,0.8074981828070789,0.6520533152367345,0.7104598526901073,0.48029678294678424,0.3208073652083675,0.05565396843944039,-0.13729302406686084,-0.0748948890427206,0.07601291198876757,0.11657468831543372
Non-breeding,0.9,-0.5,36.43341429119684,34.371248392469404,2.062165898727436,1.2200615009634408,1.4885500661331639,0.5439440447289388,0.3167365026186663,0.16653846766724306,0.03552658327326889,-0.16138777283141656,0.0998798753796001,0.1335585882626007,0.08972394768658908
Breeding,0.9,-0.5,21.442458514528795,20.384285362957144,1.0581731515716513,0.9502071076777026,0.902893547481225,0.6317406857838952,0.35534339865039904,0.1916309207799513,0.04672555109497492,-0.13322691643991094,-0.07462583990933386,0.08885305448468706,0.09840922524317264
Non-breeding,0.9,-0.4,42.88801707048599,40.896799308230804,1.9912177622551894,1.2053120069040983,1.452777033987185,0.44287462649868087,0.21157248149572308,0.0827510619959117,0.029481891844898342,-0.13028997368943301,0.15136021354658627,0.1127038053166623,0.07757818486939026
Breeding,0.9,-0.4,27.79947541287682,26.68138242215042,1.1180929907263994,1.0819327777079772,1.1705785354788991,0.5554180520462425,0.24968353984379812,0.10104299497608811,0.040611708132516196,-0.11310853032945618,-0.05019264818582732,0.10132045012891255,0.08655587562731194
Non-breeding,0.9,-0.3,48.50267281939929,46.58298283348017,1.9196899859191134,1.186722393282554,1.4083100387182728,0.34538344213256145,0.1267507027671955,0.031587859518501515,0.025476996047673534,-0.08520695458177713,0.18812672853567816,0.09884647243818603,0.07018800528337348
Breeding,0.9,-0.3,34.63751854270589,33.44830631217252,1.1892122305333714,1.2086953675943888,1.4609444916441345,0.47717000873832766,0.1593250129686094,0.040617062654004985,0.036166249680306274,-0.08388705787060731,-0.011039498781215022,0.11224728212514831,0.07683199653864067
Non-breeding,0.9,-0.2,53.32989572613121,51.44152297443961,1.8883727516916053,1.1845340084540208,1.40312081718415,0.25112832922201167,0.05979935378494949,0.0033400904385740833,0.023023314691197234,-0.03009921016230314,0.1895433010822265,0.08641038126901587,0.061584419681284724
Breeding,0.9,-0.2,41.97615082023709,40.67542830139811,1.300722518838981,1.3387918036489945,1.7923634935177277,0.3939058930581813,0.08286657136330086,0.004217369846645947,0.032921384116469464,-0.05158054297636022,0.04254171856928939,0.1284323689570118,0.07165531401498694
Non-breeding,0.9,-0.1,57.404107384031406,55.49005656767923,1.914050816352173,1.2133651081121866,1.472254885584098,0.15967332291527975,0.009952098996739477,-0.010589343651244613,0.021856773748709726,0.023278323797150183,0.15441630358306627,0.07757634511479741,0.05269219744108372
Breeding,0.9,-0.1,49.81995020253483,48.35086582816191,1.469084374372919,1.4830304507292895,2.1993793177903194,0.3036261999053277,0.02092647552061229,-0.013315614758564607,0.03066316545114976,-0.022259227075811974,0.10913992308156903,0.14143970261591732,0.0643089172803623
Non-breeding,0.9,0.0,60.755443199846624,58.76098546462345,1.9944577352231718,1.281677685001021,1.6426976882295763,0.07050545827700315,-0.021486648771556698,-0.01614698643601676,0.021794844965862082,0.05572799637588905,0.11589390660974441,0.07507428620265538,0.045701827390751966
Breeding,0.9,0.0,58.163911652356994,56.458591947158034,1.70531970519896,1.6550565549650158,2.7392122001326666,0.20572838033244834,-0.024298477902485384,-0.017072968556015058,0.0292931758734957,-0.002088535737878604,0.18434597537194014,0.15296064037753132,0.055841106567108265
Non-breeding,1.0,-0.9,11.941042767750254,10.10711095998157,1.8339318077686837,1.0926711970988883,1.1939303449695178,0.887771244224441,0.8044569182903558,0.728827476310672,0.10952150990534644,0.007333502862811964,-0.04306967347659372,0.16543699756036384,0.13856503292458625
Breeding,1.0,-0.9,4.749780677020914,4.084853462463186,0.6649272145577285,0.4773557164171445,0.2278684799961253,0.8973397072972619,0.8118359496674378,0.735633631419099,0.1186647309551591,0.045365653342624934,-0.10884847093718843,0.03163449978758422,0.13882788785935699
Non-breeding,1.0,-0.8,21.76120486025499,19.646397546938676,2.1148073133163123,1.305604472666595,1.7046030390470175,0.766121030947867,0.6121225426164965,0.4836665562698412,0.06680464943016526,-0.14897667098842018,0.03569699737600772,0.23700255750388927,0.13903680333480392
Breeding,1.0,-0.8,9.544598592207965,8.718692331214251,0.8259062609937136,0.6740825383592528,0.45438726852085354,0.7999894532946445,0.6345084532883584,0.5034298685613701,0.07788171706217754,-0.10249021195709951,-0.07717959452667567,0.06490299861632244,0.14283630531198258
Non-breeding,1.0,-0.7,30.600469020989472,28.32815326844011,2.2723157525493605,1.383918765870883,1.9152311505295874,0.6512855733640766,0.45012625949321394,0.29776050225133754,0.04898512167325251,-0.17853591981275077,0.026625220937402813,0.21175735239293245,0.11056490613907291
Breeding,1.0,-0.7,14.776452618261162,13.812996235778844,0.9634563824823186,0.8393777221357408,0.7045549604177849,0.7154817245218439,0.4856869656856798,0.3256511439918489,0.061047811783962645,-0.1358121990074821,-0.09707799983910972,0.08314619380716212,0.11801236025342628
Non-breeding,1.0,-0.6,38.405595762213196,36.15611479499369,2.2494809672195046,1.3913411189969387,1.9358301094116532,0.5442516685371473,0.31952413595239365,0.16834486187496533,0.03853652365756343,-0.17267852685321264,0.06013387378179874,0.17224547600347068,0.08897757874828197
Breeding,1.0,-0.6,20.415783717704493,19.3821175825954,1.0336661351090939,0.9862478973176355,0.9726849149634572,0.639476702199734,0.36205705637179525,0.1962377458458395,0.051048136705803535,-0.1372380156306782,-0.09168355152485465,0.09650297093407736,0.09921298197341005
Non-breeding,1.0,-0.5,45.27467951349846,43.132029743667196,2.142649769831266,1.359595309630888,1.8484994059703101,0.44243216440819183,0.2146634628314938,0.08339254614730382,0.03154630686773669,-0.1490545483327806,0.1152448578579517,0.141044716528141,0.07630227852526905
Breeding,1.0,-0.5,26.501053137849166,25.42793460059252,1.0731185372566472,1.1189644192844481,1.2520813716245824,0.5667106442325327,0.25764084322655645,0.10490137160400351,0.044102835361764195,-0.12218561987141932,-0.06983409120361223,0.10956725189728762,0.08750809203009187
Non-breeding,1.0,-0.4,51.29295794866519,49.255677377889114,2.037280570776076,1.3144670442791366,1.7278236104959295,0.3440665854890184,0.13058194858607788,0.03160270706120201,0.026697291434152247,-0.11128937786681502,0.16450521768218604,0.11961414222819186,0.06922821374912197
Breeding,1.0,-0.4,33.07137765223047,31.94972244306676,1.1216552091637055,1.2422809076959127,1.5432618536257807,0.49300642212150875,0.16835301045469742,0.043424741360470136,0.03893716185322594,-0.09703111784633014,-0.038947228043798715,0.12085426663751633,0.07831092717906432
Non-breeding,1.0,-0.3,56.509314777631374,54.53342459359645,1.975890184034924,1.2786849288140718,1.635035147176248,0.24885501776055008,0.06433996781661888,0.003547549154671515,0.023450479510477167,-0.05965362243742924,0.18527587273518803,0.10109181235175778,0.06182852553741502
Breeding,1.0,-0.3,40.148665322963794,38.943172992499896,1.2054923304638976,1.3628446047494487,1.8573454166946812,0.41510609240135,0.09232025010619714,0.005728807774605027,0.03502170294860946,-0.06671538044761535,0.0010429479056316712,0.1371959004247776,0.07386665893785684
Non-breeding,1.0,-0.2,60.95255392469898,58.98032630470205,1.9722276199969357,1.2709286858540987,1.6152597245268265,0.15693829549161223,0.01473209393493104,-0.009222821063303958,0.021545068728505836,-0.0009098601428363056,0.16432227421567092,0.08560501036095093,0.052997675272333074
