,Time,Non-breeding,Breeding,rnb
2,983,93.18750931946246,19.1440447140009,-1.52
3,984,93.18750931946246,19.1440447140009,-1.52
4,985,93.18750931946246,19.1440447140009,-1.52
5,986,93.18750931946246,19.1440447140009,-1.52
6,987,93.18750931946246,19.1440447140009,-1.52
7,988,93.18750931946246,19.1440447140009,-1.52
8,989,93.18750931946246,19.1440447140009,-1.52
9,990,93.18750931946246,19.1440447140009,-1.52
10,991,93.18750931946246,19.1440447140009,-1.52
11,992,93.18750931946246,19.1440447140009,-1.52
12,993,93.18750931946246,19.1440447140009,-1.52
13,994,93.18750931946246,19.1440447140009,-1.52
14,995,93.18750931946246,19.1440447140009,-1.52
15,996,93.18750931946246,19.1440447140009,-1.52
16,997,93.18750931946246,19.1440447140009,-1.52
17,998,93.18750931946246,19.1440447140009,-1.52
18,999,93.18750931946246,19.1440447140009,-1.52
19,1000,93.18750931946246,19.1440447140009,-1.52
0,981,94.24795871463752,19.542557817057617,-1.51
1,982,94.24795871463752,19.542557817057617,-1.51
2,983,94.24795871463752,19.542557817057617,-1.51
3,984,94.24795871463752,19.542557817057617,-1.51
4,985,94.24795871463752,19.542557817057617,-1.51
5,986,94.24795871463752,19.542557817057617,-1.51
6,987,94.24795871463752,19.542557817057617,-1.51
7,988,94.24795871463752,19.542557817057617,-1.51
8,989,94.24795871463752,19.542557817057617,-1.51
9,990,94.24795871463752,19.542557817057617,-1.51
10,991,94.24795871463752,19.542557817057617,-1.51
11,992,94.24795871463752,19.542557817057617,-1.51
12,993,94.24795871463752,19.542557817057617,-1.51
13,994,94.24795871463752,19.542557817057617,-1.51
14,995,94.24795871463752,19.542557817057617,-1.51
15,996,94.24795871463752,19.542557817057617,-1.51
16,997,94.24795871463752,19.542557817057617,-1.51
17,998,94.24795871463752,19.542557817057617,-1.51
18,999,94.24795871463752,19.542557817057617,-1.51
19,1000,94.24795871463752,19.542557817057617,-1.51
0,981,95.30084659993565,19.945359808516507,-1.5
1,982,95.30084659993567,19.945359808516507,-1.5
2,983,95.30084659993565,19.945359808516507,-1.5
3,984,95.30084659993567,19.945359808516507,-1.5
4,985,95.30084659993565,19.945359808516507,-1.5
5,986,95.30084659993567,19.945359808516507,-1.5
6,987,95.30084659993565,19.945359808516507,-1.5
7,988,95.30084659993567,19.945359808516507,-1.5
8,989,95.30084659993565,19.945359808516507,-1.5
9,990,95.30084659993567,19.945359808516507,-1.5
10,991,95.30084659993565,19.945359808516507,-1.5
11,992,95.30084659993567,19.945359808516507,-1.5
12,993,95.30084659993565,19.945359808516507,-1.5
13,994,95.30084659993567,19.945359808516507,-1.5
14,995,95.30084659993565,19.945359808516507,-1.5
15,996,95.30084659993567,19.945359808516507,-1.5
16,997,95.30084659993565,19.945359808516507,-1.5
17,998,95.30084659993567,19.945359808516507,-1.5
18,999,95.30084659993565,19.945359808516507,-1.5
19,1000,95.30084659993567,19.945359808516507,-1.5
0,981,96.34612735542026,20.35247656400565,-1.49
1,982,96.34612735542028,20.352476564005652,-1.49
2,983,96.34612735542026,20.35247656400565,-1.49
3,984,96.34612735542028,20.352476564005652,-1.49
4,985,96.34612735542026,20.35247656400565,-1.49
5,986,96.34612735542028,20.352476564005652,-1.49
6,987,96.34612735542026,20.35247656400565,-1.49
7,988,96.34612735542028,20.352476564005652,-1.49
8,989,96.34612735542026,20.35247656400565,-1.49
9,990,96.34612735542028,20.352476564005652,-1.49
10,991,96.34612735542026,20.35247656400565,-1.49
11,992,96.34612735542028,20.352476564005652,-1.49
12,993,96.34612735542026,20.35247656400565,-1.49
13,994,96.34612735542028,20.352476564005652,-1.49
14,995,96.34612735542026,20.35247656400565,-1.49
15,996,96.34612735542028,20.352476564005652,-1.49
16,997,96.34612735542026,20.35247656400565,-1.49
17,998,96.34612735542028,20.352476564005652,-1.49
18,999,96.34612735542026,20.35247656400565,-1.49
19,1000,96.34612735542028,20.352476564005652,-1.49
0,981,97.38375555127874,20.76393385131472,-1.48
1,982,97.38375555127874,20.76393385131472,-1.48
2,983,97.38375555127874,20.76393385131472,-1.48
3,984,97.38375555127874,20.76393385131472,-1.48
4,985,97.38375555127874,20.76393385131472,-1.48
5,986,97.38375555127874,20.76393385131472,-1.48
6,987,97.38375555127874,20.76393385131472,-1.48
7,988,97.38375555127874,20.76393385131472,-1.48
8,989,97.38375555127874,20.76393385131472,-1.48
9,990,97.38375555127874,20.76393385131472,-1.48
10,991,97.38375555127874,20.76393385131472,-1.48
11,992,97.38375555127874,20.76393385131472,-1.48
12,993,97.38375555127874,20.76393385131472,-1.48
13,994,97.38375555127874,20.76393385131472,-1.48
14,995,97.38375555127874,20.76393385131472,-1.48
15,996,97.38375555127874,20.76393385131472,-1.48
16,997,97.38375555127874,20.76393385131472,-1.48
17,998,97.38375555127874,20.76393385131472,-1.48
18,999,97.38375555127874,20.76393385131472,-1.48
19,1000,97.38375555127874,20.76393385131472,-1.48
0,981,98.41368595757528,21.179757324863314,-1.47
1,982,98.4136859575753,21.179757324863317,-1.47
2,983,98.41368595757528,21.179757324863314,-1.47
3,984,98.4136859575753,21.179757324863317,-1.47
4,985,98.41368595757528,21.179757324863314,-1.47
5,986,98.4136859575753,21.179757324863317,-1.47
6,987,98.41368595757528,21.179757324863314,-1.47
7,988,98.4136859575753,21.179757324863317,-1.47
8,989,98.41368595757528,21.179757324863314,-1.47
9,990,98.4136859575753,21.179757324863317,-1.47
10,991,98.41368595757528,21.179757324863314,-1.47
11,992,98.4136859575753,21.179757324863317,-1.47
12,993,98.41368595757528,21.179757324863314,-1.47
13,994,98.4136859575753,21.179757324863317,-1.47
14,995,98.41368595757528,21.179757324863314,-1.47
15,996,98.4136859575753,21.179757324863317,-1.47
16,997,98.41368595757528,21.179757324863314,-1.47
17,998,98.4136859575753,21.179757324863317,-1.47
18,999,98.41368595757528,21.179757324863314,-1.47
19,1000,98.4136859575753,21.179757324863317,-1.47
0,981,99.43587355411732,21.59997252010468,-1.46
1,982,99.43587355411732,21.59997252010468,-1.46
2,983,99.43587355411732,21.59997252010468,-1.46
3,984,99.43587355411732,21.59997252010468,-1.46
4,985,99.43587355411732,21.59997252010468,-1.46
5,986,99.43587355411732,21.59997252010468,-1.46
6,987,99.43587355411732,21.59997252010468,-1.46
7,988,99.43587355411732,21.59997252010468,-1.46
8,989,99.43587355411732,21.59997252010468,-1.46
9,990,99.43587355411732,21.59997252010468,-1.46
10,991,99.43587355411732,21.59997252010468,-1.46
11,992,99.43587355411732,21.59997252010468,-1.46
12,993,99.43587355411732,21.59997252010468,-1.46
13,994,99.43587355411732,21.59997252010468,-1.46
14,995,99.43587355411732,21.59997252010468,-1.46
15,996,99.43587355411732,21.59997252010468,-1.46
16,997,99.43587355411732,21.59997252010468,-1.46
17,998,99.43587355411732,21.59997252010468,-1.46
18,999,99.43587355411732,21.59997252010468,-1.46
19,1000,99.43587355411732,21.59997252010468,-1.46
0,981,100.45027354043438,22.02460484786567,-1.45
1,982,100.45027354043434,22.02460484786566,-1.45
2,983,100.45027354043437,22.024604847865668,-1.45
3,984,100.45027354043438,22.02460484786567,-1.45
4,985,100.45027354043434,22.02460484786566,-1.45
5,986,100.45027354043437,22.024604847865668,-1.45
6,987,100.45027354043438,22.02460484786567,-1.45
7,988,100.45027354043434,22.02460484786566,-1.45
8,989,100.45027354043437,22.024604847865668,-1.45
9,990,100.45027354043438,22.02460484786567,-1.45
10,991,100.45027354043434,22.02460484786566,-1.45
11,992,100.45027354043437,22.024604847865668,-1.45
12,993,100.45027354043438,22.02460484786567,-1.45
13,994,100.45027354043434,22.02460484786566,-1.45
14,995,100.45027354043437,22.024604847865668,-1.45
15,996,100.45027354043438,22.02460484786567,-1.45
16,997,100.45027354043434,22.02460484786566,-1.45
17,998,100.45027354043437,22.024604847865668,-1.45
18,999,100.45027354043438,22.02460484786567,-1.45
19,1000,100.45027354043434,22.02460484786566,-1.45
0,981,101.45684134586809,22.453679588623658,-1.44
1,982,101.45684134586809,22.453679588623658,-1.44
2,983,101.45684134586809,22.453679588623658,-1.44
3,984,101.45684134586809,22.453679588623658,-1.44
4,985,101.45684134586809,22.453679588623658,-1.44
5,986,101.45684134586809,22.453679588623658,-1.44
6,987,101.45684134586809,22.453679588623658,-1.44
7,988,101.45684134586809,22.453679588623658,-1.44
8,989,101.45684134586809,22.453679588623658,-1.44
9,990,101.45684134586809,22.453679588623658,-1.44
10,991,101.45684134586809,22.453679588623658,-1.44
11,992,101.45684134586809,22.453679588623658,-1.44
12,993,101.45684134586809,22.453679588623658,-1.44
13,994,101.45684134586809,22.453679588623658,-1.44
14,995,101.45684134586809,22.453679588623658,-1.44
15,996,101.45684134586809,22.453679588623658,-1.44
16,997,101.45684134586809,22.453679588623658,-1.44
17,998,101.45684134586809,22.453679588623658,-1.44
18,999,101.45684134586809,22.453679588623658,-1.44
19,1000,101.45684134586809,22.453679588623658,-1.44
0,981,102.45553263977222,22.88722188672124,-1.43
1,982,102.4555326397722,22.887221886721235,-1.43
2,983,102.45553263977219,22.887221886721232,-1.43
3,984,102.45553263977222,22.88722188672124,-1.43
4,985,102.4555326397722,22.887221886721235,-1.43
5,986,102.45553263977219,22.887221886721232,-1.43
6,987,102.45553263977222,22.88722188672124,-1.43
7,988,102.4555326397722,22.887221886721235,-1.43
8,989,102.45553263977219,22.887221886721232,-1.43
9,990,102.45553263977222,22.88722188672124,-1.43
10,991,102.4555326397722,22.887221886721235,-1.43
11,992,102.45553263977219,22.887221886721232,-1.43
12,993,102.45553263977222,22.88722188672124,-1.43
13,994,102.4555326397722,22.887221886721235,-1.43
14,995,102.45553263977219,22.887221886721232,-1.43
15,996,102.45553263977222,22.88722188672124,-1.43
16,997,102.4555326397722,22.887221886721235,-1.43
17,998,102.45553263977219,22.887221886721232,-1.43
18,999,102.45553263977222,22.88722188672124,-1.43
19,1000,102.4555326397722,22.887221886721235,-1.43
0,981,103.44630334182045,23.325256744519454,-1.42
1,982,103.44630334182045,23.325256744519454,-1.42
2,983,103.44630334182045,23.325256744519454,-1.42
3,984,103.44630334182045,23.325256744519454,-1.42
4,985,103.44630334182045,23.325256744519454,-1.42
5,986,103.44630334182045,23.325256744519454,-1.42
6,987,103.44630334182045,23.325256744519454,-1.42
7,988,103.44630334182045,23.325256744519454,-1.42
8,989,103.44630334182045,23.325256744519454,-1.42
9,990,103.44630334182045,23.325256744519454,-1.42
10,991,103.44630334182045,23.325256744519454,-1.42
11,992,103.44630334182045,23.325256744519454,-1.42
12,993,103.44630334182045,23.325256744519454,-1.42
13,994,103.44630334182045,23.325256744519454,-1.42
14,995,103.44630334182045,23.325256744519454,-1.42
15,996,103.44630334182045,23.325256744519454,-1.42
16,997,103.44630334182045,23.325256744519454,-1.42
17,998,103.44630334182045,23.325256744519454,-1.42
18,999,103.44630334182045,23.325256744519454,-1.42
19,1000,103.44630334182045,23.325256744519454,-1.42
0,981,104.42910963242124,23.767809016490702,-1.41
1,982,104.42910963242124,23.767809016490702,-1.41
2,983,104.42910963242124,23.767809016490702,-1.41
3,984,104.42910963242124,23.767809016490702,-1.41
4,985,104.42910963242124,23.767809016490702,-1.41
5,986,104.42910963242124,23.767809016490702,-1.41
6,987,104.42910963242124,23.767809016490702,-1.41
7,988,104.42910963242124,23.767809016490702,-1.41
8,989,104.42910963242124,23.767809016490702,-1.41
9,990,104.42910963242124,23.767809016490702,-1.41
10,991,104.42910963242124,23.767809016490702,-1.41
11,992,104.42910963242124,23.767809016490702,-1.41
12,993,104.42910963242124,23.767809016490702,-1.41
13,994,104.42910963242124,23.767809016490702,-1.41
14,995,104.42910963242124,23.767809016490702,-1.41
15,996,104.42910963242124,23.767809016490702,-1.41
16,997,104.42910963242124,23.767809016490702,-1.41
17,998,104.42910963242124,23.767809016490702,-1.41
18,999,104.42910963242124,23.767809016490702,-1.41
19,1000,104.42910963242124,23.767809016490702,-1.41
0,981,105.40390796323693,24.21490340325204,-1.4
1,982,105.40390796323692,24.214903403252038,-1.4
2,983,105.40390796323693,24.21490340325204,-1.4
3,984,105.40390796323692,24.214903403252038,-1.4
4,985,105.40390796323693,24.21490340325204,-1.4
5,986,105.40390796323692,24.214903403252038,-1.4
6,987,105.40390796323693,24.21490340325204,-1.4
7,988,105.40390796323692,24.214903403252038,-1.4
8,989,105.40390796323693,24.21490340325204,-1.4
9,990,105.40390796323692,24.214903403252038,-1.4
10,991,105.40390796323693,24.21490340325204,-1.4
11,992,105.40390796323692,24.214903403252038,-1.4
12,993,105.40390796323693,24.21490340325204,-1.4
13,994,105.40390796323692,24.214903403252038,-1.4
14,995,105.40390796323693,24.21490340325204,-1.4
15,996,105.40390796323692,24.214903403252038,-1.4
16,997,105.40390796323693,24.21490340325204,-1.4
17,998,105.40390796323692,24.214903403252038,-1.4
18,999,105.40390796323693,24.21490340325204,-1.4
19,1000,105.40390796323692,24.214903403252038,-1.4
0,981,106.37065506780654,24.666564445540153,-1.39
1,982,106.37065506780654,24.666564445540153,-1.39
2,983,106.37065506780654,24.666564445540153,-1.39
3,984,106.37065506780654,24.666564445540153,-1.39
4,985,106.37065506780654,24.666564445540153,-1.39
5,986,106.37065506780654,24.666564445540153,-1.39
6,987,106.37065506780654,24.666564445540153,-1.39
7,988,106.37065506780654,24.666564445540153,-1.39
8,989,106.37065506780654,24.666564445540153,-1.39
9,990,106.37065506780654,24.666564445540153,-1.39
10,991,106.37065506780654,24.666564445540153,-1.39
11,992,106.37065506780654,24.666564445540153,-1.39
12,993,106.37065506780654,24.666564445540153,-1.39
13,994,106.37065506780654,24.666564445540153,-1.39
14,995,106.37065506780654,24.666564445540153,-1.39
15,996,106.37065506780654,24.666564445540153,-1.39
16,997,106.37065506780654,24.666564445540153,-1.39
17,998,106.37065506780654,24.666564445540153,-1.39
18,999,106.37065506780654,24.666564445540153,-1.39
19,1000,106.37065506780654,24.666564445540153,-1.39
0,981,107.32930797226928,25.12281651812889,-1.38
1,982,107.32930797226928,25.12281651812889,-1.38
2,983,107.32930797226928,25.12281651812889,-1.38
3,984,107.32930797226928,25.12281651812889,-1.38
4,985,107.32930797226928,25.12281651812889,-1.38
5,986,107.32930797226928,25.12281651812889,-1.38
6,987,107.32930797226928,25.12281651812889,-1.38
7,988,107.32930797226928,25.12281651812889,-1.38
8,989,107.32930797226928,25.12281651812889,-1.38
9,990,107.32930797226928,25.12281651812889,-1.38
10,991,107.32930797226928,25.12281651812889,-1.38
11,992,107.32930797226928,25.12281651812889,-1.38
12,993,107.32930797226928,25.12281651812889,-1.38
13,994,107.32930797226928,25.12281651812889,-1.38
14,995,107.32930797226928,25.12281651812889,-1.38
15,996,107.32930797226928,25.12281651812889,-1.38
16,997,107.32930797226928,25.12281651812889,-1.38
17,998,107.32930797226928,25.12281651812889,-1.38
18,999,107.32930797226928,25.12281651812889,-1.38
19,1000,107.32930797226928,25.12281651812889,-1.38
0,981,108.2798240061872,25.583683823690638,-1.37
1,982,108.27982400618716,25.583683823690627,-1.37
2,983,108.27982400618718,25.583683823690635,-1.37
3,984,108.27982400618717,25.58368382369063,-1.37
4,985,108.2798240061872,25.583683823690638,-1.37
5,986,108.27982400618716,25.583683823690627,-1.37
6,987,108.27982400618718,25.583683823690635,-1.37
7,988,108.27982400618717,25.58368382369063,-1.37
8,989,108.2798240061872,25.583683823690638,-1.37
9,990,108.27982400618716,25.583683823690627,-1.37
10,991,108.27982400618718,25.583683823690635,-1.37
11,992,108.27982400618717,25.58368382369063,-1.37
12,993,108.2798240061872,25.583683823690638,-1.37
13,994,108.27982400618716,25.583683823690627,-1.37
14,995,108.27982400618718,25.583683823690635,-1.37
15,996,108.27982400618717,25.58368382369063,-1.37
16,997,108.2798240061872,25.583683823690638,-1.37
17,998,108.27982400618716,25.583683823690627,-1.37
18,999,108.27982400618718,25.583683823690635,-1.37
19,1000,108.27982400618717,25.58368382369063,-1.37
0,981,109.22216081346491,26.049190386602717,-1.36
1,982,109.22216081346491,26.049190386602717,-1.36
2,983,109.22216081346491,26.049190386602717,-1.36
3,984,109.22216081346491,26.049190386602717,-1.36
4,985,109.22216081346491,26.049190386602717,-1.36
5,986,109.22216081346491,26.049190386602717,-1.36
6,987,109.22216081346491,26.049190386602717,-1.36
7,988,109.22216081346491,26.049190386602717,-1.36
8,989,109.22216081346491,26.049190386602717,-1.36
9,990,109.22216081346491,26.049190386602717,-1.36
10,991,109.22216081346491,26.049190386602717,-1.36
11,992,109.22216081346491,26.049190386602717,-1.36
12,993,109.22216081346491,26.049190386602717,-1.36
13,994,109.22216081346491,26.049190386602717,-1.36
14,995,109.22216081346491,26.049190386602717,-1.36
15,996,109.22216081346491,26.049190386602717,-1.36
16,997,109.22216081346491,26.049190386602717,-1.36
17,998,109.22216081346491,26.049190386602717,-1.36
18,999,109.22216081346491,26.049190386602717,-1.36
19,1000,109.22216081346491,26.049190386602717,-1.36
0,981,110.15627636336396,26.519360046699997,-1.35
1,982,110.15627636336397,26.5193600467,-1.35
2,983,110.15627636336394,26.519360046699994,-1.35
3,984,110.15627636336396,26.519360046699997,-1.35
4,985,110.15627636336397,26.5193600467,-1.35
5,986,110.15627636336394,26.519360046699994,-1.35
6,987,110.15627636336396,26.519360046699997,-1.35
7,988,110.15627636336397,26.5193600467,-1.35
8,989,110.15627636336394,26.519360046699994,-1.35
9,990,110.15627636336396,26.519360046699997,-1.35
10,991,110.15627636336397,26.5193600467,-1.35
11,992,110.15627636336394,26.519360046699994,-1.35
12,993,110.15627636336396,26.519360046699997,-1.35
13,994,110.15627636336397,26.5193600467,-1.35
14,995,110.15627636336394,26.519360046699994,-1.35
15,996,110.15627636336396,26.519360046699997,-1.35
16,997,110.15627636336397,26.5193600467,-1.35
17,998,110.15627636336394,26.519360046699994,-1.35
18,999,110.15627636336396,26.519360046699997,-1.35
19,1000,110.15627636336397,26.5193600467,-1.35
0,981,111.08212896160938,26.994216452975166,-1.34
1,982,111.08212896160938,26.994216452975166,-1.34
2,983,111.08212896160938,26.994216452975166,-1.34
3,984,111.08212896160938,26.994216452975166,-1.34
4,985,111.08212896160938,26.994216452975166,-1.34
5,986,111.08212896160938,26.994216452975166,-1.34
6,987,111.08212896160938,26.994216452975166,-1.34
7,988,111.08212896160938,26.994216452975166,-1.34
8,989,111.08212896160938,26.994216452975166,-1.34
9,990,111.08212896160938,26.994216452975166,-1.34
10,991,111.08212896160938,26.994216452975166,-1.34
11,992,111.08212896160938,26.994216452975166,-1.34
12,993,111.08212896160938,26.994216452975166,-1.34
13,994,111.08212896160938,26.994216452975166,-1.34
14,995,111.08212896160938,26.994216452975166,-1.34
15,996,111.08212896160938,26.994216452975166,-1.34
16,997,111.08212896160938,26.994216452975166,-1.34
17,998,111.08212896160938,26.994216452975166,-1.34
18,999,111.08212896160938,26.994216452975166,-1.34
19,1000,111.08212896160938,26.994216452975166,-1.34
0,981,111.99967726158665,27.473783057228058,-1.33
1,982,111.99967726158665,27.473783057228058,-1.33
2,983,111.99967726158665,27.473783057228058,-1.33
3,984,111.99967726158665,27.473783057228058,-1.33
4,985,111.99967726158665,27.473783057228058,-1.33
5,986,111.99967726158665,27.473783057228058,-1.33
6,987,111.99967726158665,27.473783057228058,-1.33
7,988,111.99967726158665,27.473783057228058,-1.33
8,989,111.99967726158665,27.473783057228058,-1.33
9,990,111.99967726158665,27.473783057228058,-1.33
10,991,111.99967726158665,27.473783057228058,-1.33
11,992,111.99967726158665,27.473783057228058,-1.33
12,993,111.99967726158665,27.473783057228058,-1.33
13,994,111.99967726158665,27.473783057228058,-1.33
14,995,111.99967726158665,27.473783057228058,-1.33
15,996,111.99967726158665,27.473783057228058,-1.33
16,997,111.99967726158665,27.473783057228058,-1.33
17,998,111.99967726158665,27.473783057228058,-1.33
18,999,111.99967726158665,27.473783057228058,-1.33
19,1000,111.99967726158665,27.473783057228058,-1.33
0,981,112.90888027562531,27.95808310766532,-1.32
1,982,112.90888027562534,27.958083107665328,-1.32
2,983,112.90888027562535,27.95808310766533,-1.32
3,984,112.90888027562531,27.95808310766532,-1.32
4,985,112.90888027562534,27.958083107665328,-1.32
5,986,112.90888027562535,27.95808310766533,-1.32
6,987,112.90888027562531,27.95808310766532,-1.32
7,988,112.90888027562534,27.958083107665328,-1.32
8,989,112.90888027562535,27.95808310766533,-1.32
9,990,112.90888027562531,27.95808310766532,-1.32
10,991,112.90888027562534,27.958083107665328,-1.32
11,992,112.90888027562535,27.95808310766533,-1.32
12,993,112.90888027562531,27.95808310766532,-1.32
13,994,112.90888027562534,27.958083107665328,-1.32
14,995,112.90888027562535,27.95808310766533,-1.32
15,996,112.90888027562531,27.95808310766532,-1.32
16,997,112.90888027562534,27.958083107665328,-1.32
17,998,112.90888027562535,27.95808310766533,-1.32
18,999,112.90888027562531,27.95808310766532,-1.32
19,1000,112.90888027562534,27.958083107665328,-1.32
0,981,113.80969738636777,28.447139642452214,-1.31
1,982,113.8096973863678,28.44713964245222,-1.31
2,983,113.80969738636777,28.447139642452214,-1.31
3,984,113.8096973863678,28.44713964245222,-1.31
4,985,113.80969738636777,28.447139642452214,-1.31
5,986,113.8096973863678,28.44713964245222,-1.31
6,987,113.80969738636777,28.447139642452214,-1.31
7,988,113.8096973863678,28.44713964245222,-1.31
8,989,113.80969738636777,28.447139642452214,-1.31
9,990,113.8096973863678,28.44713964245222,-1.31
10,991,113.80969738636777,28.447139642452214,-1.31
11,992,113.8096973863678,28.44713964245222,-1.31
12,993,113.80969738636777,28.447139642452214,-1.31
13,994,113.8096973863678,28.44713964245222,-1.31
14,995,113.80969738636777,28.447139642452214,-1.31
15,996,113.8096973863678,28.44713964245222,-1.31
16,997,113.80969738636777,28.447139642452214,-1.31
17,998,113.8096973863678,28.44713964245222,-1.31
18,999,113.80969738636777,28.447139642452214,-1.31
19,1000,113.8096973863678,28.44713964245222,-1.31
0,981,114.7020883582196,28.940975483217862,-1.3
1,982,114.7020883582196,28.940975483217862,-1.3
2,983,114.7020883582196,28.940975483217862,-1.3
3,984,114.7020883582196,28.940975483217862,-1.3
4,985,114.7020883582196,28.940975483217862,-1.3
5,986,114.7020883582196,28.940975483217862,-1.3
6,987,114.7020883582196,28.940975483217862,-1.3
7,988,114.7020883582196,28.940975483217862,-1.3
8,989,114.7020883582196,28.940975483217862,-1.3
9,990,114.7020883582196,28.940975483217862,-1.3
10,991,114.7020883582196,28.940975483217862,-1.3
11,992,114.7020883582196,28.940975483217862,-1.3
12,993,114.7020883582196,28.940975483217862,-1.3
13,994,114.7020883582196,28.940975483217862,-1.3
14,995,114.7020883582196,28.940975483217862,-1.3
15,996,114.7020883582196,28.940975483217862,-1.3
16,997,114.7020883582196,28.940975483217862,-1.3
17,998,114.7020883582196,28.940975483217862,-1.3
18,999,114.7020883582196,28.940975483217862,-1.3
19,1000,114.7020883582196,28.940975483217862,-1.3
0,981,115.58601334887896,29.439613228515846,-1.29
1,982,115.58601334887899,29.439613228515856,-1.29
2,983,115.586013348879,29.43961322851586,-1.29
3,984,115.58601334887896,29.439613228515846,-1.29
4,985,115.58601334887899,29.439613228515856,-1.29
5,986,115.586013348879,29.43961322851586,-1.29
6,987,115.58601334887896,29.439613228515846,-1.29
7,988,115.58601334887899,29.439613228515856,-1.29
8,989,115.586013348879,29.43961322851586,-1.29
9,990,115.58601334887896,29.439613228515846,-1.29
10,991,115.58601334887899,29.439613228515856,-1.29
11,992,115.586013348879,29.43961322851586,-1.29
12,993,115.58601334887896,29.439613228515846,-1.29
13,994,115.58601334887899,29.439613228515856,-1.29
14,995,115.586013348879,29.43961322851586,-1.29
15,996,115.58601334887896,29.439613228515846,-1.29
16,997,115.58601334887899,29.439613228515856,-1.29
17,998,115.586013348879,29.43961322851586,-1.29
18,999,115.58601334887896,29.439613228515846,-1.29
19,1000,115.58601334887899,29.439613228515856,-1.29
0,981,116.46143292094196,29.94307524724173,-1.28
1,982,116.46143292094196,29.94307524724173,-1.28
2,983,116.46143292094196,29.94307524724173,-1.28
3,984,116.46143292094196,29.94307524724173,-1.28
4,985,116.46143292094196,29.94307524724173,-1.28
5,986,116.46143292094196,29.94307524724173,-1.28
6,987,116.46143292094196,29.94307524724173,-1.28
7,988,116.46143292094196,29.94307524724173,-1.28
8,989,116.46143292094196,29.94307524724173,-1.28
9,990,116.46143292094196,29.94307524724173,-1.28
10,991,116.46143292094196,29.94307524724173,-1.28
11,992,116.46143292094196,29.94307524724173,-1.28
12,993,116.46143292094196,29.94307524724173,-1.28
13,994,116.46143292094196,29.94307524724173,-1.28
14,995,116.46143292094196,29.94307524724173,-1.28
15,996,116.46143292094196,29.94307524724173,-1.28
16,997,116.46143292094196,29.94307524724173,-1.28
17,998,116.46143292094196,29.94307524724173,-1.28
18,999,116.46143292094196,29.94307524724173,-1.28
19,1000,116.46143292094196,29.94307524724173,-1.28
0,981,117.32830805358034,30.451383672009257,-1.27
1,982,117.32830805358034,30.451383672009257,-1.27
2,983,117.32830805358034,30.451383672009257,-1.27
3,984,117.32830805358034,30.451383672009257,-1.27
4,985,117.32830805358034,30.451383672009257,-1.27
5,986,117.32830805358034,30.451383672009257,-1.27
6,987,117.32830805358034,30.451383672009257,-1.27
7,988,117.32830805358034,30.451383672009257,-1.27
8,989,117.32830805358034,30.451383672009257,-1.27
9,990,117.32830805358034,30.451383672009257,-1.27
10,991,117.32830805358034,30.451383672009257,-1.27
11,992,117.32830805358034,30.451383672009257,-1.27
12,993,117.32830805358034,30.451383672009257,-1.27
13,994,117.32830805358034,30.451383672009257,-1.27
14,995,117.32830805358034,30.451383672009257,-1.27
15,996,117.32830805358034,30.451383672009257,-1.27
16,997,117.32830805358034,30.451383672009257,-1.27
17,998,117.32830805358034,30.451383672009257,-1.27
18,999,117.32830805358034,30.451383672009257,-1.27
19,1000,117.32830805358034,30.451383672009257,-1.27
0,981,118.18660015428915,30.964560392487215,-1.26
1,982,118.18660015428914,30.96456039248722,-1.26
2,983,118.18660015428915,30.964560392487215,-1.26
3,984,118.18660015428914,30.96456039248722,-1.26
4,985,118.18660015428915,30.964560392487215,-1.26
5,986,118.18660015428914,30.96456039248722,-1.26
6,987,118.18660015428915,30.964560392487215,-1.26
7,988,118.18660015428914,30.96456039248722,-1.26
8,989,118.18660015428915,30.964560392487215,-1.26
9,990,118.18660015428914,30.96456039248722,-1.26
10,991,118.18660015428915,30.964560392487215,-1.26
11,992,118.18660015428914,30.96456039248722,-1.26
12,993,118.18660015428915,30.964560392487215,-1.26
13,994,118.18660015428914,30.96456039248722,-1.26
14,995,118.18660015428915,30.964560392487215,-1.26
15,996,118.18660015428914,30.96456039248722,-1.26
16,997,118.18660015428915,30.964560392487215,-1.26
17,998,118.18660015428914,30.96456039248722,-1.26
18,999,118.18660015428915,30.964560392487215,-1.26
19,1000,118.18660015428914,30.96456039248722,-1.26
0,981,119.03627107070015,31.48262704869889,-1.25
1,982,119.03627107070014,31.482627048698888,-1.25
2,983,119.03627107070015,31.48262704869889,-1.25
3,984,119.03627107070014,31.482627048698888,-1.25
4,985,119.03627107070015,31.48262704869889,-1.25
5,986,119.03627107070014,31.482627048698888,-1.25
6,987,119.03627107070015,31.48262704869889,-1.25
7,988,119.03627107070014,31.482627048698888,-1.25
8,989,119.03627107070015,31.48262704869889,-1.25
9,990,119.03627107070014,31.482627048698888,-1.25
10,991,119.03627107070015,31.48262704869889,-1.25
11,992,119.03627107070014,31.482627048698888,-1.25
12,993,119.03627107070015,31.48262704869889,-1.25
13,994,119.03627107070014,31.482627048698888,-1.25
14,995,119.03627107070015,31.48262704869889,-1.25
15,996,119.03627107070014,31.482627048698888,-1.25
16,997,119.03627107070015,31.48262704869889,-1.25
17,998,119.03627107070014,31.482627048698888,-1.25
18,999,119.03627107070015,31.48262704869889,-1.25
19,1000,119.03627107070014,31.482627048698888,-1.25
