Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean
Non-breeding,1.3,-0.3,133.34060913532687,134.40408413190758,-1.0634749965807089,1.8381760898199317,3.378891337185694,0.060860726996725956,-0.009586547700612453,-0.016842675191461064,0.013684705015705447,0.052876085583621335,0.011250683899755608,0.14954676358539012,0.044259121901785936,0.0011133336773627499
Breeding,1.3,-0.3,90.53477677283358,91.10124999771885,-0.5664732248852715,2.896300831835201,8.388558508489277,0.054967545543168884,-0.005279693768146236,0.020308718427821545,0.031859527173003735,0.047379233940198155,0.12345806339463943,0.3625649871281839,0.04322136953104228,0.003988242150961542
Non-breeding,1.3,-0.2,134.34153425907763,134.98892103951053,-0.6473867804328961,1.986417657537704,3.9458551101775785,-0.028361557451309857,-0.013012037806103207,-0.014102349821421223,0.014723102293417405,-0.00044921104544001913,0.056020282986275885,0.16424700263585143,0.04162519860706687,0.001217380147633398
Breeding,1.3,-0.2,100.71816122203077,101.05566998683477,-0.3375087648039994,3.0091097582366255,9.054741537114884,-0.033886977618119464,-0.013354590369565645,0.020602349510745927,0.029830008818073434,0.04611863702121287,0.12863737171933082,0.4111045706406508,0.04540213201619902,0.004075375759821842
Non-breeding,1.3,-0.1,133.7860566564548,134.25184473344933,-0.46578807699452796,2.218711445579457,4.922680478745285,-0.11874234784605817,0.00040871750915279123,-0.011148199762405563,0.016535396879998155,-0.05402759978596914,0.09543548351932143,0.2409735558747781,0.04895169550720028,0.001795904281249704
Breeding,1.3,-0.1,110.86756862745112,111.10416229162641,-0.23659366417528815,3.162573765247308,10.001872820630533,-0.1223140334498892,-0.00500941713151745,0.019239170762304157,0.028509707669009784,0.04102042375718166,0.1362762155882589,0.5001691622088191,0.0500075507036179,0.0045088834784892005
Non-breeding,1.3,0.0,131.9741999070564,132.40631029004197,-0.43211038298557014,2.4987954990952224,6.243978946298542,-0.20992732741157374,0.03038756362382495,-0.014317196284029365,0.01888311146064622,-0.09025987415929772,0.11614140272348718,0.3597658960285852,0.05761805078504565,0.0027187096810870922
Breeding,1.3,0.0,120.98933996677711,121.23173616256899,-0.24239619579188343,3.379994157350384,11.424360503722735,-0.21066871605577675,0.020627779698687856,0.011505000940990365,0.02792069110073701,0.030458732990394602,0.1483010045645167,0.6180451415040412,0.05409888293551708,0.005105407488565897
Non-breeding,1.4,-1.3,20.61164056240256,30.459536642823558,-9.847896080420998,4.601728075995218,21.17590128540265,0.8967007853730866,0.8108280078713794,0.7345019228674914,0.1588203094887323,0.04991021040489274,-0.403693371459619,3.2908206557887576,0.1554040421437573,0.11357671431101454
Breeding,1.4,-1.3,5.47230644811276,8.151996972825108,-2.679690524712348,1.330242867731399,1.7695460871502564,0.8959327019804096,0.8093272992617354,0.7328734690422488,0.17192728553255734,0.1148647877836736,-0.39146589432862167,0.27365918774347175,0.1546493701015625,0.035369091202133586
Non-breeding,1.4,-1.2,43.37617180982114,56.45032613201851,-13.074154322197373,5.331859767467278,28.428728579936216,0.7972021560791619,0.6454385713378539,0.5245598980079589,0.09651315079367977,-0.06880517617098117,-0.2182816251441073,4.550063370900072,0.16005159562820945,0.08236168455065666
Breeding,1.4,-1.2,12.656367959632512,16.407484241198475,-3.751116281565963,1.834600830189366,3.365760206131511,0.7959174628412542,0.6433453488627102,0.5232363732074614,0.11450739933067064,0.03495319037973686,-0.23530668559800794,0.5364145870773355,0.15937397622686614,0.033480547004288215
Non-breeding,1.4,-1.1,65.38587076090803,78.74428499444723,-13.358414233539193,5.24509744468589,27.511047204250456,0.7006181503521166,0.5025424668904453,0.3629763899298773,0.06746186520679864,-0.11535517721007117,-0.11533054651280931,3.676935099745415,0.13365304026585104,0.047292333972648794
Breeding,1.4,-1.1,20.847761733070367,24.9198557558225,-4.0720940227521325,2.179186098357164,4.748852051273118,0.6990752355005656,0.5003978196264224,0.36292413372007315,0.08876778543537733,0.019903120155060315,-0.15169978046015836,0.6339397965553617,0.13349327157610838,0.02582314189779216
Non-breeding,1.4,-1.0,85.30977657132915,97.46895511912656,-12.15917854779741,4.77126215763552,22.764942576884756,0.6062423791493847,0.3798806317058226,0.2411735899267787,0.04935609328934723,-0.14213571276572953,-0.029260949384450542,2.5165315465440483,0.11054416403840629,0.026032140275093537
Breeding,1.4,-1.0,29.707579471996052,33.66277166147513,-3.9551921894790745,2.4318163430812967,5.91373072647729,0.6045812867677374,0.3779976544796234,0.24301143060768726,0.0730021807318022,0.020920985953814242,-0.08232476656066082,0.6594767598340799,0.11151619685377849,0.019797235817911176
Non-breeding,1.4,-0.9,102.72598722262234,112.83382703414134,-10.107839811519,4.121126239869616,16.98368148494188,0.5135890076773657,0.27563600989413745,0.15175318982321706,0.036724393788679,-0.1597091836376435,0.04677053116057344,1.6327167132726113,0.09613444026963266,0.014549549815653815
Breeding,1.4,-0.9,39.10305926312697,42.621942152311306,-3.518882889184333,2.6211551972459173,6.870454568049283,0.5118995999684326,0.2743428945454413,0.15622295025935248,0.06197234051784737,0.026256687335092222,-0.020074343071280087,0.6672100554573139,0.09711294192383457,0.01577494106307707
Non-breeding,1.4,-0.8,117.34788219425626,125.08516741101984,-7.737285216763581,3.4256706586839925,11.735219461768418,0.42224179630121833,0.18816967043622088,0.08796017647106477,0.027486945218086065,-0.1653868707563175,0.1055175603697441,0.964360676022938,0.08217662048542682,0.007737850982587453
Breeding,1.4,-0.8,48.89831263480477,51.78464502722015,-2.886332392415383,2.7642135318780694,7.64087644981783,0.4205240474214419,0.18792181023882024,0.09624241680963762,0.053688611508956374,0.03204948550095543,0.0306591534502704,0.6348612821786894,0.08308749478521217,0.01233074809449022
Non-breeding,1.4,-0.7,129.0216392777863,134.48543390451442,-5.4637946267281166,2.779240186306778,7.724176013182536,0.3319946803695491,0.1160814576984103,0.04341976662435307,0.02071525538430665,-0.1456192964009531,0.13331096899351594,0.539998696532117,0.06991020085644388,0.004024916939877881
Breeding,1.4,-0.7,58.95515369426328,61.13613319578998,-2.1809795015267,2.8736457144275183,8.257839692047643,0.33006079676614275,0.11762125372962481,0.05756526707432186,0.04721265824084672,0.03692846094465251,0.06757211422205947,0.5827662196674347,0.07057126820088826,0.009574577069584958
Non-breeding,1.4,-0.6,137.75891742095726,141.31053440255238,-3.5516169815951173,2.261068065352764,5.112428796158091,0.24303070259077997,0.058597963578872175,0.012502588096361855,0.016024877213728656,-0.0792989319327737,0.107973013426078,0.3052444114094726,0.0597063398983393,0.0021633600013940837
Breeding,1.4,-0.6,69.15328460878301,70.66158993096761,-1.5083053221845972,2.960390943238282,8.763914536807244,0.24024069258505223,0.0627265421550872,0.03529195731160855,0.042040603686998676,0.04055631379899589,0.09116237994704358,0.5235836381148943,0.059743124595283824,0.007435427498946201
Non-breeding,1.4,-0.5,143.72384308096474,145.845996928718,-2.1221538477532533,1.9412046131825238,3.7682753502411117,0.1555010487321712,0.01646411475971788,-0.007788370919243701,0.013322237342140832,0.01975605593981164,0.033876733710494024,0.19422807840483525,0.05154296338573232,0.0013329622964242647
Breeding,1.4,-0.5,79.40131218416133,80.34272745472394,-0.9414152705626151,3.0351328292457307,9.212031291165195,0.1509541384749356,0.022939642548836733,0.024977780556891784,0.03788153888920634,0.043072861033721176,0.10445471690032315,0.4648971852661609,0.05046630548378846,0.005802388822475095
Non-breeding,1.4,-0.4,147.1935098888537,148.37674850799957,-1.1832386191458681,1.8554381183539224,3.4426506110407438,0.06849326768477378,-0.007634298842264002,-0.016178317780467074,0.012512330347453332,0.05753727627466229,0.00364475732311845,0.15405424605006673,0.04474873097955612,0.0010388800353613354
Breeding,1.4,-0.4,89.63985245856979,90.16234455207645,-0.5224920935066564,3.109175051917879,9.666969503468545,0.062152428653215123,-0.0017633629965506622,0.022327286231075515,0.03456169144530067,0.044612196079266406,0.11146626143672116,0.4252610029886286,0.04399113939855126,0.004727215201326745
Non-breeding,1.4,-0.3,148.51028552912865,149.17487509305013,-0.6645895639214814,1.9689534544449487,3.876777705770697,-0.01968820725309451,-0.01292846080599705,-0.014423805607369845,0.013205233001400155,0.004797220507791088,0.051552810799494204,0.15871069058744153,0.04093881636576583,0.0010644292501120116
Breeding,1.4,-0.3,99.83929650759735,100.10028208033557,-0.2609855727382211,3.195537542815814,10.21146018754533,-0.026164209025562473,-0.011119470459090123,0.02306229341304636,0.03198268985647243,0.04495599241346189,0.11636847046577778,0.46540637005289165,0.045576867706005116,0.004658041844663196
Non-breeding,1.4,-0.2,148.0364176095414,148.4913232563526,-0.4549056468111985,2.2048152606335396,4.861210333522544,-0.109349524004345,-0.0011788693631403643,-0.010539159202735371,0.01485525904562583,-0.06071865676940555,0.10107144798065443,0.23328905882269668,0.04798991255612882,0.0015718184934576296
Breeding,1.4,-0.2,109.99334220031227,110.1426131603668,-0.14927096005453677,3.3100641875460792,10.956524925675085,-0.11409551867700345,-0.004655331093861236,0.02271197473534022,0.030100358496168815,0.04324439603126444,0.12224231871518418,0.5526353510826273,0.05043892610398792,0.005025437950064413
Non-breeding,1.4,-0.1,146.11619505435897,146.5582313840717,-0.442036329712721,2.502613317412007,6.263073416487932,-0.1999443754467201,0.026779795711521448,-0.012083348293325196,0.017084831062532457,-0.10156331071084941,0.1227177280076096,0.3525369498196087,0.05628817137789462,0.002406697906169945
Breeding,1.4,-0.1,120.10843019128643,120.27266552788782,-0.16423533660139356,3.4731539606872843,12.06279843463777,-0.20186447191883414,0.018416283557897987,0.016613269464288816,0.02891816555939733,0.0379311248842737,0.131165638007145,0.658965145242549,0.05462788330694152,0.005486673894590447
Non-breeding,1.4,0.0,143.04779555780658,143.59683896961192,-0.5490434118053429,2.8351928523699974,8.038318510129923,-0.2911785255810944,0.07133910959766006,-0.024560816703765122,0.019755444197769232,-0.12144846448059636,0.12682985070792657,0.535470129918784,0.06661469426024638,0.003731121945493065
Breeding,1.4,0.0,130.18885595140299,130.47701529790407,-0.28815934650108943,3.7119682251026562,13.778708104171763,-0.2899536915693779,0.059141446437845815,-0.00015273574672645154,0.028486700001854288,0.027303326838358715,0.14379662409361277,0.8790237928457484,0.06379580626863032,0.006745878618235326
Non-breeding,1.5,-1.4,21.33014369149982,32.93913509549181,-11.608991403991986,5.50702466504463,30.32732066140992,0.8972631321243104,0.811922102373166,0.73614157530975,0.17659623242931785,0.07466982090621484,-0.4128808280150824,4.700853592583787,0.15500392022976828,0.15074438270114277
Breeding,1.5,-1.4,5.117925217156707,7.962904493045991,-2.8449792758892833,1.4349167676111851,2.058986129971732,0.8962526371439555,0.8100574614678243,0.7339897503237475,0.19076129817878967,0.14466276272301132,-0.3912615402472058,0.3174909270394934,0.15419770071197722,0.0422080100874898
Non-breeding,1.5,-1.3,45.63461187781977,61.29017634661307,-15.655564468793301,6.436708164716607,41.431211997729434,0.7984854086500367,0.6476092313075376,0.5274593344966716,0.1075416133918272,-0.058611927963198335,-0.22877084907455733,6.6530387737865,0.16058035604054036,0.11115596751975546
Breeding,1.5,-1.3,12.033010558497983,16.066706918787446,-4.033696360289463,1.9897475987016793,3.959095506539099,0.7967300353482242,0.6448461998261111,0.5251903849186268,0.12709900222589873,0.05391713972139064,-0.23978187983645807,0.6322767949891479,0.1597023345218216,0.04038791142461802
Non-breeding,1.5,-1.2,69.59511852864716,85.74911875729275,-16.154000228645586,6.370524729565241,40.583585330002286,0.7026841266331536,0.5056868913398401,0.3667710031947111,0.0753445668288444,-0.11468722633256045,-0.1237445111949044,5.459722348520612,0.13453031081717648,0.06457245404698711
Breeding,1.5,-1.2,20.03315924315961,24.44041032882856,-4.40725108566895,2.3709997380086465,5.621639757637071,0.7005106648411439,0.5026674418861852,0.36543263215430166,0.09861295541232543,0.03292994642438,-0.15903433758012206,0.7538461348062727,0.1340971971357935,0.031353438841727
Non-breeding,1.5,-1.1,91.59455639495593,106.4152326419729,-14.820676247016976,5.820842676654498,33.8822094663623,0.6091723043933029,0.3839528668439049,0.24569708477743138,0.05520364385038901,-0.15008288505689818,-0.034285488933821565,3.7592347417622847,0.11095010629381745,0.03565178915873524
Breeding,1.5,-1.1,28.759673670953436,33.058089687437636,-4.2984160164842,2.6520679400350304,7.033464358561649,0.606782662745758,0.3810309462020042,0.245858653188139,0.08115108761727506,0.029850211614445375,-0.09188214098915157,0.7871535735768036,0.111915484809221,0.024086248943056342
Non-breeding,1.5,-1.0,111.07672793697073,123.47836275388747,-12.40163481691674,5.037558989574166,25.3770005734395,0.5174523411930824,0.28057581608066506,0.1569167425047074,0.04104949664031013,-0.17774466649555692,0.047370865281085466,2.4543360622995376,0.09671497839931233,0.01999961889321188
Breeding,1.5,-1.0,38.07297783925806,41.90686761259931,-3.833889773341248,2.8632303805314114,8.198088211998051,0.514989622624762,0.2780552798087109,0.1591509091822182,0.06890240096233474,0.03186630409989625,-0.03135354101290223,0.8008850721655877,0.09769168755631073,0.019272952935369403
Non-breeding,1.5,-0.9,127.63730662785413,137.17753563508955,-9.540229007235425,4.175146690298607,17.431849885511415,0.42707218075010805,0.1939165539631113,0.09381511705689351,0.0305633273249187,-0.19757837202459075,0.11652434788655207,1.4439782566386816,0.08283562938657776,0.010570354380664192
Breeding,1.5,-0.9,47.8294773247441,50.97462846602728,-3.1451511412831863,3.0221116032157584,9.133158542291323,0.42460688590565376,0.19216857714121055,0.09901704036394393,0.059664463691884086,0.03490243646275694,0.018260666872987445,0.7652556488226827,0.08378871835840218,0.015108167357421856
Non-breeding,1.5,-0.8,141.02051881225734,147.7708837285905,-6.7503649163331545,3.3425575119043116,11.172690720387942,0.3377273018751013,0.12252187155319332,0.05012114540670882,0.02268284863662363,-0.19917520539569195,0.16367434866026276,0.7879694778314972,0.07052638415861716,0.005347220603467923
Breeding,1.5,-0.8,57.88059611225871,60.24678988999007,-2.366193777731361,3.141483021458815,9.868915574114006,0.33519326185171033,0.12217776102077986,0.059997665613117666,0.052397557740132654,0.03752372301315768,0.054683400916466694,0.7041244836272326,0.07134770566627795,0.011744263150582395
Non-breeding,1.5,-0.7,151.16642605602215,155.5357766536075,-4.369350597585367,2.629472343924357,6.91412480746305,0.24946099699664281,0.06526408191520956,0.01977050820199329,0.016935997287391397,-0.15630595695262342,0.16457235939099554,0.41585058165298605,0.0601450788397861,0.002678424946780011
Breeding,1.5,-0.7,68.09468285949058,69.7086966693712,-1.6140138098806176,3.2320887162025547,10.446397469403877,0.24641617200691704,0.06729083813674124,0.03728327967558129,0.046541289043510826,0.03939435969492402,0.07832148700800709,0.6325907729148025,0.06055587821232895,0.00910915280910892
Non-breeding,1.5,-0.6,158.20330349200356,160.76529999486556,-2.5619965028620015,2.1233976715889193,4.508817671709243,0.1625956578382751,0.0219672207091651,-0.0020078847899554692,0.01322210534711885,-0.04600320567618942,0.08659370347093355,0.23367146158701224,0.05182544041494363,0.001455040062941564
Breeding,1.5,-0.6,78.36945645852465,79.34170842406252,-0.9722519655378647,3.3041273370234654,10.917257459265777,0.15810173006194905,0.027147760783381207,0.0265720858855327,0.041768775261246276,0.04072528571703868,0.09199658164355404,0.5598616747301982,0.05128226359222006,0.007077431976413123
Non-breeding,1.5,-0.5,162.40541064294786,163.76424939907736,-1.3588387561295008,1.8986712516651683,3.6049525218997767,0.07671036879347091,-0.004876213088951169,-0.014445332822075574,0.011601092923121462,0.04972626567858822,0.0035212319220408136,0.16298085551676209,0.045210264081612,0.0009958311887229363
Breeding,1.5,-0.5,88.63598632919472,89.1273137350755,-0.4913274058807815,3.368039242904016,11.343688341741457,0.07015402895843903,0.0016776935845002389,0.023756982034731526,0.0378797744846186,0.04181058609082218,0.09940414366376205,0.5076132902574375,0.04474852225881145,0.005709041841141918
Non-breeding,1.5,-0.4,164.13819942015493,164.8318486554938,-0.693649235338853,1.952496662063698,3.812243215369883,-0.010246041764398806,-0.01253816881293998,-0.01475157145148284,0.011850569458237958,0.012891176587691114,0.043297815771764246,0.15570608455332088,0.040843691169954253,0.0009450493851902952
Breeding,1.5,-0.4,98.85713704193415,99.04663839002546,-0.18950134809131214,3.4354317059512605,11.802191006255187,-0.01746843590678459,-0.008933233489561427,0.02474209552666633,0.034753168186362794,0.04271866904751874,0.10411599521055838,0.5371277316863382,0.04551084890946599,0.005433637456543778
Non-breeding,1.5,-0.3,163.80435438176292,164.23972398577015,-0.435369604007235,2.1898882473102805,4.795610535707692,-0.09910398468639958,-0.002624658060066994,-0.009942896519341108,0.013339221346985878,-0.06944648265247416,0.10861183256808887,0.2252044451161025,0.04696053681575059,0.0013717832156131874
Breeding,1.5,-0.3,109.02186963415711,109.07976401036368,-0.057894376206562015,3.5201707032756477,12.391601780200167,-0.10480201036981106,-0.004253468329296904,0.02528289222633764,0.03232432767299238,0.04298346850843184,0.10884199158927342,0.6267719075713913,0.050580378444122887,0.0057553971736971415
Non-breeding,1.5,-0.2,161.79774184428817,162.23757570587506,-0.43983386158689086,2.513833275027213,6.319357734634044,-0.18906479724956893,0.023165192099927463,-0.009569648413201985,0.01550211706809181,-0.11792845709466927,0.13171950077946834,0.3465633496303639,0.05484154627470753,0.0021371606744372395
Breeding,1.5,-0.2,119.13566024784556,119.21235791260808,-0.07669766476251993,3.639804108338999,13.248173947081455,-0.1919991414257044,0.016380762975139945,0.02083379662468293,0.03057532475834818,0.04142808580637195,0.11513662913636519,0.729859966009495,0.05509136345317096,0.006131018270387332
Non-breeding,1.5,-0.1,158.4683867485585,159.06583311652983,-0.5974463679713438,2.8746381194054895,8.263544317539129,-0.27964183817246835,0.06505461904686916,-0.019762783392897602,0.01808131551266629,-0.13597058621471306,0.1293587476486831,0.5368204346868903,0.06496249237116146,0.0033765709804292644
Breeding,1.5,-0.1,129.20682239618037,129.42701578355297,-0.2201933873726034,3.8178350905956813,14.575864778983735,-0.2793695391356007,0.0539610147905721,0.006546196422632142,0.02953552026194679,0.03628694927629524,0.1240290582590661,0.9110739091888764,0.06250565047107955,0.007048246261674079
Non-breeding,1.5,0.0,154.09903072199137,154.95080006397103,-0.8517693419796615,3.2609883767742818,10.634045193456965,-0.37082033537100295,0.12392740528811295,-0.045291145329018276,0.021056839630687527,-0.13875753501207463,0.12106547458856355,0.8333561010482337,0.07836680076938082,0.005381143306124181
Breeding,1.5,0.0,139.2283785905873,139.71042338382352,-0.48204479323621285,4.0870582319349404,16.704044991227164,-0.36750036872502734,0.10974043905378898,-0.022753226345721574,0.029289002003961246,0.02590398568572095,0.13580121707945686,1.2677586025219245,0.07589530578897156,0.009085112602426662
Non-breeding,1.6,-1.5,21.871298216698648,35.524670168957265,-13.653371952258617,6.578617337686496,43.27820607570936,0.8978454029698869,0.8130666772124737,0.7378661217885115,0.19666049385770798,0.10416582978502936,-0.4189191275476728,6.68462227761886,0.15445700928372627,0.19982939436800679
Breeding,1.6,-1.5,4.742252087270742,7.755976399934897,-3.013724312664155,1.5446067448308425,2.3858099961769317,0.8965766700987068,0.8108132306379401,0.7351731530459908,0.21194084028933644,0.17937416893771363,-0.3855654366617729,0.3664925395102202,0.1536134646503682,0.05028771047615453
Non-breeding,1.6,-1.4,47.6712487015532,66.41321602717899,-18.741967325625787,7.764793089387682,60.29201172100271,0.799791938567821,0.6498028778984665,0.5303845383305738,0.12001207990991763,-0.0456639873438813,-0.23938410640831684,9.713028813191315,0.16109976323460085,0.1501238702276833
Breeding,1.6,-1.4,11.361063100892565,15.697829050741003,-4.336765949848438,2.1549537192135895,4.643825531952483,0.7975453513408303,0.6463517886615742,0.5271898922702447,0.14122212227011996,0.07598520443736698,-0.24215173698000814,0.7431325205467413,0.16002593453038133,0.04870023460079352
Non-breeding,1.6,-1.3,73.65887081032417,93.22412574119485,-19.56525493087068,7.74000084180863,59.90761303119831,0.7047941469805581,0.5088257404488704,0.3705051477611442,0.08433032462876518,-0.11214101174542823,-0.13274786316838524,8.112167348010184,0.13541129311537717,0.08838522370763874
Breeding,1.6,-1.3,19.145024751709855,23.922048913314576,-4.7770241616047215,2.577191517076381,6.641916115690458,0.7019698062566277,0.5049359219164791,0.3679677636589495,0.1096795077769916,0.048218267112648545,-0.16499579142518456,0.8947759833377577,0.13471654380337525,0.03807966492707121
Non-breeding,1.6,-1.2,97.89673228535247,116.01954108333689,-18.12280879798442,7.1141332699970805,50.610892183279354,0.6121703653267829,0.38796922096996445,0.25003432454137775,0.061950881698514815,-0.15642013617965977,-0.039872759482406664,5.636840204552463,0.11137602917845306,0.049086404121552955
Breeding,1.6,-1.2,27.717734123573845,32.40355133455587,-4.685817210982027,2.890782521426044,8.356623586182316,0.609038905606174,0.38405413793571597,0.24870568213932306,0.09034238790084166,0.04056723461095133,-0.10030392347127465,0.9385860778229841,0.11231642398910212,0.02933257929039368
Non-breeding,1.6,-1.1,119.67192678005063,134.96682740536409,-15.29490062531346,6.183553243397642,38.2363307139335,0.5214348702097962,0.28540947426364505,0.16175289556131398,0.04613589889875987,-0.193748779807725,0.047542123925900286,3.721672888818928,0.09733342136469003,0.027767647075108082
Breeding,1.6,-1.1,36.933326544919076,41.13092636744262,-4.197599822523543,3.1277731701170484,9.782965003704051,0.5181894734579293,0.281761699513649,0.16206320211088637,0.07675292733361301,0.03899614704330109,-0.041423522503091476,0.9614836775580761,0.0982814184855038,0.023594002129415405
Non-breeding,1.6,-1.0,138.43718699647005,150.29109300756838,-11.853906011098331,5.13120520258342,26.329266831019158,0.43211075080195993,0.1994967534758657,0.09916969527104762,0.0343055547078038,-0.2264903900729755,0.12655673618226687,2.20020409012904,0.08356495850225976,0.014709842776167627
Breeding,1.6,-1.0,46.64061375422938,50.093080670247005,-3.4524669160176273,3.3064512213015678,10.932619678846628,0.4288792249449343,0.19641608073389405,0.10175359648685035,0.06646989959608718,0.03909522200512986,0.007173331445813396,0.9239237291320073,0.08451073542050441,0.018573725544232287
Non-breeding,1.6,-0.9,153.806922231205,162.2404006955066,-8.4334784643016,4.084251280648138,16.681108523475956,0.3438131210852067,0.12876549724090652,0.05620441380596818,0.025255933921693945,-0.2485564640263197,0.19216611924547355,1.1888468610294718,0.07126905621148394,0.007351515786366799
Breeding,1.6,-0.9,56.680280695454975,59.27648392313849,-2.5962032276835174,3.439765225219031,11.83198480462613,0.34061786487690676,0.12672962155767906,0.06234067535561286,0.058341268664727046,0.03930365483938942,0.04306172997650436,0.8537555208136651,0.07215657684751754,0.01448040111825142
Non-breeding,1.6,-0.8,165.62404180460385,171.09069651728535,-5.466654712681503,3.1435534908110694,9.881928549590459,0.25645191883122137,0.07198957837491543,0.02685676465354463,0.01841266916669159,-0.23719676488954466,0.22622261810376776,0.6004446005273238,0.06076188443522073,0.0035169714193676394
Breeding,1.6,-0.8,66.9087106562587,68.66608527058868,-1.7573746143299758,3.538425089026986,12.520452110655635,0.2530236863919799,0.07184248277222809,0.03910964125931409,0.051746032438866274,0.03925829678021543,0.06662715054358162,0.7689177293070562,0.061412936410871484,0.01124467545940998
Non-breeding,1.6,-0.7,173.96138115186096,177.13736512678298,-3.175983974922019,2.4082952322398175,5.799885925629035,0.170333267266497,0.028315638158994627,0.005136219341934496,0.013613057787482376,-0.14505928139058308,0.17425953365022892,0.30281778827202505,0.052210990380674165,0.0017116987965760274
Breeding,1.6,-0.7,77.21201689151746,78.24249381713258,-1.030476925615119,3.612355698927279,13.049113695572393,0.1658577238279284,0.031328419257117504,0.027890463688752094,0.0463195079008347,0.03917077569181853,0.08049400724138854,0.680574101690732,0.052154814309086216,0.008726675916695752
Non-breeding,1.6,-0.6,179.07823446002104,180.6983543928515,-1.6201199328304767,1.9884792320947347,3.9540496564720655,0.08553303677805288,-0.0010113062124430525,-0.010963930761700885,0.011012047789241065,0.01116226728346301,0.030583696145385624,0.18042791355538665,0.04563117037745308,0.0009991961567996476
Breeding,1.6,-0.6,87.51093631767304,87.98941485167856,-0.478478534005518,3.6714016825217124,13.47919031442326,0.07894623532555892,0.00504875853161354,0.024736658083012838,0.04183429993541687,0.03939264449855123,0.08803424507286882,0.61337980211028,0.04550568600948825,0.006989241939384644
Non-breeding,1.6,-0.5,181.35823688517144,182.103183875395,-0.7449469902235535,1.941250718290313,3.7684543512626556,9.941020056737895e-06,-0.011676102355794037,-0.014919355884919,0.010664584385720958,0.023501150701722363,0.02896718799236684,0.15533293512475402,0.041219269399590384,0.000853347369771286
Breeding,1.6,-0.5,97.75992011226417,97.88518960246127,-0.12526949019709832,3.7262222594075443,13.884732326504263,-0.007782700042994009,-0.00683471912852656,0.025782057485533093,0.038147884695963294,0.04016397920190865,0.0926373780440206,0.6280797008078105,0.04523527613196279,0.006430081282940169
Non-breeding,1.6,-0.4,181.24557636542374,181.65284816657234,-0.40727180114859607,2.1729431949036804,4.721682128278214,-0.08793658981378243,-0.0038493257791860367,-0.009437251576243562,0.011966714787251165,-0.08002950932692929,0.11884315964990051,0.21657948887279888,0.045869137944653575,0.001192734802358377
Breeding,1.6,-0.4,107.94216401989135,107.9073215938037,0.03484242608764987,3.7891152136736914,14.357394102493423,-0.09436884225154127,-0.003936642746052864,0.027010797462296482,0.03517531850763958,0.04131210255840174,0.09666438844454109,0.7242831048381491,0.05044669664060863,0.006723703942927401
Non-breeding,1.6,-0.3,179.18901931709084,179.60989806063947,-0.4208787435486272,2.533961671622382,6.420961753251296,-0.17722451290059868,0.019620022707770534,-0.0068135517797817576,0.014114328939794153,-0.14114830486279586,0.14489168107318712,0.3421251693513084,0.05328254278700088,0.0019056591237686087
Breeding,1.6,-0.3,118.06099021661602,118.04016068849748,0.020829528118539997,3.875237433876147,15.017465168914985,-0.18091180679631025,0.014331795951605357,0.024086863993242707,0.03287760607243712,0.04204024365183327,0.1012258059155699,0.8293493301253962,0.05522565365039678,0.007036219338186194
Non-breeding,1.6,-0.2,175.59825566662064,176.23443499839053,-0.6361793317698812,2.937481414075743,8.628797058040426,-0.2670640045043698,0.05859361223573835,-0.01444937039908133,0.01667597083954472,-0.1566546764645548,0.13320002094285188,0.5451419661594749,0.063177052663616,0.003094750314853591
Breeding,1.6,-0.2,128.1273607161041,128.2654397220662,-0.13807900596208356,4.00462985426117,16.03706026963984,-0.2676097006095783,0.04885829770582206,0.01230540610343243,0.03126093951626637,0.040895098944409784,0.10696774683157148,0.9798295108628374,0.061097825560821585,0.007648744625609637
Non-breeding,1.6,-0.1,170.81386242571887,171.78008260410192,-0.966220178383054,3.3571416623260784,11.270400140925505,-0.3574390720762255,0.1140958003139239,-0.036979205866631594,0.019553053151720373,-0.1528093611205686,0.11509424889046016,0.8557665589141015,0.07593045040225409,0.0049842546710759
Breeding,1.6,-0.1,138.1431776406595,138.5679378742295,-0.42476023356999804,4.205272776180817,17.68431912208752,-0.3548865341907787,0.10084340837370465,-0.013467341331597313,0.030383130217760967,0.03604917654517162,0.11437803066327298,1.3072246421564202,0.0739199871440745,0.009444708736011071
Non-breeding,1.6,0.0,165.08943464532533,166.47652391843903,-1.387089273113702,3.8013478845340676,14.45024573925163,-0.44855401350320967,0.18719108742458565,-0.07897462191120946,0.02284601786598564,-0.14230387563085864,0.10249164187604094,1.335975920528255,0.09245350872472045,0.008029186140288285
Breeding,1.6,0.0,148.0795489745216,148.93185359339174,-0.8523046188701358,4.518441988139878,20.41631800018545,-0.44340492564615946,0.17175115974803917,-0.058696988781277507,0.030372427206658333,0.02600895680036134,0.12355670452063884,1.8579763192297136,0.09100447589094356,0.012489094837473106
Non-breeding,1.7,-1.6,22.185803142859953,38.19017470731784,-16.004371564457884,7.841603885818436,61.490751502082794,0.8984640645018879,0.8142978602963995,0.7397284439804424,0.21936672807549426,0.13888137328753805,-0.42094314918352244,9.4532132662535,0.15373390364131917,0.2644510605500255
