Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var
Non-breeding,0.1,0.0,7.195797377115701,6.678938377831869,0.5168589992838317,0.4149035747268729,0.17214497632113782,0.8775945993292035,0.7804471341555549,0.6967277441322509,0.06175393835779431,-0.0447444944880269,0.653414713434555,0.02484993599278063,0.14435469755691782
Breeding,0.1,0.0,7.11033427920412,6.652447245984374,0.45788703321974644,0.4309305967717975,0.18570117923409754,0.8788938662214976,0.7806666279558625,0.6972289267188266,0.06447052988345975,-0.024282738377219486,0.5645235077822285,0.026318941326439665,0.14172737854971634
Non-breeding,0.2,-0.1,7.762342179447709,7.156432877422899,0.6059093020248101,0.4474492518631292,0.20021083299287404,0.8792493701143411,0.7843785139909895,0.7018654215386417,0.0622755262066237,-0.03365047173736636,0.6594044576022181,0.028601524687914794,0.14285702856514657
Breeding,0.2,-0.1,6.934306373451625,6.448254851390938,0.4860515220606869,0.42390016467950026,0.17969134961530744,0.8815242794660524,0.7854178813721944,0.7031465537293594,0.0655640734705487,-0.011971449896539312,0.5402142814897953,0.025266280317294044,0.14060933022866937
Non-breeding,0.2,0.0,14.564589701567344,13.558246168391472,1.0063435331758726,0.5763803350714365,0.33221429065706143,0.7574329652109283,0.5844702822367074,0.45055120117142994,0.04235101452845322,-0.17520127780736663,0.5642065809626243,0.04589288614837696,0.13814242023607384
Breeding,0.2,0.0,14.34906461743153,13.438568197574844,0.9104964198566865,0.6191557450755903,0.3833538366601094,0.7653391412880979,0.5869941696328719,0.45384596289985707,0.045938728515667535,-0.15308719907103974,0.4309611811656094,0.05230891186545554,0.1364507326212933
Non-breeding,0.3,-0.2,8.35658771759229,7.648192718433709,0.7083949991585818,0.49037209468539833,0.24046479124614525,0.8808188458785685,0.7881595913674194,0.706812037032733,0.0639835515732959,-0.024588162893947822,0.6119440874562749,0.03405601091954322,0.14162576875831567
Breeding,0.3,-0.2,6.748586090415837,6.234099955623148,0.5144861347926888,0.42347946102350675,0.17933485390875978,0.8841294433548328,0.7900893229719188,0.7089205112718495,0.06788956345964939,-0.002335536941974299,0.47314654259131195,0.025070338496651252,0.13979624122261416
Non-breeding,0.3,-0.1,15.61069022763844,14.515635977755242,1.0950542498831979,0.6159402567203885,0.37938239984877814,0.7583103261411,0.5881625823071056,0.4547066792364538,0.04231235755621623,-0.1718812227445182,0.5624442156735895,0.052112317913830496,0.13736092642832792
Breeding,0.3,-0.1,13.901281857016956,13.011301721454315,0.8899801355626415,0.6089248101027789,0.3707894243587053,0.7696558504703976,0.5934715771190715,0.4605652221915691,0.04671413793587444,-0.14409715098116302,0.38533441088748005,0.05059450112445667,0.13645076639378756
Non-breeding,0.3,0.0,21.866159509109345,20.486323429016238,1.3798360800931064,0.7131190462743313,0.5085387741592119,0.6491518968845642,0.4286835528805339,0.27843225301329777,0.034720041155303125,-0.12865917218592857,0.3425628391243229,0.05860079644402706,0.11523368408026344
Breeding,0.3,0.0,21.455574543778816,20.20631812387778,1.2492564199010374,0.7918074750202897,0.6269590774980067,0.6668367440438991,0.43379307142008516,0.2827756890780125,0.03910862777422071,-0.1203640561787507,0.20584780602682984,0.06995944314948557,0.11158534210665128
Non-breeding,0.4,-0.3,8.978466668552635,8.15219007884914,0.8262765897034949,0.5451656061843431,0.2972055381663422,0.8822257851124496,0.7915841412965314,0.7113015242086683,0.06686333019864345,-0.01851690828271836,0.5241837396419806,0.0418183158791108,0.14070503577125676
Breeding,0.4,-0.3,6.554391742577178,6.011088289552006,0.5433034530251719,0.42868196836779254,0.18376823000368508,0.8865649110828202,0.7944131523092801,0.7142301339745164,0.07142150853891367,0.004217859990405385,0.37950655146180046,0.025596511477117296,0.13928692395091366
